NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
13014,M,60-69,1,1,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,643,1,76,0,559,1,2,0,6,0,0,660
37018,M,60-69,1,1,Wingene,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,346,2,140,0,197,2,5,0,4,0,0,359
24020,V,18-29,1,0,Diest,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1350,10,110,0,1145,10,26,0,69,0,0,1502
24011,V,18-29,1,0,Bierbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,602,8,52,1,477,6,15,1,58,0,0,640
73083,M,60-69,1,1,Tongeren,LIMBURG,VLAAMS GEWEST,ZOLim,1010,5,446,2,551,3,8,0,5,0,0,1049
38025,M,30-39,1,0,Veurne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,647,3,36,0,597,3,9,0,5,0,0,719
45059,V,30-39,1,0,Brakel,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,801,7,86,0,692,7,18,0,5,0,0,852
24062,V,90-100+,1,1,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,769,31,356,19,394,12,2,0,17,0,0,846
41063,V,70-79,1,1,Sint-Lievens-Houtem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,459,2,71,1,382,1,2,0,4,0,0,470
71037,V,60-69,1,1,Lummen,LIMBURG,VLAAMS GEWEST,MidWestLim,456,0,128,0,325,0,0,0,3,0,0,464
34041,V,40-49,1,0,Wevelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1845,6,380,1,1156,4,24,1,285,0,0,1912
34040,V,80-89,1,1,Waregem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,1231,12,285,5,922,7,2,0,22,0,0,1276
71002,V,40-49,1,0,As,LIMBURG,VLAAMS GEWEST,Kemp en Duin,509,1,155,0,233,1,12,0,109,0,0,576
23077,V,30-39,1,0,Sint-Pieters-Leeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1655,47,96,2,1499,45,28,0,32,0,0,2249
43007,V,60-69,1,0,Kaprijke,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,216,0,47,0,163,0,5,0,1,0,0,224
72021,M,50-59,1,0,Maaseik,LIMBURG,VLAAMS GEWEST,Maasland,1884,8,397,1,1343,7,10,0,134,0,0,2022
71017,M,50-59,1,0,Gingelom,LIMBURG,VLAAMS GEWEST,Haspengouw,618,2,255,1,355,1,4,0,4,0,0,654
45063,V,30-39,1,0,Sint-Maria-Lierde,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,361,8,35,1,318,7,6,0,2,0,0,390
72003,V,80-89,1,1,Bocholt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,353,1,110,1,239,0,1,0,3,0,0,357
24135,V,80-89,1,1,Tielt,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,280,3,52,0,226,3,0,0,2,0,0,287
23104,M,50-59,1,0,Sint-Kwintens-Lennik,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,708,3,317,0,348,3,9,0,34,0,0,752
13019,V,30-39,1,0,Lille,ANTWERPEN,VLAAMS GEWEST,Middenkempen,892,7,83,1,774,6,17,0,18,0,0,975
46021,V,18-29,1,0,Sint-Niklaas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,4796,115,425,3,4125,109,127,3,119,0,0,5659
13008,M,12-17,0,0,Geel,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,1148,18,0,0,1117,18,1,0,30,0,0,1307
34043,V,18-29,1,0,Spiere,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,137,3,9,0,125,3,1,0,2,0,0,162
24001,M,18-29,1,0,Aarschot,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1790,17,46,0,1538,16,14,1,192,0,0,1947
23033,M,18-29,1,0,Hoeilaart,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,560,15,12,0,495,15,3,0,50,0,0,718
41034,V,80-89,1,1,Lede,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,527,5,222,3,289,2,2,0,14,0,0,553
72038,V,18-29,1,0,Hechtel,LIMBURG,VLAAMS GEWEST,Noord-Limburg,685,9,50,1,610,8,15,0,10,0,0,803
13003,M,70-79,1,1,Balen,ANTWERPEN,VLAAMS GEWEST,Baldemore,930,6,311,2,610,4,3,0,6,0,0,960
37012,M,90-100+,1,1,Ruiselede,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,21,0,15,0,6,0,0,0,0,0,0,21
