NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
71004,M,12-17,0,0,Beringen,LIMBURG,VLAAMS GEWEST,West-Limburg,1305,60,0,0,1265,60,0,0,40,0,0,1629
36015,V,60-69,1,0,Roeselare,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,1880,4,643,2,1204,2,7,0,26,0,0,1951
24109,V,40-49,1,0,Tremelo,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,945,4,126,1,620,3,25,0,174,0,0,993
12026,M,40-49,1,0,Nijlen,ANTWERPEN,VLAAMS GEWEST,Pallieterland,1454,8,237,2,1039,6,14,0,164,0,0,1549
73040,V,50-59,1,0,Kortessem,LIMBURG,VLAAMS GEWEST,Haspengouw,609,4,190,0,322,4,6,0,91,0,0,638
35029,V,60-69,1,0,De Haan,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,560,2,59,0,492,2,5,0,4,0,0,599
71070,M,30-39,1,0,Heusden-Zolder,LIMBURG,VLAAMS GEWEST,MidWestLim,1830,27,40,0,1724,27,20,0,46,0,0,2211
44081,M,18-29,1,0,Zulte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,962,10,22,0,833,10,9,0,98,0,0,1066
11008,V,90-100+,1,1,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,271,1,69,1,185,0,0,0,17,0,0,297
11021,M,18-29,1,0,Hove,ANTWERPEN,VLAAMS GEWEST,ZORA,496,6,18,0,419,6,4,0,55,0,0,536
45068,M,18-29,1,0,Huise,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,1017,13,22,0,893,13,9,0,93,0,0,1081
34009,M,18-29,1,0,Deerlijk,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,770,5,22,0,602,4,12,1,134,0,0,831
37015,V,60-69,1,0,Tielt,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,670,1,177,0,467,1,18,0,8,0,0,699
11025,V,40-49,1,0,Lint,ANTWERPEN,VLAAMS GEWEST,ZORA,520,2,168,0,271,2,7,0,74,0,0,544
13046,V,50-59,1,0,Vosselaar,ANTWERPEN,VLAAMS GEWEST,Kempenland,849,1,279,0,476,1,17,0,77,0,0,886
71017,V,60-69,1,1,Gingelom,LIMBURG,VLAAMS GEWEST,Haspengouw,249,2,90,1,158,1,0,0,1,0,0,265
11052,M,12-17,0,0,Wommelgem,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,346,7,0,0,321,7,13,0,12,0,0,420
71045,M,50-59,1,0,Nieuwerkerken,LIMBURG,VLAAMS GEWEST,Haspengouw,533,4,175,0,355,4,0,0,3,0,0,557
24016,M,90-100+,1,1,Boutersem,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,20,1,12,1,8,0,0,0,0,0,0,24
71037,M,60-69,1,1,Lummen,LIMBURG,VLAAMS GEWEST,MidWestLim,458,2,112,1,345,1,1,0,0,0,0,465
38014,V,60-69,1,1,Koksijde,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,1246,8,168,0,1067,8,3,0,8,0,0,1321
41081,M,40-49,1,0,Zottegem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,1746,9,93,0,1359,9,23,0,271,0,0,1849
11018,V,18-29,1,0,Hemiksem,ANTWERPEN,VLAAMS GEWEST,RupeLaar,693,18,60,0,598,18,13,0,22,0,0,765
32006,M,70-79,1,1,Houthulst,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,343,5,91,1,250,4,0,0,2,0,0,359
44020,M,70-79,1,1,Gavere,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,555,3,241,3,308,0,3,0,3,0,0,575
31012,V,60-69,1,1,Jabbeke,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,425,1,137,0,285,1,1,0,2,0,0,436
42023,M,0-11,0,0,Waasmunster,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,35,6,0,0,35,6,0,0,0,0,0,762
11018,M,0-11,0,0,Hemiksem,ANTWERPEN,VLAAMS GEWEST,RupeLaar,57,10,0,0,57,10,0,0,0,0,0,931
11054,V,18-29,1,0,Zandhoven,ANTWERPEN,VLAAMS GEWEST,Voorkempen,702,8,63,0,566,8,11,0,62,0,0,757
23002,V,90-100+,1,1,Asse,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,224,10,106,4,104,6,0,0,14,0,0,249
13011,V,30-39,1,0,Herentals,ANTWERPEN,VLAAMS GEWEST,Middenkempen,1602,18,123,1,1422,16,39,1,18,0,0,1788
24107,M,90-100+,1,1,Tienen,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,92,1,55,1,31,0,0,0,6,0,0,95
11002,M,60-69,1,1,Antwerpen,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,10185,73,2792,25,4858,33,2335,14,192,8,1,11166
24001,M,30-39,1,0,Aarschot,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1786,13,55,0,1681,13,15,0,35,0,0,1936
