NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
71016,V,30-39,1,0,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,3187,144,296,5,2795,138,58,1,38,0,0,4032
24066,M,70-79,1,1,Lubbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,749,10,138,0,601,10,2,0,8,0,0,789
24001,M,18-29,1,0,Aarschot,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1764,27,46,0,1517,26,14,1,187,0,0,1947
71004,M,18-29,1,0,Beringen,LIMBURG,VLAAMS GEWEST,West-Limburg,2339,149,50,0,2026,149,12,0,251,0,0,3142
41034,V,80-89,1,1,Lede,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,525,6,222,4,287,2,2,0,14,0,0,553
13040,V,40-49,1,0,Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,2324,32,366,2,1620,30,28,0,310,0,0,2732
34041,V,40-49,1,0,Wevelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1839,10,380,1,1150,8,24,1,285,0,0,1912
45059,V,30-39,1,0,Brakel,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,790,8,86,0,681,8,18,0,5,0,0,852
11013,V,30-39,1,0,Edegem,ANTWERPEN,VLAAMS GEWEST,ZORA,1289,39,126,1,1107,37,44,1,11,1,0,1466
45062,M,60-69,1,1,Sint-Kornelis-Horebeke,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,59,0,13,0,45,0,1,0,0,0,0,60
