NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT
23003,M,30-39,1,0,1452,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei,976,149,40,0,907,147,9,2,20,0,0
23016,V,80-89,1,1,1479,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland,1383,32,347,19,1017,13,4,0,15,0,0
72038,V,60-69,1,0,488,Hechtel-Eksel,Limburg,Vlaams Gewest,Noord-Limburg,445,11,165,11,270,0,4,0,6,0,0
24011,V,60-69,1,0,320,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,302,2,24,1,264,0,2,1,12,0,0
31043,V,10-19,1,0,279,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,133,67,10,0,104,67,1,0,18,0,0
72041,V,10-19,0,0,932,Dilsen-Stokkem,Limburg,Vlaams Gewest,Maasland,31,343,1,0,27,343,1,0,2,0,0
24086,V,40-49,1,0,736,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,618,68,80,49,455,19,10,0,73,0,0
23023,M,50-59,1,0,691,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,575,78,220,76,309,1,10,1,36,0,0
35029,V,60-69,1,0,599,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,551,10,50,9,492,1,5,0,4,0,0
46014,M,10-19,1,0,480,Lokeren,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,108,244,2,0,49,244,1,0,56,0,0
13044,M,10-19,0,0,385,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen,4,207,0,0,3,207,0,0,1,0,0
12025,M,10-19,1,0,928,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne,235,415,3,0,120,415,3,0,109,0,0
24135,M,20-29,1,0,542,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland,144,338,16,0,92,338,3,0,33,0,0
13046,M,80-89,1,1,220,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland,209,3,39,2,168,1,0,0,2,0,0
36008,M,20-29,1,0,1728,Izegem,West-Vlaanderen,Vlaams Gewest,RITS,436,1043,45,0,289,1043,6,0,96,0,0
35005,M,10-19,0,0,604,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,15,153,0,0,6,153,0,0,9,0,0
44040,M,90-100+,1,1,36,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,34,2,19,1,13,1,0,0,2,0,0
34025,M,20-29,1,0,300,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,79,186,5,0,61,186,5,0,8,0,0
34040,V,60-69,1,1,1184,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,1136,16,356,8,771,8,1,0,8,0,0
13011,M,30-39,1,0,1758,Herentals,Antwerpen,Vlaams Gewest,Middenkempen,909,604,50,0,833,604,16,0,10,0,0
23025,V,60-69,1,0,1201,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,1019,81,161,69,749,12,19,0,90,0,0
24033,V,70-79,1,1,714,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,690,2,243,1,440,1,3,0,4,0,0
35013,M,70-79,1,1,3996,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,3718,71,1510,42,2136,28,15,1,57,0,0
