NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
24001,M,30-39,1,0,Aarschot,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1765,21,55,0,1667,21,15,0,28,0,0,1936
46003,M,30-39,1,0,Beveren-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,2585,40,72,0,2448,39,12,1,53,0,0,2954
41002,M,40-49,1,0,Aalst,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,5104,63,806,16,3079,47,43,0,1176,0,0,5727
72039,V,12-17,0,0,Houthalen,LIMBURG,VLAAMS GEWEST,MidWestLim,644,134,0,0,633,134,0,0,11,0,0,1025
34027,V,0-11,0,0,Menen,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,61,24,0,0,61,24,0,0,0,0,0,2276
71017,V,60-69,1,1,Gingelom,LIMBURG,VLAAMS GEWEST,Haspengouw,250,1,90,1,159,0,0,0,1,0,0,265
13014,M,12-17,0,0,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,540,48,1,0,527,48,1,0,11,0,0,685
11039,V,60-69,1,0,Schilde,ANTWERPEN,VLAAMS GEWEST,Voorkempen,743,4,162,0,544,4,17,0,20,0,0,776
23062,V,12-17,0,0,Overijse,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,621,79,0,0,615,79,0,0,6,0,0,954
42006,M,50-59,1,0,Dendermonde,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,3196,22,963,6,2189,16,17,0,27,0,0,3322
44081,M,18-29,1,0,Zulte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,945,17,22,0,819,17,9,0,95,0,0,1066
24028,M,50-59,1,0,Geetbets,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,493,1,108,0,381,1,2,0,2,0,0,515
44081,M,50-59,1,0,Zulte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,1196,13,462,5,553,8,5,0,176,0,0,1265
35002,V,40-49,1,0,Bredene,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,987,9,220,4,595,5,25,0,147,0,0,1048
31012,V,60-69,1,1,Jabbeke,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,424,1,137,0,284,1,1,0,2,0,0,436
46020,V,30-39,1,0,Sint-Gillis-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,1002,12,120,0,857,11,12,1,13,0,0,1118
73006,M,90-100+,1,1,Bilzen,LIMBURG,VLAAMS GEWEST,ZOLim,77,5,38,3,32,2,1,0,6,0,0,90
44020,M,70-79,1,1,Gavere,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,556,3,241,3,309,0,3,0,3,0,0,575
71045,M,50-59,1,0,Nieuwerkerken,LIMBURG,VLAAMS GEWEST,Haspengouw,533,2,175,0,356,2,0,0,2,0,0,557
45060,M,50-59,1,0,Zulzeke,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,452,3,40,0,403,3,2,0,7,0,0,467
12002,V,40-49,1,0,Berlaar,ANTWERPEN,VLAAMS GEWEST,Pallieterland,708,10,119,4,527,6,12,0,50,0,0,757
23002,V,90-100+,1,1,Asse,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,220,9,105,4,101,5,0,0,14,0,0,249
23094,M,90-100+,1,1,Zaventem,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,91,4,51,3,33,1,1,0,6,0,0,107
42008,V,70-79,1,1,Hamme,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1116,6,305,2,787,4,3,0,21,0,0,1156
46003,V,60-69,1,1,Beveren-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,1527,8,141,2,1377,6,6,0,2,1,0,1568
23062,M,80-89,1,1,Overijse,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,513,7,109,4,398,3,0,0,6,0,0,554
24055,V,60-69,1,0,Kortenberg,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,609,4,106,1,489,3,8,0,6,0,0,642
