NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,VACCINATED_FIRST_DOSIS_NBR,VACCINATED_SECOND_DOSIS_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE
13016,V,80-89,1,1,283,99,41,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen
42026,M,90-100+,1,1,28,33,10,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
45035,M,20-29,1,0,1903,50,37,Oudenaarde,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
11021,M,40-49,1,0,442,27,22,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
23023,M,80-89,1,1,155,57,8,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland
13037,M,0-9,0,0,703,0,0,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland
71016,V,60-69,1,1,1916,80,55,Genk,Limburg,Vlaams Gewest,Kemp en Duin
12007,V,10-19,0,0,868,0,0,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
23103,M,40-49,1,0,909,28,23,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
23062,M,60-69,1,1,642,36,24,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
13002,V,10-19,0,0,140,0,0,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland
35005,V,60-69,1,1,303,20,6,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
13019,V,10-19,0,0,683,0,1,Lille,Antwerpen,Vlaams Gewest,Middenkempen
12007,V,90-100+,1,1,154,104,81,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
23081,M,20-29,1,0,627,16,21,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO
24008,M,70-79,1,1,274,8,4,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland
24020,M,10-19,1,0,247,4,3,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland
31040,M,60-69,1,1,667,16,18,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40
31043,V,70-79,1,1,2905,91,84,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust
32011,M,60-69,1,0,408,13,13,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
42011,V,10-19,0,0,882,0,3,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender
73107,V,40-49,1,0,2518,221,127,Maasmechelen,Limburg,Vlaams Gewest,Maasland
45062,M,60-69,1,1,52,2,0,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
24011,M,10-19,1,0,136,1,2,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
37007,M,10-19,1,0,112,1,5,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS
43014,V,10-19,1,0,65,0,4,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
73022,M,20-29,1,0,381,8,2,Heers,Limburg,Vlaams Gewest,Haspengouw
24109,V,60-69,1,0,564,20,60,Tremelo,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
73083,V,0-9,0,0,1443,0,0,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg
73098,V,40-49,1,0,538,55,43,Wellen,Limburg,Vlaams Gewest,Haspengouw
71057,V,20-29,1,0,969,71,77,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg
73001,V,0-9,0,0,497,0,0,Alken,Limburg,Vlaams Gewest,Herkenrode
13012,M,90-100+,1,1,27,25,12,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen
23077,V,60-69,1,1,885,24,23,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei
33011,V,30-39,1,0,1949,214,235,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek
35006,M,50-59,1,0,1069,31,26,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
73066,V,90-100+,1,1,109,63,42,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg
36008,M,0-9,0,0,1452,0,0,Izegem,West-Vlaanderen,Vlaams Gewest,RITS
23032,V,50-59,1,0,526,51,51,Herne,Vlaams-Brabant,Vlaams Gewest,Pajottenland
35011,M,70-79,1,1,1454,21,40,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
46021,M,60-69,1,0,2268,78,109,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
33011,V,60-69,1,0,1241,63,151,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek
36010,V,60-69,1,0,309,9,35,Ledegem,West-Vlaanderen,Vlaams Gewest,Midden WVL
43010,M,90-100+,1,1,108,72,25,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
73028,M,50-59,1,0,6,0,0,Herstappe,Limburg,Vlaams Gewest,Zuid-Oost Limburg
24016,V,90-100+,1,1,63,31,29,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
71037,M,60-69,1,0,557,10,21,Lummen,Limburg,Vlaams Gewest,MidWestLim
42008,V,0-9,0,0,1279,0,0,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender
11056,V,10-19,0,0,831,0,2,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland
23102,V,90-100+,1,1,136,132,26,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
34025,M,70-79,1,1,284,5,6,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS
43007,M,10-19,0,0,272,0,0,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
11040,M,70-79,1,1,1485,406,41,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
44084,V,60-69,1,1,823,64,12,Aalter,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
31005,V,10-19,0,0,4479,0,2,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge
32010,V,30-39,1,0,577,79,62,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
34003,V,10-19,0,0,403,1,4,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
72043,M,40-49,1,0,1977,52,54,Pelt,Limburg,Vlaams Gewest,Noord-Limburg
42025,V,30-39,1,0,1692,146,152,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
72037,M,60-69,1,1,462,8,18,Hamont-Achel,Limburg,Vlaams Gewest,Noord-Limburg
37015,M,60-69,1,0,691,16,26,Tielt,West-Vlaanderen,Vlaams Gewest,RITS
23023,M,70-79,1,1,340,4,4,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland
31022,V,60-69,1,0,706,63,69,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40
32011,M,70-79,1,1,530,14,20,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
36015,V,40-49,1,0,3975,335,459,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL
11035,V,10-19,0,0,739,0,0,Ranst,Antwerpen,Vlaams Gewest,Pallieterland
24008,M,20-29,1,0,352,11,11,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland
12021,V,40-49,1,0,2280,192,181,Lier,Antwerpen,Vlaams Gewest,Pallieterland
23081,V,90-100+,1,1,99,53,50,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO
13006,M,70-79,1,1,393,7,9,Dessel,Antwerpen,Vlaams Gewest,Baldemore
11016,M,0-9,0,0,1081,0,0,Essen,Antwerpen,Vlaams Gewest,Noorderkempen
11038,M,20-29,1,0,456,8,10,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
23039,M,50-59,1,0,693,26,18,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
23086,V,0-9,0,0,816,0,0,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland
13008,M,80-89,1,1,794,429,76,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen
13013,M,70-79,1,1,641,10,12,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
23086,M,50-59,1,0,1147,46,34,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland
12014,V,20-29,1,0,2312,244,194,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato
13011,V,20-29,1,0,1565,178,127,Herentals,Antwerpen,Vlaams Gewest,Middenkempen
23024,M,70-79,1,1,393,10,17,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
23025,M,80-89,1,1,782,189,52,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
23105,V,60-69,1,0,402,26,37,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO
24011,V,90-100+,1,1,90,45,63,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
35013,V,30-39,1,0,3673,309,310,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
11002,M,50-59,1,0,32158,1054,720,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
46025,V,20-29,1,0,1829,148,123,Temse,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
11025,M,60-69,1,0,329,13,18,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11038,V,50-59,1,0,648,62,67,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
13006,M,60-69,1,1,289,7,6,Dessel,Antwerpen,Vlaams Gewest,Baldemore
13021,M,40-49,1,0,714,22,5,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen
23103,V,40-49,1,0,994,50,58,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
31005,M,40-49,1,0,7300,280,329,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge
73040,V,60-69,1,0,326,18,26,Kortessem,Limburg,Vlaams Gewest,Haspengouw
12021,M,40-49,1,0,2191,83,52,Lier,Antwerpen,Vlaams Gewest,Pallieterland
13040,M,40-49,1,0,2813,86,34,Turnhout,Antwerpen,Vlaams Gewest,Kempenland
23088,M,60-69,1,0,1146,59,26,Vilvoorde,Vlaams-Brabant,Vlaams Gewest,BraViO
35013,V,70-79,1,1,4584,188,139,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
12029,M,60-69,1,0,631,18,20,Putte,Antwerpen,Vlaams Gewest,Bonstato
23039,V,10-19,0,0,431,0,1,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
23050,M,10-19,1,0,240,0,4,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
23101,V,50-59,1,0,1369,124,88,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei
13031,V,50-59,1,0,1024,78,98,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland
23025,V,30-39,1,0,2442,140,96,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
23045,M,0-9,0,0,986,0,0,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
24059,M,10-19,1,0,162,1,2,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
24048,V,30-39,1,0,589,51,48,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
24048,M,20-29,1,0,688,19,15,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
24130,V,0-9,0,0,399,0,0,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
33021,M,10-19,0,0,931,0,0,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek
37015,V,10-19,1,0,189,2,16,Tielt,West-Vlaanderen,Vlaams Gewest,RITS
41002,M,10-19,0,0,3878,0,0,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
41081,V,70-79,1,1,1375,51,33,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea
41081,M,90-100+,1,1,76,65,21,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea
45035,V,40-49,1,0,2089,199,197,Oudenaarde,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
45059,M,30-39,1,0,851,22,14,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea
46025,M,60-69,1,1,838,13,13,Temse,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
71034,M,60-69,1,1,451,41,7,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg
23098,M,20-29,1,0,306,3,4,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei
42008,V,80-89,1,1,760,239,97,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender
42011,M,40-49,1,0,1335,52,25,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender
73042,V,40-49,1,0,1633,133,82,Lanaken,Limburg,Vlaams Gewest,Maasland
24011,V,0-9,0,0,512,0,0,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
46003,V,30-39,1,0,2936,244,221,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
24041,V,60-69,1,1,162,6,6,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
23038,M,20-29,1,0,660,23,10,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO
24045,M,10-19,1,0,102,2,0,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
32030,V,60-69,1,0,92,5,12,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek
34002,M,50-59,1,0,1103,22,17,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
34027,M,30-39,1,0,2029,43,47,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen
45060,V,50-59,1,0,432,39,61,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
73001,M,30-39,1,0,641,25,16,Alken,Limburg,Vlaams Gewest,Herkenrode
73032,V,60-69,1,1,310,13,7,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg
24045,M,10-19,0,0,525,0,0,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
24016,V,30-39,1,0,503,57,55,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
38002,V,50-59,1,0,327,34,51,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
41024,V,30-39,1,0,1149,135,95,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
46014,V,70-79,1,1,1777,52,66,Lokeren,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
71024,V,50-59,1,0,957,89,126,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode
73042,V,0-9,0,0,1185,0,0,Lanaken,Limburg,Vlaams Gewest,Maasland
46021,V,50-59,1,0,5068,381,581,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
13012,M,50-59,1,0,716,16,13,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen
24086,M,60-69,1,1,334,21,13,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
33037,M,30-39,1,0,788,21,15,Zonnebeke,West-Vlaanderen,Vlaams Gewest,Westhoek
37020,V,20-29,1,0,459,39,49,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL
33021,M,70-79,1,1,952,17,51,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek
45068,V,80-89,1,1,469,145,55,Kruisem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
71004,V,50-59,1,0,3130,212,214,Beringen,Limburg,Vlaams Gewest,West-Limburg
71057,M,90-100+,1,1,42,58,10,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg
73109,M,20-29,1,0,237,3,3,Voeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg
23094,V,20-29,1,0,2083,110,78,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
24011,M,60-69,1,0,320,25,29,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
33021,M,90-100+,1,1,80,59,20,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek
71011,V,10-19,0,0,766,0,2,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode
24107,M,50-59,1,0,2524,116,149,Tienen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
34022,V,40-49,1,0,4405,353,407,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
41011,M,90-100+,1,1,48,26,14,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
32010,M,50-59,1,0,642,17,12,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
35005,V,90-100+,1,1,82,61,37,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
44043,M,80-89,1,1,531,295,38,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
46021,M,10-19,1,0,864,3,9,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
71011,M,40-49,1,0,1331,40,28,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode
73001,V,50-59,1,0,924,99,95,Alken,Limburg,Vlaams Gewest,Herkenrode
73066,M,80-89,1,1,408,168,18,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg
33037,M,10-19,1,0,153,3,0,Zonnebeke,West-Vlaanderen,Vlaams Gewest,Westhoek
45068,M,20-29,1,0,907,28,27,Kruisem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
73001,M,70-79,1,1,526,11,22,Alken,Limburg,Vlaams Gewest,Herkenrode
38016,M,10-19,1,0,79,0,2,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
73098,V,20-29,1,0,325,34,24,Wellen,Limburg,Vlaams Gewest,Haspengouw
72021,V,60-69,1,0,923,94,79,Maaseik,Limburg,Vlaams Gewest,Maasland
23098,V,20-29,1,0,355,11,9,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei
71024,V,70-79,1,1,590,19,15,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode
24038,V,50-59,1,0,1490,154,211,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
45061,M,20-29,1,0,343,4,4,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
11013,M,70-79,1,1,1008,44,32,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
23052,M,20-29,1,0,1036,32,30,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO
13031,V,60-69,1,1,467,10,21,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland
23064,M,70-79,1,1,160,6,9,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei
72020,V,30-39,1,0,1986,180,151,Lommel,Limburg,Vlaams Gewest,Noord-Limburg
23103,M,30-39,1,0,699,25,31,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
44081,V,20-29,1,0,900,84,102,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
71004,V,70-79,1,1,1816,87,56,Beringen,Limburg,Vlaams Gewest,West-Limburg
71066,M,50-59,1,0,1698,71,41,Zonhoven,Limburg,Vlaams Gewest,Herkenrode
23003,M,0-9,0,0,1553,0,0,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei
41002,M,70-79,1,1,3235,321,109,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
38008,M,40-49,1,0,619,17,10,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
33029,V,30-39,1,0,1161,88,155,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen
37018,M,0-9,0,0,824,0,0,Wingene,West-Vlaanderen,Vlaams Gewest,RITS
35005,M,90-100+,1,1,50,41,15,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
73028,V,60-69,1,1,3,2,0,Herstappe,Limburg,Vlaams Gewest,Zuid-Oost Limburg
37018,M,30-39,1,0,892,25,20,Wingene,West-Vlaanderen,Vlaams Gewest,RITS
44019,M,30-39,1,0,2126,70,60,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
73098,M,70-79,1,1,355,7,10,Wellen,Limburg,Vlaams Gewest,Haspengouw
11002,M,40-49,1,0,35811,648,556,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
11005,M,90-100+,1,1,59,45,25,Boom,Antwerpen,Vlaams Gewest,RupeLaar
12021,V,60-69,1,0,1206,98,99,Lier,Antwerpen,Vlaams Gewest,Pallieterland
23003,M,40-49,1,0,1720,64,49,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei
13046,M,60-69,1,1,341,7,12,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland
23039,M,60-69,1,0,355,5,6,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
23044,V,60-69,1,1,400,12,12,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO
11002,M,60-69,1,0,13382,369,385,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
12041,M,60-69,1,1,766,25,31,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
11022,M,20-29,1,0,1101,28,20,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen
12009,V,80-89,1,1,532,83,109,Duffel,Antwerpen,Vlaams Gewest,Pallieterland
13003,V,60-69,1,0,737,55,68,Balen,Antwerpen,Vlaams Gewest,Baldemore
13046,M,80-89,1,1,220,68,16,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland
24011,V,80-89,1,1,317,95,59,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
