NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
44019,V,50-59,1,0,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,2612,27,755,9,1765,18,66,0,25,1,0,2742
43005,M,70-79,1,1,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,912,8,288,4,605,4,6,0,13,0,0,948
34022,V,50-59,1,0,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,4542,42,708,9,1793,24,1707,9,334,0,0,4957
12007,M,40-49,1,0,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,1220,17,282,4,875,13,14,0,49,0,0,1292
11009,V,50-59,1,0,Brecht,Antwerpen,Vlaams Gewest,Voorkempen,2311,11,584,4,1437,7,73,0,217,0,0,2459
24059,M,60-69,1,1,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,497,3,208,2,283,1,1,0,5,0,0,516
34002,M,80-89,1,1,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,289,1,82,1,202,0,0,0,5,0,0,308
11008,M,70-79,1,1,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,1748,15,583,5,1136,9,7,1,22,0,0,1815
23088,M,50-59,1,0,Vilvoorde,Vlaams-Brabant,Vlaams Gewest,BraViO,2546,58,745,12,1593,46,16,0,192,0,0,2956
41002,V,30-39,1,0,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,4857,147,452,1,4245,144,98,2,61,1,0,5746
31003,M,12-17,0,0,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,464,34,0,0,454,34,1,0,9,0,0,551
23103,V,30-39,1,0,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,595,28,22,0,556,28,7,0,10,0,0,800
24104,M,90-100+,1,1,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,81,5,54,3,20,2,0,0,7,0,0,95
11018,V,60-69,1,1,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar,251,2,97,0,150,2,2,0,2,0,0,266
31043,M,30-39,1,0,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,929,17,33,0,852,17,19,0,25,0,0,1201
42008,V,60-69,1,1,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender,659,4,172,4,483,0,1,0,3,0,0,688
13046,M,30-39,1,0,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland,693,8,16,0,652,8,8,0,17,0,0,762
42008,M,90-100+,1,1,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender,68,1,48,1,15,0,0,0,5,0,0,74
