NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
11037,V,10-19,1,0,180,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,7,4,0,2,7,0,0,2,0
11021,V,10-19,0,0,396,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,1,0,0,0,1,0,0,0,0
24066,M,60-69,1,1,421,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,28,39,0,26,28,13,0,0,0
24104,V,60-69,1,0,643,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,67,41,0,23,64,18,3,0,0
24135,M,90-100+,1,1,33,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland,25,25,0,18,25,7,0,0,0
43007,M,40-49,1,0,429,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,19,15,0,11,16,3,3,1,0
31006,M,0-9,0,0,519,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,0,0,0,0,0,0,0,0,0
44064,V,10-19,0,0,366,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,0,0,0,0,0,0,0,0,0
23086,V,10-19,1,0,171,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,8,4,0,2,8,1,0,1,0
37002,M,90-100+,1,1,37,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS,26,17,0,13,26,3,0,1,0
42008,V,10-19,1,0,261,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender,14,1,0,0,14,1,0,0,0
24137,V,10-19,1,0,69,Glabbeek,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,2,0,0,0,2,0,0,0,0
71002,M,10-19,0,0,369,As,Limburg,Vlaams Gewest,Kemp en Duin,0,0,0,0,0,0,0,0,0
37020,M,60-69,1,0,308,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,9,14,0,12,9,2,0,0,0
71011,M,10-19,0,0,829,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,1,0,0,0,1,0,0,0,0
72042,V,60-69,1,0,797,Oudsbergen,Limburg,Vlaams Gewest,Kemp en Duin,96,38,0,29,80,6,16,3,0
11005,M,70-79,1,1,607,Boom,Antwerpen,Vlaams Gewest,RupeLaar,19,497,0,152,19,345,0,0,0
11005,V,60-69,1,0,477,Boom,Antwerpen,Vlaams Gewest,RupeLaar,53,59,0,47,41,9,12,3,0
24009,V,50-59,1,0,726,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,120,43,0,37,112,6,8,0,0
72020,V,90-100+,1,1,160,Lommel,Limburg,Vlaams Gewest,Noord-Limburg,86,118,0,96,86,22,0,0,0
32030,V,40-49,1,0,195,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,28,22,0,19,26,2,2,1,0
37020,V,80-89,1,1,345,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,110,229,0,59,110,170,0,0,0
43014,M,60-69,1,1,240,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,3,20,0,15,2,4,1,1,0
45041,M,70-79,1,1,895,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,70,709,0,173,67,533,3,3,0
34025,M,10-19,1,0,54,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,1,1,0,1,1,0,0,0,0
73083,M,10-19,0,0,1318,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,0,0,0,0,0,0,0,0,0
24094,V,0-9,0,0,884,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,0,0,0,0,0,0,0,0,0
23052,M,30-39,1,0,1084,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,26,42,0,27,26,14,0,1,0
24043,M,10-19,1,0,110,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,2,4,0,1,2,3,0,0,0
31042,M,90-100+,1,1,9,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust,1,7,0,6,1,1,0,0,0
