NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
11001,V,80-89,1,1,481,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,153,323,0,87,153,236,0,0,0
11005,M,50-59,1,0,1267,Boom,Antwerpen,Vlaams Gewest,RupeLaar,50,49,0,34,44,14,6,1,0
11005,M,70-79,1,1,607,Boom,Antwerpen,Vlaams Gewest,RupeLaar,19,281,0,11,19,270,0,0,0
11005,V,60-69,1,0,477,Boom,Antwerpen,Vlaams Gewest,RupeLaar,53,41,0,29,41,9,12,3,0
11030,M,10-19,1,0,125,Niel,Antwerpen,Vlaams Gewest,RupeLaar,2,1,0,0,2,1,0,0,0
23027,V,60-69,1,0,1173,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,109,84,0,48,95,36,14,0,0
11050,V,10-19,0,0,418,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,1,0,0,0,1,0,0,0,0
11016,V,40-49,1,0,1201,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,102,111,0,100,93,8,9,3,0
11008,M,70-79,1,1,1766,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,71,1031,0,446,70,577,1,8,0
12035,M,60-69,1,0,716,Sint-Katelijne-Waver,Antwerpen,Vlaams Gewest,Mechelen - Katelijne,45,24,0,14,44,6,1,4,0
23003,V,10-19,1,0,327,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei,7,2,0,0,7,2,0,0,0
13035,M,60-69,1,0,601,Ravels,Antwerpen,Vlaams Gewest,Kempenland,13,20,0,9,12,10,1,1,0
23086,V,10-19,1,0,171,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,8,4,0,2,8,1,0,1,0
12014,M,90-100+,1,1,124,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,63,96,0,84,63,11,0,1,0
23096,V,10-19,1,0,254,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,4,4,0,3,3,1,1,0,0
13003,V,60-69,1,1,618,Balen,Antwerpen,Vlaams Gewest,Baldemore,20,25,0,12,20,12,0,1,0
13036,M,40-49,1,0,717,Retie,Antwerpen,Vlaams Gewest,Baldemore,17,31,0,25,15,6,2,0,0
24038,V,40-49,1,0,1411,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,175,134,0,114,165,15,10,5,0
11057,V,80-89,1,1,480,Malle,Antwerpen,Vlaams Gewest,Voorkempen,151,307,0,65,151,241,0,1,0
13025,V,60-69,1,1,1074,Mol,Antwerpen,Vlaams Gewest,Baldemore,31,59,0,43,29,12,2,4,0
13035,M,70-79,1,1,692,Ravels,Antwerpen,Vlaams Gewest,Kempenland,19,214,0,11,19,203,0,0,0
23052,M,10-19,0,0,723,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,0,0,0,0,0,0,0,0,0
23097,V,20-29,1,0,619,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland,72,50,0,36,67,11,5,3,0
24014,M,20-29,1,0,683,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,17,29,0,26,16,3,1,0,0
23077,V,90-100+,1,1,222,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,103,113,0,86,103,27,0,0,0
24062,V,40-49,1,0,5822,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,554,464,0,367,518,77,36,20,0
31003,V,60-69,1,0,513,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,88,27,0,19,84,4,4,4,0
31003,V,0-9,0,0,751,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,0,0,0,0,0,0,0,0,0
31043,V,90-100+,1,1,401,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,236,236,1,12,235,224,0,0,0
32011,M,40-49,1,0,778,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,21,26,0,15,19,10,2,1,0
34027,M,60-69,1,1,897,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,33,151,0,124,33,20,0,7,0
35011,M,90-100+,1,1,106,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,33,68,0,8,33,60,0,0,0
37011,V,40-49,1,0,412,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,49,52,0,45,47,6,2,1,0
42011,V,70-79,1,1,860,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender,39,542,0,284,38,252,1,6,0
42025,M,60-69,1,0,822,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,31,27,0,9,26,17,5,1,0
