NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT
73066,M,30-39,1,0,1000,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg,802,20,22,0,770,20,8,0,2,0,0
11056,V,80-89,1,1,569,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,540,9,114,4,421,5,1,0,4,0,0
34023,M,70-79,1,1,599,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,569,1,236,1,132,0,199,0,2,0,0
31003,M,12-17,0,0,551,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,261,228,0,0,251,228,1,0,9,0,0
46013,V,50-59,1,0,1167,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,1071,15,252,6,742,9,21,0,56,0,0
72020,V,60-69,1,1,1056,Lommel,Limburg,Vlaams Gewest,Noord-Limburg,1013,3,182,2,827,1,2,0,2,0,0
11050,V,18-29,1,0,624,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,455,54,29,0,383,54,9,0,34,0,0
11040,V,70-79,1,1,1709,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,1621,16,688,2,630,3,296,11,7,0,0
35013,M,50-59,1,0,5003,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,4546,115,1227,32,2875,81,45,2,399,0,0
44040,M,30-39,1,0,804,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,706,24,16,1,673,23,8,0,9,0,0
46024,V,18-29,1,0,1217,Stekene,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,1068,47,115,0,896,47,22,0,35,0,0
71067,V,30-39,1,0,428,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin,371,10,43,0,315,10,11,0,2,0,0
12007,M,12-17,0,0,753,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,296,358,0,0,284,358,0,0,12,0,0
23024,M,18-29,1,0,600,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,488,24,15,1,372,23,3,0,98,0,0
46003,M,70-79,1,1,2233,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,2149,20,838,4,1301,16,6,0,4,0,0
73083,V,50-59,1,0,2274,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,2129,42,536,12,1537,29,40,1,16,0,0
71037,M,30-39,1,0,988,Lummen,Limburg,Vlaams Gewest,MidWestLim,833,22,19,0,797,21,8,1,9,0,0
13017,V,0-11,0,0,1084,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,8,36,0,0,7,36,1,0,0,0,0
24086,V,0-11,0,0,717,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,0,19,0,0,0,19,0,0,0,0,0
46021,V,40-49,1,0,4945,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,4295,128,593,29,3225,99,98,0,379,0,0
24007,V,18-29,1,0,650,Begijnendijk,Vlaams-Brabant,Vlaams Gewest,Demerland,558,53,58,0,448,53,7,0,45,0,0
72038,M,30-39,1,0,838,Hechtel-Eksel,Limburg,Vlaams Gewest,Noord-Limburg,721,30,15,0,686,30,6,0,14,0,0
42003,V,30-39,1,0,915,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender,824,23,92,0,720,22,9,1,3,0,0
46014,M,18-29,1,0,2910,Lokeren,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,2167,157,58,1,1975,156,16,0,118,0,0
23077,M,40-49,1,0,2291,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,1661,88,296,20,981,67,21,1,363,0,0
44085,V,60-69,1,1,843,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,813,4,146,1,662,3,4,0,1,0,0
41048,M,18-29,1,0,2473,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,1689,302,41,1,1458,301,20,0,170,0,0
11057,V,30-39,1,0,947,Malle,Antwerpen,Vlaams Gewest,Voorkempen,858,25,80,0,731,25,16,0,31,0,0
35029,M,80-89,1,1,444,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,410,9,69,1,339,8,0,0,2,0,0
23032,V,70-79,1,1,327,Herne,Vlaams-Brabant,Vlaams Gewest,Pajottenland,308,3,95,0,208,3,0,0,5,0,0
72030,M,12-17,0,0,503,Peer,Limburg,Vlaams Gewest,Noord-Limburg,97,312,0,0,97,312,0,0,0,0,0
23064,M,50-59,1,0,351,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei,335,2,105,1,205,1,4,0,21,0,0
12040,M,60-69,1,0,781,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,733,3,82,2,615,1,1,0,35,0,0
24009,M,60-69,1,0,325,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,310,2,48,1,256,1,3,0,3,0,0
24008,M,60-69,1,1,174,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland,174,1,32,1,142,0,0,0,0,0,0
24094,M,40-49,1,0,1116,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,1049,6,82,0,700,6,9,0,258,0,0
33040,M,60-69,1,1,214,Langemark-Poelkapelle,West-Vlaanderen,Vlaams Gewest,Westhoek,210,1,22,0,187,1,1,0,0,0,0
13049,M,90-100+,1,1,59,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen,52,3,27,0,23,3,0,0,2,0,0
35029,M,18-29,1,0,673,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,486,84,15,0,424,84,7,0,40,0,0
24066,M,50-59,1,0,1079,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,1041,4,227,1,646,3,12,0,156,0,0
41002,V,50-59,1,0,6230,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,5733,136,1706,70,3851,66,121,0,55,0,0
13016,M,30-39,1,0,675,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen,593,9,15,0,568,9,5,0,5,0,0
11056,V,0-11,0,0,1273,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,2,42,0,0,2,42,0,0,0,0,0
32030,M,0-11,0,0,245,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,0,10,0,0,0,10,0,0,0,0,0
73040,M,0-11,0,0,526,Kortessem,Limburg,Vlaams Gewest,Haspengouw,0,27,0,0,0,27,0,0,0,0,0
11029,M,60-69,1,0,782,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,725,8,193,1,510,7,11,0,11,0,0
13025,V,70-79,1,1,1709,Mol,Antwerpen,Vlaams Gewest,Baldemore,1652,5,500,3,1139,2,3,0,9,1,0
23033,V,90-100+,1,1,86,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,76,1,32,0,41,1,0,0,3,0,0
23060,M,40-49,1,0,1022,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO,906,20,155,10,733,10,3,0,15,0,0
24038,V,50-59,1,0,1475,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,1398,17,424,4,936,13,14,0,24,0,0
13019,V,60-69,1,0,653,Lille,Antwerpen,Vlaams Gewest,Middenkempen,635,3,100,0,523,3,8,0,4,0,0
11055,V,40-49,1,0,1335,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,1252,15,244,8,886,6,59,0,63,0,1
23039,V,70-79,1,1,455,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,443,1,29,0,412,1,1,0,1,0,0
12040,M,40-49,1,0,1788,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,1550,36,70,7,1139,29,8,0,333,0,0
31006,V,60-69,1,1,381,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,366,1,28,0,329,1,3,0,6,0,0
24016,V,80-89,1,1,224,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,217,3,63,1,149,2,0,0,5,0,0
33021,V,50-59,1,0,1385,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek,1324,11,225,3,1056,8,23,0,20,0,0
36019,V,70-79,1,1,489,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL,471,8,144,3,325,5,1,0,1,0,0
13002,V,18-29,1,0,200,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland,151,4,18,0,126,4,4,0,3,0,0
42004,M,30-39,1,0,830,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,759,17,25,0,725,17,4,0,5,0,0
24007,V,12-17,0,0,368,Begijnendijk,Vlaams-Brabant,Vlaams Gewest,Demerland,64,264,0,0,52,264,1,0,11,0,0
11004,M,60-69,1,0,516,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,503,3,125,2,365,1,6,0,7,0,0
73040,M,12-17,0,0,243,Kortessem,Limburg,Vlaams Gewest,Haspengouw,19,192,0,0,17,192,0,0,2,0,0
24066,V,70-79,1,1,825,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,797,6,146,1,643,5,2,0,6,0,0
11008,M,18-29,1,0,2340,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,1748,207,41,0,1448,207,24,0,235,0,0
24086,V,90-100+,1,1,68,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,61,4,18,3,43,1,0,0,0,0,0
73083,M,18-29,1,0,1910,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,1507,139,46,0,1409,139,17,0,35,0,0
13011,V,12-17,0,0,752,Herentals,Antwerpen,Vlaams Gewest,Middenkempen,220,412,1,0,217,412,0,0,2,0,0
13006,V,70-79,1,1,415,Dessel,Antwerpen,Vlaams Gewest,Baldemore,402,1,114,0,282,1,1,0,5,0,0
31004,V,50-59,1,0,1480,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust,1416,19,136,4,1209,15,13,0,58,0,0
43010,V,70-79,1,1,1150,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,1120,4,326,3,774,1,7,0,13,0,0
24055,M,60-69,1,0,635,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,608,3,105,2,494,1,8,0,1,0,0
11005,M,12-17,0,0,724,Boom,Antwerpen,Vlaams Gewest,RupeLaar,42,340,1,0,37,340,1,0,3,0,0
31040,V,70-79,1,1,1123,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,1089,3,70,1,1011,2,7,0,1,0,0
36019,V,80-89,1,1,382,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL,369,6,110,3,256,3,0,0,3,0,0
13053,V,40-49,1,0,1094,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen,1011,6,179,3,649,3,21,0,162,0,0
23099,M,12-17,0,0,581,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,91,148,0,0,87,148,0,0,4,0,0
12026,V,60-69,1,1,698,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,661,7,209,1,444,6,2,0,6,0,0
11035,M,60-69,1,0,743,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,706,5,139,2,550,3,7,0,10,0,0
11050,M,18-29,1,0,665,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,449,69,11,0,369,69,10,0,59,0,0
13037,V,50-59,1,0,814,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland,774,2,246,1,448,1,13,0,67,0,0
73042,M,40-49,1,0,1569,Lanaken,Limburg,Vlaams Gewest,Maasland,1272,65,253,18,873,47,22,0,124,0,0
24041,M,60-69,1,1,186,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,185,1,15,1,169,0,0,0,1,0,0
24048,M,90-100+,1,1,51,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,45,2,28,2,15,0,0,0,2,0,0
24001,V,12-17,0,0,835,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,104,615,1,0,83,615,1,0,19,0,0
24033,V,40-49,1,0,958,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,891,12,105,1,701,10,7,1,78,0,0
46003,V,80-89,1,1,1417,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,1329,27,303,5,1007,22,5,0,14,0,0
72039,M,18-29,1,0,2092,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,1579,166,28,0,1292,166,15,0,244,0,0
12005,V,40-49,1,0,941,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato,889,13,177,3,556,10,28,0,128,0,0
11053,M,40-49,1,0,1345,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,1191,25,84,2,1073,22,12,1,22,0,0
24011,M,18-29,1,0,658,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,539,57,15,0,429,57,23,0,72,0,0
36007,M,80-89,1,1,285,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,264,3,66,2,190,1,1,0,7,0,0
23102,M,18-29,1,0,1239,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,547,117,23,1,483,116,2,0,39,0,0
73042,V,50-59,1,0,2063,Lanaken,Limburg,Vlaams Gewest,Maasland,1773,43,495,9,1133,34,40,0,105,0,0
32003,V,18-29,1,0,1135,Diksmuide,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,972,88,112,0,756,87,22,1,82,0,0
11044,M,80-89,1,1,313,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,287,8,99,2,123,5,56,1,9,0,0
13031,M,50-59,1,0,1053,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,993,3,310,2,563,1,11,0,109,0,0
11055,V,70-79,1,1,1342,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,1289,9,306,2,966,7,7,0,10,0,0
71011,M,80-89,1,1,394,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,368,3,144,2,207,1,0,0,17,0,0
24135,V,0-11,0,0,676,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland,1,26,0,0,1,26,0,0,0,0,0
72021,M,30-39,1,0,1495,Maaseik,Limburg,Vlaams Gewest,Maasland,1209,53,47,0,1140,53,16,0,6,0,0
24059,M,80-89,1,1,287,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,271,2,44,1,221,1,1,0,5,0,0
11029,M,70-79,1,1,931,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,888,9,288,4,586,5,1,0,13,0,0
23027,V,40-49,1,0,2669,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,2317,81,475,26,1419,55,75,0,348,0,0
44012,V,18-29,1,0,682,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,604,18,48,1,506,17,15,0,35,0,0
23081,M,80-89,1,1,238,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO,229,2,74,1,151,1,0,0,4,0,0
24130,V,12-17,0,0,286,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,85,172,0,0,83,172,0,0,2,0,0
34025,V,18-29,1,0,367,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,320,22,27,0,266,22,7,0,20,0,0
36007,V,90-100+,1,1,105,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,98,1,40,0,56,1,0,0,2,0,0
44020,M,50-59,1,0,1051,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,1012,10,325,3,640,7,7,0,40,0,0
13021,M,12-17,0,0,347,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,44,231,0,0,38,231,0,0,6,0,0
13014,M,30-39,1,0,1418,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland,1062,30,17,0,1021,30,5,0,19,0,0
13049,V,90-100+,1,1,166,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen,153,4,56,1,92,3,0,0,5,0,0
45041,M,0-11,0,0,2028,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,14,26,0,0,14,26,0,0,0,0,0
41048,V,60-69,1,1,1181,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,1134,6,94,0,1026,6,5,0,9,0,0
41034,M,50-59,1,0,1365,Lede,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,1293,15,414,7,847,8,20,0,12,0,0
24104,V,70-79,1,1,948,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,886,8,273,5,604,3,2,0,7,0,0
37002,M,90-100+,1,1,33,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS,30,1,13,0,15,0,0,1,2,0,0
41034,V,90-100+,1,1,142,Lede,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,134,5,48,2,79,3,0,0,7,0,0
23038,M,90-100+,1,1,43,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO,37,3,28,3,9,0,0,0,0,0,0
34009,V,90-100+,1,1,108,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,101,4,32,3,63,1,0,0,6,0,0
12029,V,90-100+,1,1,132,Putte,Antwerpen,Vlaams Gewest,Bonstato,120,2,52,1,57,1,0,0,11,0,0
72043,V,18-29,1,0,2216,Pelt,Limburg,Vlaams Gewest,Noord-Limburg,1815,73,194,2,1562,70,31,1,28,0,0
38008,V,50-59,1,0,850,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,750,16,192,8,525,7,6,1,27,0,0
71002,M,80-89,1,1,142,As,Limburg,Vlaams Gewest,Kemp en Duin,140,1,64,1,73,0,0,0,3,0,0
24066,M,90-100+,1,1,65,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,61,1,27,1,30,0,0,0,4,0,0
71024,M,18-29,1,0,824,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,722,24,28,0,236,9,251,15,207,0,0
13012,M,50-59,1,0,701,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,665,9,170,5,433,4,3,0,59,0,0
32010,M,30-39,1,0,563,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,493,16,9,0,475,16,3,0,6,0,0
71069,M,18-29,1,0,673,Ham,Limburg,Vlaams Gewest,West-Limburg,473,103,11,0,390,103,2,0,70,0,0
23033,M,18-29,1,0,718,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,494,35,12,0,440,35,3,0,39,0,0
46013,M,50-59,1,0,1234,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,1141,20,268,10,812,10,7,0,54,0,0
13012,M,18-29,1,0,568,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,471,33,12,0,421,33,4,0,34,0,0
32003,M,0-11,0,0,1012,Diksmuide,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,10,42,0,0,10,42,0,0,0,0,0
24062,V,12-17,0,0,2707,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,597,1511,1,0,406,1494,127,17,63,0,0
71066,M,40-49,1,0,1400,Zonhoven,Limburg,Vlaams Gewest,Herkenrode,1230,30,126,4,400,8,571,18,133,0,0
73001,V,30-39,1,0,663,Alken,Limburg,Vlaams Gewest,Herkenrode,598,7,73,0,230,1,278,6,17,0,0
44040,M,60-69,1,0,352,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,337,5,88,2,242,3,4,0,3,0,0
31043,M,70-79,1,1,2548,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,2409,33,818,18,1551,15,25,0,15,0,0
31033,V,12-17,0,0,610,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,166,368,0,0,159,368,0,0,7,0,0
72039,V,80-89,1,1,742,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,680,10,227,5,446,5,1,0,6,0,0
32011,V,60-69,1,0,410,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,388,0,41,0,316,0,0,0,31,0,0
71053,M,18-29,1,0,2553,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,2084,144,49,3,1947,138,12,3,76,0,0
73098,V,60-69,1,0,280,Wellen,Limburg,Vlaams Gewest,Haspengouw,274,1,17,0,254,1,2,0,1,0,0
43007,M,90-100+,1,1,21,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,18,1,6,1,10,0,0,0,2,0,0
11005,M,18-29,1,0,1367,Boom,Antwerpen,Vlaams Gewest,RupeLaar,716,302,31,0,640,300,7,2,38,0,0
34009,V,80-89,1,1,374,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,360,4,73,0,281,4,0,0,6,0,0
11053,M,30-39,1,0,1310,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,1110,18,45,0,1053,18,4,0,8,0,0
35013,V,50-59,1,0,4868,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,4346,120,1187,44,2800,76,78,0,281,0,0
24001,V,70-79,1,1,1513,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,1469,5,152,0,1302,5,3,0,12,0,0
24043,M,18-29,1,0,620,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,537,43,14,1,319,42,7,0,197,0,0
45068,M,30-39,1,0,972,Kruisem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,890,11,36,0,839,11,7,0,8,0,0
35002,V,18-29,1,0,1038,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,807,114,81,0,685,114,18,0,23,0,0
24038,M,80-89,1,1,442,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,426,10,103,1,320,9,1,0,2,0,0
11009,V,60-69,1,0,1143,Brecht,Antwerpen,Vlaams Gewest,Voorkempen,1099,3,235,1,834,2,22,0,8,0,0
24133,M,30-39,1,0,394,Linter,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,350,10,7,0,336,10,2,0,5,0,0
73066,V,90-100+,1,1,108,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg,92,4,44,3,43,1,0,0,5,0,0
34041,V,12-17,0,0,992,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen,327,481,0,0,310,481,1,0,16,0,0
11008,V,30-39,1,0,2121,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,1795,72,162,1,1571,68,46,3,15,1,0
