NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
71004,M,18-29,1,0,Beringen,LIMBURG,VLAAMS GEWEST,West-Limburg,2487,60,51,0,2172,59,12,1,252,0,0,3142
23050,V,30-39,1,0,Meise,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,975,15,82,0,874,15,7,0,12,0,0,1172
12025,M,60-69,1,0,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,2381,8,332,0,2000,7,11,1,37,1,0,2529
41034,V,80-89,1,1,Lede,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,525,5,222,3,287,2,2,0,14,0,0,553
24001,M,18-29,1,0,Aarschot,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1789,14,46,0,1538,13,14,1,191,0,0,1947
45063,M,90-100+,1,1,Sint-Maria-Lierde,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,20,1,9,0,8,1,0,0,3,0,0,24
71016,V,30-39,1,0,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,3274,92,298,4,2875,87,58,1,43,0,0,4032
31003,V,80-89,1,1,Beernem,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,437,2,74,0,358,2,2,0,3,0,0,453
13040,M,80-89,1,1,Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,905,8,190,4,705,4,0,0,10,0,0,948
24066,M,70-79,1,1,Lubbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,753,6,138,0,605,6,2,0,8,0,0,789
13040,V,40-49,1,0,Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,2366,8,368,0,1648,8,28,0,322,0,0,2732
45062,M,60-69,1,1,Sint-Kornelis-Horebeke,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,59,0,13,0,45,0,1,0,0,0,0,60
23033,M,18-29,1,0,Hoeilaart,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,560,14,12,0,495,14,3,0,50,0,0,718
34041,V,40-49,1,0,Wevelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1845,6,380,1,1156,4,24,1,285,0,0,1912
71002,V,40-49,1,0,As,LIMBURG,VLAAMS GEWEST,Kemp en Duin,509,1,155,0,233,1,12,0,109,0,0,576
11050,V,90-100+,1,1,Wijnegem,ANTWERPEN,VLAAMS GEWEST,Voorkempen,121,4,20,1,98,3,0,0,3,0,0,128
11013,V,30-39,1,0,Edegem,ANTWERPEN,VLAAMS GEWEST,ZORA,1326,14,126,1,1143,12,44,1,12,1,0,1466
35013,V,30-39,1,0,Oostende,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,3217,41,254,2,2865,37,43,2,55,0,0,3665
24130,V,80-89,1,1,Zoutleeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,261,11,43,3,210,8,0,0,8,0,0,278
45059,V,30-39,1,0,Brakel,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,799,8,86,0,690,8,18,0,5,0,0,852
44021,V,60-69,1,1,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,5610,27,814,9,2179,16,2526,2,90,1,0,6123
23077,V,30-39,1,0,Sint-Pieters-Leeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1637,54,95,3,1487,50,27,1,28,0,0,2249
