NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,VACCINATED_FIRST_DOSIS_NBR,VACCINATED_SECOND_DOSIS_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE
43010,V,0-9,0,0,1114,0,0,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
73107,M,80-89,1,1,696,201,38,Maasmechelen,Limburg,Vlaams Gewest,Maasland
13013,V,0-9,0,0,650,0,0,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
23027,M,20-29,1,0,2453,72,38,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei
41011,V,20-29,1,0,1168,82,75,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
24086,M,80-89,1,1,246,31,10,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
34042,M,60-69,1,0,818,21,24,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
36019,M,10-19,1,0,131,1,3,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL
71053,M,10-19,1,0,405,1,3,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw
73028,M,30-39,1,0,5,0,0,Herstappe,Limburg,Vlaams Gewest,Zuid-Oost Limburg
24094,M,10-19,0,0,798,0,1,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
34040,M,30-39,1,0,2299,60,51,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
71057,V,10-19,1,0,206,3,12,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg
72003,M,0-9,0,0,706,0,0,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg
73042,M,10-19,1,0,313,0,1,Lanaken,Limburg,Vlaams Gewest,Maasland
45062,M,30-39,1,0,83,3,0,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
44084,V,30-39,1,0,1665,200,149,Aalter,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
71034,M,20-29,1,0,885,29,10,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg
46021,M,40-49,1,0,5021,168,98,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
34043,V,80-89,1,1,47,6,2,Spiere-Helkijn,West-Vlaanderen,Vlaams Gewest,Regio Waregem
42010,V,70-79,1,1,601,9,19,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
43014,M,10-19,0,0,306,0,0,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
73098,V,90-100+,1,1,46,35,25,Wellen,Limburg,Vlaams Gewest,Haspengouw
72041,M,40-49,1,0,1379,58,21,Dilsen-Stokkem,Limburg,Vlaams Gewest,Maasland
11039,V,10-19,0,0,858,1,0,Schilde,Antwerpen,Vlaams Gewest,Voorkempen
24066,M,10-19,1,0,166,1,3,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
73066,V,60-69,1,1,503,21,7,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg
31004,V,10-19,0,0,580,0,0,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust
71020,V,10-19,1,0,94,0,5,Halen,Limburg,Vlaams Gewest,MidWestLim
73098,M,20-29,1,0,351,6,8,Wellen,Limburg,Vlaams Gewest,Haspengouw
23086,V,50-59,1,0,1168,94,113,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland
36019,V,60-69,1,1,273,7,24,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL
44021,M,90-100+,1,1,757,433,279,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent
72038,M,80-89,1,1,254,3,17,Hechtel-Eksel,Limburg,Vlaams Gewest,Noord-Limburg
73009,M,50-59,1,0,884,27,42,Borgloon,Limburg,Vlaams Gewest,Haspengouw
73107,M,50-59,1,0,2900,76,44,Maasmechelen,Limburg,Vlaams Gewest,Maasland
32006,M,60-69,1,1,271,11,9,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek
72021,M,40-49,1,0,1593,69,38,Maaseik,Limburg,Vlaams Gewest,Maasland
11001,M,80-89,1,1,388,88,35,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar
11018,M,10-19,0,0,636,0,1,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar
11022,M,40-49,1,0,1117,22,23,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen
12041,V,10-19,0,0,1183,0,0,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
13006,V,10-19,1,0,103,1,5,Dessel,Antwerpen,Vlaams Gewest,Baldemore
11040,V,90-100+,1,1,297,146,131,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
12040,M,80-89,1,1,505,51,55,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
11035,M,20-29,1,0,1074,26,27,Ranst,Antwerpen,Vlaams Gewest,Pallieterland
13017,V,60-69,1,1,571,16,25,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen
12007,V,40-49,1,0,1413,136,157,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
11055,V,90-100+,1,1,146,67,79,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen
12005,V,0-9,0,0,681,0,0,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato
11052,M,60-69,1,1,382,4,10,Wommelgem,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
13036,V,90-100+,1,1,59,5,19,Retie,Antwerpen,Vlaams Gewest,Baldemore
12002,M,30-39,1,0,655,22,15,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland
13006,M,10-19,1,0,93,1,2,Dessel,Antwerpen,Vlaams Gewest,Baldemore
23016,V,60-69,1,0,1404,98,115,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland
11039,V,80-89,1,1,690,187,69,Schilde,Antwerpen,Vlaams Gewest,Voorkempen
23099,M,10-19,0,0,779,0,1,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
24008,V,10-19,0,0,251,0,1,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland
31005,V,0-9,0,0,5088,0,0,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge
11004,V,60-69,1,0,477,32,53,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11038,M,70-79,1,1,354,7,14,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
23045,M,30-39,1,0,1111,43,26,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
24133,V,40-49,1,0,509,47,63,Linter,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
13013,M,80-89,1,1,386,86,39,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
36008,M,30-39,1,0,1782,61,46,Izegem,West-Vlaanderen,Vlaams Gewest,RITS
11052,V,50-59,1,0,968,97,81,Wommelgem,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
11025,M,10-19,0,0,415,0,0,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
24033,V,10-19,1,0,170,0,6,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
12021,V,70-79,1,1,1764,26,63,Lier,Antwerpen,Vlaams Gewest,Pallieterland
12040,M,0-9,0,0,1740,0,0,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
13011,M,80-89,1,1,637,59,49,Herentals,Antwerpen,Vlaams Gewest,Middenkempen
23009,V,80-89,1,1,44,1,2,Bever,Vlaams-Brabant,Vlaams Gewest,Pajottenland
23062,V,80-89,1,1,770,98,81,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
24045,V,20-29,1,0,472,26,50,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
24045,M,60-69,1,1,279,5,13,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
24094,V,80-89,1,1,480,108,81,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
32011,M,50-59,1,0,951,33,14,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
34041,M,0-9,0,0,1775,0,0,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen
37018,M,10-19,1,0,172,0,2,Wingene,West-Vlaanderen,Vlaams Gewest,RITS
41002,V,40-49,1,0,5541,596,349,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
46020,V,50-59,1,0,1435,121,158,Sint-Gillis-Waas,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
45062,V,50-59,1,0,135,16,13,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
71017,M,10-19,0,0,394,0,0,Gingelom,Limburg,Vlaams Gewest,Haspengouw
71037,V,30-39,1,0,984,109,81,Lummen,Limburg,Vlaams Gewest,MidWestLim
71057,M,70-79,1,1,803,12,11,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg
31004,M,70-79,1,1,1366,32,28,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust
34002,M,70-79,1,1,622,26,16,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
12005,V,10-19,1,0,166,3,4,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato
34022,M,20-29,1,0,5092,115,118,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
35011,M,50-59,1,0,1580,41,28,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
36011,M,60-69,1,1,232,22,9,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL
41018,M,10-19,0,0,1573,0,1,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
45062,V,60-69,1,1,73,2,3,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
72041,V,20-29,1,0,1130,102,84,Dilsen-Stokkem,Limburg,Vlaams Gewest,Maasland
34025,V,80-89,1,1,218,59,41,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS
38002,M,50-59,1,0,388,12,9,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
42004,V,90-100+,1,1,96,50,57,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender
71053,M,0-9,0,0,1834,0,0,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw
72018,M,30-39,1,0,683,16,8,Kinrooi,Limburg,Vlaams Gewest,Maasland
72038,V,10-19,0,0,519,0,1,Hechtel-Eksel,Limburg,Vlaams Gewest,Noord-Limburg
46003,V,50-59,1,0,3537,294,328,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
45059,V,60-69,1,0,513,24,40,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea
11057,V,10-19,1,0,171,3,5,Malle,Antwerpen,Vlaams Gewest,Voorkempen
11016,M,50-59,1,0,1512,30,23,Essen,Antwerpen,Vlaams Gewest,Noorderkempen
23044,V,70-79,1,1,666,18,31,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO
23064,M,30-39,1,0,241,13,5,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei
23104,V,90-100+,1,1,86,44,29,Lennik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
33016,V,90-100+,1,1,1,4,0,Mesen,West-Vlaanderen,Vlaams Gewest,Westhoek
36006,M,10-19,1,0,102,0,5,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL
37010,M,30-39,1,0,487,5,5,Oostrozebeke,West-Vlaanderen,Vlaams Gewest,RITS
41081,M,20-29,1,0,1378,58,26,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea
42006,M,70-79,1,1,1846,48,53,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender
44040,V,30-39,1,0,794,82,67,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
46021,V,70-79,1,1,3576,113,153,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
44085,V,20-29,1,0,1376,138,124,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
71053,M,60-69,1,1,1277,30,46,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw
23025,V,80-89,1,1,1251,127,169,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
41081,M,60-69,1,0,921,16,34,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea
44045,V,10-19,0,0,317,0,3,Moerbeke,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
46025,V,10-19,0,0,1382,1,1,Temse,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
71070,M,50-59,1,0,2423,81,42,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim
72003,V,90-100+,1,1,67,33,41,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg
72039,M,70-79,1,1,1131,17,32,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim
73040,V,10-19,0,0,344,0,0,Kortessem,Limburg,Vlaams Gewest,Haspengouw
23064,V,70-79,1,1,170,10,7,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei
46024,V,90-100+,1,1,117,68,58,Stekene,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
44043,V,60-69,1,1,670,19,28,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
23016,M,60-69,1,1,1075,65,39,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland
31022,M,90-100+,1,1,73,68,20,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40
37020,V,40-49,1,0,518,40,69,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL
38016,V,50-59,1,0,906,62,92,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
44019,M,0-9,0,0,1902,0,0,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
35011,M,10-19,0,0,560,0,0,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
23096,V,40-49,1,0,1519,98,110,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO
45035,M,90-100+,1,1,92,86,24,Oudenaarde,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
72042,M,60-69,1,0,851,22,10,Oudsbergen,Limburg,Vlaams Gewest,Kemp en Duin
36007,M,30-39,1,0,697,17,9,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS
37020,M,70-79,1,1,414,19,19,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL
45061,V,70-79,1,1,276,4,6,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
71037,M,80-89,1,1,358,77,30,Lummen,Limburg,Vlaams Gewest,MidWestLim
42006,V,0-9,0,0,2279,0,0,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender
46025,M,40-49,1,0,1917,54,40,Temse,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
71024,V,60-69,1,1,372,12,12,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode
71057,V,60-69,1,1,597,19,8,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg
73042,V,50-59,1,0,2037,144,120,Lanaken,Limburg,Vlaams Gewest,Maasland
46014,M,60-69,1,1,1036,39,21,Lokeren,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
43005,M,10-19,1,0,248,8,6,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
24133,M,70-79,1,1,335,3,9,Linter,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
44048,V,60-69,1,0,377,36,47,Nazareth,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
42010,M,20-29,1,0,641,9,9,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
31022,M,60-69,1,1,623,14,13,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40
37007,M,20-29,1,0,666,7,8,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS
42008,V,10-19,0,0,1123,0,11,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender
23081,V,60-69,1,1,326,15,7,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO
11013,M,0-9,0,0,1315,0,0,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11018,M,30-39,1,0,773,19,15,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar
11029,M,20-29,1,0,1592,50,40,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11021,M,60-69,1,1,274,12,6,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11024,V,40-49,1,0,1292,130,110,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11044,M,20-29,1,0,1021,18,29,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
23038,M,10-19,1,0,142,1,1,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO
11008,M,60-69,1,0,1345,66,51,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen
13011,V,50-59,1,0,2282,168,163,Herentals,Antwerpen,Vlaams Gewest,Middenkempen
31042,M,90-100+,1,1,9,6,0,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust
11021,V,10-19,0,0,396,0,1,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11050,M,50-59,1,0,704,18,18,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen
12009,V,60-69,1,1,511,35,25,Duffel,Antwerpen,Vlaams Gewest,Pallieterland
13017,M,50-59,1,0,1597,41,41,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen
13053,V,0-9,0,0,763,0,0,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen
23081,V,10-19,0,0,565,0,0,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO
13019,V,40-49,1,0,1076,109,109,Lille,Antwerpen,Vlaams Gewest,Middenkempen
23033,V,10-19,1,0,163,1,4,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
24038,V,70-79,1,1,958,55,54,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
24055,M,30-39,1,0,1136,45,31,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
12025,V,10-19,1,0,917,17,17,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne
23086,V,90-100+,1,1,105,58,79,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland
24048,V,50-59,1,0,1078,88,85,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
31043,M,10-19,0,0,955,0,0,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust
38014,M,60-69,1,0,1118,63,34,Koksijde,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
41011,V,30-39,1,0,1306,97,83,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
11038,M,60-69,1,0,271,12,12,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
11008,M,60-69,1,1,1231,82,45,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen
11040,M,10-19,0,0,1466,0,1,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
11037,V,40-49,1,0,982,111,86,Rumst,Antwerpen,Vlaams Gewest,RupeLaar
12005,M,10-19,0,0,692,0,0,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato
