NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
46013,M,70-79,1,1,Kruibeke,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,720,4,248,2,465,2,6,0,1,0,0,749
41081,M,80-89,1,1,Zottegem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,536,6,143,2,372,4,6,0,15,0,0,550
23003,V,40-49,1,0,Beersel,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1596,19,355,6,1020,13,30,0,191,0,0,1846
72042,V,60-69,1,1,Opglabbeek,LIMBURG,VLAAMS GEWEST,Kemp en Duin,669,2,37,0,627,2,0,0,5,0,0,687
42026,V,50-59,1,0,Wichelen,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,822,3,284,2,446,1,13,0,79,0,0,862
24028,V,70-79,1,1,Geetbets,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,259,2,38,1,215,1,2,0,4,0,0,268
71037,V,18-29,1,0,Lummen,LIMBURG,VLAAMS GEWEST,MidWestLim,816,4,70,0,703,3,13,1,30,0,0,854
44040,M,30-39,1,0,Melle,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,738,11,17,1,700,10,9,0,12,0,0,804
71037,M,80-89,1,1,Lummen,LIMBURG,VLAAMS GEWEST,MidWestLim,354,2,137,1,214,1,0,0,3,0,0,368
71022,V,60-69,1,0,Hasselt,LIMBURG,VLAAMS GEWEST,Herkenrode,2722,7,712,3,869,4,1060,0,80,1,0,2880
41063,V,18-29,1,0,Sint-Lievens-Houtem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,597,2,39,1,519,1,14,0,25,0,0,647
23077,V,18-29,1,0,Sint-Pieters-Leeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1676,79,90,1,1402,76,28,2,156,0,0,2484
11022,V,80-89,1,1,Kalmthout,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,594,6,98,1,464,5,1,0,31,0,0,601
11039,V,70-79,1,1,Schilde,ANTWERPEN,VLAAMS GEWEST,Voorkempen,1119,8,291,4,817,4,3,0,8,0,0,1170
34041,M,0-11,0,0,Wevelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,114,7,0,0,114,7,0,0,0,0,0,2096
23088,V,12-17,0,0,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,1225,51,0,0,1210,50,4,1,11,0,0,1978
23094,M,50-59,1,0,Zaventem,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,2014,26,533,8,1349,17,24,0,107,1,1,2299
42025,M,70-79,1,1,Wetteren,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,989,1,358,0,619,1,3,0,9,0,0,1024
32011,V,60-69,1,1,Kortemark,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,341,2,50,2,287,0,0,0,4,0,0,351
11024,M,70-79,1,1,Kontich,ANTWERPEN,VLAAMS GEWEST,ZORA,861,2,306,1,548,1,2,0,4,1,0,888
73066,M,40-49,1,0,Riemst,LIMBURG,VLAAMS GEWEST,ZOLim,979,10,131,2,713,8,11,0,124,0,0,1109
37015,M,40-49,1,0,Tielt,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,1214,3,251,1,756,0,11,1,195,1,1,1329
44040,V,50-59,1,0,Melle,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,744,3,267,2,386,1,19,0,72,0,0,778
11037,M,12-17,0,0,Rumst,ANTWERPEN,VLAAMS GEWEST,RupeLaar,484,12,1,0,476,12,1,0,6,0,0,540
23045,M,12-17,0,0,Londerzeel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,587,20,0,0,585,18,0,2,2,0,0,673
13031,V,12-17,0,0,Oud-Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,404,3,0,0,393,3,0,0,11,0,0,450
41018,V,30-39,1,0,Geraardsbergen,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,1820,18,141,0,1628,18,34,0,17,0,0,2013
24094,M,30-39,1,0,Rotselaar,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,945,7,32,0,846,7,7,0,60,0,0,1005
37010,M,40-49,1,0,Oostrozebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,468,1,108,0,293,1,2,0,65,0,0,514
73001,M,60-69,1,0,Alken,LIMBURG,VLAAMS GEWEST,Herkenrode,447,3,114,2,116,1,192,0,25,0,0,463
13006,V,18-29,1,0,Dessel,ANTWERPEN,VLAAMS GEWEST,Baldemore,556,4,52,0,440,4,7,0,57,0,0,604
43002,M,40-49,1,0,Assenede,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,846,5,115,1,519,4,6,0,205,1,0,917
73109,V,40-49,1,0,Sint-Martens-Voeren,LIMBURG,VLAAMS GEWEST,ZOLim,214,5,23,0,132,5,3,0,56,0,0,259
42026,V,80-89,1,1,Wichelen,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,334,9,122,3,205,6,1,0,6,0,0,351
24104,M,80-89,1,1,Tervuren,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,422,4,83,1,329,3,0,0,10,0,0,450
38008,V,90-100+,1,1,De Panne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,102,2,10,0,90,2,0,0,2,0,0,119
34027,V,60-69,1,1,Menen,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,912,0,311,0,590,0,8,0,3,0,0,972
12005,V,18-29,1,0,Bonheiden,ANTWERPEN,VLAAMS GEWEST,Bonstato,885,4,103,0,709,4,19,0,54,0,0,950
37017,M,90-100+,1,1,Wielsbeke,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,32,3,23,0,5,3,0,0,4,0,0,40
34041,M,70-79,1,1,Wevelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1334,9,302,3,1020,6,3,0,9,0,0,1360
45041,M,90-100+,1,1,Ronse,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,65,1,35,1,26,0,1,0,3,0,0,77
23088,V,0-11,0,0,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,116,12,0,0,116,12,0,0,0,0,0,3865
45041,V,90-100+,1,1,Ronse,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,192,8,88,5,93,3,1,0,10,0,0,221
12025,M,80-89,1,1,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,1367,10,138,0,1187,10,4,0,38,0,0,1445
24009,V,60-69,1,1,Bertem,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,273,1,33,0,235,1,1,0,4,0,0,280
23009,V,80-89,1,1,Bever,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,35,1,6,0,27,1,0,0,2,0,0,44
12005,V,60-69,1,0,Bonheiden,ANTWERPEN,VLAAMS GEWEST,Bonstato,533,1,99,1,423,0,9,0,2,0,0,556
13044,V,50-59,1,0,Vorselaar,ANTWERPEN,VLAAMS GEWEST,Middenkempen,605,0,149,0,414,0,4,0,38,0,0,625
33011,M,90-100+,1,1,Ieper,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,149,3,77,2,63,1,0,0,9,0,0,164
33041,M,70-79,1,1,Oostvleteren,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,142,1,1,0,140,1,0,0,1,0,0,147
34002,V,12-17,0,0,Anzegem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,470,6,0,0,455,6,1,0,14,0,0,507
24055,M,18-29,1,0,Kortenberg,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,1105,20,21,0,1034,20,15,0,35,0,0,1333
41011,M,40-49,1,0,Denderleeuw,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1330,8,203,1,795,7,8,0,324,0,0,1467
23077,V,90-100+,1,1,Sint-Pieters-Leeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,188,11,76,4,97,7,0,0,15,0,0,230
32010,V,40-49,1,0,Koekelare,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,498,2,132,0,316,2,2,0,48,0,0,523
44048,M,60-69,1,0,Nazareth,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,424,0,19,0,379,0,2,0,24,0,0,431
24033,M,30-39,1,0,Haacht,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,896,6,29,0,850,6,5,0,12,0,0,951
71069,M,30-39,1,0,Oostham,LIMBURG,VLAAMS GEWEST,West-Limburg,640,5,18,0,608,5,5,0,9,0,0,738
11013,M,30-39,1,0,Edegem,ANTWERPEN,VLAAMS GEWEST,ZORA,1290,8,47,0,1203,6,24,2,16,0,0,1416
12007,V,18-29,1,0,Bornem,ANTWERPEN,VLAAMS GEWEST,Klein-Brabant Vaartland,1259,12,101,0,1052,12,33,0,73,0,0,1385
12005,V,50-59,1,0,Bonheiden,ANTWERPEN,VLAAMS GEWEST,Bonstato,1168,0,319,0,822,0,16,0,11,0,0,1201
71016,V,60-69,1,0,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,2237,25,632,8,1531,17,48,0,23,3,0,2416
13017,V,18-29,1,0,Kasterlee,ANTWERPEN,VLAAMS GEWEST,Middenkempen,1080,6,138,0,821,6,24,0,97,0,0,1163
24062,M,18-29,1,0,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,9977,169,300,7,4380,127,4006,34,1258,33,1,11424
34042,V,50-59,1,0,Zwevegem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,1679,4,388,1,975,3,7,0,309,0,0,1761
41027,V,60-69,1,0,Herzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,548,1,56,0,472,1,5,0,15,0,0,565
33037,V,12-17,0,0,Zonnebeke,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,392,2,1,0,386,2,0,0,5,0,0,420
42023,M,60-69,1,0,Waasmunster,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,376,2,167,2,189,0,6,0,14,0,0,385
23002,V,12-17,0,0,Asse,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,847,20,2,0,827,20,2,0,16,0,0,1219
24038,M,60-69,1,0,Herent,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,667,1,110,0,542,1,4,0,11,0,0,688
41011,M,50-59,1,0,Denderleeuw,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1447,6,411,1,994,5,14,0,27,1,0,1538
36015,M,80-89,1,1,Roeselare,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,1300,15,419,8,873,7,0,0,8,0,0,1364
23098,M,50-59,1,0,Drogenbos,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,289,5,46,0,229,5,5,0,9,0,0,353
44021,M,50-59,1,0,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,14032,105,2754,14,5015,53,6010,38,246,7,0,15480
34040,V,90-100+,1,1,Waregem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,271,6,117,2,136,4,1,0,17,0,0,297
32003,M,18-29,1,0,Diksmuide,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,1051,9,28,0,868,9,6,0,149,0,0,1170
45035,V,90-100+,1,1,Oudenaarde,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,248,8,122,4,124,4,0,0,2,0,0,268
36007,M,50-59,1,0,Ingelmunster,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,773,6,217,3,462,2,4,1,90,0,0,815
24107,M,70-79,1,1,Tienen,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,1486,7,24,2,1423,5,12,0,27,0,0,1531
41002,V,60-69,1,0,Aalst,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,2772,14,575,7,2127,6,34,1,36,0,0,2909
37007,V,70-79,1,1,Meulebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,505,4,162,2,335,2,0,0,8,0,0,514
73009,M,50-59,1,0,Borgloon,LIMBURG,VLAAMS GEWEST,Haspengouw,861,3,276,2,428,1,3,0,154,0,0,901
71066,V,50-59,1,0,Zonhoven,LIMBURG,VLAAMS GEWEST,Herkenrode,1508,5,204,2,414,2,787,1,103,0,0,1577
24133,M,0-11,0,0,Linter,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,26,4,0,0,26,4,0,0,0,0,0,444
23098,M,40-49,1,0,Drogenbos,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,327,12,74,3,181,8,9,1,62,1,0,404
11008,M,50-59,1,0,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,2551,14,649,5,1312,8,50,1,539,1,0,2726
41081,V,50-59,1,0,Zottegem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,1937,10,860,6,984,4,42,0,51,0,0,2006
11016,V,40-49,1,0,Essen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1027,4,132,0,856,4,18,0,21,0,0,1162
35006,V,30-39,1,0,Ichtegem,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,789,5,96,0,675,5,13,0,5,0,0,858
44083,M,12-17,0,0,Deinze,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,1347,18,0,0,1328,18,1,0,18,0,0,1474
71020,V,50-59,1,0,Halen,LIMBURG,VLAAMS GEWEST,MidWestLim,668,2,178,1,473,1,9,0,8,0,0,719
44052,V,60-69,1,0,Oosterzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,452,1,100,0,339,1,10,0,3,0,0,468
12005,M,90-100+,1,1,Bonheiden,ANTWERPEN,VLAAMS GEWEST,Bonstato,76,1,39,1,33,0,0,0,4,0,0,75
41034,M,50-59,1,0,Lede,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1310,5,419,2,854,3,21,0,16,0,0,1365
71057,V,30-39,1,0,Tessenderlo,LIMBURG,VLAAMS GEWEST,West-Limburg,1038,12,91,1,896,11,15,0,36,0,0,1128
33021,V,12-17,0,0,Poperinge,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,618,11,0,0,609,11,1,0,8,0,0,681
13004,M,60-69,1,1,Beerse,ANTWERPEN,VLAAMS GEWEST,Kempenland,492,0,29,0,461,0,0,0,2,0,0,508
11024,M,90-100+,1,1,Kontich,ANTWERPEN,VLAAMS GEWEST,ZORA,64,2,42,2,20,0,1,0,1,0,0,69
37002,V,40-49,1,0,Dentergem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,572,5,130,2,368,3,6,0,68,0,0,610
33037,M,90-100+,1,1,Zonnebeke,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,41,0,24,0,13,0,0,0,4,0,0,40
36011,V,40-49,1,0,Lichtervelde,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,569,1,110,0,373,1,7,0,79,0,0,595
13040,V,0-11,0,0,Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,105,1,0,0,105,1,0,0,0,0,0,3087
38008,V,80-89,1,1,De Panne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,410,3,86,1,313,2,2,0,9,0,0,449
23047,V,60-69,1,0,Machelen,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,370,7,124,2,238,5,1,0,6,1,0,405
13049,V,90-100+,1,1,Westerlo,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,154,4,56,1,92,3,0,0,6,0,0,166
23088,V,50-59,1,0,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,2583,38,637,10,1733,28,46,0,167,0,0,2899
24137,V,30-39,1,0,Glabbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,286,2,19,0,258,2,8,0,1,0,0,308
24137,M,30-39,1,0,Glabbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,272,1,14,0,252,1,3,0,3,0,0,295
41024,V,30-39,1,0,Haaltert,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1092,9,123,1,934,7,22,1,13,0,0,1178
13011,M,50-59,1,0,Herentals,ANTWERPEN,VLAAMS GEWEST,Middenkempen,2094,9,580,4,1320,5,18,0,176,0,0,2215
13002,M,40-49,1,0,Baarle-Hertog,ANTWERPEN,VLAAMS GEWEST,Kempenland,160,0,11,0,119,0,4,0,26,0,0,185
71002,V,50-59,1,0,As,LIMBURG,VLAAMS GEWEST,Kemp en Duin,567,4,204,2,344,2,13,0,6,0,0,598
42011,V,70-79,1,1,Lebbeke,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,870,2,382,1,471,1,8,0,9,0,0,889
33021,V,30-39,1,0,Poperinge,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,986,7,106,0,848,7,27,0,5,0,0,1081
24134,M,60-69,1,0,Scherpenheuvel,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,811,1,64,0,734,1,4,0,9,0,0,830
23050,V,60-69,1,1,Meise,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,578,5,113,2,458,2,4,1,3,0,0,607
31022,V,80-89,1,1,Oostkamp,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,734,3,156,2,566,1,5,0,7,0,0,750
41002,V,50-59,1,0,Aalst,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,5885,40,1764,15,3932,24,120,1,69,0,0,6230
34003,V,60-69,1,1,Avelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,283,1,64,0,213,1,2,0,4,0,0,294
35013,V,90-100+,1,1,Oostende,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,808,24,103,4,686,20,1,0,18,0,0,879
24041,V,0-11,0,0,Hoegaarden,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,28,3,0,0,27,3,1,0,0,0,0,417
46013,V,60-69,1,1,Kruibeke,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,453,1,53,0,398,1,2,0,0,0,0,466
23032,M,60-69,1,1,Herne,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,202,1,56,0,143,1,1,0,2,0,0,215
37002,V,18-29,1,0,Dentergem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,522,2,33,1,453,1,12,0,24,0,0,570
23047,M,40-49,1,0,Machelen,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,809,21,121,4,574,15,6,2,108,0,0,1034
44021,V,30-39,1,0,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,17446,243,1387,8,8020,158,7743,77,288,8,0,20386
11024,V,90-100+,1,1,Kontich,ANTWERPEN,VLAAMS GEWEST,ZORA,141,4,59,2,77,2,0,0,5,0,0,154
11038,V,70-79,1,1,Schelle,ANTWERPEN,VLAAMS GEWEST,RupeLaar,392,2,62,0,326,2,1,0,2,1,0,402
13029,V,0-11,0,0,Olen,ANTWERPEN,VLAAMS GEWEST,Middenkempen,41,4,0,0,41,4,0,0,0,0,0,742
24109,V,60-69,1,0,Tremelo,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,532,3,42,0,441,3,6,0,43,0,0,553
72043,V,70-79,1,1,Overpelt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,1412,10,327,2,1065,7,8,1,12,0,0,1458
24062,M,12-17,0,0,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,2576,46,1,0,2409,44,81,2,85,0,0,2929
44040,M,60-69,1,1,Melle,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,305,1,33,0,269,1,0,0,3,0,0,312
31006,M,40-49,1,0,Damme,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,603,6,154,0,310,6,4,0,135,0,0,631
23003,M,80-89,1,1,Beersel,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,447,6,177,3,261,3,1,0,8,0,0,484
31033,M,18-29,1,0,Torhout,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,1236,6,32,0,1098,6,7,0,99,0,0,1343
71022,M,90-100+,1,1,Hasselt,LIMBURG,VLAAMS GEWEST,Herkenrode,298,7,170,6,103,1,1,0,24,0,0,328
23027,M,90-100+,1,1,Halle,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,91,4,41,1,42,3,0,0,8,0,0,102
24007,M,0-11,0,0,Begijnendijk,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,27,3,0,0,27,3,0,0,0,0,0,585
31033,M,12-17,0,0,Torhout,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,630,2,0,0,611,2,0,0,19,0,0,675
71004,V,18-29,1,0,Beringen,LIMBURG,VLAAMS GEWEST,West-Limburg,2527,49,177,2,2179,47,34,0,137,0,0,3013
71016,M,70-79,1,1,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,2342,22,1041,14,1263,8,18,0,18,2,0,2491
12041,M,12-17,0,0,Puurs,ANTWERPEN,VLAAMS GEWEST,Klein-Brabant Vaartland,799,12,0,0,788,12,0,0,11,0,0,887
23103,M,0-11,0,0,Wezembeek-Oppem,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,43,14,0,0,43,14,0,0,0,0,0,1075
13002,V,60-69,1,0,Baarle-Hertog,ANTWERPEN,VLAAMS GEWEST,Kempenland,78,0,3,0,67,0,1,0,7,0,0,84
