NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT
11007,M,20-29,1,0,600,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,167,217,15,0,44,109,94,108,14,0,0
72021,M,10-19,1,0,258,Maaseik,Limburg,Vlaams Gewest,Maasland,26,176,2,0,20,176,1,0,3,0,0
36011,M,60-69,1,0,280,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,215,56,48,56,164,0,2,0,1,0,0
11044,V,10-19,0,0,832,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,17,245,1,0,8,232,1,13,7,0,0
33011,M,90-100+,1,1,164,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,146,4,76,3,63,1,0,0,7,0,0
11025,V,10-19,1,0,99,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,37,52,2,0,21,51,1,1,13,0,0
23062,V,90-100+,1,1,191,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,154,12,78,5,69,7,1,0,6,0,0
36010,V,10-19,1,0,103,Ledegem,West-Vlaanderen,Vlaams Gewest,Midden WVL,36,59,2,0,18,59,1,0,15,0,0
24137,M,60-69,1,1,157,Glabbeek,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,149,3,14,3,134,0,0,0,1,0,0
41011,M,20-29,1,0,1134,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,177,620,29,1,104,618,5,1,39,0,0
23027,M,30-39,1,0,2727,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,594,1583,76,6,474,1575,26,2,18,0,0
44085,M,30-39,1,0,1547,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,339,1065,36,1,287,1064,12,0,4,0,0
35002,M,60-69,1,0,744,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,686,37,68,30,602,7,9,0,7,0,0
13029,M,60-69,1,0,501,Olen,Antwerpen,Vlaams Gewest,Middenkempen,457,23,55,18,391,5,5,0,6,0,0
23094,V,50-59,1,0,2279,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,1695,227,326,183,1269,44,27,0,73,0,0
71034,V,40-49,1,0,999,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,740,105,59,66,448,39,10,0,223,0,0
72004,V,80-89,1,1,498,Bree,Limburg,Vlaams Gewest,Kemp en Duin,477,6,121,1,350,5,1,0,5,0,0
11023,V,40-49,1,0,1663,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,714,821,163,47,508,774,27,0,16,0,0
24048,V,40-49,1,0,863,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,541,250,63,32,377,218,16,0,84,1,0
11022,V,30-39,1,0,1115,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,394,592,81,0,292,592,15,0,6,0,0
35029,V,20-29,1,0,499,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,166,256,38,0,110,255,6,1,12,0,0
13001,V,50-59,1,0,1004,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,805,101,176,78,529,23,9,0,91,0,0
23103,V,80-89,1,1,389,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,368,7,73,3,282,4,1,0,12,0,0
11007,M,40-49,1,0,639,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,430,93,38,66,75,7,304,20,13,0,0
24048,V,10-19,1,0,181,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,86,75,6,0,32,75,2,0,46,0,0
44021,V,90-100+,1,1,2001,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,1817,44,512,7,1055,35,115,2,135,0,0
11021,V,90-100+,1,1,80,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,76,2,35,2,40,0,0,0,1,0,0
13035,V,10-19,0,0,576,Ravels,Antwerpen,Vlaams Gewest,Kempenland,13,128,0,0,2,128,0,0,11,0,0
44043,V,70-79,1,1,1199,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,1151,15,377,10,765,5,5,0,4,0,0
44081,V,60-69,1,1,424,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,404,7,50,6,349,1,3,0,2,0,0
41081,M,60-69,1,1,776,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea,751,4,60,1,679,3,8,0,4,0,0
44083,M,40-49,1,0,3040,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,1505,1339,105,37,896,1301,25,1,479,0,0
42006,M,50-59,1,0,3322,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender,2536,643,399,572,2102,71,17,0,18,0,0
31004,V,60-69,1,0,989,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust,868,70,134,57,662,13,9,0,63,0,0
45059,V,80-89,1,1,550,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea,519,12,139,7,360,5,2,0,18,0,0
41027,V,60-69,1,1,504,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,481,6,127,3,350,3,2,0,2,0,0
23104,M,20-29,1,0,536,Lennik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,185,242,18,1,90,241,6,0,71,0,0
37020,V,40-49,1,0,535,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,445,48,40,33,327,15,2,0,76,0,0
44019,V,20-29,1,0,1936,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,754,978,189,1,481,975,45,2,39,0,0
24134,V,60-69,1,1,797,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland,723,52,73,50,645,2,2,0,3,0,0
13025,V,80-89,1,1,1098,Mol,Antwerpen,Vlaams Gewest,Baldemore,1054,7,79,1,966,6,0,0,9,0,0
45062,V,60-69,1,1,69,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,62,3,13,3,49,0,0,0,0,0,0
11002,M,20-29,1,0,37567,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,9387,13809,612,15,2400,5839,5756,7955,619,0,0
45061,V,40-49,1,0,398,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,257,129,43,23,164,105,4,1,46,0,0
13044,M,90-100+,1,1,17,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen,14,3,8,3,5,0,0,0,1,0,0
24043,M,30-39,1,0,598,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,275,292,30,1,212,291,6,0,27,0,0
12025,M,90-100+,1,1,277,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne,238,14,146,10,73,4,2,0,17,0,0
24008,V,50-59,1,0,479,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland,410,51,61,47,335,4,10,0,4,0,0
71067,M,40-49,1,0,445,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin,310,74,45,68,172,6,8,0,85,0,0
11013,M,40-49,1,0,1229,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,790,301,103,254,433,47,22,0,232,0,0
23024,V,10-19,1,0,114,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,48,54,1,0,18,54,3,0,26,0,0
13011,M,10-19,0,0,1137,Herentals,Antwerpen,Vlaams Gewest,Middenkempen,10,257,0,0,6,257,0,0,4,0,0
41024,V,50-59,1,0,1390,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,1161,176,262,160,864,15,26,1,9,0,0
23096,M,50-59,1,0,1845,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,1466,292,354,259,940,33,9,0,163,0,0
11009,M,90-100+,1,1,98,Brecht,Antwerpen,Vlaams Gewest,Voorkempen,89,5,32,2,50,3,0,0,7,0,0
13001,M,40-49,1,0,878,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,626,143,15,19,495,124,6,0,110,0,0
11022,V,90-100+,1,1,142,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,124,15,19,3,90,12,0,0,15,0,0
41018,M,60-69,1,0,1152,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,1044,41,162,30,871,11,6,0,5,0,0
24007,V,60-69,1,1,327,Begijnendijk,Vlaams-Brabant,Vlaams Gewest,Demerland,284,35,69,33,212,2,2,0,1,0,0
36011,V,30-39,1,0,505,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,263,211,47,1,200,210,9,0,7,0,0
11016,V,60-69,1,1,597,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,500,59,127,56,368,3,2,0,3,0,0
73042,M,90-100+,1,1,76,Lanaken,Limburg,Vlaams Gewest,Maasland,66,2,39,2,26,0,1,0,0,0,0
24011,M,60-69,1,0,359,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,342,7,42,5,280,2,9,0,11,0,0
24094,V,10-19,1,0,187,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,92,80,10,0,34,80,0,0,48,0,0
23081,M,10-19,1,0,162,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO,42,74,1,0,6,74,1,0,34,0,0
13031,M,90-100+,1,1,36,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,27,3,17,2,9,1,0,0,1,0,0
11001,V,40-49,1,0,857,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,406,373,68,69,254,303,13,1,71,0,0
41018,M,80-89,1,1,642,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,606,7,44,1,545,6,0,0,17,0,0
24062,V,60-69,1,0,2717,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,2383,178,415,144,1090,12,854,22,24,0,0
46013,V,60-69,1,0,537,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,478,33,45,31,432,2,1,0,0,0,0
31040,M,60-69,1,0,774,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,711,41,38,34,658,7,4,0,11,0,0
12014,M,30-39,1,0,2584,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,525,1776,52,0,440,1774,17,2,16,0,0
13011,V,90-100+,1,1,216,Herentals,Antwerpen,Vlaams Gewest,Middenkempen,184,18,82,17,93,1,3,0,6,0,0
42011,V,50-59,1,0,1418,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender,1127,209,221,191,885,18,9,0,12,0,0
24104,V,10-19,0,0,1253,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,20,245,0,0,16,245,0,0,4,0,0
42025,V,80-89,1,1,862,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,807,13,254,6,546,7,1,0,6,0,0
44040,V,70-79,1,1,533,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,503,9,176,8,324,1,2,0,1,0,0
12014,V,70-79,1,1,2098,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,2020,21,632,12,1356,9,7,0,25,0,0
44020,M,40-49,1,0,889,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,567,267,25,40,393,227,6,0,143,0,0
72037,M,60-69,1,0,560,Hamont-Achel,Limburg,Vlaams Gewest,Noord-Limburg,391,132,43,126,341,5,4,1,3,0,0
13014,M,60-69,1,0,733,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland,640,30,38,22,533,8,2,0,67,0,0
41024,M,30-39,1,0,1120,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,292,723,37,0,241,722,5,1,9,0,0
24014,V,50-59,1,0,896,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,749,102,171,97,504,5,8,0,66,0,0
72004,M,60-69,1,0,555,Bree,Limburg,Vlaams Gewest,Kemp en Duin,486,52,124,51,325,1,2,0,35,0,0
12029,M,60-69,1,1,563,Putte,Antwerpen,Vlaams Gewest,Bonstato,477,67,98,67,370,0,3,0,6,0,0
38025,M,60-69,1,0,419,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,385,20,32,19,307,1,4,0,42,0,0
73032,M,40-49,1,0,647,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg,453,156,29,55,339,101,4,0,81,0,0
71066,V,70-79,1,1,1025,Zonhoven,Limburg,Vlaams Gewest,Herkenrode,986,15,341,11,220,3,415,1,10,0,0
11008,V,50-59,1,0,2914,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,2438,232,472,172,1367,58,82,2,517,0,0
37002,M,30-39,1,0,546,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS,101,367,11,0,84,367,1,0,5,0,0
42004,V,20-29,1,0,746,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,320,362,79,0,190,362,8,0,43,0,0
46013,M,60-69,1,0,562,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,501,32,45,28,450,4,4,0,2,0,0
11040,V,60-69,1,1,1099,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,1008,21,279,12,479,2,249,7,1,0,0
33021,M,20-29,1,0,1071,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek,211,722,25,1,159,721,5,0,22,0,0
12029,V,10-19,1,0,168,Putte,Antwerpen,Vlaams Gewest,Bonstato,52,103,6,0,24,103,2,0,20,0,0
23052,M,30-39,1,0,1092,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,281,581,27,1,239,580,1,0,14,0,0
32010,M,10-19,0,0,401,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,4,94,0,0,1,94,0,0,3,0,0
24008,V,20-29,1,0,324,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland,118,195,35,0,73,194,4,1,6,0,0
13025,M,70-79,1,1,1626,Mol,Antwerpen,Vlaams Gewest,Baldemore,1571,16,461,11,1088,5,7,0,14,1,0
11001,V,10-19,0,0,571,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,14,151,0,0,5,151,0,0,9,0,0
71066,M,10-19,1,0,237,Zonhoven,Limburg,Vlaams Gewest,Herkenrode,85,104,2,0,12,82,3,22,68,0,0
44043,M,40-49,1,0,1612,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,1055,467,111,135,795,331,17,1,132,0,0
11039,M,10-19,0,0,893,Schilde,Antwerpen,Vlaams Gewest,Voorkempen,20,262,1,0,6,262,0,0,13,0,0
11023,V,20-29,1,0,1361,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,441,710,84,3,299,705,25,2,33,0,0
24045,V,60-69,1,0,333,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,312,11,31,8,266,3,5,0,10,0,0
36006,V,50-59,1,0,697,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL,582,65,109,64,459,1,6,0,8,0,0
71020,V,10-19,0,0,395,Halen,Limburg,Vlaams Gewest,MidWestLim,9,74,0,0,1,74,0,0,8,0,0
13037,V,10-19,1,0,114,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland,38,63,5,0,17,63,2,0,14,0,0
45041,M,60-69,1,1,678,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,580,27,142,16,429,11,5,0,4,0,0
23027,V,10-19,0,0,1921,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,43,460,1,0,21,459,3,1,18,0,0
44019,M,90-100+,1,1,127,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,110,3,69,2,41,1,0,0,0,0,0
34043,M,70-79,1,1,68,Spiere-Helkijn,West-Vlaanderen,Vlaams Gewest,Regio Waregem,61,3,3,1,57,2,0,0,1,0,0
23052,M,10-19,1,0,190,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,42,101,3,1,16,100,0,0,23,0,0
11035,V,90-100+,1,1,129,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,119,7,34,3,80,4,0,0,5,0,0
71067,M,70-79,1,1,371,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin,358,4,180,3,172,1,3,0,3,0,0
36019,V,40-49,1,0,657,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL,537,72,75,55,386,17,4,0,72,0,0
35013,M,10-19,1,0,663,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,96,423,1,0,55,423,4,0,36,0,0
71011,M,40-49,1,0,1304,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,922,267,69,55,170,181,543,31,140,0,0
73107,M,50-59,1,0,2902,Maasmechelen,Limburg,Vlaams Gewest,Maasland,2109,478,436,428,1518,50,19,0,136,0,0
23050,V,60-69,1,1,607,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,541,40,80,36,454,4,4,0,3,0,0
31012,M,50-59,1,0,1122,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,1033,42,48,19,964,23,3,0,18,0,0
24014,M,50-59,1,0,886,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,725,131,171,119,464,12,4,0,86,0,0
42008,M,60-69,1,1,690,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender,556,108,83,106,464,1,4,1,5,0,0
34027,V,70-79,1,1,1649,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,1528,26,384,19,1133,7,7,0,4,0,0
44034,V,30-39,1,0,1225,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,514,611,124,1,365,610,15,0,10,0,0
71011,M,60-69,1,0,721,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,635,57,121,53,199,3,294,1,21,0,0
41081,V,60-69,1,1,821,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea,788,9,68,5,709,4,4,0,7,0,0
36006,M,60-69,1,1,279,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL,259,11,47,7,212,4,0,0,0,0,0
41011,V,80-89,1,1,546,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,506,12,220,6,278,6,0,0,8,0,0
73006,V,70-79,1,1,1553,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg,1485,26,544,18,928,8,5,0,8,0,0
46003,M,60-69,1,1,1499,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,1416,31,117,28,1290,3,4,0,5,0,0
33039,V,60-69,1,1,217,Heuvelland,West-Vlaanderen,Vlaams Gewest,Westhoek,162,41,31,40,128,1,0,0,3,0,0
12014,V,20-29,1,0,2301,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,866,1188,220,2,545,1185,39,1,62,0,0
24043,M,50-59,1,0,770,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,698,60,150,51,491,9,5,0,52,0,0
24014,V,30-39,1,0,811,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,323,431,79,0,231,430,13,1,0,0,0
13040,V,30-39,1,0,2956,Turnhout,Antwerpen,Vlaams Gewest,Kempenland,1034,1191,206,4,769,1184,37,3,22,0,0
35013,V,10-19,1,0,612,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,119,380,13,0,83,378,5,2,18,0,0
45064,V,30-39,1,0,319,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,198,102,39,0,148,102,7,0,4,0,0
23077,V,40-49,1,0,2316,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,1290,466,132,220,840,245,36,1,282,0,0
34023,V,60-69,1,0,445,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,375,46,126,42,128,1,97,3,24,0,0
12007,V,50-59,1,0,1721,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,1549,109,250,86,1086,22,50,1,163,0,0
37015,M,40-49,1,0,1329,Tielt,West-Vlaanderen,Vlaams Gewest,RITS,829,367,32,223,602,144,11,0,184,0,0
13023,V,80-89,1,1,186,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,183,3,29,1,153,2,0,0,1,0,0
23097,V,40-49,1,0,801,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland,674,47,64,29,459,18,6,0,145,0,0
41018,V,50-59,1,0,2562,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,1811,561,312,513,1444,46,43,2,12,0,0
71070,M,70-79,1,1,1326,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,1261,11,329,6,925,5,0,0,7,0,0
45065,M,10-19,0,0,399,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,5,145,0,0,1,145,0,0,4,0,0
37018,M,70-79,1,1,578,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,559,6,181,6,375,0,1,0,2,0,0
12040,M,70-79,1,1,949,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,882,19,216,12,661,7,5,0,0,0,0
36012,M,10-19,0,0,539,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,6,177,0,0,2,177,0,0,4,0,0
36015,V,40-49,1,0,3992,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL,3137,461,353,305,2238,155,25,1,521,0,0
44084,V,40-49,1,0,1917,Aalter,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,1498,334,366,161,737,173,27,0,368,0,0
71002,V,30-39,1,0,551,As,Limburg,Vlaams Gewest,Kemp en Duin,368,96,67,1,287,95,10,0,4,0,0
71053,M,90-100+,1,1,114,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,100,4,47,4,38,0,1,0,14,0,0
72038,V,10-19,1,0,118,Hechtel-Eksel,Limburg,Vlaams Gewest,Noord-Limburg,17,80,2,0,14,80,0,0,1,0,0
34025,M,60-69,1,1,168,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,162,0,21,0,140,0,0,0,1,0,0
23033,V,10-19,0,0,606,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,12,120,0,0,7,120,0,0,5,0,0
41002,M,10-19,1,0,936,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,206,451,7,0,61,448,5,3,133,0,0
72039,M,20-29,1,0,1748,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,381,1025,26,0,181,1024,9,1,165,0,0
23062,M,80-89,1,1,554,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,507,10,107,6,395,4,0,0,5,0,0
23003,V,80-89,1,1,707,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei,623,31,221,13,381,18,4,0,17,0,0
23088,V,90-100+,1,1,262,Vilvoorde,Vlaams-Brabant,Vlaams Gewest,BraViO,227,3,88,0,130,3,0,0,9,0,0
23039,V,40-49,1,0,628,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,494,99,65,9,306,90,11,0,112,0,0
31003,V,50-59,1,0,1112,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,997,53,145,42,739,11,22,0,91,0,0
