NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
13029,M,50-59,1,0,Olen,ANTWERPEN,VLAAMS GEWEST,Middenkempen,931,3,270,1,564,2,7,0,89,1,0,965
12029,M,30-39,1,0,Putte,ANTWERPEN,VLAAMS GEWEST,Bonstato,985,13,27,0,941,13,4,0,13,0,0,1078
43002,V,60-69,1,1,Assenede,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,404,2,127,0,274,2,2,0,1,0,0,419
13046,M,50-59,1,0,Vosselaar,ANTWERPEN,VLAAMS GEWEST,Kempenland,844,4,315,0,427,4,10,0,92,0,0,889
11009,M,18-29,1,0,Brecht,ANTWERPEN,VLAAMS GEWEST,Voorkempen,1784,29,35,0,1505,29,17,0,227,0,0,2010
13017,M,80-89,1,1,Kasterlee,ANTWERPEN,VLAAMS GEWEST,Middenkempen,422,6,64,1,353,5,1,0,4,0,0,446
73006,V,50-59,1,0,Bilzen,LIMBURG,VLAAMS GEWEST,ZOLim,2284,9,1092,6,1076,3,46,0,70,0,0,2428
44085,V,50-59,1,0,Lovendegem,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,1902,8,226,2,1483,6,44,0,149,0,0,1969
72020,V,60-69,1,1,Lommel,LIMBURG,VLAAMS GEWEST,Noord-Limburg,1014,3,182,2,827,1,2,0,3,0,0,1056
46014,V,60-69,1,0,Lokeren,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,1207,9,410,4,754,5,19,0,24,0,0,1270
11030,M,70-79,1,1,Niel,ANTWERPEN,VLAAMS GEWEST,RupeLaar,330,3,47,0,277,3,2,0,4,0,0,341
73083,M,18-29,1,0,Tongeren,LIMBURG,VLAAMS GEWEST,ZOLim,1626,85,46,1,1518,84,17,0,45,0,0,1910
34042,V,80-89,1,1,Zwevegem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,743,8,160,2,576,6,0,0,7,0,0,770
12040,V,50-59,1,0,Willebroek,ANTWERPEN,VLAAMS GEWEST,Klein-Brabant Vaartland,1645,20,381,7,1143,13,22,0,99,0,0,1774
23102,M,60-69,1,1,Wemmel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,363,5,59,1,297,4,4,0,3,0,0,399
13010,V,50-59,1,0,Grobbendonk,ANTWERPEN,VLAAMS GEWEST,Middenkempen,876,5,216,1,568,4,11,0,81,0,0,917
23081,M,40-49,1,0,Steenokkerzeel,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,717,14,68,1,569,13,2,0,78,0,0,819
13001,M,12-17,0,0,Arendonk,ANTWERPEN,VLAAMS GEWEST,Kempenland,378,51,0,0,370,51,0,0,8,0,0,456
13008,V,30-39,1,0,Geel,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,2325,34,244,0,1956,34,93,0,32,0,0,2672
41027,V,12-17,0,0,Herzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,529,23,0,0,526,23,0,0,3,0,0,603
13004,M,12-17,0,0,Beerse,ANTWERPEN,VLAAMS GEWEST,Kempenland,522,33,1,0,503,33,1,0,17,0,0,623
33016,V,40-49,1,0,Mesen,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,54,0,21,0,27,0,3,0,3,0,0,62
38014,M,18-29,1,0,Koksijde,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,889,39,35,0,795,38,11,1,48,0,0,1030
37010,V,90-100+,1,1,Oostrozebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,43,1,14,1,25,0,0,0,4,0,0,47
46025,V,18-29,1,0,Temse,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,1718,58,151,0,1488,58,38,0,41,0,0,2123
31006,M,50-59,1,0,Damme,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,790,5,197,1,545,4,5,0,43,0,0,812
71037,V,30-39,1,0,Lummen,LIMBURG,VLAAMS GEWEST,MidWestLim,905,8,80,0,797,8,15,0,13,0,0,983
73028,V,60-69,1,1,Herstappe,LIMBURG,VLAAMS GEWEST,ZOLim,2,0,2,0,0,0,0,0,0,0,0,2
23039,V,30-39,1,0,Kapelle-Op-Den-Bos,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,528,2,39,0,478,2,5,0,6,0,0,577
72043,V,90-100+,1,1,Overpelt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,215,4,81,4,125,0,1,0,8,0,0,233
36015,V,60-69,1,1,Roeselare,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,1657,6,330,2,1317,4,1,0,9,0,0,1724
23088,M,40-49,1,0,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,2396,72,438,6,1556,65,16,1,385,1,0,3015
36015,M,18-29,1,0,Roeselare,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,3957,132,81,1,3616,131,20,0,238,2,0,4817
44081,V,30-39,1,0,Zulte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,978,16,97,2,857,14,17,0,7,0,0,1067
37018,M,18-29,1,0,Wingene,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,949,37,14,0,850,37,7,0,78,0,0,1071
23097,V,50-59,1,0,Roosdaal,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,849,8,322,2,487,5,8,1,32,0,0,911
12005,M,80-89,1,1,Bonheiden,ANTWERPEN,VLAAMS GEWEST,Bonstato,405,4,57,2,338,2,3,0,7,0,0,419
46021,M,70-79,1,1,Sint-Niklaas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,3079,13,893,6,2125,7,15,0,45,1,0,3221
44073,V,50-59,1,0,Wachtebeke,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,548,4,183,0,326,4,4,0,35,0,0,580
73083,M,50-59,1,0,Tongeren,LIMBURG,VLAAMS GEWEST,ZOLim,2267,16,549,5,1672,11,20,0,26,0,0,2363
44043,V,18-29,1,0,Merelbeke,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,1469,48,150,0,1223,47,52,1,44,0,0,1603
41034,V,50-59,1,0,Lede,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1298,10,403,4,845,5,29,1,21,0,0,1346
31040,M,12-17,0,0,Zedelgem,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,676,22,0,0,653,22,0,0,23,0,0,757
71004,M,70-79,1,1,Beringen,LIMBURG,VLAAMS GEWEST,West-Limburg,1737,13,495,4,1209,9,6,0,27,0,0,1813
36006,V,90-100+,1,1,Hooglede,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,77,5,31,4,45,1,0,0,1,0,0,82
72043,V,50-59,1,0,Overpelt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,2298,12,906,6,1241,6,25,0,126,0,0,2467
24107,M,50-59,1,0,Tienen,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,2343,12,887,6,1292,5,40,0,124,0,0,2487
73022,M,60-69,1,0,Heers,LIMBURG,VLAAMS GEWEST,Haspengouw,260,2,15,0,239,2,1,0,5,0,0,265
45062,M,0-11,0,0,Sint-Maria-Horebeke,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,5,1,0,0,5,1,0,0,0,0,0,92
46024,V,18-29,1,0,Stekene,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,1121,25,116,0,946,25,22,0,37,0,0,1217
33011,M,30-39,1,0,Ieper,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,1836,48,49,1,1710,47,42,0,35,0,0,2089
32011,M,70-79,1,1,Kortemark,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,516,5,132,1,377,4,0,0,7,0,0,540
12002,M,50-59,1,0,Berlaar,ANTWERPEN,VLAAMS GEWEST,Pallieterland,877,7,313,0,475,7,6,0,83,0,0,924
72004,V,60-69,1,0,Bree,LIMBURG,VLAAMS GEWEST,Kemp en Duin,591,4,191,2,350,2,2,0,48,0,0,614
24009,V,60-69,1,0,Bertem,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,322,0,60,0,256,0,1,0,5,0,0,334
33041,V,60-69,1,0,Woesten,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,95,1,47,1,46,0,2,0,0,0,0,97
24109,V,12-17,0,0,Tremelo,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,434,7,1,0,414,7,0,0,19,0,0,474
41027,M,18-29,1,0,Herzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,1098,33,42,0,990,33,11,0,55,0,0,1217
36015,V,80-89,1,1,Roeselare,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,2038,21,580,8,1443,13,0,0,15,0,0,2139
73107,V,60-69,1,0,Maasmechelen,LIMBURG,VLAAMS GEWEST,Maasland,1228,9,232,1,942,8,7,0,46,1,0,1362
42026,M,40-49,1,0,Wichelen,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,802,3,133,1,574,2,7,0,88,0,0,838
43007,M,40-49,1,0,Kaprijke,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,391,2,45,0,234,2,4,0,108,0,0,420
71022,M,60-69,1,1,Hasselt,LIMBURG,VLAAMS GEWEST,Herkenrode,2412,11,811,4,1019,6,561,1,21,0,0,2505
43014,M,40-49,1,0,Sint-Laureins,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,424,6,90,2,212,4,3,0,119,0,0,464
72004,V,50-59,1,0,Bree,LIMBURG,VLAAMS GEWEST,Kemp en Duin,1128,8,221,1,746,6,16,1,145,0,0,1181
23101,M,50-59,1,0,Sint-Genesius-Rode,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1143,21,217,8,861,13,20,0,45,0,0,1303
33040,M,80-89,1,1,Poelkapelle,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,156,3,45,1,109,2,1,0,1,0,0,163
38025,V,40-49,1,0,Veurne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,643,3,160,0,398,3,25,0,60,0,0,678
45059,V,80-89,1,1,Brakel,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,525,7,144,2,361,5,2,0,18,0,0,550
23099,M,40-49,1,0,Kraainem,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,791,20,179,4,490,10,9,1,113,0,0,954
23033,M,40-49,1,0,Hoeilaart,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,684,26,56,1,526,25,5,0,97,0,0,811
41048,M,60-69,1,0,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,1245,7,584,2,637,5,12,0,12,0,0,1297
34025,M,50-59,1,0,Lendelede,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,369,2,121,1,194,1,3,0,51,0,0,385
72030,M,80-89,1,1,Peer,LIMBURG,VLAAMS GEWEST,Noord-Limburg,340,5,98,2,237,3,0,0,5,0,0,356
35002,V,60-69,1,0,Bredene,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,699,4,97,2,587,2,9,0,6,0,0,725
37017,V,0-11,0,0,Wielsbeke,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,38,1,0,0,38,1,0,0,0,0,0,666
46013,V,12-17,0,0,Kruibeke,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,506,19,0,0,499,19,0,0,7,0,0,595
13023,V,80-89,1,1,Merksplas,ANTWERPEN,VLAAMS GEWEST,Kempenland,184,2,30,0,153,2,0,0,1,0,0,186
23047,V,60-69,1,1,Machelen,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,300,3,5,0,293,2,1,1,1,0,0,342
46025,M,90-100+,1,1,Temse,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,68,5,42,2,21,2,0,1,5,0,0,77
23027,V,90-100+,1,1,Halle,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,296,11,107,3,175,8,0,0,14,0,0,336
24001,V,12-17,0,0,Aarschot,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,735,32,1,0,714,32,1,0,19,0,0,835
33016,V,0-11,0,0,Mesen,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,4,1,0,0,4,1,0,0,0,0,0,85
11008,M,90-100+,1,1,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,149,5,41,2,101,3,1,0,6,0,0,162
12014,V,60-69,1,1,Heist-Op-Den-Berg,ANTWERPEN,VLAAMS GEWEST,Bonstato,1292,5,415,1,859,4,3,0,15,0,0,1335
73109,V,50-59,1,0,Sint-Martens-Voeren,LIMBURG,VLAAMS GEWEST,ZOLim,276,2,90,1,142,1,4,0,40,0,0,319
46013,V,50-59,1,0,Kruibeke,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,1082,12,256,3,749,9,21,0,56,0,0,1167
44021,V,18-29,1,0,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,19589,1068,1581,12,7726,503,9783,553,496,3,0,24223
71020,V,12-17,0,0,Halen,LIMBURG,VLAAMS GEWEST,MidWestLim,265,11,0,0,257,11,0,0,8,0,0,296
11005,V,0-11,0,0,Boom,ANTWERPEN,VLAAMS GEWEST,RupeLaar,30,10,0,0,30,10,0,0,0,0,0,1399
41081,M,18-29,1,0,Zottegem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,1518,25,55,0,1338,25,22,0,103,0,0,1651
11038,V,50-59,1,0,Schelle,ANTWERPEN,VLAAMS GEWEST,RupeLaar,631,6,144,1,422,5,9,0,56,0,0,648
72038,V,50-59,1,0,Hechtel,LIMBURG,VLAAMS GEWEST,Noord-Limburg,844,4,210,2,569,2,8,0,57,0,0,927
35013,V,0-11,0,0,Oostende,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,176,19,0,0,176,19,0,0,0,0,0,3703
23101,M,40-49,1,0,Sint-Genesius-Rode,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1032,23,243,7,634,16,17,0,138,0,0,1215
11002,M,90-100+,1,1,Antwerpen,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,1373,29,452,13,585,14,219,2,116,1,0,1596
24014,V,12-17,0,0,Boortmeerbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,361,22,0,0,351,22,0,0,10,0,0,420
23044,V,12-17,0,0,Liedekerke,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,306,36,0,0,296,36,1,0,9,0,0,438
23103,V,60-69,1,1,Wezembeek-Oppem,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,368,4,48,1,316,2,1,0,3,0,0,417
41048,V,30-39,1,0,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,2054,48,178,2,1815,45,33,1,28,0,0,2357
35014,M,40-49,1,0,Oudenburg,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,541,4,54,0,356,4,3,0,128,0,0,594
24134,V,30-39,1,0,Scherpenheuvel,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1265,14,115,0,1122,14,19,0,9,0,0,1344
24011,M,30-39,1,0,Bierbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,533,7,22,0,470,6,32,1,9,0,0,552
45041,M,80-89,1,1,Ronse,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,445,10,107,6,327,4,3,0,8,0,0,483
11050,V,12-17,0,0,Wijnegem,ANTWERPEN,VLAAMS GEWEST,Voorkempen,271,13,0,0,268,13,0,0,3,0,0,315
23098,M,60-69,1,0,Drogenbos,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,137,3,15,0,105,3,1,0,16,0,0,162
11044,V,30-39,1,0,Stabroek,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,1067,13,104,0,440,8,512,5,11,0,0,1209
72004,V,18-29,1,0,Bree,LIMBURG,VLAAMS GEWEST,Kemp en Duin,885,16,101,0,737,16,13,0,34,0,0,986
42003,V,30-39,1,0,Berlare,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,853,11,92,0,744,10,9,1,8,0,0,915
71069,V,18-29,1,0,Oostham,LIMBURG,VLAAMS GEWEST,West-Limburg,633,10,45,0,520,10,7,0,61,0,0,694
42026,M,60-69,1,0,Wichelen,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,389,3,88,1,297,2,1,0,3,0,0,407
24094,V,70-79,1,1,Rotselaar,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,712,4,106,1,596,3,1,0,9,0,0,734
41027,V,70-79,1,1,Herzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,806,4,138,1,656,3,2,0,10,0,0,825
71067,V,40-49,1,0,Zutendaal,LIMBURG,VLAAMS GEWEST,Kemp en Duin,403,3,141,1,183,2,5,0,74,0,0,464
13014,M,40-49,1,0,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,1159,14,56,0,910,14,5,0,188,0,0,1377
42010,V,70-79,1,1,Laarne,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,601,1,184,1,409,0,0,0,8,0,0,622
37018,V,40-49,1,0,Wingene,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,920,6,236,1,562,5,13,0,109,0,0,974
42025,V,18-29,1,0,Wetteren,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,1554,59,101,0,1355,59,27,0,71,0,0,1764
46024,V,90-100+,1,1,Stekene,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,111,3,52,1,53,2,0,0,6,0,0,118
24054,V,60-69,1,0,Kortenaken,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,264,1,46,1,213,0,1,0,4,0,0,271
45065,M,60-69,1,0,Sint-Blasius-Boekel,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,291,1,25,0,260,1,4,0,2,0,0,302
71020,M,40-49,1,0,Halen,LIMBURG,VLAAMS GEWEST,MidWestLim,606,4,64,0,429,4,5,0,107,1,0,653
44045,M,90-100+,1,1,Moerbeke-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,21,1,10,1,10,0,0,0,1,0,0,25
13044,V,60-69,1,1,Vorselaar,ANTWERPEN,VLAAMS GEWEST,Middenkempen,251,1,53,1,194,0,1,0,3,0,0,262
13021,M,12-17,0,0,Meerhout,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,270,20,0,0,264,20,0,0,6,0,0,347
34041,M,90-100+,1,1,Wevelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,92,4,49,1,42,3,0,0,1,0,0,105
13053,M,0-11,0,0,Vorst,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,50,14,0,0,50,14,0,0,0,0,0,998
71002,V,90-100+,1,1,As,LIMBURG,VLAAMS GEWEST,Kemp en Duin,40,1,20,1,18,0,0,0,2,0,0,43
23027,M,40-49,1,0,Halle,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,2321,28,487,6,1333,21,40,1,461,0,0,2652
44084,V,0-11,0,0,Aalter,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,89,11,0,0,89,11,0,0,0,0,0,1677
71070,M,50-59,1,0,Heusden-Zolder,LIMBURG,VLAAMS GEWEST,MidWestLim,2228,27,978,15,1026,12,14,0,210,0,0,2425
13010,M,60-69,1,1,Grobbendonk,ANTWERPEN,VLAAMS GEWEST,Middenkempen,372,0,80,0,288,0,0,0,4,0,0,381
43018,M,60-69,1,0,Zelzate,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,414,5,82,2,313,3,14,0,5,0,0,444
32030,V,40-49,1,0,Noordschote,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,188,3,40,0,113,3,4,0,31,0,0,202
13053,V,40-49,1,0,Vorst,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,1014,7,180,3,650,4,21,0,163,0,0,1094
11053,M,80-89,1,1,Wuustwezel,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,354,7,66,4,266,3,2,0,20,0,0,379
13001,M,30-39,1,0,Arendonk,ANTWERPEN,VLAAMS GEWEST,Kempenland,669,9,14,0,632,8,4,1,19,0,0,738
38016,V,90-100+,1,1,Nieuwpoort,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,113,3,15,1,87,2,0,0,11,0,0,123
23102,M,0-11,0,0,Wemmel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,28,15,0,0,28,15,0,0,0,0,0,1292
23039,V,70-79,1,1,Kapelle-Op-Den-Bos,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,444,1,28,0,414,1,1,0,1,0,0,455
71069,M,60-69,1,0,Oostham,LIMBURG,VLAAMS GEWEST,West-Limburg,347,2,144,1,198,1,0,0,4,1,0,357
33021,V,90-100+,1,1,Poperinge,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,197,7,87,2,108,5,0,0,2,0,0,214
44083,V,12-17,0,0,Deinze,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,1197,69,0,0,1165,69,1,0,31,0,0,1374
72037,M,30-39,1,0,Achel,LIMBURG,VLAAMS GEWEST,Noord-Limburg,624,14,11,0,575,14,3,0,35,0,0,767
73040,V,60-69,1,1,Kortessem,LIMBURG,VLAAMS GEWEST,Haspengouw,323,2,53,2,267,0,0,0,3,0,0,332
41027,M,12-17,0,0,Herzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,533,23,1,0,527,23,0,0,5,0,0,603
73109,M,30-39,1,0,Sint-Martens-Voeren,LIMBURG,VLAAMS GEWEST,ZOLim,209,8,4,0,192,8,4,0,9,0,0,270
31005,V,30-39,1,0,Brugge,WEST-VLAANDEREN,VLAAMS GEWEST,Brugge,6044,113,613,3,5221,110,147,0,63,0,0,6840
37015,V,18-29,1,0,Tielt,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,1157,45,105,0,954,45,22,0,76,0,0,1346
13037,V,70-79,1,1,Rijkevorsel,ANTWERPEN,VLAAMS GEWEST,Kempenland,499,0,121,0,376,0,0,0,2,0,0,512
43014,V,18-29,1,0,Sint-Laureins,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,399,5,37,0,335,5,15,0,12,0,0,439
42010,V,50-59,1,0,Laarne,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,914,3,296,0,561,3,13,0,44,0,0,947
11009,V,50-59,1,0,Brecht,ANTWERPEN,VLAAMS GEWEST,Voorkempen,2316,8,586,4,1439,4,73,0,218,0,0,2459
13003,M,80-89,1,1,Balen,ANTWERPEN,VLAAMS GEWEST,Baldemore,459,6,42,2,410,4,0,0,7,0,0,481
44043,V,40-49,1,0,Merelbeke,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,1599,10,273,1,1165,9,22,0,139,0,0,1680
38016,V,80-89,1,1,Nieuwpoort,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,505,7,81,2,409,5,2,0,13,0,0,544
44040,V,40-49,1,0,Melle,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,745,9,129,0,546,9,14,0,56,0,0,805
73107,M,70-79,1,1,Maasmechelen,LIMBURG,VLAAMS GEWEST,Maasland,1408,13,664,5,729,8,3,0,12,0,0,1493
42006,V,30-39,1,0,Dendermonde,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,2638,29,273,1,2314,27,32,1,19,0,0,2858
33016,V,18-29,1,0,Mesen,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,47,4,5,0,40,3,0,1,2,0,0,63
13006,M,30-39,1,0,Dessel,ANTWERPEN,VLAAMS GEWEST,Baldemore,523,10,16,0,488,10,3,0,16,0,0,593
23105,V,30-39,1,0,Affligem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,736,16,74,0,630,16,10,0,22,0,0,859
43010,V,18-29,1,0,Maldegem,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,1520,22,108,1,1332,20,30,1,50,0,0,1614
11018,M,30-39,1,0,Hemiksem,ANTWERPEN,VLAAMS GEWEST,RupeLaar,663,20,15,0,635,20,10,0,3,0,0,755
33041,M,0-11,0,0,Woesten,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,12,2,0,0,12,2,0,0,0,0,0,266
34043,V,40-49,1,0,Spiere,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,125,0,21,0,94,0,0,0,10,0,0,138
23052,V,50-59,1,0,Merchtem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,1176,13,276,4,881,9,12,0,6,1,0,1252
44064,V,18-29,1,0,Sint-Martens-Latem,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,423,3,27,0,356,3,11,0,29,0,0,469
44081,V,40-49,1,0,Zulte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,961,4,123,0,685,4,13,0,140,0,0,1033
23050,V,80-89,1,1,Meise,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,565,9,84,5,473,4,2,0,6,0,0,607
23052,M,80-89,1,1,Merchtem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,350,6,158,2,183,4,1,0,8,0,0,362
32006,M,0-11,0,0,Houthulst,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,31,5,0,0,30,5,0,0,1,0,0,778
