NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
13023,V,40-49,1,0,Merksplas,ANTWERPEN,VLAAMS GEWEST,Kempenland,518,3,75,0,389,3,4,0,50,0,0,561
24055,V,60-69,1,0,Kortenberg,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,610,4,106,1,490,3,8,0,6,0,0,642
34009,M,18-29,1,0,Deerlijk,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,763,4,22,0,599,4,12,0,130,0,0,831
71011,V,90-100+,1,1,Diepenbeek,LIMBURG,VLAAMS GEWEST,Herkenrode,95,0,39,0,52,0,0,0,4,0,0,101
46025,V,40-49,1,0,Temse,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,1705,10,193,1,1320,9,33,0,159,0,0,1881
38008,V,18-29,1,0,De Panne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,475,15,33,1,424,13,5,1,13,0,0,561
44081,M,50-59,1,0,Zulte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,1202,8,464,3,556,5,5,0,177,0,0,1265
11002,M,60-69,1,1,Antwerpen,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,10129,65,2784,28,4826,28,2332,8,182,5,1,11166
44034,V,18-29,1,0,Lochristi,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,1341,4,109,0,1092,4,35,0,105,0,0,1436
44012,V,50-59,1,0,De Pinte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,770,2,82,1,666,1,8,0,14,0,0,802
23105,M,30-39,1,0,Affligem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,648,16,23,0,588,15,2,1,35,0,0,756
44019,V,40-49,1,0,Evergem,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,2207,14,365,1,1364,12,57,1,421,0,0,2315
23038,M,60-69,1,1,Kampenhout,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,326,4,35,2,282,2,2,0,7,0,0,351
33037,V,50-59,1,0,Zonnebeke,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,847,1,240,0,504,1,13,0,90,0,0,863
41002,M,40-49,1,0,Aalst,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,5125,50,806,16,3097,34,43,0,1179,0,0,5727
11055,V,60-69,1,0,Zoersel,ANTWERPEN,VLAAMS GEWEST,Voorkempen,868,6,167,0,656,3,30,3,15,0,0,916
13003,V,60-69,1,0,Balen,ANTWERPEN,VLAAMS GEWEST,Baldemore,745,1,174,0,563,1,5,0,3,0,0,765
73040,V,50-59,1,0,Kortessem,LIMBURG,VLAAMS GEWEST,Haspengouw,607,3,189,1,321,2,6,0,91,0,0,638
24001,M,30-39,1,0,Aarschot,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1777,13,55,0,1675,13,15,0,32,0,0,1936
71070,M,30-39,1,0,Heusden-Zolder,LIMBURG,VLAAMS GEWEST,MidWestLim,1803,39,40,0,1700,38,19,1,44,0,0,2211
73032,V,80-89,1,1,Hoeselt,LIMBURG,VLAAMS GEWEST,ZOLim,242,0,74,0,162,0,0,0,6,0,0,251
44043,M,40-49,1,0,Merelbeke,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,1543,8,243,2,1142,6,20,0,137,1,0,1612
13014,M,12-17,0,0,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,561,28,1,0,547,28,1,0,12,0,0,685
41081,M,40-49,1,0,Zottegem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,1740,10,93,0,1356,9,22,1,269,0,0,1849
45065,V,60-69,1,0,Sint-Blasius-Boekel,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,257,0,24,0,229,0,3,0,1,0,0,271
73006,M,90-100+,1,1,Bilzen,LIMBURG,VLAAMS GEWEST,ZOLim,77,5,38,3,32,2,1,0,6,0,0,90
11052,M,12-17,0,0,Wommelgem,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,328,9,0,0,307,8,12,1,9,0,0,420
32003,V,60-69,1,0,Diksmuide,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,507,2,61,0,440,2,2,0,4,0,0,534
45060,M,50-59,1,0,Zulzeke,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,454,1,40,0,405,1,2,0,7,0,0,467
11008,V,50-59,1,0,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,2706,16,638,6,1430,10,88,0,549,1,0,2914
