NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
13053,V,12-17,0,0,Vorst,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,445,3,0,0,438,1,0,0,7,0,2,53,486
44019,M,50-59,1,0,Evergem,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,2645,10,751,3,1838,7,21,0,32,3,0,2534,2725
42004,M,50-59,1,0,Buggenhout,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1078,4,401,0,660,4,5,0,12,0,0,1038,1128
37018,M,50-59,1,0,Wingene,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,1071,2,332,0,691,2,6,0,42,0,0,1035,1102
73042,M,18-29,1,0,Lanaken,LIMBURG,VLAAMS GEWEST,Maasland,1493,40,22,0,1317,38,38,2,115,1,0,1073,1751
24062,M,5-11,0,0,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,764,1013,0,0,387,16,21,2,0,356,995,1,3529
24062,V,18-29,1,0,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,10219,305,812,2,5066,114,3384,188,847,110,1,7837,10580
71022,M,50-59,1,0,Hasselt,LIMBURG,VLAAMS GEWEST,Herkenrode,5029,23,623,5,1234,10,2795,8,373,4,0,4672,5314
46025,V,70-79,1,1,Temse,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,1307,2,384,0,906,1,3,1,14,0,0,1276,1358
42006,V,40-49,1,0,Dendermonde,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,2731,13,525,0,1816,10,22,2,368,0,1,2471,2891
46003,M,12-17,0,0,Beveren-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,1520,20,0,0,1473,20,1,0,46,0,0,118,1645
73009,V,70-79,1,1,Borgloon,LIMBURG,VLAAMS GEWEST,Haspengouw,546,7,112,3,427,4,0,0,7,0,0,533,570
24059,V,18-29,1,0,Landen,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,783,13,47,0,679,10,14,3,43,0,0,584,854
11025,M,70-79,1,1,Lint,ANTWERPEN,VLAAMS GEWEST,ZORA,349,0,137,0,206,0,2,0,4,0,0,341,355
42023,V,18-29,1,0,Waasmunster,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,624,2,73,0,502,2,20,0,29,0,0,473,677
37007,V,12-17,0,0,Meulebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,294,3,1,0,287,3,0,0,6,0,0,40,312
23039,M,0-4,0,0,Kapelle-Op-Den-Bos,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,4,6,0,0,0,0,0,0,0,4,6,0,227
24033,M,12-17,0,0,Haacht,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,515,2,0,0,492,2,0,0,23,0,0,56,544
42010,M,80-89,1,1,Laarne,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,270,3,71,1,183,2,3,0,13,0,0,252,283
43010,V,50-59,1,0,Maldegem,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,1720,2,357,0,1207,1,39,1,117,0,0,1618,1758
11007,M,60-69,1,0,Borsbeek,ANTWERPEN,VLAAMS GEWEST,ZORA,321,1,45,0,89,1,180,0,7,0,0,306,343
72039,M,90-100+,1,1,Helchteren,LIMBURG,VLAAMS GEWEST,MidWestLim,66,0,43,0,21,0,0,0,2,0,0,59,76
41063,M,50-59,1,0,Sint-Lievens-Houtem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,789,0,172,0,598,0,7,0,12,0,0,760,824
33037,V,18-29,1,0,Zonnebeke,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,815,4,101,0,634,4,19,0,61,0,0,661,860
23002,M,40-49,1,0,Asse,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,1799,43,271,1,1459,32,14,10,54,1,0,1394,2186
23047,V,80-89,1,1,Machelen,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,349,7,111,1,230,6,1,0,6,1,0,332,374
13031,M,80-89,1,1,Oud-Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,307,2,66,1,240,1,1,0,0,0,0,291,320
11001,M,50-59,1,0,Aartselaar,ANTWERPEN,VLAAMS GEWEST,RupeLaar,1011,1,228,0,677,0,19,1,87,0,0,938,1085
24043,M,40-49,1,0,Holsbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,643,3,49,0,421,2,7,1,166,0,0,611,665
42028,V,18-29,1,0,Zele,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1340,11,116,0,1095,11,18,0,111,0,0,1019,1515
34043,V,40-49,1,0,Helkijn,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,127,1,21,0,95,0,0,1,11,0,0,115,138
73022,V,60-69,1,1,Heers,LIMBURG,VLAAMS GEWEST,Haspengouw,230,1,35,0,193,1,0,0,2,0,0,227,236
41027,M,70-79,1,1,Herzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,720,2,118,0,589,2,3,0,10,0,0,698,737
41081,V,30-39,1,0,Zottegem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,1532,10,150,1,1336,7,37,2,9,0,0,1279,1604
13044,M,40-49,1,0,Vorselaar,ANTWERPEN,VLAAMS GEWEST,Middenkempen,473,0,49,0,392,0,1,0,31,0,0,422,488
24134,V,18-29,1,0,Scherpenheuvel,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1330,7,120,0,1099,6,28,1,82,1,0,1074,1372
34022,M,60-69,1,0,Kortrijk,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,2298,12,941,4,737,2,481,6,138,1,0,2203,2439
72021,M,12-17,0,0,Maaseik,LIMBURG,VLAAMS GEWEST,Maasland,699,16,0,0,697,16,0,0,2,0,0,77,816
37012,M,40-49,1,0,Ruiselede,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,329,1,86,0,198,1,1,0,44,0,0,307,359
33040,V,80-89,1,1,Poelkapelle,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,239,2,63,1,173,1,1,0,2,0,0,229,250
33021,V,50-59,1,0,Poperinge,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,1344,3,231,0,1067,3,23,0,23,0,0,1277,1385
13037,M,12-17,0,0,Rijkevorsel,ANTWERPEN,VLAAMS GEWEST,Kempenland,415,0,1,0,407,0,0,0,7,0,0,55,429
38008,M,50-59,1,0,De Panne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,792,12,208,2,549,6,6,4,29,0,0,730,844
13013,V,18-29,1,0,Herselt,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,775,2,53,0,659,2,32,0,31,0,0,637,806
13021,M,30-39,1,0,Meerhout,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,587,5,12,0,552,5,9,0,14,0,0,480,652
35002,V,30-39,1,0,Bredene,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,965,5,117,0,818,5,16,0,14,0,0,820,1048
34042,M,90-100+,1,1,Zwevegem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,76,2,48,1,26,1,1,0,1,0,0,65,83
72042,V,70-79,1,1,Opglabbeek,LIMBURG,VLAAMS GEWEST,Kemp en Duin,1002,1,48,0,943,1,4,0,7,0,0,973,1028
71067,M,18-29,1,0,Zutendaal,LIMBURG,VLAAMS GEWEST,Kemp en Duin,418,4,12,0,328,4,9,0,69,0,0,334,479
23045,M,40-49,1,0,Londerzeel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,1136,8,77,0,789,2,5,6,265,0,0,1020,1206
71069,V,70-79,1,1,Kwaadmechelen,LIMBURG,VLAAMS GEWEST,West-Limburg,449,0,21,0,426,0,0,0,2,0,0,435,452
46025,V,60-69,1,1,Temse,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,798,0,71,0,714,0,6,0,3,4,0,770,830
41034,V,40-49,1,0,Lede,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1256,7,235,1,749,5,18,1,254,0,0,1163,1313
46003,V,5-11,0,0,Beveren-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,256,632,0,0,256,14,0,0,0,0,618,0,1882
34003,V,40-49,1,0,Avelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,597,5,114,1,419,3,2,1,62,0,0,551,644
37007,M,50-59,1,0,Meulebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,826,5,263,2,522,2,5,1,36,0,0,785,867
11001,V,12-17,0,0,Aartselaar,ANTWERPEN,VLAAMS GEWEST,RupeLaar,377,2,0,0,368,2,0,0,9,0,0,39,421
71066,V,30-39,1,0,Zonhoven,LIMBURG,VLAAMS GEWEST,Herkenrode,1255,5,138,0,482,4,599,1,36,0,0,1009,1331
46013,V,30-39,1,0,Kruibeke,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,940,3,88,0,815,3,22,0,15,0,0,740,980
13029,V,30-39,1,0,Olen,ANTWERPEN,VLAAMS GEWEST,Middenkempen,779,4,71,0,671,3,14,1,23,0,0,666,840
24055,V,80-89,1,1,Kortenberg,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,570,4,120,0,447,4,1,0,2,0,0,531,593
34003,V,50-59,1,0,Avelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,701,2,176,0,394,1,7,1,124,0,0,669,724
13053,M,80-89,1,1,Vorst,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,311,7,75,2,225,5,1,0,10,0,0,289,326
13037,M,80-89,1,1,Rijkevorsel,ANTWERPEN,VLAAMS GEWEST,Kempenland,227,4,33,3,191,1,0,0,3,0,0,215,235
23003,V,18-29,1,0,Beersel,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1299,37,76,1,1041,29,34,7,148,0,0,841,1607
34043,M,40-49,1,0,Helkijn,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,115,1,12,0,89,0,0,1,14,0,0,105,137
24062,V,80-89,1,1,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,2553,23,855,6,1586,16,55,1,57,0,0,2443,2659
71053,V,40-49,1,0,Sint-Truiden,LIMBURG,VLAAMS GEWEST,Haspengouw,2443,18,735,3,1262,13,14,2,432,0,0,2253,2575
34040,M,18-29,1,0,Waregem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,2456,25,52,0,1911,19,48,6,445,0,0,1978,2757
34002,V,18-29,1,0,Anzegem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,929,6,94,0,735,4,16,2,84,0,0,794,960
72004,M,90-100+,1,1,Bree,LIMBURG,VLAAMS GEWEST,Kemp en Duin,39,1,22,1,14,0,0,0,3,0,0,32,42
11038,V,12-17,0,0,Schelle,ANTWERPEN,VLAAMS GEWEST,RupeLaar,295,2,0,0,292,2,0,0,3,0,0,19,322
