NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
11002,M,10-19,1,0,5859,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,30,24,0,13,28,11,2,0,0
11030,V,30-39,1,0,773,Niel,Antwerpen,Vlaams Gewest,RupeLaar,75,81,0,63,68,17,7,1,0
12005,M,70-79,1,1,710,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato,26,409,0,185,26,224,0,0,0
11037,M,20-29,1,0,824,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,25,33,0,17,24,15,1,1,0
11025,V,20-29,1,0,485,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,47,60,0,50,45,9,2,1,0
11037,M,70-79,1,1,609,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,21,243,0,8,19,233,2,2,0
12040,V,60-69,1,0,818,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,75,40,0,25,65,14,10,1,0
23102,M,10-19,0,0,922,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,0,0,0,0,0,0,0,0,0
24043,V,60-69,1,1,281,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,15,11,0,6,15,5,0,0,0
11040,V,40-49,1,0,2047,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,168,158,0,127,137,24,31,7,0
11035,V,40-49,1,0,1185,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,133,104,0,81,120,19,13,4,0
11053,M,60-69,1,1,645,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,19,61,0,29,19,31,0,1,0
31005,V,70-79,1,1,6272,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge,302,2913,0,1039,279,1860,23,14,0
31042,V,70-79,1,1,126,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust,2,37,0,2,2,34,0,1,0
