NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT
38002,V,70-79,1,1,167,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,161,1,49,0,104,1,1,0,7,0,0
24048,M,0-11,0,0,722,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,0,31,0,0,0,31,0,0,0,0,0
37002,M,0-11,0,0,598,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS,2,13,0,0,2,13,0,0,0,0,0
41082,M,30-39,1,0,1280,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,1141,21,35,0,1086,21,8,0,12,0,0
31022,M,30-39,1,0,1458,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40,1335,28,58,0,1253,28,16,0,8,0,0
13031,V,30-39,1,0,857,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,717,21,86,0,610,20,11,1,9,1,0
42026,V,60-69,1,0,426,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,408,1,83,0,321,1,4,0,0,0,0
24059,M,60-69,1,0,600,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,577,1,51,0,520,1,0,0,6,0,0
13004,M,18-29,1,0,1235,Beerse,Antwerpen,Vlaams Gewest,Kempenland,1002,91,25,1,784,90,6,0,187,0,0
33039,M,18-29,1,0,572,Heuvelland,West-Vlaanderen,Vlaams Gewest,Westhoek,410,65,7,0,382,65,1,0,20,0,0
24054,M,60-69,1,0,298,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,287,1,46,1,239,0,0,0,2,0,0
35006,M,30-39,1,0,894,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,772,20,21,0,739,20,4,0,8,0,0
23105,M,12-17,0,0,518,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO,293,105,0,0,271,105,1,0,21,0,0
13004,V,18-29,1,0,1255,Beerse,Antwerpen,Vlaams Gewest,Kempenland,1093,57,99,0,859,57,30,0,105,0,0
38016,V,90-100+,1,1,123,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,113,3,15,1,87,2,0,0,11,0,0
23009,M,18-29,1,0,125,Bever,Vlaams-Brabant,Vlaams Gewest,Pajottenland,103,7,3,0,81,7,1,0,18,0,0
11007,M,18-29,1,0,692,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,412,69,16,0,164,17,208,52,24,0,0
11023,V,18-29,1,0,1645,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,1289,131,89,3,1089,127,34,1,77,0,0
41048,M,30-39,1,0,2268,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,1905,68,46,0,1834,67,9,1,16,0,0
43014,V,60-69,1,0,250,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,240,1,52,0,182,1,5,0,1,0,0
12040,V,70-79,1,1,1029,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,968,6,251,5,707,1,3,0,7,0,0
72043,V,12-17,0,0,958,Pelt,Limburg,Vlaams Gewest,Noord-Limburg,317,466,0,0,316,466,0,0,1,0,0
41063,M,30-39,1,0,655,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea,577,9,11,1,559,7,4,1,3,0,0
24109,M,90-100+,1,1,52,Tremelo,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,46,1,19,0,24,1,0,0,3,0,0
23062,M,30-39,1,0,1325,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,1071,35,46,0,987,35,15,0,22,1,0
71070,M,90-100+,1,1,87,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,75,2,24,1,50,1,0,0,1,0,0
13012,V,70-79,1,1,422,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,414,2,115,1,294,1,3,0,2,0,0
23024,V,60-69,1,1,271,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,263,0,64,0,196,0,2,0,1,0,0
24033,M,0-11,0,0,955,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,1,54,0,0,1,54,0,0,0,0,0
13044,V,12-17,0,0,231,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen,77,120,0,0,77,120,0,0,0,0,0
23047,M,18-29,1,0,1224,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO,612,44,13,1,564,43,3,0,32,0,0
12025,V,60-69,1,0,2518,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne,2343,22,332,4,1977,18,13,0,21,0,0
44021,M,40-49,1,0,17919,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,14579,616,1779,72,3734,101,8841,443,225,0,0
42025,V,60-69,1,1,761,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,721,4,90,0,625,4,3,0,3,0,0
11007,V,18-29,1,0,781,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,508,49,48,0,207,11,245,38,8,0,0
72004,M,12-17,0,0,483,Bree,Limburg,Vlaams Gewest,Kemp en Duin,75,333,0,0,65,333,0,0,10,0,0
71024,M,60-69,1,1,410,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,394,4,111,1,182,2,97,1,4,0,0
42025,V,60-69,1,0,878,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,832,9,230,1,590,8,6,0,6,0,0
42004,M,18-29,1,0,989,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,802,65,21,0,660,64,9,1,112,0,0
45062,M,50-59,1,0,186,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,177,2,40,1,118,1,0,0,19,0,0
44064,M,30-39,1,0,340,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,296,11,11,1,273,10,7,0,5,0,0
46014,V,60-69,1,1,1123,Lokeren,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,1074,8,173,1,893,6,6,1,2,0,0
71069,V,60-69,1,1,325,Ham,Limburg,Vlaams Gewest,West-Limburg,318,2,57,0,260,2,0,0,1,0,0
73040,M,30-39,1,0,507,Kortessem,Limburg,Vlaams Gewest,Haspengouw,448,18,11,0,429,18,6,0,2,0,0
73040,M,40-49,1,0,546,Kortessem,Limburg,Vlaams Gewest,Haspengouw,498,8,118,0,287,8,5,0,88,0,0
23064,V,80-89,1,1,140,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei,127,7,34,2,88,5,1,0,4,0,0
71020,V,40-49,1,0,624,Halen,Limburg,Vlaams Gewest,MidWestLim,583,8,88,2,399,6,6,0,90,0,0
44019,M,40-49,1,0,2322,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,2100,45,263,4,1288,41,24,0,525,0,0
12026,V,70-79,1,1,1098,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,1062,6,438,3,606,3,5,0,13,0,0
11005,M,50-59,1,0,1309,Boom,Antwerpen,Vlaams Gewest,RupeLaar,1145,41,242,10,789,30,9,1,105,0,0
11013,M,80-89,1,1,578,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,547,7,96,2,443,5,3,0,5,0,0
13003,M,50-59,1,0,1865,Balen,Antwerpen,Vlaams Gewest,Baldemore,1734,28,716,19,735,9,6,0,277,0,0
32006,M,0-11,0,0,778,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek,2,27,0,0,1,27,0,0,1,0,0
34013,M,30-39,1,0,1885,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,1599,37,40,0,873,29,657,8,29,0,0
11037,V,30-39,1,0,917,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,825,30,72,0,735,29,13,1,5,0,0
24038,V,70-79,1,1,976,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,954,6,78,2,867,4,2,0,7,0,0
12009,V,70-79,1,1,870,Duffel,Antwerpen,Vlaams Gewest,Pallieterland,842,7,354,4,477,3,8,0,3,0,0
23094,M,30-39,1,0,2251,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,1572,76,51,4,1475,71,16,1,29,1,0
45060,M,50-59,1,0,467,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,449,5,38,2,402,3,2,0,7,0,0
35029,V,80-89,1,1,581,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,535,14,63,3,467,11,2,0,3,0,0
11055,V,80-89,1,1,655,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,632,8,133,1,490,7,1,0,8,0,0
23077,M,80-89,1,1,623,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,549,19,266,6,266,13,3,0,14,0,0
41081,V,60-69,1,0,925,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea,888,8,203,2,657,6,20,0,8,0,0
11001,V,60-69,1,1,498,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,470,8,180,0,285,7,2,1,3,0,0
11050,V,60-69,1,1,313,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,297,0,67,0,227,0,1,0,2,0,0
11053,M,70-79,1,1,862,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,834,5,286,3,532,2,1,0,15,0,0
13021,V,30-39,1,0,654,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,578,13,68,0,492,13,11,0,7,0,0
72020,V,40-49,1,0,2145,Lommel,Limburg,Vlaams Gewest,Noord-Limburg,1883,53,334,8,1236,45,21,0,292,0,0
34040,V,60-69,1,0,1280,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,1237,8,300,2,898,6,22,0,17,0,0
72039,M,60-69,1,0,1157,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,1085,5,200,2,864,2,3,0,18,0,1
13023,M,60-69,1,0,335,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,321,1,37,0,241,1,0,0,43,0,0
71004,M,0-11,0,0,3338,Beringen,Limburg,Vlaams Gewest,West-Limburg,4,79,0,0,4,79,0,0,0,0,0
11039,V,0-11,0,0,1062,Schilde,Antwerpen,Vlaams Gewest,Voorkempen,7,41,0,0,7,41,0,0,0,0,0
35011,V,70-79,1,1,1596,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,1483,15,599,8,854,7,4,0,26,0,0
37012,M,80-89,1,1,122,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS,116,3,20,2,94,1,0,0,2,0,0
71069,V,70-79,1,1,452,Ham,Limburg,Vlaams Gewest,West-Limburg,445,0,20,0,423,0,0,0,2,0,0
13010,V,90-100+,1,1,57,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,51,2,18,2,32,0,0,0,1,0,0
72042,V,50-59,1,0,1810,Oudsbergen,Limburg,Vlaams Gewest,Kemp en Duin,1690,25,354,1,1135,24,20,0,181,0,0
72039,V,18-29,1,0,1970,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,1421,165,108,1,1118,164,22,0,173,0,0
31012,V,60-69,1,0,518,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,501,1,46,0,435,1,6,0,14,0,0
44040,V,60-69,1,0,418,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,395,4,84,2,302,2,7,0,2,0,0
12029,V,40-49,1,0,1186,Putte,Antwerpen,Vlaams Gewest,Bonstato,1094,11,233,4,648,7,32,0,181,0,0
23060,M,60-69,1,1,406,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO,395,3,82,0,311,3,2,0,0,0,0
23102,V,60-69,1,1,418,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,376,8,81,0,289,8,2,0,4,0,0
24055,V,70-79,1,1,900,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,864,13,73,2,783,11,3,0,5,0,0
24009,V,60-69,1,0,334,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,319,1,60,0,255,1,1,0,3,0,0
45068,M,0-11,0,0,972,Kruisem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,15,20,0,0,15,20,0,0,0,0,0
13019,V,18-29,1,0,1019,Lille,Antwerpen,Vlaams Gewest,Middenkempen,903,45,108,1,705,44,19,0,71,0,0
