NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT
11007,M,60-69,1,0,343,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,312,7,41,4,88,0,179,3,4,0,0
23050,V,40-49,1,0,1244,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,682,375,79,14,453,361,7,0,143,0,0
23094,M,40-49,1,0,2489,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,1036,814,133,379,644,434,23,1,236,0,0
11030,V,10-19,0,0,513,Niel,Antwerpen,Vlaams Gewest,RupeLaar,13,18,0,0,10,18,0,0,3,0,0
71034,V,10-19,1,0,149,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,47,40,5,0,18,40,1,0,23,0,0
24009,V,90-100+,1,1,91,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,85,2,31,1,54,1,0,0,0,0,0
23104,V,60-69,1,0,337,Lennik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,300,20,35,17,257,3,2,0,6,0,0
71067,M,50-59,1,0,576,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin,397,140,72,122,316,18,6,0,3,0,0
23094,V,60-69,1,0,1049,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,767,153,81,144,652,9,8,0,26,0,0
23096,M,70-79,1,1,865,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,814,20,272,10,534,10,3,0,5,0,0
43014,M,70-79,1,1,306,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,286,3,87,2,194,1,3,0,2,0,0
24107,M,10-19,1,0,328,Tienen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,82,112,4,0,18,112,6,0,54,0,0
23096,V,90-100+,1,1,183,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,156,13,64,2,89,11,0,0,3,0,0
71024,M,80-89,1,1,252,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,235,7,98,5,136,2,0,0,1,0,0
36019,M,60-69,1,1,293,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL,270,9,32,9,238,0,0,0,0,0,0
72004,V,10-19,1,0,147,Bree,Limburg,Vlaams Gewest,Kemp en Duin,46,47,6,0,24,46,1,1,15,0,0
11005,V,90-100+,1,1,120,Boom,Antwerpen,Vlaams Gewest,RupeLaar,111,4,51,1,58,3,0,0,2,0,0
72021,V,10-19,1,0,249,Maaseik,Limburg,Vlaams Gewest,Maasland,49,146,8,0,36,145,3,1,2,0,0
72020,M,70-79,1,1,1624,Lommel,Limburg,Vlaams Gewest,Noord-Limburg,1553,21,393,10,1151,11,6,0,3,0,0
31033,V,10-19,0,0,860,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,13,116,0,0,7,116,0,0,6,0,0
45068,V,90-100+,1,1,115,Kruisem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,97,5,47,5,47,0,0,0,3,0,0
45062,V,70-79,1,1,124,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,114,1,42,1,72,0,0,0,0,0,0
45068,M,10-19,1,0,163,Kruisem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,39,42,1,0,5,42,1,0,32,0,0
46020,V,70-79,1,1,917,Sint-Gillis-Waas,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,892,2,101,1,784,1,4,0,3,0,0
24045,M,30-39,1,0,574,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,117,390,20,0,91,390,3,0,3,0,0
36007,M,90-100+,1,1,43,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,39,0,24,0,15,0,0,0,0,0,0
44052,M,50-59,1,0,1020,Oosterzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,506,458,51,451,416,7,7,0,32,0,0
11055,V,20-29,1,0,1075,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,392,537,83,0,217,536,26,1,66,0,0
23105,M,60-69,1,0,430,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO,353,58,30,49,311,9,4,0,8,0,0
13021,M,50-59,1,0,802,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,553,204,35,169,498,35,7,0,13,0,0
23025,M,30-39,1,0,2355,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,492,1055,54,0,405,1054,13,1,20,0,0
37002,M,10-19,0,0,419,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS,6,28,0,0,0,28,0,0,6,0,0
23062,M,60-69,1,1,658,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,547,65,46,57,491,8,8,0,2,0,0
71037,V,70-79,1,1,683,Lummen,Limburg,Vlaams Gewest,MidWestLim,662,9,176,4,482,5,0,0,4,0,0
38002,M,40-49,1,0,325,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,165,123,5,40,103,83,4,0,53,0,0
33016,V,10-19,1,0,9,Mesen,West-Vlaanderen,Vlaams Gewest,Westhoek,5,1,0,0,3,1,0,0,2,0,0
13029,M,30-39,1,0,780,Olen,Antwerpen,Vlaams Gewest,Middenkempen,80,588,9,0,56,588,5,0,10,0,0
45063,M,50-59,1,0,500,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea,360,119,16,82,336,37,6,0,2,0,0
13012,V,90-100+,1,1,56,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,46,7,11,6,35,1,0,0,0,0,0
35005,V,10-19,1,0,141,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,45,34,3,0,21,34,1,0,20,0,0
24133,M,10-19,0,0,297,Linter,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,5,21,0,0,2,21,0,0,3,0,0
73098,M,10-19,0,0,326,Wellen,Limburg,Vlaams Gewest,Haspengouw,1,8,0,0,0,7,0,1,1,0,0
34027,M,80-89,1,1,753,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,708,16,158,5,547,11,2,0,1,0,0
13017,V,50-59,1,0,1507,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,1073,345,258,176,697,169,19,0,99,0,0
35006,M,30-39,1,0,894,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,105,675,21,0,73,675,4,0,7,0,0
13029,V,10-19,0,0,532,Olen,Antwerpen,Vlaams Gewest,Middenkempen,10,57,0,0,4,57,0,0,6,0,0
13036,V,40-49,1,0,714,Retie,Antwerpen,Vlaams Gewest,Baldemore,308,352,53,15,237,337,8,0,10,0,0
31022,M,30-39,1,0,1458,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40,354,981,57,1,272,980,19,0,6,0,0
13031,V,30-39,1,0,857,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,269,450,86,0,167,449,10,0,6,0,1
24104,M,20-29,1,0,1202,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,175,631,17,0,104,630,6,1,48,0,0
34022,V,20-29,1,0,4824,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,1383,2595,376,2,668,952,282,1641,57,0,0
23033,V,20-29,1,0,579,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,146,249,33,1,103,247,4,1,6,0,0
71066,V,30-39,1,0,1331,Zonhoven,Limburg,Vlaams Gewest,Herkenrode,690,495,136,2,192,239,330,254,32,0,0
32006,M,50-59,1,0,754,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek,534,173,42,159,401,14,2,0,89,0,0
41063,M,40-49,1,0,817,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea,407,352,27,51,199,301,3,0,178,0,0
71017,M,30-39,1,0,552,Gingelom,Limburg,Vlaams Gewest,Haspengouw,74,403,10,2,61,401,2,0,1,0,0
41027,M,50-59,1,0,1441,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,979,390,44,273,907,117,13,0,15,0,0
24062,V,60-69,1,1,2453,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,2022,287,445,268,826,4,724,15,27,0,0
24059,M,60-69,1,0,600,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,553,22,35,16,514,6,0,0,4,0,0
38016,V,90-100+,1,1,123,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,111,3,15,1,87,2,0,0,9,0,0
23052,V,50-59,1,0,1252,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,860,306,110,171,734,135,11,0,5,0,0
71017,M,70-79,1,1,335,Gingelom,Limburg,Vlaams Gewest,Haspengouw,307,14,151,11,153,3,0,0,3,0,0
33037,M,20-29,1,0,723,Zonnebeke,West-Vlaanderen,Vlaams Gewest,Westhoek,102,512,11,0,47,512,8,0,36,0,0
23105,V,20-29,1,0,631,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO,217,301,61,0,113,301,7,0,36,0,0
38002,V,70-79,1,1,167,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,160,1,49,0,104,1,1,0,6,0,0
11039,M,20-29,1,0,1008,Schilde,Antwerpen,Vlaams Gewest,Voorkempen,189,615,19,0,81,613,12,2,77,0,0
23101,V,30-39,1,0,986,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei,276,449,27,1,230,448,11,0,8,0,0
11005,V,10-19,1,0,214,Boom,Antwerpen,Vlaams Gewest,RupeLaar,50,20,5,0,29,20,1,0,15,0,0
71070,M,90-100+,1,1,87,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,74,3,23,2,50,1,0,0,1,0,0
41082,M,30-39,1,0,1280,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,192,943,35,0,144,943,8,0,5,0,0
42010,M,10-19,1,0,121,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,23,36,2,0,7,36,1,0,13,0,0
42026,V,60-69,1,0,426,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,341,67,21,62,316,5,4,0,0,0,0
72021,V,10-19,0,0,1037,Maaseik,Limburg,Vlaams Gewest,Maasland,3,143,0,0,1,143,0,0,2,0,0
13013,V,40-49,1,0,954,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen,342,545,66,184,175,361,15,0,86,0,0
41063,V,20-29,1,0,534,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea,180,278,37,1,118,276,11,1,14,0,0
24054,M,60-69,1,0,298,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,246,41,7,40,238,1,0,0,1,0,0
45064,V,10-19,1,0,64,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,9,36,1,0,4,36,1,0,3,0,0
13004,M,80-89,1,1,359,Beerse,Antwerpen,Vlaams Gewest,Kempenland,336,8,57,4,279,4,0,0,0,0,0
44052,V,10-19,1,0,127,Oosterzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,32,55,4,0,16,55,1,0,11,0,0
23032,M,10-19,1,0,83,Herne,Vlaams-Brabant,Vlaams Gewest,Pajottenland,15,42,0,0,6,41,0,1,9,0,0
13012,V,70-79,1,1,422,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,409,6,111,5,293,1,3,0,2,0,0
41048,M,30-39,1,0,2268,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,382,1528,46,0,323,1527,8,1,5,0,0
12026,V,20-29,1,0,1219,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,383,650,111,1,226,648,22,1,24,0,0
32010,V,10-19,1,0,78,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,23,40,3,0,16,40,1,0,3,0,0
24109,M,90-100+,1,1,52,Tremelo,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,45,1,19,0,23,1,0,0,3,0,0
11023,M,20-29,1,0,1406,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,215,981,26,1,109,980,6,0,74,0,0
71045,V,60-69,1,0,238,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw,194,42,11,42,181,0,1,0,1,0,0
13003,M,50-59,1,0,1865,Balen,Antwerpen,Vlaams Gewest,Baldemore,878,875,176,560,422,315,6,0,274,0,0
72020,M,20-29,1,0,1901,Lommel,Limburg,Vlaams Gewest,Noord-Limburg,237,1343,37,1,164,1342,11,0,25,0,0
42025,V,60-69,1,0,878,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,654,182,60,172,582,10,6,0,6,0,0
46014,V,60-69,1,1,1123,Lokeren,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,972,105,77,98,887,6,6,1,2,0,0
34013,M,30-39,1,0,1885,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,293,1324,39,1,131,757,98,566,25,0,0
13023,M,60-69,1,0,335,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,306,16,26,11,237,5,0,0,43,0,0
44021,M,40-49,1,0,17919,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,10550,4194,973,875,1973,1827,7456,1492,148,0,0
71024,M,60-69,1,1,410,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,369,26,88,24,180,2,97,0,4,0,0
12026,V,70-79,1,1,1098,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,1036,27,415,26,606,1,5,0,10,0,0
71069,V,60-69,1,1,325,Ham,Limburg,Vlaams Gewest,West-Limburg,276,42,16,41,260,1,0,0,0,0,0
23077,M,80-89,1,1,623,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,540,23,261,11,265,12,3,0,11,0,0
35002,V,20-29,1,0,853,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,294,413,74,0,197,412,15,1,8,0,0
23088,V,10-19,0,0,2670,Vilvoorde,Vlaams-Brabant,Vlaams Gewest,BraViO,19,280,0,0,10,280,1,0,8,0,0
71020,V,40-49,1,0,624,Halen,Limburg,Vlaams Gewest,MidWestLim,307,275,57,33,158,242,6,0,86,0,0
71045,V,60-69,1,1,261,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw,208,50,21,49,187,1,0,0,0,0,0
11005,M,50-59,1,0,1309,Boom,Antwerpen,Vlaams Gewest,RupeLaar,732,433,99,153,520,279,9,1,104,0,0
45060,M,50-59,1,0,467,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,356,96,21,17,326,79,2,0,7,0,0
11025,M,10-19,1,0,97,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,32,42,1,0,14,42,0,0,17,0,0
36007,M,20-29,1,0,687,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,83,489,7,0,48,489,3,0,25,0,0
12025,V,60-69,1,0,2518,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne,2192,155,220,113,1945,42,13,0,14,0,0
31040,M,90-100+,1,1,71,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,59,4,41,3,17,1,0,0,1,0,0
45062,M,50-59,1,0,186,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,109,70,7,34,83,36,0,0,19,0,0
45063,M,10-19,0,0,333,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea,4,23,0,0,4,23,0,0,0,0,0
23064,V,80-89,1,1,140,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei,126,7,34,2,88,5,1,0,3,0,0
73040,M,40-49,1,0,546,Kortessem,Limburg,Vlaams Gewest,Haspengouw,171,326,14,104,69,222,4,0,84,0,0
44064,M,30-39,1,0,340,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,58,238,11,1,39,235,5,2,3,0,0
11055,V,80-89,1,1,655,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,629,8,132,2,490,6,1,0,6,0,0
24038,V,70-79,1,1,976,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,946,11,77,3,862,8,1,0,6,0,0
44019,M,40-49,1,0,2322,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,977,1128,54,213,385,915,24,0,514,0,0
41081,V,60-69,1,0,925,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea,778,116,99,106,651,10,20,0,8,0,0
11009,M,20-29,1,0,1660,Brecht,Antwerpen,Vlaams Gewest,Voorkempen,325,1057,29,0,151,1056,14,1,131,0,0
11037,V,30-39,1,0,917,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,320,509,72,0,233,509,11,0,4,0,0
73040,M,30-39,1,0,507,Kortessem,Limburg,Vlaams Gewest,Haspengouw,66,389,11,0,48,389,5,0,2,0,0
11013,M,80-89,1,1,578,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,542,12,93,5,441,7,3,0,5,0,0
23100,V,10-19,0,0,242,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,3,10,0,0,1,10,0,0,2,0,0
12009,V,70-79,1,1,870,Duffel,Antwerpen,Vlaams Gewest,Pallieterland,824,22,338,20,477,2,8,0,1,0,0
23094,M,30-39,1,0,2251,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,629,972,50,3,542,968,15,1,22,0,0
37012,M,80-89,1,1,122,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS,115,4,20,2,93,2,0,0,2,0,0
42025,V,60-69,1,1,761,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,645,75,18,74,623,1,3,0,1,0,0
31005,V,10-19,1,0,1162,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge,348,541,28,0,158,541,10,0,152,0,0
11001,V,60-69,1,1,498,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,459,11,170,9,284,1,2,1,3,0,0
72042,V,50-59,1,0,1810,Oudsbergen,Limburg,Vlaams Gewest,Kemp en Duin,1519,177,242,114,1079,63,20,0,178,0,0
11053,M,70-79,1,1,862,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,818,15,278,11,530,4,1,0,9,0,0
23024,M,30-39,1,0,507,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,126,343,15,0,92,343,1,0,18,0,0
11050,V,60-69,1,1,313,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,263,33,34,33,227,0,1,0,1,0,0
46013,V,20-29,1,0,936,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,332,463,92,0,191,463,17,0,32,0,0
72039,M,60-69,1,0,1157,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,935,148,66,136,852,11,3,0,14,0,1
43010,M,10-19,1,0,258,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,37,160,0,0,14,160,1,0,22,0,0
35011,V,70-79,1,1,1596,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,1460,31,583,24,848,7,4,0,25,0,0
71069,V,70-79,1,1,452,Ham,Limburg,Vlaams Gewest,West-Limburg,441,3,17,3,423,0,0,0,1,0,0
31012,V,60-69,1,0,518,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,480,20,31,15,431,5,6,0,12,0,0
32030,V,60-69,1,1,70,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,52,14,5,14,46,0,0,0,1,0,0
72039,V,10-19,1,0,327,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,95,145,9,0,29,143,1,2,56,0,0
37018,M,50-59,1,0,1102,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,738,323,108,221,583,102,6,0,41,0,0
12029,V,40-49,1,0,1186,Putte,Antwerpen,Vlaams Gewest,Bonstato,517,576,102,135,210,441,32,0,173,0,0
23102,V,60-69,1,1,418,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,342,33,51,30,287,3,2,0,2,0,0
72020,V,40-49,1,0,2145,Lommel,Limburg,Vlaams Gewest,Noord-Limburg,994,902,147,194,546,708,21,0,280,0,0
11005,M,20-29,1,0,1143,Boom,Antwerpen,Vlaams Gewest,RupeLaar,166,539,29,1,121,536,5,2,11,0,0
23044,M,30-39,1,0,762,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO,138,462,17,0,103,462,3,0,15,0,0
34040,V,60-69,1,0,1280,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,1087,147,165,136,889,11,22,0,11,0,0
13040,V,80-89,1,1,1324,Turnhout,Antwerpen,Vlaams Gewest,Kempenland,1242,24,216,11,1011,13,1,0,14,0,0
41027,V,60-69,1,0,565,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,516,29,30,26,467,3,5,0,14,0,0
11021,V,40-49,1,0,492,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,232,227,52,105,89,122,11,0,80,0,0
44040,V,60-69,1,0,418,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,330,66,25,62,297,4,7,0,1,0,0
