NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
73022,M,30-39,1,0,Heers,LIMBURG,VLAAMS GEWEST,Haspengouw,392,4,9,0,376,4,2,0,5,0,0,433
13008,M,12-17,0,0,Geel,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,1148,18,0,0,1117,18,1,0,30,0,0,1307
24038,V,60-69,1,0,Herent,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,704,1,123,1,572,0,7,0,2,0,0,732
44020,V,70-79,1,1,Gavere,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,582,4,221,4,351,0,6,0,4,0,0,598
44021,V,60-69,1,1,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,5630,22,816,8,2187,13,2528,1,94,5,0,6123
44048,V,0-11,0,0,Nazareth,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,30,3,0,0,30,3,0,0,0,0,0,692
24020,V,18-29,1,0,Diest,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1351,9,110,0,1146,9,26,0,69,0,0,1502
72021,M,50-59,1,0,Maaseik,LIMBURG,VLAAMS GEWEST,Maasland,1885,8,397,1,1343,7,10,0,135,0,0,2022
13014,M,60-69,1,1,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,645,1,76,0,560,1,3,0,6,0,0,660
71004,M,18-29,1,0,Beringen,LIMBURG,VLAAMS GEWEST,West-Limburg,2490,62,51,0,2175,61,12,1,252,0,0,3142
73001,V,60-69,1,1,Alken,LIMBURG,VLAAMS GEWEST,Herkenrode,302,0,104,0,121,0,67,0,10,0,0,323
24130,V,80-89,1,1,Zoutleeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,263,10,43,3,212,7,0,0,8,0,0,278
73109,M,18-29,1,0,Sint-Martens-Voeren,LIMBURG,VLAAMS GEWEST,ZOLim,220,6,4,0,203,6,2,0,11,0,0,288
23023,V,90-100+,1,1,Galmaarden,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,54,0,18,0,27,0,0,0,9,0,0,55
31033,V,70-79,1,1,Torhout,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,963,0,251,0,704,0,1,0,7,0,0,988
72003,V,80-89,1,1,Bocholt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,353,1,110,1,239,0,1,0,3,0,0,357
11004,V,70-79,1,1,Boechout,ANTWERPEN,VLAAMS GEWEST,ZORA,592,3,186,1,401,2,1,0,4,0,0,617
31003,V,80-89,1,1,Beernem,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,445,0,75,0,365,0,2,0,3,0,0,453
11024,V,60-69,1,0,Kontich,ANTWERPEN,VLAAMS GEWEST,ZORA,724,4,180,0,521,4,8,0,15,0,0,744
13029,V,70-79,1,1,Olen,ANTWERPEN,VLAAMS GEWEST,Middenkempen,539,1,140,0,394,1,0,0,5,0,0,554
41024,V,40-49,1,0,Haaltert,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1195,7,234,0,729,7,14,0,217,1,0,1266
13040,V,40-49,1,0,Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,2369,12,368,1,1649,11,28,0,324,0,0,2732
38002,V,70-79,1,1,Alveringem,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,163,0,50,0,105,0,1,0,7,0,0,167
34040,V,80-89,1,1,Waregem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,1234,13,285,5,925,8,2,0,22,0,0,1276
38025,M,30-39,1,0,Veurne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,647,4,36,0,597,4,9,0,5,0,0,719
73083,M,60-69,1,1,Tongeren,LIMBURG,VLAAMS GEWEST,ZOLim,1010,6,446,2,551,4,8,0,5,0,0,1049
24038,V,70-79,1,1,Herent,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,962,0,80,0,872,0,3,0,7,0,0,976
13017,V,70-79,1,1,Kasterlee,ANTWERPEN,VLAAMS GEWEST,Middenkempen,847,4,200,1,643,3,1,0,3,0,0,853
13040,M,80-89,1,1,Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,908,8,190,4,707,4,0,0,11,0,0,948
73098,V,12-17,0,0,Wellen,LIMBURG,VLAAMS GEWEST,Haspengouw,213,5,0,0,212,5,0,0,1,0,0,225
13049,M,90-100+,1,1,Westerlo,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,53,2,27,0,23,2,0,0,3,0,0,59
34009,M,60-69,1,0,Deerlijk,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,360,0,95,0,260,0,2,0,3,0,0,371
34013,M,50-59,1,0,Harelbeke,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,2017,9,266,1,656,4,930,4,165,0,0,2118
73107,V,18-29,1,0,Maasmechelen,LIMBURG,VLAAMS GEWEST,Maasland,1976,51,129,0,1710,50,32,1,105,0,0,2580
71069,V,40-49,1,0,Oostham,LIMBURG,VLAAMS GEWEST,West-Limburg,716,2,118,0,393,2,12,0,193,0,0,772
24135,M,70-79,1,1,Sint-Joris-Winge,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,467,3,68,1,392,2,1,0,6,0,0,476
11052,M,60-69,1,0,Wommelgem,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,460,0,36,0,126,0,297,0,1,0,0,483
71045,V,90-100+,1,1,Nieuwerkerken,LIMBURG,VLAAMS GEWEST,Haspengouw,50,1,24,1,21,0,0,0,5,0,0,54
23098,M,30-39,1,0,Drogenbos,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,234,12,7,0,211,12,3,0,13,0,0,346
38025,V,12-17,0,0,Veurne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,298,3,1,0,295,3,2,0,0,0,0,322
24066,M,70-79,1,1,Lubbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,755,4,138,0,607,4,2,0,8,0,0,789
