NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,VACCINATED_FIRST_DOSIS_NBR,VACCINATED_SECOND_DOSIS_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE
23016,V,30-39,1,0,2590,161,136,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland
23064,M,10-19,1,0,50,0,3,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei
24107,M,60-69,1,1,1029,28,56,Tienen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
31004,M,10-19,1,0,176,0,1,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust
31043,M,40-49,1,0,1616,68,40,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust
34013,M,10-19,0,0,1156,0,3,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
34040,V,20-29,1,0,2334,181,239,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
37010,M,60-69,1,1,199,11,5,Oostrozebeke,West-Vlaanderen,Vlaams Gewest,RITS
71070,M,90-100+,1,1,80,52,41,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim
73006,M,10-19,0,0,1371,0,0,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg
23003,V,30-39,1,0,1522,93,108,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei
36019,V,70-79,1,1,508,33,22,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL
45062,M,60-69,1,0,61,3,5,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
71034,M,80-89,1,1,354,244,41,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg
13029,M,60-69,1,1,360,2,15,Olen,Antwerpen,Vlaams Gewest,Middenkempen
24011,V,50-59,1,0,692,63,139,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
44085,V,70-79,1,1,1365,97,77,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
24134,M,60-69,1,0,837,16,28,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland
45061,M,70-79,1,1,283,6,8,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
23062,V,10-19,0,0,1267,0,0,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
13003,V,90-100+,1,1,120,77,73,Balen,Antwerpen,Vlaams Gewest,Baldemore
13035,V,80-89,1,1,370,119,36,Ravels,Antwerpen,Vlaams Gewest,Kempenland
31043,V,30-39,1,0,1149,93,100,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust
41024,M,0-9,0,0,1004,0,0,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
23027,M,50-59,1,0,2629,141,91,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei
43010,V,10-19,1,0,275,3,9,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
44043,M,60-69,1,1,635,21,27,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
73109,V,50-59,1,0,331,14,24,Voeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg
41048,V,60-69,1,0,1306,40,127,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
13021,V,10-19,1,0,91,0,8,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen
24016,M,80-89,1,1,148,83,8,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
31006,V,0-9,0,0,540,0,0,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust
44020,M,20-29,1,0,715,17,26,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
72003,V,0-9,0,0,659,0,0,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg
23077,V,50-59,1,0,2422,170,217,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei
34022,V,50-59,1,0,5029,327,582,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
42025,M,20-29,1,0,1487,32,40,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
71020,M,80-89,1,1,254,57,18,Halen,Limburg,Vlaams Gewest,MidWestLim
71069,M,30-39,1,0,737,15,9,Ham,Limburg,Vlaams Gewest,West-Limburg
73006,M,70-79,1,1,1368,181,49,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg
72018,M,20-29,1,0,698,19,10,Kinrooi,Limburg,Vlaams Gewest,Maasland
72030,V,0-9,0,0,785,0,0,Peer,Limburg,Vlaams Gewest,Noord-Limburg
41027,M,60-69,1,0,606,16,26,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea
73022,M,60-69,1,0,268,9,9,Heers,Limburg,Vlaams Gewest,Haspengouw
23098,V,0-9,0,0,370,0,0,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei
31022,V,10-19,1,0,247,2,5,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40
73109,M,60-69,1,0,173,4,5,Voeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg
24134,V,0-9,0,0,976,0,0,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland
36011,V,30-39,1,0,497,54,76,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL
41034,M,40-49,1,0,1335,71,31,Lede,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
43002,M,60-69,1,0,487,8,24,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
44064,V,70-79,1,1,542,22,13,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
72021,V,30-39,1,0,1543,173,117,Maaseik,Limburg,Vlaams Gewest,Maasland
37015,V,70-79,1,1,992,27,54,Tielt,West-Vlaanderen,Vlaams Gewest,RITS
11023,V,80-89,1,1,940,501,189,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen
12007,M,0-9,0,0,941,0,0,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
11030,V,20-29,1,0,621,53,61,Niel,Antwerpen,Vlaams Gewest,RupeLaar
11013,M,30-39,1,0,1380,59,40,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11035,M,40-49,1,0,1107,37,36,Ranst,Antwerpen,Vlaams Gewest,Pallieterland
11016,M,40-49,1,0,1181,29,12,Essen,Antwerpen,Vlaams Gewest,Noorderkempen
13004,M,10-19,0,0,816,0,1,Beerse,Antwerpen,Vlaams Gewest,Kempenland
11054,M,70-79,1,1,630,39,30,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen
13029,M,40-49,1,0,827,16,22,Olen,Antwerpen,Vlaams Gewest,Middenkempen
13035,M,20-29,1,0,823,17,13,Ravels,Antwerpen,Vlaams Gewest,Kempenland
13044,V,60-69,1,1,254,4,11,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen
13014,V,0-9,0,0,1179,0,0,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
13021,M,60-69,1,1,327,7,15,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen
24043,M,30-39,1,0,573,40,29,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
12025,M,40-49,1,0,5496,152,123,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne
34009,V,80-89,1,1,385,230,63,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem
24045,V,90-100+,1,1,80,32,63,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
23009,M,70-79,1,1,93,2,1,Bever,Vlaams-Brabant,Vlaams Gewest,Pajottenland
23096,V,50-59,1,0,1857,114,159,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO
12029,M,80-89,1,1,401,274,24,Putte,Antwerpen,Vlaams Gewest,Bonstato
36015,V,0-9,0,0,3325,0,0,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL
46003,V,90-100+,1,1,338,112,163,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
12026,M,50-59,1,0,1738,42,58,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland
33041,M,10-19,1,0,42,0,2,Vleteren,West-Vlaanderen,Vlaams Gewest,Westhoek
71045,V,70-79,1,1,323,3,23,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw
23003,M,10-19,1,0,352,1,4,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei
35006,M,60-69,1,1,451,13,9,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
11040,V,60-69,1,0,1206,48,121,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
23097,V,80-89,1,1,324,226,58,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland
31012,V,50-59,1,0,1093,129,170,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40
35013,V,90-100+,1,1,859,501,458,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
11055,M,80-89,1,1,474,403,64,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen
23060,M,60-69,1,0,448,15,23,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO
23103,V,0-9,0,0,825,0,0,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
24066,M,0-9,0,0,784,0,0,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
24086,V,10-19,0,0,536,0,0,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
23101,M,10-19,1,0,262,0,3,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei
23105,M,70-79,1,1,543,12,13,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO
24134,M,10-19,1,0,215,0,2,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland
31040,V,90-100+,1,1,141,101,68,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40
34009,V,10-19,0,0,488,0,1,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem
34027,M,50-59,1,0,2380,74,68,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen
34043,M,90-100+,1,1,1,2,0,Spiere-Helkijn,West-Vlaanderen,Vlaams Gewest,Regio Waregem
37017,V,10-19,0,0,461,0,2,Wielsbeke,West-Vlaanderen,Vlaams Gewest,Regio Waregem
41002,V,60-69,1,0,2899,122,252,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
41082,M,10-19,0,0,796,0,0,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
71069,V,10-19,1,0,94,0,8,Ham,Limburg,Vlaams Gewest,West-Limburg
73042,V,10-19,1,0,251,3,7,Lanaken,Limburg,Vlaams Gewest,Maasland
23052,V,0-9,0,0,888,0,0,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO
45041,M,40-49,1,0,1770,45,31,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
72003,M,10-19,0,0,521,0,0,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg
72042,V,60-69,1,1,674,46,14,Oudsbergen,Limburg,Vlaams Gewest,Kemp en Duin
11044,M,60-69,1,1,638,11,8,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
11030,M,90-100+,1,1,28,12,13,Niel,Antwerpen,Vlaams Gewest,RupeLaar
33016,M,60-69,1,0,33,1,0,Mesen,West-Vlaanderen,Vlaams Gewest,Westhoek
35011,M,20-29,1,0,867,26,31,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
35013,M,60-69,1,1,2540,97,64,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
37012,M,60-69,1,0,180,3,10,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS
46020,V,40-49,1,0,1345,139,128,Sint-Gillis-Waas,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
72043,M,50-59,1,0,2564,61,61,Pelt,Limburg,Vlaams Gewest,Noord-Limburg
41081,M,50-59,1,0,2028,80,84,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea
34022,M,60-69,1,0,2401,86,143,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
24134,M,50-59,1,0,1741,43,55,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland
34022,V,0-9,0,0,4127,0,0,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
35002,M,60-69,1,0,708,31,19,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
44021,M,50-59,1,0,15438,550,580,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent
42004,M,90-100+,1,1,36,25,18,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender
72038,M,10-19,0,0,527,0,0,Hechtel-Eksel,Limburg,Vlaams Gewest,Noord-Limburg
32006,V,50-59,1,0,668,44,153,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek
44012,M,60-69,1,0,369,6,26,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
44073,V,10-19,0,0,355,0,0,Wachtebeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
42028,M,30-39,1,0,1375,20,26,Zele,Oost-Vlaanderen,Vlaams Gewest,Dender
13012,M,10-19,1,0,73,1,0,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen
13046,M,70-79,1,1,468,9,16,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland
41018,V,20-29,1,0,1734,182,146,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
12035,M,80-89,1,1,490,260,61,Sint-Katelijne-Waver,Antwerpen,Vlaams Gewest,Mechelen - Katelijne
42028,V,0-9,0,0,1174,0,0,Zele,Oost-Vlaanderen,Vlaams Gewest,Dender
43002,V,10-19,1,0,138,1,20,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
71057,V,30-39,1,0,1150,86,100,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg
72043,M,30-39,1,0,2066,64,61,Pelt,Limburg,Vlaams Gewest,Noord-Limburg
71066,M,10-19,1,0,239,1,1,Zonhoven,Limburg,Vlaams Gewest,Herkenrode
35005,M,80-89,1,1,241,153,18,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
71067,M,10-19,1,0,74,0,1,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin
73006,V,70-79,1,1,1489,184,52,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg
73040,V,0-9,0,0,392,0,0,Kortessem,Limburg,Vlaams Gewest,Haspengouw
37010,M,90-100+,1,1,25,12,6,Oostrozebeke,West-Vlaanderen,Vlaams Gewest,RITS
44040,M,40-49,1,0,788,30,22,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
13003,M,50-59,1,0,1854,40,56,Balen,Antwerpen,Vlaams Gewest,Baldemore
36015,V,60-69,1,1,1647,100,101,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL
33021,M,40-49,1,0,1276,42,66,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek
43014,V,40-49,1,0,451,34,56,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
71034,V,10-19,0,0,672,0,2,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg
23096,M,60-69,1,1,696,26,24,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO
37010,V,60-69,1,0,218,15,17,Oostrozebeke,West-Vlaanderen,Vlaams Gewest,RITS
35029,M,70-79,1,1,910,31,43,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust
23050,V,30-39,1,0,1132,91,78,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
24062,M,50-59,1,0,5658,265,316,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven
34023,V,80-89,1,1,472,243,116,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
73028,V,10-19,0,0,1,0,0,Herstappe,Limburg,Vlaams Gewest,Zuid-Oost Limburg
42023,V,10-19,0,0,441,0,1,Waasmunster,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
44048,V,10-19,0,0,445,0,0,Nazareth,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
73001,M,10-19,0,0,541,0,0,Alken,Limburg,Vlaams Gewest,Herkenrode
35013,V,20-29,1,0,3447,264,236,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
71016,V,60-69,1,0,2377,118,208,Genk,Limburg,Vlaams Gewest,Kemp en Duin
24104,V,80-89,1,1,680,396,50,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
71002,V,10-19,1,0,93,1,1,As,Limburg,Vlaams Gewest,Kemp en Duin
36007,V,30-39,1,0,653,53,77,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS
11013,V,90-100+,1,1,209,165,71,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11023,V,90-100+,1,1,237,104,164,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen
11029,M,30-39,1,0,1705,45,54,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
13003,V,10-19,0,0,949,0,6,Balen,Antwerpen,Vlaams Gewest,Baldemore
11054,V,10-19,1,0,116,0,6,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen
13031,M,60-69,1,0,495,11,30,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland
13014,V,60-69,1,1,592,9,13,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
24007,M,70-79,1,1,433,27,6,Begijnendijk,Vlaams-Brabant,Vlaams Gewest,Demerland
34042,M,10-19,0,0,1122,0,1,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
23099,M,20-29,1,0,782,24,18,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
12040,V,30-39,1,0,1830,119,120,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
13006,V,70-79,1,1,400,22,16,Dessel,Antwerpen,Vlaams Gewest,Baldemore
23024,M,10-19,1,0,99,0,5,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
23039,M,70-79,1,1,383,22,9,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
13021,V,10-19,0,0,400,0,0,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen
13025,M,40-49,1,0,2380,87,63,Mol,Antwerpen,Vlaams Gewest,Baldemore
24059,M,20-29,1,0,757,23,24,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
23105,M,90-100+,1,1,41,34,12,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO
23060,V,80-89,1,1,417,177,63,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO
23027,M,10-19,0,0,1920,0,1,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei
33040,V,30-39,1,0,470,46,70,Langemark-Poelkapelle,West-Vlaanderen,Vlaams Gewest,Westhoek
13029,M,80-89,1,1,221,160,18,Olen,Antwerpen,Vlaams Gewest,Middenkempen
23024,M,90-100+,1,1,27,14,21,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
24001,V,30-39,1,0,1891,180,198,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland
32010,V,60-69,1,0,324,30,21,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
13001,V,10-19,1,0,156,2,4,Arendonk,Antwerpen,Vlaams Gewest,Kempenland
23027,M,60-69,1,0,1105,43,51,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei
23044,V,50-59,1,0,993,69,111,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO
23096,M,40-49,1,0,1511,63,34,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO
31043,M,80-89,1,1,1238,507,93,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust
32006,M,50-59,1,0,753,7,19,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek
37011,V,0-9,0,0,328,0,0,Pittem,West-Vlaanderen,Vlaams Gewest,RITS
37020,M,0-9,0,0,461,0,0,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL
36010,M,40-49,1,0,605,12,13,Ledegem,West-Vlaanderen,Vlaams Gewest,Midden WVL
13019,M,90-100+,1,1,46,37,18,Lille,Antwerpen,Vlaams Gewest,Middenkempen
42023,V,20-29,1,0,607,57,47,Waasmunster,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
13014,V,90-100+,1,1,79,44,54,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
13023,V,60-69,1,0,313,15,38,Merksplas,Antwerpen,Vlaams Gewest,Kempenland
23102,V,80-89,1,1,561,167,31,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
37020,V,30-39,1,0,550,65,73,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL
12040,M,10-19,1,0,296,0,4,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
11044,V,0-9,0,0,922,0,0,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
13017,V,30-39,1,0,1055,134,94,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen
11056,M,30-39,1,0,1182,24,27,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland
