NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
44021,M,5-11,0,0,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,867,113,0,0,810,112,55,1,2,0,0,2,10252
31043,M,50-59,1,0,Knokke,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,2512,15,771,3,1561,10,27,2,153,0,0,1688,2637
73083,M,40-49,1,0,Tongeren,LIMBURG,VLAAMS GEWEST,ZOLim,1881,15,253,1,1116,13,16,1,496,0,0,871,2038
31043,M,18-29,1,0,Knokke,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,1512,19,42,1,1362,18,8,0,100,0,0,244,1870
72039,V,80-89,1,1,Houthalen,LIMBURG,VLAAMS GEWEST,MidWestLim,678,9,225,5,444,4,1,0,8,0,0,636,742
71057,V,40-49,1,0,Tessenderlo,LIMBURG,VLAAMS GEWEST,West-Limburg,1254,4,195,1,771,3,23,0,265,0,0,533,1334
34042,M,70-79,1,1,Zwevegem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,1010,5,75,0,929,5,2,0,4,0,0,959,1043
44052,M,70-79,1,1,Oosterzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,522,2,144,0,375,2,0,0,3,0,0,504,531
24020,V,40-49,1,0,Diest,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1506,8,233,0,1029,6,34,2,210,0,0,568,1617
11001,V,30-39,1,0,Aartselaar,ANTWERPEN,VLAAMS GEWEST,RupeLaar,743,7,63,0,646,7,24,0,10,0,0,190,811
23099,V,12-17,0,0,Kraainem,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,414,13,0,0,407,12,5,1,2,0,0,10,559
71066,M,12-17,0,0,Zonhoven,LIMBURG,VLAAMS GEWEST,Herkenrode,609,11,0,0,586,9,7,2,16,0,0,23,704
42004,V,30-39,1,0,Buggenhout,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,815,2,65,0,740,2,5,0,5,0,0,250,845
23100,V,18-29,1,0,Linkebeek,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,256,13,8,0,225,12,2,1,21,0,0,38,328
11057,M,80-89,1,1,Malle,ANTWERPEN,VLAAMS GEWEST,Voorkempen,294,2,79,1,208,1,0,0,7,0,0,276,297
44019,V,60-69,1,1,Evergem,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,965,4,283,0,669,3,9,1,4,0,0,926,992
11056,V,50-59,1,0,Zwijndrecht,ANTWERPEN,VLAAMS GEWEST,N-O-Waasland,1272,4,303,1,893,3,20,0,55,1,0,603,1347
13013,M,60-69,1,0,Herselt,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,552,2,234,2,301,0,0,0,17,0,0,527,578
41011,M,60-69,1,1,Denderleeuw,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,545,0,110,0,424,0,2,0,9,0,0,511,567
42006,V,60-69,1,0,Dendermonde,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1648,4,340,0,1284,4,11,0,13,0,0,1531,1695
31033,V,12-17,0,0,Torhout,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,578,3,0,0,568,3,0,0,10,0,0,4,610
12021,M,80-89,1,1,Lier,ANTWERPEN,VLAAMS GEWEST,Pallieterland,725,5,121,1,590,4,5,0,9,0,0,677,759
42006,V,70-79,1,1,Dendermonde,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,2170,8,900,2,1239,6,6,0,25,0,0,2101,2239
44083,V,60-69,1,1,Deinze,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,1204,7,172,3,1017,3,5,1,10,0,0,1130,1245
72020,M,18-29,1,0,Lommel,LIMBURG,VLAAMS GEWEST,Noord-Limburg,1963,31,39,1,1842,30,12,0,69,1,0,199,2264
11052,V,18-29,1,0,Wommelgem,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,690,10,58,0,289,10,310,0,33,0,0,427,767
13016,V,40-49,1,0,Hulshout,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,677,3,179,1,422,2,14,0,62,0,0,490,707
44034,V,30-39,1,0,Lochristi,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,1190,7,129,1,1027,6,17,0,16,1,0,428,1225
41048,M,40-49,1,0,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,2489,14,400,0,1728,14,16,0,345,0,0,1042,2687
23032,M,70-79,1,1,Herne,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,273,2,89,0,180,2,2,0,2,0,0,261,279
71034,V,90-100+,1,1,Leopoldsburg,LIMBURG,VLAAMS GEWEST,West-Limburg,109,0,37,0,63,0,0,0,9,0,0,98,113
23100,V,90-100+,1,1,Linkebeek,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,33,0,14,0,14,0,0,0,5,0,0,27,36
23033,V,30-39,1,0,Hoeilaart,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,599,19,43,0,537,15,5,4,13,1,0,104,699
24086,M,80-89,1,1,Oud-Heverlee,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,234,2,64,2,169,0,0,0,1,0,0,228,245
32003,M,40-49,1,0,Diksmuide,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,934,6,109,1,584,5,6,0,235,0,0,684,994
12025,V,18-29,1,0,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,5970,74,522,2,4882,66,103,6,451,12,0,2742,6699
13010,V,40-49,1,0,Grobbendonk,ANTWERPEN,VLAAMS GEWEST,Middenkempen,680,2,94,0,532,2,7,0,47,0,0,258,717
12035,V,70-79,1,1,Sint-Katelijne-Waver,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,910,1,238,0,660,1,4,0,8,0,0,879,925
24001,V,80-89,1,1,Aarschot,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1067,11,167,6,890,5,2,0,8,0,0,1011,1083
24048,M,5-11,0,0,Keerbergen,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,64,6,0,0,64,6,0,0,0,0,0,0,462
44084,V,18-29,1,0,Aalter,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,1799,7,172,0,1515,6,35,1,77,0,0,549,1908
73001,V,40-49,1,0,Alken,LIMBURG,VLAAMS GEWEST,Herkenrode,727,7,120,1,246,4,296,2,65,0,0,284,764
73066,V,60-69,1,0,Riemst,LIMBURG,VLAAMS GEWEST,ZOLim,526,5,183,0,328,4,8,1,7,0,0,424,578
11009,V,70-79,1,1,Brecht,ANTWERPEN,VLAAMS GEWEST,Voorkempen,1275,5,300,1,951,4,3,0,21,0,0,1221,1331
23100,M,40-49,1,0,Linkebeek,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,235,7,45,1,146,5,1,1,43,0,0,61,262
72004,M,60-69,1,1,Bree,LIMBURG,VLAAMS GEWEST,Kemp en Duin,531,0,34,0,494,0,0,0,3,0,0,484,545
42003,M,30-39,1,0,Berlare,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,828,7,13,0,801,6,3,1,11,0,0,81,886
23039,M,18-29,1,0,Kapelle-Op-Den-Bos,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,541,8,12,0,487,7,4,1,38,0,0,85,602
31003,V,70-79,1,1,Beernem,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,691,1,123,1,562,0,2,0,4,0,0,670,701
12025,V,60-69,1,1,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,2110,9,559,0,1516,9,6,0,29,0,0,1912,2222
24135,V,12-17,0,0,Sint-Joris-Winge,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,353,1,0,0,343,1,0,0,10,0,0,14,360
23027,M,30-39,1,0,Halle,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,2295,41,78,4,2126,33,27,4,64,0,0,266,2727
