NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
41024,M,50-59,1,0,Haaltert,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1395,7,477,0,895,4,5,3,18,0,0,1353,1449
24009,V,30-39,1,0,Bertem,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,600,5,49,0,533,4,11,1,6,1,0,553,631
11022,V,30-39,1,0,Kalmthout,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1021,4,76,0,911,4,24,0,10,0,0,880,1090
73042,V,18-29,1,0,Lanaken,LIMBURG,VLAAMS GEWEST,Maasland,1223,14,79,1,1064,9,16,3,64,0,1,956,1523
24020,V,30-39,1,0,Diest,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1385,14,121,0,1217,12,30,2,17,0,0,1187,1501
43014,V,5-11,0,0,Sint-Laureins,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,100,23,0,0,0,1,0,0,0,100,22,0,227
71037,V,50-59,1,0,Lummen,LIMBURG,VLAAMS GEWEST,MidWestLim,1028,2,361,1,556,1,7,0,104,0,0,1000,1062
13011,V,60-69,1,1,Herentals,ANTWERPEN,VLAAMS GEWEST,Middenkempen,929,5,281,1,633,2,4,2,11,0,0,903,957
12035,M,18-29,1,0,Sint-Katelijne-Waver,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,1234,12,31,0,1036,9,12,2,154,1,1,1006,1385
13029,M,12-17,0,0,Olen,ANTWERPEN,VLAAMS GEWEST,Middenkempen,451,4,0,0,447,4,0,0,0,4,0,163,478
34040,M,40-49,1,0,Waregem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,2197,11,279,0,1618,9,15,2,284,1,0,1976,2378
11035,M,60-69,1,0,Ranst,ANTWERPEN,VLAAMS GEWEST,Pallieterland,729,1,130,1,578,0,10,0,11,0,0,699,758
11056,M,40-49,1,0,Zwijndrecht,ANTWERPEN,VLAAMS GEWEST,N-O-Waasland,1085,8,180,0,718,5,14,3,173,0,0,927,1189
23077,M,18-29,1,0,Sint-Pieters-Leeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1788,67,34,2,1472,47,16,18,266,0,0,1184,2537
34027,M,18-29,1,0,Menen,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,2053,29,41,0,1888,23,24,6,100,0,0,1553,2408
35013,M,90-100+,1,1,Oostende,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,431,10,61,3,358,6,2,1,10,0,0,370,473
24038,V,60-69,1,0,Herent,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,726,2,107,2,605,0,11,0,3,0,0,714,762
41063,V,12-17,0,0,Sint-Lievens-Houtem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,321,0,0,0,321,0,0,0,0,0,0,101,343
35013,V,50-59,1,0,Oostende,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,4503,34,1514,6,2600,21,92,7,294,3,0,4157,4810
34022,V,50-59,1,0,Kortrijk,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,4607,16,717,1,1567,6,1866,9,456,1,0,4301,4945
35013,M,50-59,1,0,Oostende,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,4599,35,1523,6,2626,12,56,17,392,2,0,4281,4875
12005,M,70-79,1,1,Bonheiden,ANTWERPEN,VLAAMS GEWEST,Bonstato,723,3,216,1,501,2,0,0,6,0,0,709,733
33011,M,30-39,1,0,Ieper,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,1936,22,52,1,1798,20,45,1,41,0,0,1619,2133
24109,M,18-29,1,0,Tremelo,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,840,4,21,0,580,2,10,2,229,0,0,775,878
11055,M,50-59,1,0,Zoersel,ANTWERPEN,VLAAMS GEWEST,Voorkempen,1601,3,414,0,971,2,36,1,180,0,0,1547,1641
12021,V,18-29,1,0,Lier,ANTWERPEN,VLAAMS GEWEST,Pallieterland,2451,19,183,0,2049,16,58,2,160,1,1,1969,2641
34040,V,30-39,1,0,Waregem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,2087,16,157,0,1820,16,42,0,68,0,0,1774,2256
33029,V,30-39,1,0,Wervik,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1059,10,82,0,920,7,25,3,32,0,0,873,1143
13019,M,60-69,1,0,Lille,ANTWERPEN,VLAAMS GEWEST,Middenkempen,644,0,79,0,553,0,6,0,6,0,0,630,650
35011,V,80-89,1,1,Middelkerke,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,876,9,183,1,674,8,2,0,16,1,0,827,928
12025,M,18-29,1,0,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,5605,109,129,0,4673,86,78,23,714,11,0,4055,6393
13012,M,18-29,1,0,Herenthout,ANTWERPEN,VLAAMS GEWEST,Middenkempen,522,7,11,0,461,7,6,0,44,0,0,432,561
36019,M,40-49,1,0,Staden,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,697,2,94,0,488,2,3,0,112,0,0,659,752
36012,M,50-59,1,0,Moorslede,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,777,2,208,0,532,1,4,0,33,0,1,746,808
37002,M,50-59,1,0,Dentergem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,639,1,264,0,346,1,2,0,27,0,0,610,666
23077,M,50-59,1,0,Sint-Pieters-Leeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,2101,37,594,3,1277,27,28,7,201,1,0,1854,2361
23099,M,50-59,1,0,Kraainem,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,859,21,255,1,516,10,15,10,72,1,0,730,950
12014,M,50-59,1,0,Heist-Op-Den-Berg,ANTWERPEN,VLAAMS GEWEST,Bonstato,3332,7,981,0,2148,4,31,3,172,0,0,3215,3432
13023,V,50-59,1,0,Merksplas,ANTWERPEN,VLAAMS GEWEST,Kempenland,640,1,170,0,414,1,13,0,43,0,0,617,671
11054,M,60-69,1,0,Zandhoven,ANTWERPEN,VLAAMS GEWEST,Voorkempen,544,3,76,0,460,3,4,0,4,0,0,534,569
24134,V,70-79,1,1,Scherpenheuvel-Zichem,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1265,4,287,1,964,3,7,0,7,0,0,1245,1287
24043,V,50-59,1,0,Holsbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,751,0,176,0,515,0,10,0,49,1,0,732,784
34027,M,5-11,0,0,Menen,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,455,97,0,0,2,1,0,0,0,453,96,0,1416
36019,M,5-11,0,0,Staden,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,196,53,0,0,5,1,0,0,0,191,52,0,469
12029,V,30-39,1,0,Putte,ANTWERPEN,VLAAMS GEWEST,Bonstato,1032,8,107,0,895,4,19,2,11,0,2,944,1066
24009,M,40-49,1,0,Bertem,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,650,2,104,0,428,1,5,1,112,1,0,610,682
72004,V,12-17,0,0,Bree,LIMBURG,VLAAMS GEWEST,Kemp en Duin,454,7,0,0,452,7,0,0,2,0,0,91,502
33021,V,60-69,1,0,Poperinge,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,584,1,172,1,399,0,8,0,5,0,0,569,611
44085,V,40-49,1,0,Lovendegem,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,1535,6,389,2,960,4,40,0,146,0,0,1450,1602
37015,V,90-100+,1,1,Tielt,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,229,6,71,4,150,2,0,0,8,0,0,205,248
43014,M,60-69,1,1,Sint-Laureins,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,230,1,19,0,204,1,2,0,5,0,0,228,231
33029,M,50-59,1,0,Wervik,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1222,8,299,1,872,1,9,6,42,0,0,1142,1287
36010,M,30-39,1,0,Ledegem,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,558,6,16,0,529,6,4,0,9,0,0,514,619
37015,V,5-11,0,0,Tielt,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,298,59,0,0,3,0,0,0,0,295,59,0,737
44019,M,60-69,1,1,Evergem,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,950,4,192,0,735,3,16,1,7,0,0,923,974
11040,V,18-29,1,0,Schoten,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,2073,12,128,0,936,8,891,4,118,0,0,1746,2371
71011,V,50-59,1,0,Diepenbeek,LIMBURG,VLAAMS GEWEST,Herkenrode,1347,3,242,0,376,0,636,3,93,0,0,1268,1398
44021,M,50-59,1,0,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,14245,87,2972,8,5176,43,5796,35,294,7,1,12742,15647
33021,V,18-29,1,0,Poperinge,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,1200,9,82,1,1061,6,18,2,39,0,0,1052,1281
46025,V,18-29,1,0,Temse,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,1734,22,137,0,1510,21,39,1,48,0,0,1364,2031
