NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,VACCINATED_FIRST_DOSIS_NBR,VACCINATED_SECOND_DOSIS_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE
73083,V,70-79,1,1,1533,234,81,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg
34022,V,60-69,1,1,2044,89,131,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
11040,M,40-49,1,0,1931,53,49,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
23104,V,60-69,1,1,289,19,16,Lennik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
23101,M,90-100+,1,1,58,49,15,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei
12041,V,80-89,1,1,844,314,196,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
11050,V,20-29,1,0,507,40,33,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen
23039,V,70-79,1,1,444,10,16,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
31005,V,90-100+,1,1,1238,721,652,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge
31012,M,10-19,1,0,146,0,1,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40
34043,V,10-19,0,0,94,0,0,Spiere-Helkijn,West-Vlaanderen,Vlaams Gewest,Regio Waregem
42006,V,40-49,1,0,2922,299,254,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender
36007,V,50-59,1,0,782,82,95,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS
72042,V,80-89,1,1,640,315,103,Oudsbergen,Limburg,Vlaams Gewest,Kemp en Duin
23094,M,10-19,1,0,437,0,1,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
23047,V,10-19,1,0,232,0,4,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO
35013,M,40-49,1,0,4156,152,144,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
37007,V,80-89,1,1,359,143,59,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS
45065,V,10-19,1,0,107,0,4,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
72018,M,70-79,1,1,519,8,9,Kinrooi,Limburg,Vlaams Gewest,Maasland
44020,M,80-89,1,1,261,79,17,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
23100,M,10-19,0,0,218,0,0,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei
73006,V,60-69,1,1,956,47,40,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg
34002,V,80-89,1,1,463,197,63,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
34041,M,20-29,1,0,1914,50,55,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen
37011,V,10-19,0,0,266,0,3,Pittem,West-Vlaanderen,Vlaams Gewest,RITS
41082,V,20-29,1,0,1021,93,106,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
43005,M,50-59,1,0,1538,69,52,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
37015,V,90-100+,1,1,192,128,92,Tielt,West-Vlaanderen,Vlaams Gewest,RITS
45068,M,60-69,1,1,444,17,16,Kruisem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
13021,M,80-89,1,1,244,146,18,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen
23033,M,40-49,1,0,816,21,24,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
37011,V,10-19,1,0,67,0,2,Pittem,West-Vlaanderen,Vlaams Gewest,RITS
45035,M,10-19,0,0,1414,0,1,Oudenaarde,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
71070,M,70-79,1,1,1281,115,46,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim
42010,M,0-9,0,0,636,0,0,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
73032,M,30-39,1,0,540,20,10,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg
45035,M,50-59,1,0,2377,101,78,Oudenaarde,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
24045,V,10-19,0,0,487,0,0,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
71069,M,0-9,0,0,581,0,0,Ham,Limburg,Vlaams Gewest,West-Limburg
23096,M,90-100+,1,1,78,62,36,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO
31004,M,30-39,1,0,1009,20,25,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust
71057,M,60-69,1,0,642,10,13,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg
71070,V,40-49,1,0,2273,170,193,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim
12041,V,50-59,1,0,1892,144,262,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
42026,V,20-29,1,0,606,89,59,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
36019,V,10-19,0,0,502,0,1,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL
38008,V,20-29,1,0,483,31,34,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
45065,M,60-69,1,1,263,7,8,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
45061,M,60-69,1,0,199,3,7,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
42010,M,10-19,1,0,120,0,0,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
24104,M,10-19,0,0,1279,0,0,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
31003,V,10-19,1,0,160,1,9,Beernem,West-Vlaanderen,Vlaams Gewest,WE40
11001,M,50-59,1,0,1116,36,43,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar
11005,V,50-59,1,0,1277,80,140,Boom,Antwerpen,Vlaams Gewest,RupeLaar
11005,M,80-89,1,1,391,199,41,Boom,Antwerpen,Vlaams Gewest,RupeLaar
11037,V,60-69,1,1,439,15,20,Rumst,Antwerpen,Vlaams Gewest,RupeLaar
13004,V,10-19,0,0,825,0,6,Beerse,Antwerpen,Vlaams Gewest,Kempenland
11029,V,40-49,1,0,1654,151,124,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
13006,V,60-69,1,1,259,8,7,Dessel,Antwerpen,Vlaams Gewest,Baldemore
11009,M,80-89,1,1,559,366,65,Brecht,Antwerpen,Vlaams Gewest,Voorkempen
11030,V,50-59,1,0,656,55,78,Niel,Antwerpen,Vlaams Gewest,RupeLaar
13017,M,60-69,1,1,652,13,12,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen
23060,M,10-19,0,0,757,0,0,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO
24038,M,60-69,1,0,690,23,48,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
11037,V,10-19,0,0,685,0,1,Rumst,Antwerpen,Vlaams Gewest,RupeLaar
11050,M,60-69,1,0,382,8,26,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen
12021,M,60-69,1,1,981,22,37,Lier,Antwerpen,Vlaams Gewest,Pallieterland
11016,V,10-19,0,0,821,0,1,Essen,Antwerpen,Vlaams Gewest,Noorderkempen
11044,M,60-69,1,0,628,5,11,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
11056,V,30-39,1,0,1221,82,75,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland
32011,V,50-59,1,0,849,85,116,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
11055,M,20-29,1,0,1176,38,36,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen
13001,M,70-79,1,1,545,5,6,Arendonk,Antwerpen,Vlaams Gewest,Kempenland
13002,M,40-49,1,0,191,5,2,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland
24134,M,60-69,1,1,740,20,18,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland
34002,M,90-100+,1,1,45,47,15,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
11035,M,30-39,1,0,1131,33,31,Ranst,Antwerpen,Vlaams Gewest,Pallieterland
11056,M,70-79,1,1,824,17,28,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland
13017,V,60-69,1,0,721,38,52,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen
13025,M,60-69,1,0,1332,55,48,Mol,Antwerpen,Vlaams Gewest,Baldemore
13046,M,10-19,1,0,125,0,4,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland
31042,V,50-59,1,0,219,18,27,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust
44012,V,50-59,1,0,808,71,85,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
11022,M,60-69,1,0,623,16,20,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen
11024,M,40-49,1,0,1295,37,37,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
23002,M,60-69,1,1,748,37,25,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO
24016,M,90-100+,1,1,23,14,10,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
23086,M,10-19,1,0,155,0,1,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland
11037,M,40-49,1,0,1003,26,33,Rumst,Antwerpen,Vlaams Gewest,RupeLaar
24020,M,80-89,1,1,574,172,40,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland
24020,M,90-100+,1,1,71,70,31,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland
11038,M,40-49,1,0,517,14,13,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
11038,M,30-39,1,0,503,8,14,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
13035,V,40-49,1,0,929,66,61,Ravels,Antwerpen,Vlaams Gewest,Kempenland
23033,V,10-19,0,0,582,0,0,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
13016,V,30-39,1,0,635,64,59,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen
32003,V,50-59,1,0,1219,140,184,Diksmuide,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
36008,V,10-19,1,0,288,6,11,Izegem,West-Vlaanderen,Vlaams Gewest,RITS
36012,V,70-79,1,1,551,24,50,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL
38002,V,80-89,1,1,151,76,21,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
41081,M,60-69,1,1,762,25,21,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea
44020,V,80-89,1,1,417,119,61,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
24028,V,80-89,1,1,200,130,34,Geetbets,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
32011,V,10-19,0,0,522,0,2,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
44048,M,30-39,1,0,704,13,25,Nazareth,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
41063,V,90-100+,1,1,74,27,38,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea
44045,V,20-29,1,0,338,36,25,Moerbeke,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
71011,M,50-59,1,0,1505,59,48,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode
71066,V,20-29,1,0,1104,102,106,Zonhoven,Limburg,Vlaams Gewest,Herkenrode
24045,M,90-100+,1,1,39,31,9,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
24028,M,10-19,0,0,251,0,0,Geetbets,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
35029,M,60-69,1,0,565,23,17,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust
41027,M,70-79,1,1,704,18,15,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea
42004,M,10-19,1,0,168,1,3,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender
42010,M,90-100+,1,1,42,26,11,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
34042,V,20-29,1,0,1381,143,160,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
46024,V,0-9,0,0,917,0,0,Stekene,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
71067,M,40-49,1,0,450,16,10,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin
72039,M,60-69,1,0,1131,18,31,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim
23050,V,80-89,1,1,625,126,142,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
24016,M,10-19,0,0,398,0,0,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
33021,M,30-39,1,0,1108,30,49,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek
36011,V,60-69,1,0,270,16,26,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL
37015,M,50-59,1,0,1466,55,47,Tielt,West-Vlaanderen,Vlaams Gewest,RITS
41011,V,10-19,1,0,235,5,12,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
46025,M,0-9,0,0,1758,0,0,Temse,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
34013,M,80-89,1,1,612,363,49,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
23100,V,60-69,1,1,119,16,12,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei
24135,M,30-39,1,0,636,29,17,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland
37011,V,60-69,1,0,246,9,27,Pittem,West-Vlaanderen,Vlaams Gewest,RITS
43005,V,60-69,1,1,647,36,34,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
71069,V,40-49,1,0,778,87,54,Ham,Limburg,Vlaams Gewest,West-Limburg
23047,M,30-39,1,0,1008,22,19,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO
72018,V,20-29,1,0,640,70,50,Kinrooi,Limburg,Vlaams Gewest,Maasland
13008,V,20-29,1,0,2200,238,156,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen
24041,M,60-69,1,0,227,2,10,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
24130,M,60-69,1,1,272,7,10,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
35005,M,60-69,1,0,390,21,17,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
37020,V,50-59,1,0,635,37,74,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL
43010,M,80-89,1,1,579,270,43,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
44048,M,10-19,1,0,137,0,2,Nazareth,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
34042,M,80-89,1,1,577,323,51,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
41018,M,10-19,1,0,397,1,3,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
34009,M,70-79,1,1,468,40,19,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem
11008,M,20-29,1,0,2011,40,53,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen
11053,V,90-100+,1,1,100,50,72,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen
23105,M,20-29,1,0,644,28,12,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO
13011,M,10-19,0,0,1091,0,2,Herentals,Antwerpen,Vlaams Gewest,Middenkempen
23081,M,60-69,1,1,298,10,12,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO
24001,M,40-49,1,0,1941,61,67,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland
73006,V,30-39,1,0,2045,235,198,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg
34003,V,80-89,1,1,338,150,75,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
42023,V,90-100+,1,1,70,33,19,Waasmunster,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
11029,V,10-19,0,0,1094,0,2,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
73032,M,60-69,1,0,358,11,14,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg
23002,M,20-29,1,0,1970,42,34,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO
32006,M,10-19,1,0,110,0,3,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek
13004,M,90-100+,1,1,36,31,20,Beerse,Antwerpen,Vlaams Gewest,Kempenland
41024,V,10-19,0,0,763,0,0,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
46013,M,50-59,1,0,1241,39,37,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
71024,M,20-29,1,0,697,32,14,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode
73066,M,10-19,1,0,171,0,2,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg
33041,V,30-39,1,0,222,27,34,Vleteren,West-Vlaanderen,Vlaams Gewest,Westhoek
73098,M,60-69,1,0,284,5,4,Wellen,Limburg,Vlaams Gewest,Haspengouw
45061,M,60-69,1,1,206,5,6,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
72004,M,50-59,1,0,1249,44,31,Bree,Limburg,Vlaams Gewest,Kemp en Duin
11002,V,40-49,1,0,32236,1643,1534,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
11016,V,70-79,1,1,830,33,31,Essen,Antwerpen,Vlaams Gewest,Noorderkempen
12005,V,10-19,0,0,664,0,0,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato
13025,V,30-39,1,0,2371,264,186,Mol,Antwerpen,Vlaams Gewest,Baldemore
13036,M,70-79,1,1,489,37,19,Retie,Antwerpen,Vlaams Gewest,Baldemore
11044,V,30-39,1,0,1212,123,94,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
13016,V,0-9,0,0,495,0,0,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen
11024,M,10-19,0,0,1003,0,1,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
12021,M,80-89,1,1,768,226,72,Lier,Antwerpen,Vlaams Gewest,Pallieterland
23023,M,0-9,0,0,457,0,0,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland
13014,M,70-79,1,1,941,12,23,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
12005,V,30-39,1,0,750,95,66,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato
13003,V,0-9,0,0,1233,0,0,Balen,Antwerpen,Vlaams Gewest,Baldemore
23024,M,60-69,1,0,334,14,14,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
23081,M,80-89,1,1,237,135,28,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO
12035,M,50-59,1,0,1539,50,66,Sint-Katelijne-Waver,Antwerpen,Vlaams Gewest,Mechelen - Katelijne
13031,M,0-9,0,0,760,0,0,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland
23027,M,60-69,1,1,920,26,18,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei
24009,M,10-19,0,0,531,0,0,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
31004,V,40-49,1,0,1058,78,105,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust
34013,M,60-69,1,0,963,30,35,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
73006,M,10-19,1,0,317,3,2,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg
12014,M,80-89,1,1,979,474,70,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato
23016,V,60-69,1,1,1126,67,46,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland
33011,V,10-19,0,0,1445,4,2,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek
11055,V,20-29,1,0,1106,94,103,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen
23097,M,30-39,1,0,647,22,24,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland
12040,V,0-9,0,0,1699,0,0,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
23025,M,70-79,1,1,1356,67,22,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
32006,V,10-19,0,0,436,0,5,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek
11044,M,40-49,1,0,1249,28,26,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
13014,V,20-29,1,0,1277,115,81,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
24009,V,10-19,1,0,123,2,1,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
24054,M,60-69,1,0,289,5,5,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
23105,V,30-39,1,0,888,85,50,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO
24094,V,10-19,0,0,758,1,1,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
24137,V,0-9,0,0,234,0,0,Glabbeek,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
31003,V,90-100+,1,1,124,62,68,Beernem,West-Vlaanderen,Vlaams Gewest,WE40
31042,M,40-49,1,0,166,9,5,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust
35029,M,10-19,1,0,106,0,0,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust
38016,M,20-29,1,0,539,18,15,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
42006,V,90-100+,1,1,345,182,174,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender
46020,M,30-39,1,0,1099,35,14,Sint-Gillis-Waas,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
