NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
34022,M,40-49,1,0,4735,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,1375,2688,105,150,232,786,578,1752,460
71045,M,50-59,1,0,557,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw,49,476,7,168,42,308,0,0,0
37020,M,60-69,1,0,322,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,148,163,7,106,140,56,0,1,1
44021,V,60-69,1,1,6123,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,4727,777,150,675,2053,95,2474,7,50
13031,V,50-59,1,0,1036,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,325,615,58,279,176,336,13,0,78
24038,V,60-69,1,0,732,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,498,198,31,93,460,105,7,0,0
13003,M,60-69,1,0,795,Balen,Antwerpen,Vlaams Gewest,Baldemore,423,345,11,169,408,176,3,0,1
11004,M,70-79,1,1,584,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,404,160,14,155,385,4,0,1,5
44021,V,30-39,1,0,20386,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,4554,7298,1329,53,1586,2667,1586,4578,53
34023,V,80-89,1,1,452,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,423,15,81,12,328,3,9,0,5
13003,V,60-69,1,0,765,Balen,Antwerpen,Vlaams Gewest,Baldemore,437,295,30,141,400,154,5,0,2
23086,V,60-69,1,0,550,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,397,123,22,40,350,83,4,0,21
73009,V,60-69,1,1,361,Borgloon,Limburg,Vlaams Gewest,Haspengouw,300,53,16,50,281,3,0,0,3
33029,M,60-69,1,1,523,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen,348,162,5,158,340,4,3,0,0
73022,V,20-29,1,0,391,Heers,Limburg,Vlaams Gewest,Haspengouw,83,34,21,1,54,31,5,2,3
24059,V,20-29,1,0,722,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,166,141,45,2,92,138,7,1,22
23062,M,20-29,1,0,1367,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,94,232,32,1,57,229,5,2,0
12035,M,70-79,1,1,833,Sint-Katelijne-Waver,Antwerpen,Vlaams Gewest,Mechelen - Katelijne,649,160,35,154,604,6,5,0,5
23023,M,40-49,1,0,626,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,176,411,18,52,41,359,5,0,112
24020,M,20-29,1,0,1286,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland,118,112,24,3,72,106,10,3,12
72003,M,30-39,1,0,867,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg,68,108,19,0,23,108,3,0,23
11022,M,60-69,1,1,591,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,404,164,8,158,390,6,1,0,5
24045,V,90-100+,1,1,92,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,77,12,7,7,68,5,1,0,1
13046,V,70-79,1,1,520,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland,334,172,7,170,323,2,1,0,3
41027,M,40-49,1,0,1300,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,375,785,42,60,59,724,10,1,264
