NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
12026,M,40-49,1,0,1549,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,500,913,34,203,311,710,13,0,142
23033,V,30-39,1,0,699,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,209,339,41,0,161,339,4,0,3
23081,V,40-49,1,0,855,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO,323,429,56,22,202,407,11,0,54
11024,M,40-49,1,0,1269,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,406,748,30,385,146,363,11,0,219
24009,V,80-89,1,1,281,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,268,4,44,2,223,2,0,0,1
71070,V,50-59,1,0,2323,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,789,1225,127,700,500,525,30,0,132
13025,M,60-69,1,1,1121,Mol,Antwerpen,Vlaams Gewest,Baldemore,1082,5,31,1,1043,4,6,0,2
11030,V,10-19,0,0,513,Niel,Antwerpen,Vlaams Gewest,RupeLaar,11,20,0,0,8,20,0,0,3
13029,M,60-69,1,1,382,Olen,Antwerpen,Vlaams Gewest,Middenkempen,297,74,40,73,253,1,2,0,2
23094,M,40-49,1,0,2489,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,778,1062,129,383,397,678,23,1,229
41063,V,40-49,1,0,746,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea,447,261,57,26,242,235,11,0,137
71034,V,50-59,1,0,1123,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,735,298,67,207,632,91,9,0,27
23104,V,60-69,1,0,337,Lennik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,287,33,22,30,257,3,2,0,6
34043,V,50-59,1,0,172,Spiere-Helkijn,West-Vlaanderen,Vlaams Gewest,Regio Waregem,88,62,7,27,55,34,2,1,24
44034,M,20-29,1,0,1247,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,287,731,31,0,99,728,4,3,153
34040,V,40-49,1,0,2384,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,977,1191,221,197,532,993,21,1,203
72043,M,50-59,1,0,2513,Pelt,Limburg,Vlaams Gewest,Noord-Limburg,663,1693,100,949,422,744,18,0,123
36006,M,40-49,1,0,670,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL,336,286,22,61,207,225,2,0,105
43014,M,70-79,1,1,306,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,286,3,87,2,194,1,3,0,2
44040,V,80-89,1,1,399,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,368,11,113,9,252,2,1,0,2
24033,M,60-69,1,1,479,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,454,13,43,10,407,3,3,0,1
71067,M,50-59,1,0,576,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin,289,247,36,157,244,90,6,0,3
42028,M,40-49,1,0,1456,Zele,Oost-Vlaanderen,Vlaams Gewest,Dender,518,738,32,130,317,608,6,0,163
24041,V,60-69,1,0,228,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,189,22,12,22,175,0,1,0,1
44019,V,60-69,1,0,1169,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,953,184,49,166,881,17,20,1,3
11004,V,60-69,1,1,436,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,394,23,34,21,356,2,3,0,1
12029,V,30-39,1,0,1067,Putte,Antwerpen,Vlaams Gewest,Bonstato,412,579,100,0,288,579,18,0,6
11029,M,30-39,1,0,1704,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,262,1161,49,0,180,1155,24,6,9
33029,V,70-79,1,1,962,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen,912,16,257,14,652,2,2,0,1
71011,V,60-69,1,0,703,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,599,78,109,65,198,11,276,2,16
71011,M,30-39,1,0,1153,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,234,716,33,0,66,274,101,442,34
71002,M,50-59,1,0,610,As,Limburg,Vlaams Gewest,Kemp en Duin,311,271,18,192,282,79,6,0,5
11002,M,60-69,1,0,13563,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,11147,805,621,533,3354,95,7057,176,114
37002,M,10-19,0,0,419,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS,6,27,0,0,0,27,0,0,6
71024,M,80-89,1,1,252,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,235,7,98,5,136,2,0,0,1
13035,M,50-59,1,0,1269,Ravels,Antwerpen,Vlaams Gewest,Kempenland,403,705,28,279,277,426,2,0,96
71053,M,60-69,1,1,1336,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,977,311,108,308,846,3,15,0,7
23105,M,60-69,1,0,430,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO,351,59,30,49,310,10,4,0,7
31012,M,70-79,1,1,696,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,681,5,43,2,634,3,0,0,4
11007,M,60-69,1,0,343,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,303,16,32,13,88,0,179,3,4
13017,V,50-59,1,0,1507,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,895,522,113,320,665,201,18,1,99
24086,V,60-69,1,1,378,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,336,26,51,25,282,1,1,0,2
45063,M,50-59,1,0,500,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea,360,119,16,82,336,37,6,0,2
72021,V,10-19,1,0,249,Maaseik,Limburg,Vlaams Gewest,Maasland,38,57,8,0,25,56,3,1,2
33029,M,90-100+,1,1,75,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen,70,0,38,0,32,0,0,0,0
24059,V,30-39,1,0,998,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,339,555,81,1,243,554,13,0,2
71057,M,80-89,1,1,429,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,394,11,177,7,212,4,0,0,5
31006,M,50-59,1,0,812,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,353,429,23,177,283,252,5,0,42
24007,V,60-69,1,0,392,Begijnendijk,Vlaams-Brabant,Vlaams Gewest,Demerland,264,118,20,36,242,82,0,0,2
44012,V,70-79,1,1,591,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,568,3,18,0,545,3,3,0,2
23094,V,60-69,1,0,1049,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,762,157,80,145,649,12,8,0,25
23016,M,40-49,1,0,2758,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland,1019,1128,121,164,445,964,20,0,432
12021,M,30-39,1,0,2393,Lier,Antwerpen,Vlaams Gewest,Pallieterland,279,1685,72,0,184,1684,14,1,9
23062,M,60-69,1,1,658,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,540,71,40,63,491,8,8,0,1
35013,V,60-69,1,0,2762,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,2275,264,313,238,1896,26,43,0,23
33029,V,20-29,1,0,978,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen,328,503,66,5,202,496,20,2,40
11055,V,20-29,1,0,1075,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,384,524,82,1,213,522,25,1,64
73009,V,20-29,1,0,541,Borgloon,Limburg,Vlaams Gewest,Haspengouw,175,288,47,0,99,288,5,0,24
33016,M,70-79,1,1,35,Mesen,West-Vlaanderen,Vlaams Gewest,Westhoek,32,2,4,2,28,0,0,0,0
44034,V,80-89,1,1,678,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,646,9,146,4,481,5,0,0,19
31033,V,30-39,1,0,1249,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,469,674,155,2,294,672,16,0,4
41063,V,20-29,1,0,534,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea,180,279,38,1,118,276,10,2,14
35006,M,30-39,1,0,894,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,105,675,21,0,73,675,4,0,7
71024,V,50-59,1,0,964,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,784,138,73,63,218,68,439,7,54
24009,V,90-100+,1,1,91,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,85,2,31,1,54,1,0,0,0
24059,V,80-89,1,1,490,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,467,7,92,3,361,4,1,0,13
13013,V,40-49,1,0,954,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen,335,550,66,184,170,366,15,0,84
72020,V,60-69,1,0,1234,Lommel,Limburg,Vlaams Gewest,Noord-Limburg,1097,72,56,65,922,7,17,0,102
33039,V,20-29,1,0,433,Heuvelland,West-Vlaanderen,Vlaams Gewest,Westhoek,148,207,44,1,94,206,9,0,1
24137,M,70-79,1,1,244,Glabbeek,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,236,1,2,0,234,1,0,0,0
13021,M,50-59,1,0,802,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,436,321,29,175,387,146,7,0,13
13017,M,10-19,1,0,195,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,59,48,1,1,14,44,0,3,44
13036,V,40-49,1,0,714,Retie,Antwerpen,Vlaams Gewest,Baldemore,242,417,52,16,172,401,8,0,10
11005,V,90-100+,1,1,120,Boom,Antwerpen,Vlaams Gewest,RupeLaar,111,4,51,1,58,3,0,0,2
71057,M,30-39,1,0,1056,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,126,800,16,0,70,800,3,0,37
13049,V,30-39,1,0,1506,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen,450,881,121,1,289,879,32,1,8
32010,M,70-79,1,1,373,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,351,6,91,3,259,3,0,0,1
41018,M,70-79,1,1,1436,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,1376,12,8,6,1348,6,6,0,14
23025,M,30-39,1,0,2355,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,401,1134,54,0,315,1132,12,2,20
73109,M,10-19,1,0,53,Voeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,3,20,0,0,2,20,0,0,1
13006,M,60-69,1,1,277,Dessel,Antwerpen,Vlaams Gewest,Baldemore,270,1,7,0,262,1,0,0,1
12029,M,90-100+,1,1,55,Putte,Antwerpen,Vlaams Gewest,Bonstato,45,2,31,2,13,0,0,0,1
23096,V,90-100+,1,1,183,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,155,14,63,3,89,11,0,0,3
13029,V,10-19,0,0,532,Olen,Antwerpen,Vlaams Gewest,Middenkempen,10,13,0,0,4,13,0,0,6
46020,V,70-79,1,1,917,Sint-Gillis-Waas,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,892,2,101,1,784,1,4,0,3
24104,M,20-29,1,0,1202,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,167,631,17,0,104,630,6,1,40
31022,M,30-39,1,0,1458,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40,267,1064,57,1,192,1063,14,0,4
41063,M,40-49,1,0,817,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea,407,352,27,51,199,301,3,0,178
41011,M,30-39,1,0,1125,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,201,688,25,1,164,687,6,0,6
72039,M,70-79,1,1,1169,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,1095,24,311,15,778,9,0,0,6
41048,M,30-39,1,0,2268,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,346,1558,46,0,287,1557,8,1,5
23027,V,20-29,1,0,2450,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,699,1158,165,6,338,1143,38,9,158
24130,V,40-49,1,0,587,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,339,215,50,59,175,156,7,0,107
71045,V,60-69,1,0,238,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw,193,43,11,42,180,1,1,0,1
34022,M,30-39,1,0,4935,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,775,3344,101,4,376,1979,229,1361,69
24062,V,60-69,1,1,2453,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,1877,431,301,411,826,4,723,16,27
42025,V,50-59,1,0,1899,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,959,824,129,507,629,316,30,1,171
23101,V,30-39,1,0,986,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei,231,486,27,1,185,485,11,0,8
45061,V,80-89,1,1,166,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,154,2,25,2,128,0,1,0,0
36008,V,50-59,1,0,1944,Izegem,West-Vlaanderen,Vlaams Gewest,RITS,1114,726,150,387,741,339,37,0,186
13031,V,30-39,1,0,857,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,255,458,86,0,154,457,10,0,5
38002,M,50-59,1,0,375,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,197,146,18,67,168,79,2,0,9
41027,M,80-89,1,1,368,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,341,12,101,7,230,5,2,0,8
24038,V,30-39,1,0,1408,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,507,791,128,0,351,789,26,2,2
43005,M,10-19,1,0,232,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,38,35,7,0,16,35,0,0,15
23062,M,30-39,1,0,1325,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,252,809,44,1,189,805,10,3,9
12021,M,10-19,1,0,375,Lier,Antwerpen,Vlaams Gewest,Pallieterland,74,102,2,0,10,101,0,1,62
71066,V,30-39,1,0,1331,Zonhoven,Limburg,Vlaams Gewest,Herkenrode,502,674,135,2,192,239,143,433,32
13004,M,70-79,1,1,751,Beerse,Antwerpen,Vlaams Gewest,Kempenland,716,11,250,9,459,2,3,0,4
45065,M,30-39,1,0,479,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,70,354,11,0,54,354,1,0,4
35006,V,70-79,1,1,598,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,572,7,122,4,447,3,0,0,3
