NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
36008,V,40-49,1,0,Izegem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,1685,14,286,1,1270,13,16,0,113,0,0,1821
23101,V,50-59,1,0,Sint-Genesius-Rode,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1191,20,192,3,917,16,24,1,58,0,0,1365
34023,M,70-79,1,1,Kuurne,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,571,0,237,0,133,0,199,0,2,0,0,599
11029,V,50-59,1,0,Mortsel,ANTWERPEN,VLAAMS GEWEST,ZORA,1715,11,508,3,1128,8,54,0,25,0,0,1817
72037,V,40-49,1,0,Hamont,LIMBURG,VLAAMS GEWEST,Noord-Limburg,701,5,108,0,429,5,6,0,158,0,0,826
41048,V,80-89,1,1,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,1119,10,153,2,929,7,1,1,36,0,0,1173
41002,V,40-49,1,0,Aalst,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,5144,37,984,5,3121,31,86,1,953,0,0,5561
71016,V,18-29,1,0,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,3639,142,258,0,2985,141,105,1,290,1,0,4556
41082,M,80-89,1,1,Ottergem,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,400,7,171,4,213,3,3,0,13,0,0,415
23052,M,90-100+,1,1,Merchtem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,45,1,21,0,17,1,0,0,7,0,0,51
45035,M,50-59,1,0,Oudenaarde,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,2266,9,749,3,1347,6,23,0,147,0,0,2391
23045,V,50-59,1,0,Londerzeel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,1371,7,116,0,1146,7,8,0,101,0,0,1428
24135,V,80-89,1,1,Sint-Joris-Winge,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,282,3,52,0,227,3,0,0,3,0,0,287
73032,M,80-89,1,1,Hoeselt,LIMBURG,VLAAMS GEWEST,ZOLim,194,2,57,2,135,0,0,0,2,0,0,199
44034,M,60-69,1,0,Lochristi,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,761,2,320,0,432,2,5,0,4,0,0,779
12005,V,40-49,1,0,Bonheiden,ANTWERPEN,VLAAMS GEWEST,Bonstato,910,3,178,0,570,3,30,0,132,0,0,941
31012,V,30-39,1,0,Jabbeke,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,714,7,73,0,626,7,4,0,11,0,0,753
31003,M,50-59,1,0,Beernem,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,1234,0,169,0,889,0,37,0,139,0,0,1268
44048,V,60-69,1,1,Nazareth,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,328,0,38,0,286,0,2,0,2,0,0,331
45060,V,60-69,1,0,Ruien,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,199,0,48,0,145,0,4,0,2,0,0,205
34003,V,40-49,1,0,Avelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,600,5,117,1,420,4,2,0,61,0,0,644
24062,V,40-49,1,0,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,5397,41,758,6,1155,11,2582,24,901,1,0,5805
11055,V,90-100+,1,1,Zoersel,ANTWERPEN,VLAAMS GEWEST,Voorkempen,130,3,33,0,88,3,2,0,7,0,0,135
31005,M,50-59,1,0,Brugge,WEST-VLAANDEREN,VLAAMS GEWEST,Brugge,7827,49,1767,7,5305,42,87,0,668,0,0,8295
41034,V,0-11,0,0,Lede,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,81,9,0,0,81,9,0,0,0,0,0,1118
13004,V,40-49,1,0,Beerse,ANTWERPEN,VLAAMS GEWEST,Kempenland,1160,6,195,1,820,5,12,0,133,0,0,1215
37007,V,90-100+,1,1,Meulebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,87,0,37,0,46,0,0,0,4,0,0,97
73098,V,18-29,1,0,Wellen,LIMBURG,VLAAMS GEWEST,Haspengouw,396,6,38,0,315,6,8,0,35,0,0,414
32010,M,30-39,1,0,Koekelare,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,514,3,9,0,491,3,3,0,11,0,0,563
