NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
11002,M,50-59,1,0,32485,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,13445,13497,753,5363,3270,6456,9260,1678,162
44083,V,40-49,1,0,2994,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,1125,1619,221,120,487,1497,44,2,373
11030,V,60-69,1,0,316,Niel,Antwerpen,Vlaams Gewest,RupeLaar,197,99,12,27,181,72,4,0,0
13019,M,60-69,1,0,670,Lille,Antwerpen,Vlaams Gewest,Middenkempen,431,221,6,90,420,131,2,0,3
44019,V,50-59,1,0,2742,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,1131,1482,182,584,866,896,63,2,20
73083,V,50-59,1,0,2274,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,1064,1068,154,393,858,673,39,2,13
36012,M,40-49,1,0,755,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,308,398,11,81,176,317,2,0,119
24054,M,30-39,1,0,473,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,48,324,13,0,28,324,6,0,1
34002,M,80-89,1,1,308,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,281,9,75,8,201,1,0,0,5
46013,V,50-59,1,0,1167,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,484,592,51,207,357,384,20,1,56
41002,V,30-39,1,0,5746,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,1219,3332,440,12,670,3314,92,6,17
41011,V,10-19,1,0,239,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,44,28,8,1,24,27,1,0,11
