NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
11002,M,60-69,1,0,Antwerpen,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,12354,106,1174,10,3564,42,7358,53,237,21,1,10441,13563
73040,V,40-49,1,0,Kortessem,LIMBURG,VLAAMS GEWEST,Haspengouw,521,1,127,0,310,1,6,0,78,0,0,452,557
73042,M,12-17,0,0,Lanaken,LIMBURG,VLAAMS GEWEST,Maasland,643,14,0,0,631,14,1,0,11,0,0,15,740
73107,V,50-59,1,0,Maasmechelen,LIMBURG,VLAAMS GEWEST,Maasland,2549,11,796,6,1595,3,22,2,133,3,0,2115,2799
32011,V,18-29,1,0,Kortemark,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,776,3,82,0,646,3,11,0,37,0,0,342,833
42026,M,18-29,1,0,Wichelen,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,684,8,21,0,598,8,5,0,60,0,0,144,730
46024,V,50-59,1,0,Stekene,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,1363,2,117,0,1050,1,27,1,169,0,0,1224,1432
44021,V,5-11,0,0,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,910,98,0,0,852,92,57,1,1,0,5,1,9819
23105,V,12-17,0,0,Affligem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,425,5,1,0,415,5,0,0,9,0,0,18,504
23009,V,60-69,1,0,Bever,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,76,1,3,0,72,1,1,0,0,0,0,73,84
45059,V,30-39,1,0,Brakel,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,809,4,88,0,697,4,18,0,6,0,0,310,852
45063,M,60-69,1,1,Sint-Maria-Lierde,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,210,0,46,0,160,0,1,0,3,0,0,206,219
42025,M,90-100+,1,1,Wetteren,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,59,2,34,2,25,0,0,0,0,0,0,54,62
71057,V,18-29,1,0,Tessenderlo,LIMBURG,VLAAMS GEWEST,West-Limburg,1054,12,60,0,872,11,25,1,97,0,0,373,1180
23032,V,40-49,1,0,Herne,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,408,6,56,0,260,3,15,3,77,0,0,355,443
11016,V,80-89,1,1,Essen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,408,4,69,0,284,4,2,0,53,0,0,381,433
12009,M,80-89,1,1,Duffel,ANTWERPEN,VLAAMS GEWEST,Pallieterland,380,4,47,2,329,2,0,0,4,0,0,359,401
44021,M,60-69,1,0,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,6245,42,987,4,3307,29,1827,9,105,19,0,5584,6745
42011,M,30-39,1,0,Lebbeke,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1092,13,33,0,1044,13,3,0,12,0,0,186,1221
11025,M,60-69,1,0,Lint,ANTWERPEN,VLAAMS GEWEST,ZORA,329,0,78,0,241,0,4,0,6,0,0,321,340
44064,M,50-59,1,0,Sint-Martens-Latem,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,570,4,40,0,502,3,12,1,16,0,0,413,590
12025,M,60-69,1,0,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,2387,5,336,0,2000,5,12,0,37,2,0,2099,2529
34022,M,12-17,0,0,Kortrijk,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,2117,46,1,0,1919,34,165,12,32,0,0,51,2496
13040,V,90-100+,1,1,Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,258,7,126,4,114,3,0,0,18,0,0,225,279
36008,M,90-100+,1,1,Izegem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,95,3,55,3,33,0,0,0,7,0,0,85,100
24130,V,80-89,1,1,Zoutleeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,263,10,43,3,212,7,0,0,8,0,0,248,278
24062,V,90-100+,1,1,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,777,23,360,14,397,9,2,0,18,0,0,671,846
45064,V,60-69,1,1,Etikhove,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,181,2,51,1,128,1,1,0,1,0,0,174,182
38025,V,60-69,1,0,Veurne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,428,0,59,0,331,0,7,0,31,0,0,411,431
11023,V,60-69,1,1,Kapellen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,786,1,219,1,556,0,4,0,7,0,0,759,813
31043,V,18-29,1,0,Knokke,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,1418,13,101,0,1240,13,23,0,54,0,0,460,1744
11057,V,60-69,1,0,Malle,ANTWERPEN,VLAAMS GEWEST,Voorkempen,556,2,121,0,405,2,20,0,10,0,0,531,577
46021,V,18-29,1,0,Sint-Niklaas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,4970,68,419,0,4299,68,131,0,120,1,0,1758,5659
11002,V,40-49,1,0,Antwerpen,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,27523,298,5312,25,6390,105,14878,166,932,11,2,17451,32577
73098,M,80-89,1,1,Wellen,LIMBURG,VLAAMS GEWEST,Haspengouw,157,3,55,1,101,2,0,0,1,0,0,151,165
44020,V,70-79,1,1,Gavere,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,585,3,224,2,351,1,6,0,4,0,0,575,598
36019,M,60-69,1,0,Staden,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,323,0,106,0,214,0,2,0,1,0,0,311,337
11022,V,60-69,1,1,Kalmthout,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,586,1,150,0,421,0,3,1,12,0,0,569,611
32003,V,40-49,1,0,Diksmuide,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,936,3,154,0,624,2,7,1,151,0,0,870,985
71017,M,50-59,1,0,Gingelom,LIMBURG,VLAAMS GEWEST,Haspengouw,620,3,252,1,358,2,5,0,5,0,0,581,654
71067,V,60-69,1,1,Zutendaal,LIMBURG,VLAAMS GEWEST,Kemp en Duin,247,0,80,0,164,0,1,0,2,0,0,238,260
31005,V,80-89,1,1,Brugge,WEST-VLAANDEREN,VLAAMS GEWEST,Brugge,4291,40,1121,12,3102,26,8,2,60,0,0,4049,4507
37018,M,60-69,1,1,Wingene,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,349,1,140,0,200,1,5,0,4,0,0,345,359
24014,M,40-49,1,0,Boortmeerbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,802,4,61,1,638,2,6,1,97,0,0,653,844
12029,M,90-100+,1,1,Putte,ANTWERPEN,VLAAMS GEWEST,Bonstato,47,4,33,2,12,1,0,1,2,0,0,41,55
36008,M,30-39,1,0,Izegem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,1636,17,45,0,1543,15,13,2,35,0,0,1246,1858
24048,V,60-69,1,0,Keerbergen,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,465,1,81,0,377,1,5,0,2,0,0,442,487
12002,M,18-29,1,0,Berlaar,ANTWERPEN,VLAAMS GEWEST,Pallieterland,694,5,20,0,594,3,3,2,77,0,0,277,783
44019,M,60-69,1,1,Evergem,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,888,3,255,1,615,2,13,0,5,0,0,855,918
45068,V,80-89,1,1,Huise,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,433,5,84,1,342,4,1,0,6,0,0,414,461
36008,M,60-69,1,0,Izegem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,799,2,67,0,716,2,7,0,9,0,0,758,837
33039,M,50-59,1,0,Nieuwkerke,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,585,1,82,0,481,1,7,0,15,0,0,540,632
37018,M,60-69,1,0,Wingene,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,467,2,97,1,357,1,6,0,7,0,0,445,480
41048,M,50-59,1,0,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,2714,21,864,5,1789,13,24,3,37,0,0,2471,2845
