NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
24066,M,12-17,0,0,Lubbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,462,2,0,0,441,2,1,0,20,0,0,54,490
42010,M,50-59,1,0,Laarne,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,884,2,308,0,494,2,6,0,76,0,0,853,908
44083,M,90-100+,1,1,Deinze,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,128,3,84,3,39,0,0,0,5,0,0,116,139
33040,V,80-89,1,1,Langemark,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,239,2,63,1,173,1,1,0,2,0,0,229,250
42004,M,60-69,1,0,Buggenhout,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,492,1,95,0,390,1,3,0,4,0,0,479,504
23060,V,60-69,1,0,Opwijk,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,457,1,124,0,329,1,2,0,2,0,0,436,479
42006,M,80-89,1,1,Dendermonde,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,849,7,166,0,655,7,4,0,24,0,0,788,899
71020,V,30-39,1,0,Halen,LIMBURG,VLAAMS GEWEST,MidWestLim,514,2,63,0,435,2,10,0,6,0,0,436,532
11007,V,18-29,1,0,Borsbeek,ANTWERPEN,VLAAMS GEWEST,ZORA,618,10,49,0,268,6,279,4,22,0,0,403,781
11029,M,30-39,1,0,Mortsel,ANTWERPEN,VLAAMS GEWEST,ZORA,1529,15,52,0,1407,11,49,4,20,1,0,1211,1704
11054,M,18-29,1,0,Zandhoven,ANTWERPEN,VLAAMS GEWEST,Voorkempen,754,6,17,0,623,4,17,2,97,0,0,609,837
71016,V,60-69,1,0,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,2275,18,639,2,1558,15,48,0,24,6,1,2079,2416
42028,V,30-39,1,0,Zele,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1211,14,102,0,1076,13,15,1,18,0,0,895,1338
12014,V,80-89,1,1,Heist-Op-Den-Berg,ANTWERPEN,VLAAMS GEWEST,Bonstato,1348,9,187,1,1104,8,8,0,49,0,0,1276,1384
73098,M,50-59,1,0,Wellen,LIMBURG,VLAAMS GEWEST,Haspengouw,585,3,181,3,277,0,1,0,126,0,0,569,610
72021,V,30-39,1,0,Maaseik,LIMBURG,VLAAMS GEWEST,Maasland,1332,6,153,0,1133,6,29,0,17,0,0,991,1545
23052,V,60-69,1,0,Merchtem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,532,3,132,0,393,2,3,1,4,0,0,495,544
44064,V,50-59,1,0,Sint-Martens-Latem,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,594,2,67,0,497,1,12,1,18,0,0,553,619
45065,V,70-79,1,1,Roborst,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,330,1,137,0,189,0,1,1,3,0,0,319,338
41048,M,30-39,1,0,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,2025,29,49,0,1927,20,13,9,36,0,0,1578,2268
42008,M,30-39,1,0,Hamme,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1422,17,34,0,1367,16,7,1,12,2,0,1116,1548
37018,M,70-79,1,1,Wingene,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,567,2,185,1,378,1,1,0,3,0,0,553,578
46021,V,30-39,1,0,Sint-Niklaas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,4602,68,424,1,4017,54,121,13,39,1,0,3421,5152
11053,V,18-29,1,0,Wuustwezel,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1364,6,116,0,1103,6,32,0,113,0,0,1073,1527
24014,M,70-79,1,1,Boortmeerbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,512,2,187,1,318,1,2,0,5,0,0,502,523
43007,V,90-100+,1,1,Kaprijke,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,53,0,18,0,33,0,0,0,2,0,0,48,56
24107,V,70-79,1,1,Tienen,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,1810,4,21,1,1756,2,4,1,29,0,0,1758,1843
31004,V,60-69,1,1,Blankenberge,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,985,7,181,0,780,6,7,1,17,0,0,949,1002
23101,M,70-79,1,1,Sint-Genesius-Rode,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,695,9,90,2,583,7,13,0,9,0,0,650,746
34002,M,12-17,0,0,Anzegem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,519,2,0,0,502,2,0,0,17,0,0,58,556
12041,V,60-69,1,0,Breendonk,ANTWERPEN,VLAAMS GEWEST,Klein-Brabant Vaartland,837,2,126,0,633,1,9,1,69,0,0,815,855
12041,V,60-69,1,1,Breendonk,ANTWERPEN,VLAAMS GEWEST,Klein-Brabant Vaartland,737,5,68,0,668,5,0,0,1,0,0,722,759
24009,M,12-17,0,0,Bertem,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,361,2,1,0,353,2,1,0,6,0,0,51,404
12002,V,0-4,0,0,Berlaar,ANTWERPEN,VLAAMS GEWEST,Pallieterland,0,15,0,0,0,0,0,0,0,0,15,0,254
13003,M,60-69,1,0,Balen,ANTWERPEN,VLAAMS GEWEST,Baldemore,779,2,184,0,589,2,3,0,3,0,0,752,795
42011,V,60-69,1,0,Lebbeke,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,576,1,128,0,444,1,3,0,1,0,0,552,579
23025,V,18-29,1,0,Grimbergen,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,1921,57,115,0,1701,46,22,11,81,2,0,1069,2612
24107,M,30-39,1,0,Tienen,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,1999,29,60,0,1853,22,29,7,57,0,0,1638,2194
23100,M,50-59,1,0,Linkebeek,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,325,5,54,0,252,4,5,1,14,0,0,273,366
23032,M,60-69,1,1,Herne,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,203,2,56,0,144,2,1,0,2,0,0,190,215
44045,M,5-11,0,0,Moerbeke-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,37,83,0,0,37,3,0,0,0,0,80,0,273
23098,M,40-49,1,0,Drogenbos,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,340,10,74,3,190,5,9,2,65,2,0,235,404
11023,V,5-11,0,0,Kapellen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,194,298,0,0,122,9,0,0,0,72,289,0,968
11002,V,12-17,0,0,Antwerpen,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,12729,345,5,1,11876,319,706,24,141,1,1,951,17991
41082,M,18-29,1,0,Erondegem,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1257,3,34,0,1085,3,8,0,129,1,0,978,1353
72003,M,5-11,0,0,Bocholt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,48,92,0,0,48,3,0,0,0,0,89,0,494
37020,V,60-69,1,0,Ardooie,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,329,1,100,1,227,0,0,0,2,0,0,319,338
13011,M,80-89,1,1,Herentals,ANTWERPEN,VLAAMS GEWEST,Middenkempen,592,7,150,2,428,5,3,0,11,0,0,545,623
11009,V,12-17,0,0,Brecht,ANTWERPEN,VLAAMS GEWEST,Voorkempen,859,1,1,0,839,1,1,0,18,0,0,117,906
73001,M,60-69,1,0,Alken,LIMBURG,VLAAMS GEWEST,Herkenrode,445,3,114,1,116,1,190,1,25,0,0,432,463
11029,V,5-11,0,0,Mortsel,ANTWERPEN,VLAAMS GEWEST,ZORA,177,262,0,0,100,12,0,0,0,77,250,0,995
38025,M,60-69,1,0,Veurne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,410,1,52,0,311,1,4,0,43,0,0,396,419
33021,V,12-17,0,0,Poperinge,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,632,8,0,0,623,8,1,0,8,0,0,53,681
41034,V,18-29,1,0,Lede,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1139,11,92,0,955,9,28,2,64,0,0,936,1178
41034,M,40-49,1,0,Lede,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1281,3,206,0,758,3,16,0,301,0,0,1181,1343
45060,M,40-49,1,0,Berchem,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,461,3,68,0,259,2,3,1,131,0,0,440,488
41024,V,30-39,1,0,Haaltert,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1083,17,120,1,928,12,21,4,14,0,0,912,1178
36019,V,80-89,1,1,Staden,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,368,5,110,3,255,2,0,0,3,0,0,350,382
11040,V,30-39,1,0,Schoten,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,1850,12,152,0,757,7,919,5,22,0,0,1467,2049
