NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
13031,M,0-9,0,0,760,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,0,0,0,0,0,0,0,0,0
23009,M,60-69,1,1,56,Bever,Vlaams-Brabant,Vlaams Gewest,Pajottenland,1,10,0,7,1,3,0,0,0
23096,V,30-39,1,0,1453,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,103,136,0,116,88,17,15,3,0
11023,M,70-79,1,1,1282,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,53,792,0,386,53,404,0,2,0
23094,V,50-59,1,0,2315,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,176,231,0,159,165,66,11,6,0
24130,M,70-79,1,1,395,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,14,228,0,51,14,176,0,1,0
33037,V,50-59,1,0,859,Zonnebeke,West-Vlaanderen,Vlaams Gewest,Westhoek,130,66,0,60,121,4,9,2,0
34023,M,60-69,1,1,365,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,17,23,0,14,17,7,0,2,0
44012,M,40-49,1,0,683,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,17,27,0,20,15,5,2,2,0
41018,V,0-9,0,0,1616,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,0,0,0,0,0,0,0,0,0
42004,V,60-69,1,0,475,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,54,33,0,20,51,9,3,4,0
43010,M,30-39,1,0,1423,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,37,45,0,22,31,19,6,4,0
