NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
37011,V,70-79,1,1,305,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,231,62,40,59,188,3,0,0,3
37010,V,80-89,1,1,238,Oostrozebeke,West-Vlaanderen,Vlaams Gewest,RITS,208,13,30,8,176,3,1,2,1
31006,V,60-69,1,0,450,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,314,117,27,39,279,78,8,0,0
44019,M,50-59,1,0,2725,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,725,1864,56,690,636,1173,15,1,18
31005,M,80-89,1,1,3074,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge,2811,86,791,46,1983,40,10,0,27
13004,M,40-49,1,0,1268,Beerse,Antwerpen,Vlaams Gewest,Kempenland,380,771,39,106,191,665,6,0,144
71053,M,70-79,1,1,1934,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,1289,606,321,596,940,9,13,1,15
34041,V,80-89,1,1,1057,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen,1002,22,220,10,781,12,0,0,1
23086,V,90-100+,1,1,120,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,108,4,6,4,98,0,1,0,3
13046,M,50-59,1,0,889,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland,365,473,25,290,245,183,11,0,84
11001,V,80-89,1,1,494,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,458,11,88,5,355,6,2,0,13
11054,M,50-59,1,0,988,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen,348,610,21,272,238,338,3,0,86
24054,M,40-49,1,0,498,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,161,303,19,58,84,245,3,0,55
71017,V,60-69,1,1,265,Gingelom,Limburg,Vlaams Gewest,Haspengouw,180,71,20,71,159,0,0,0,1
43007,V,30-39,1,0,361,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,132,193,41,0,85,193,4,0,2
12040,M,20-29,1,0,1482,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,187,786,25,0,147,786,6,0,9
37020,V,30-39,1,0,543,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,194,272,51,0,129,272,10,0,4
23101,V,20-29,1,0,957,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei,167,266,32,4,99,262,9,0,27
13010,M,60-69,1,1,381,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,313,54,27,52,285,2,0,0,1
34013,M,80-89,1,1,603,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,545,9,149,5,352,4,42,0,2
71004,M,30-39,1,0,3143,Beringen,Limburg,Vlaams Gewest,West-Limburg,297,2180,60,2,148,2177,13,1,76
72030,M,70-79,1,1,639,Peer,Limburg,Vlaams Gewest,Noord-Limburg,517,109,87,109,426,0,3,0,1
37011,M,40-49,1,0,446,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,164,245,8,73,96,172,2,0,58
31042,V,20-29,1,0,148,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust,61,51,14,1,28,50,2,0,17
23023,V,10-19,1,0,99,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,25,27,1,0,10,27,0,0,14
36007,M,30-39,1,0,717,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,67,536,11,1,47,535,4,0,5
23016,M,20-29,1,0,2456,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland,303,1118,67,6,209,1110,13,2,14
23105,V,90-100+,1,1,59,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO,52,1,12,1,37,0,0,0,3
34022,V,60-69,1,0,2495,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,1658,654,233,621,744,24,546,9,135
23032,M,60-69,1,1,215,Herne,Vlaams-Brabant,Vlaams Gewest,Pajottenland,155,44,14,43,140,1,1,0,0
13016,M,40-49,1,0,701,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen,144,469,16,139,56,329,7,1,65
45041,M,30-39,1,0,1527,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,174,947,35,0,104,946,16,1,19
43018,M,20-29,1,0,747,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,111,361,13,1,63,360,23,0,12
23104,V,80-89,1,1,320,Lennik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,295,10,55,2,234,8,1,0,5
13023,M,60-69,1,1,302,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,266,27,15,24,246,3,2,0,3
44048,M,60-69,1,1,318,Nazareth,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,290,12,30,11,259,1,1,0,0
44064,V,60-69,1,0,329,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,302,9,8,1,279,8,5,0,10
36011,M,50-59,1,0,691,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,246,413,23,166,196,247,2,0,25
23094,M,10-19,0,0,1920,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,10,91,0,0,2,91,0,0,8
23024,M,50-59,1,0,738,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,151,549,23,308,96,241,7,0,25
11008,V,60-69,1,1,1353,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,1039,231,169,222,859,9,1,0,10
71057,M,40-49,1,0,1311,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,510,685,28,94,203,591,9,0,270
23050,M,60-69,1,0,696,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,576,85,42,75,478,10,4,0,52
