NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
31006,V,60-69,1,0,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,434,0,67,0,358,0,8,0,1,0,0,450
13001,M,50-59,1,0,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,969,2,256,2,585,0,5,0,123,0,0,1053
73009,V,60-69,1,0,Borgloon,Limburg,Vlaams Gewest,Haspengouw,400,2,32,1,359,1,2,0,7,0,0,414
71053,M,70-79,1,1,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,1892,10,915,3,946,6,13,1,17,1,0,1934
37010,M,30-39,1,0,Oostrozebeke,West-Vlaanderen,Vlaams Gewest,RITS,416,8,3,0,405,8,2,0,6,0,0,482
45059,V,60-69,1,1,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea,424,0,34,0,385,0,4,0,1,0,0,439
71022,V,70-79,1,1,Hasselt,Limburg,Vlaams Gewest,Herkenrode,3886,21,1267,8,947,8,1628,5,43,1,0,4017
71057,M,40-49,1,0,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,1206,13,122,0,797,13,9,0,278,0,0,1311
13046,M,12-17,0,0,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland,310,44,0,0,300,44,2,0,8,0,0,385
23098,V,70-79,1,1,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei,162,3,21,0,138,3,0,0,3,0,0,185
12002,V,60-69,1,0,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland,407,1,91,0,309,1,6,0,1,0,0,435
35014,M,50-59,1,0,Oudenburg,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,687,7,122,3,546,4,6,0,13,0,0,725
11001,V,80-89,1,1,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,470,6,91,2,364,4,2,0,13,0,0,494
23096,M,90-100+,1,1,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,79,5,47,3,30,2,0,0,2,0,0,86
33029,V,60-69,1,0,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen,526,4,162,0,357,4,7,0,0,0,0,565
37002,V,70-79,1,1,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS,297,2,80,1,215,1,1,0,1,0,0,314
72003,V,50-59,1,0,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg,921,5,216,4,640,1,7,0,58,0,0,992
71004,M,30-39,1,0,Beringen,Limburg,Vlaams Gewest,West-Limburg,2531,102,62,0,2345,102,15,0,109,0,0,3143
42023,V,12-17,0,0,Waasmunster,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,250,39,0,0,250,39,0,0,0,0,0,329
34013,M,80-89,1,1,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,548,8,150,4,353,4,42,0,3,0,0,603
31022,V,18-29,1,0,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40,1423,15,158,0,1146,15,55,0,64,0,0,1527
38014,V,12-17,0,0,Koksijde,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,321,51,0,0,316,51,2,0,3,0,0,411
71034,V,30-39,1,0,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,867,68,90,0,758,68,12,0,7,0,0,1097
11054,M,50-59,1,0,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen,959,5,292,1,574,4,4,0,89,0,0,988
23050,V,70-79,1,1,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,816,9,304,4,507,5,1,0,4,0,0,851
11030,V,90-100+,1,1,Niel,Antwerpen,Vlaams Gewest,RupeLaar,59,2,22,1,32,1,0,0,5,0,0,64
13002,M,60-69,1,1,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland,72,1,14,0,57,1,0,0,1,0,0,76
23024,V,12-17,0,0,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,246,15,0,0,242,15,1,0,3,0,0,290
36007,M,30-39,1,0,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,622,12,12,0,596,12,4,0,10,0,0,717
44020,M,80-89,1,1,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,213,8,52,5,159,3,0,0,2,0,0,238
46021,V,80-89,1,1,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,2263,30,696,10,1512,19,7,1,48,0,0,2410
11018,M,40-49,1,0,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar,730,15,114,2,546,13,6,0,64,0,0,802
46021,V,12-17,0,0,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,1964,330,1,0,1950,330,3,0,10,0,0,2902
23102,V,40-49,1,0,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,862,53,70,3,673,50,19,0,100,0,0,1128
31043,V,70-79,1,1,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,2803,34,959,10,1802,21,25,3,17,0,0,2961
24059,V,50-59,1,0,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,1114,6,300,0,793,6,4,0,17,0,0,1179
11018,M,80-89,1,1,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar,162,7,36,2,121,5,0,0,5,0,0,183
71034,M,50-59,1,0,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,1068,11,260,4,758,5,5,2,45,0,0,1148
13040,M,50-59,1,0,Turnhout,Antwerpen,Vlaams Gewest,Kempenland,2891,27,1054,11,1464,15,24,1,348,1,0,3171
34022,V,60-69,1,0,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,2329,13,844,7,768,4,577,2,140,0,0,2495
11038,V,50-59,1,0,Schelle,Antwerpen,Vlaams Gewest,RupeLaar,630,5,144,1,421,4,9,0,56,0,0,648
24048,V,80-89,1,1,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,352,5,105,3,237,2,0,0,10,0,0,369
31004,V,80-89,1,1,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust,787,12,188,6,591,6,1,0,7,0,0,835
31022,M,80-89,1,1,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40,527,5,127,2,390,3,7,0,3,0,0,550
24066,V,30-39,1,0,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,795,12,86,2,685,10,16,0,8,0,0,840
13010,V,80-89,1,1,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,283,2,65,0,209,2,1,0,8,0,0,294
23098,M,30-39,1,0,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei,213,13,7,0,199,13,3,0,4,0,0,346
44019,M,50-59,1,0,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,2590,26,739,6,1812,20,16,0,22,1,0,2725
34041,V,80-89,1,1,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen,1009,19,223,8,783,11,0,0,3,0,0,1057
11004,M,80-89,1,1,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,299,2,40,1,253,1,1,0,5,0,0,311
23088,V,40-49,1,0,Vilvoorde,Vlaams-Brabant,Vlaams Gewest,BraViO,2438,152,470,11,1633,139,41,2,294,0,0,3204
24059,V,12-17,0,0,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,442,33,0,0,436,33,0,0,6,0,0,554
71004,V,40-49,1,0,Beringen,Limburg,Vlaams Gewest,West-Limburg,2764,75,466,3,1725,71,29,1,544,0,0,3169
36011,M,50-59,1,0,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,663,3,189,1,446,2,2,0,26,0,0,691
13037,V,60-69,1,1,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland,321,0,31,0,287,0,2,0,1,0,0,333
12005,V,90-100+,1,1,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato,150,0,61,0,78,0,0,0,11,0,0,158
34013,V,40-49,1,0,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,1533,11,175,1,456,5,754,5,148,0,0,1666
41018,V,60-69,1,1,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,924,7,331,2,576,5,9,0,8,0,0,983
44020,M,60-69,1,0,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,441,4,38,1,399,3,3,0,1,0,0,456
45041,M,30-39,1,0,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,1132,72,35,0,1056,69,16,3,25,0,0,1527
