NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
44019,V,40-49,1,0,Evergem,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,2206,14,365,1,1363,12,57,1,421,0,0,2315
42008,V,70-79,1,1,Hamme,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1116,6,305,2,787,4,3,0,21,0,0,1156
46025,V,40-49,1,0,Temse,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,1699,15,193,1,1314,14,33,0,159,0,0,1881
41002,M,40-49,1,0,Aalst,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,5115,59,806,16,3087,43,43,0,1179,0,0,5727
73040,V,50-59,1,0,Kortessem,LIMBURG,VLAAMS GEWEST,Haspengouw,607,3,189,1,321,2,6,0,91,0,0,638
13011,V,30-39,1,0,Herentals,ANTWERPEN,VLAAMS GEWEST,Middenkempen,1574,22,122,1,1398,21,39,0,15,0,0,1788
71069,M,12-17,0,0,Oostham,LIMBURG,VLAAMS GEWEST,West-Limburg,352,5,0,0,341,5,1,0,10,0,0,394
11054,V,18-29,1,0,Zandhoven,ANTWERPEN,VLAAMS GEWEST,Voorkempen,696,5,62,0,565,5,10,0,59,0,0,757
42011,V,80-89,1,1,Lebbeke,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,591,5,85,2,488,3,0,0,18,0,0,615
35002,V,40-49,1,0,Bredene,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,991,6,221,3,597,3,26,0,147,0,0,1048
38008,V,18-29,1,0,De Panne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,475,15,33,1,424,13,5,1,13,0,0,561
13017,M,60-69,1,0,Kasterlee,ANTWERPEN,VLAAMS GEWEST,Middenkempen,721,1,129,1,576,0,9,0,7,0,0,743
11039,V,60-69,1,0,Schilde,ANTWERPEN,VLAAMS GEWEST,Voorkempen,745,2,162,0,546,2,17,0,20,0,0,776
72003,M,40-49,1,0,Bocholt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,718,6,78,0,455,6,4,0,181,0,0,785
13014,M,12-17,0,0,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,561,28,1,0,547,28,1,0,12,0,0,685
13044,M,60-69,1,0,Vorselaar,ANTWERPEN,VLAAMS GEWEST,Middenkempen,330,0,53,0,274,0,0,0,3,0,0,339
23052,V,80-89,1,1,Merchtem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,500,6,197,3,281,3,0,0,22,0,0,523
11008,V,50-59,1,0,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,2707,16,638,6,1430,10,88,0,550,1,0,2914
23105,M,30-39,1,0,Affligem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,648,16,23,0,588,15,2,1,35,0,0,756
73006,M,90-100+,1,1,Bilzen,LIMBURG,VLAAMS GEWEST,ZOLim,77,5,38,3,32,2,1,0,6,0,0,90
72043,M,80-89,1,1,Overpelt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,745,10,329,5,407,5,6,0,3,0,0,786
32006,M,70-79,1,1,Houthulst,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,340,4,91,1,248,3,0,0,1,0,0,359
31042,M,70-79,1,1,Zuienkerke,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,147,0,20,0,126,0,1,0,0,0,0,152
73032,V,80-89,1,1,Hoeselt,LIMBURG,VLAAMS GEWEST,ZOLim,242,0,74,0,162,0,0,0,6,0,0,251
46003,V,60-69,1,1,Beveren-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,1531,4,141,2,1381,2,6,0,2,1,0,1568
24041,V,60-69,1,0,Hoegaarden,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,214,0,35,0,177,0,1,0,1,0,0,228
44081,M,18-29,1,0,Zulte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,954,12,22,0,827,12,9,0,96,0,0,1066
11052,M,12-17,0,0,Wommelgem,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,326,11,0,0,305,10,12,1,9,0,0,420
24043,M,80-89,1,1,Holsbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,189,2,26,1,159,1,1,0,3,0,0,198
23104,M,90-100+,1,1,Sint-Kwintens-Lennik,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,29,2,20,2,8,0,0,0,1,0,0,32
24041,M,50-59,1,0,Hoegaarden,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,544,1,190,1,306,0,13,0,35,0,0,575
11055,V,60-69,1,0,Zoersel,ANTWERPEN,VLAAMS GEWEST,Voorkempen,868,6,167,0,656,3,30,3,15,0,0,916
11002,M,60-69,1,1,Antwerpen,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,10129,64,2784,28,4826,27,2332,8,182,5,1,11166
23038,M,60-69,1,1,Kampenhout,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,326,4,35,2,282,2,2,0,7,0,0,351
23044,V,90-100+,1,1,Liedekerke,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,74,3,15,1,53,2,0,0,6,0,0,82
23002,V,90-100+,1,1,Asse,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,220,9,105,4,101,5,0,0,14,0,0,249
31006,M,90-100+,1,1,Damme,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,42,2,28,2,14,0,0,0,0,0,0,48
44052,M,90-100+,1,1,Oosterzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,37,1,22,1,14,0,0,0,1,0,0,45
38002,V,18-29,1,0,Alveringem,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,350,6,33,1,299,5,7,0,11,0,0,376
44020,M,70-79,1,1,Gavere,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,556,3,241,3,309,0,3,0,3,0,0,575
34027,V,0-11,0,0,Menen,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,84,9,0,0,84,9,0,0,0,0,0,2276
34043,V,18-29,1,0,Helkijn,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,137,3,9,0,125,3,1,0,2,0,0,162
12041,V,80-89,1,1,Liezele,ANTWERPEN,VLAAMS GEWEST,Klein-Brabant Vaartland,788,15,41,6,742,9,1,0,4,0,0,817
24007,M,60-69,1,0,Begijnendijk,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,391,1,56,0,330,1,2,0,3,0,0,410
11007,V,60-69,1,0,Borsbeek,ANTWERPEN,VLAAMS GEWEST,ZORA,348,0,31,0,115,0,197,0,5,0,0,377
