NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
42026,V,30-39,1,0,750,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,202,388,69,1,115,386,17,1,1
46021,M,80-89,1,1,1521,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,1366,66,421,49,911,17,11,0,23
35005,V,80-89,1,1,428,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,398,13,95,7,290,6,1,0,12
45060,V,40-49,1,0,415,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,188,175,28,45,73,130,1,0,86
24086,M,30-39,1,0,641,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,75,300,24,6,40,294,9,0,2
11016,V,60-69,1,0,609,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,366,194,13,76,338,118,6,0,9
11007,V,70-79,1,1,535,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,346,159,78,155,182,3,75,1,11
35029,V,50-59,1,0,1049,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,245,699,49,180,163,519,11,0,22
13010,V,60-69,1,1,359,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,257,88,6,87,249,1,0,0,2
72039,M,30-39,1,0,2002,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,213,818,31,1,80,814,7,3,95
33011,V,10-19,1,0,373,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,52,43,15,8,34,34,3,1,0
11004,M,60-69,1,1,405,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,335,56,11,51,317,5,4,0,3
31012,V,50-59,1,0,1104,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,536,522,101,32,407,490,13,0,15
24062,M,10-19,1,0,1016,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,65,37,7,3,26,6,23,28,9
24048,V,70-79,1,1,743,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,481,230,22,224,452,6,1,0,6
38008,M,40-49,1,0,614,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,160,356,14,99,73,257,4,0,69
23097,M,40-49,1,0,778,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland,225,462,20,60,47,402,4,0,154
32003,V,50-59,1,0,1241,Diksmuide,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,777,399,125,87,562,312,12,0,78
34023,V,30-39,1,0,825,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,206,436,69,0,94,233,35,203,8
71070,M,40-49,1,0,2303,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,534,1296,41,282,162,1012,13,2,318
73042,V,70-79,1,1,1316,Lanaken,Limburg,Vlaams Gewest,Maasland,732,526,15,522,708,4,5,0,4
24045,M,40-49,1,0,631,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,129,420,21,63,44,356,4,1,60
73066,M,20-29,1,0,860,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg,70,239,19,0,29,238,4,1,18
46003,V,30-39,1,0,2928,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,565,1114,219,6,293,1105,35,3,18
11023,M,10-19,1,0,296,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,41,17,0,0,2,17,2,0,37
11008,V,80-89,1,1,1430,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,1223,143,147,128,1039,15,2,0,35
23077,M,60-69,1,1,826,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,648,93,14,81,623,11,10,1,1
73042,V,20-29,1,0,1292,Lanaken,Limburg,Vlaams Gewest,Maasland,278,167,72,5,148,159,16,3,42
12021,V,80-89,1,1,1172,Lier,Antwerpen,Vlaams Gewest,Pallieterland,1043,80,67,65,961,15,3,0,12
44021,V,50-59,1,0,14710,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,7286,5523,894,2052,2863,2072,3454,1399,75
13011,V,80-89,1,1,931,Herentals,Antwerpen,Vlaams Gewest,Middenkempen,803,91,191,40,599,51,0,0,13
24009,M,50-59,1,0,701,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,218,452,19,176,169,275,6,1,24
13031,M,60-69,1,1,467,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,399,49,9,23,388,26,2,0,0
11022,M,20-29,1,0,1083,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,152,148,22,0,34,144,15,4,81
24059,V,60-69,1,0,572,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,395,153,19,37,369,116,1,0,6
73006,V,40-49,1,0,2084,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg,725,1131,224,166,289,963,35,2,177
23024,V,30-39,1,0,533,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,130,308,40,2,74,306,12,0,4
13044,M,30-39,1,0,513,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen,34,277,15,2,16,275,2,0,1
72030,V,10-19,0,0,686,Peer,Limburg,Vlaams Gewest,Noord-Limburg,5,5,0,0,5,5,0,0,0
71016,M,40-49,1,0,4306,Genk,Limburg,Vlaams Gewest,Kemp en Duin,1128,2328,115,913,187,1409,21,6,805
38016,M,80-89,1,1,374,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,344,11,58,9,279,2,1,0,6
11016,M,50-59,1,0,1467,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,483,841,16,330,158,511,7,0,302
13035,M,60-69,1,0,620,Ravels,Antwerpen,Vlaams Gewest,Kempenland,397,156,8,65,314,91,3,0,72
23086,V,70-79,1,1,693,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,424,236,22,230,398,6,1,0,3
42003,V,40-49,1,0,1050,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender,414,544,78,120,164,423,8,1,164
71053,M,10-19,0,0,1671,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,5,5,0,0,4,5,0,0,1
23064,V,60-69,1,1,136,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei,111,14,2,13,108,1,1,0,0
37011,M,30-39,1,0,416,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,30,200,4,0,16,200,7,0,3
71070,V,30-39,1,0,2261,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,401,1028,134,5,242,1019,23,4,2
44083,M,50-59,1,0,3231,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,838,2214,60,1060,414,1153,20,1,344
43018,M,50-59,1,0,980,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,265,623,15,270,217,352,27,1,6
44081,V,90-100+,1,1,97,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,81,6,46,3,32,2,0,1,3
13021,V,70-79,1,1,464,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,339,111,12,109,320,2,2,0,5
23077,V,60-69,1,1,867,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,686,97,9,90,669,7,6,0,2
24045,V,50-59,1,0,756,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,302,377,41,86,171,291,5,0,85
71045,M,80-89,1,1,139,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw,116,15,15,15,101,0,0,0,0
44083,M,60-69,1,0,1457,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,972,445,31,65,917,379,13,1,11
12026,V,40-49,1,0,1604,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,508,886,104,159,275,727,21,0,108
32011,V,20-29,1,0,723,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,227,107,73,0,139,105,9,2,6
23045,V,30-39,1,0,1158,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,233,320,70,2,150,318,8,0,5
37018,M,60-69,1,1,359,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,204,140,4,134,194,6,5,0,1
24055,V,20-29,1,0,1066,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,212,106,58,1,139,105,13,0,2
12009,M,50-59,1,0,1257,Duffel,Antwerpen,Vlaams Gewest,Pallieterland,276,872,33,407,141,465,15,0,87
13021,M,20-29,1,0,529,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,25,123,8,0,14,123,1,0,2
72030,V,20-29,1,0,877,Peer,Limburg,Vlaams Gewest,Noord-Limburg,276,85,112,3,145,81,17,1,2
11053,V,70-79,1,1,846,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,562,258,10,250,541,8,0,0,11
37011,M,90-100+,1,1,25,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,23,1,15,1,8,0,0,0,0
44021,M,80-89,1,1,4340,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,3573,444,1695,386,745,41,943,17,190
12026,V,90-100+,1,1,126,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,104,16,46,10,54,6,0,0,4
44083,M,80-89,1,1,965,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,864,59,250,47,598,12,8,0,8
41034,V,50-59,1,0,1346,Lede,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,507,776,66,338,404,437,29,1,8
41011,V,70-79,1,1,826,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,644,148,58,143,581,5,1,0,4
11035,M,90-100+,1,1,71,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,60,5,22,4,35,1,0,0,3
12014,M,50-59,1,0,3429,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,676,2558,60,902,556,1655,32,1,28
44043,V,30-39,1,0,1592,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,491,738,151,2,299,730,34,6,7
44085,M,90-100+,1,1,104,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,85,8,20,4,64,4,0,0,1
32010,V,60-69,1,1,286,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,243,34,9,31,233,3,0,0,1
71011,V,30-39,1,0,1196,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,348,570,111,5,171,159,57,406,9
34009,M,20-29,1,0,706,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,80,159,22,0,39,156,6,3,13
12041,M,60-69,1,0,894,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,638,234,14,91,545,143,4,0,75
24066,V,90-100+,1,1,96,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,82,8,16,5,65,3,0,0,1
23027,M,80-89,1,1,770,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,692,30,337,19,336,10,1,1,18
44034,V,60-69,1,0,734,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,308,400,27,257,269,143,10,0,2
34025,V,60-69,1,0,203,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,134,66,9,14,122,52,2,0,1
12021,M,70-79,1,1,1598,Lier,Antwerpen,Vlaams Gewest,Pallieterland,892,633,29,626,851,7,9,0,3
13053,M,60-69,1,0,596,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen,329,245,8,182,306,63,0,0,15
13017,M,50-59,1,0,1590,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,466,1034,34,441,292,593,16,0,124
11044,V,50-59,1,0,1364,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,667,609,66,217,221,260,373,132,7
44083,V,60-69,1,0,1458,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,994,415,53,71,913,344,12,0,16
11005,V,30-39,1,0,1277,Boom,Antwerpen,Vlaams Gewest,RupeLaar,243,449,64,3,157,444,17,2,5
13008,V,80-89,1,1,1099,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen,1035,31,254,18,761,13,5,0,15
43005,V,60-69,1,0,707,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,468,193,19,79,425,113,18,1,6
13046,V,80-89,1,1,293,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland,279,3,58,2,210,1,0,0,11
23077,M,60-69,1,0,1087,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,764,235,18,107,709,128,13,0,24
23086,M,60-69,1,1,429,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,356,52,9,48,346,2,1,2,0
24104,V,60-69,1,0,648,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,257,331,22,160,232,171,2,0,1
24055,V,60-69,1,1,527,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,450,44,11,41,433,3,5,0,1
42026,M,70-79,1,1,490,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,288,188,0,185,284,3,2,0,2
11002,M,90-100+,1,1,1596,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,1329,59,428,36,576,17,214,6,111
11035,M,60-69,1,1,633,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,394,209,9,208,384,1,0,0,1
11052,V,40-49,1,0,824,Wommelgem,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,344,368,63,138,79,63,192,167,10
11022,M,10-19,0,0,859,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,6,1,0,0,2,1,0,0,4
13017,V,10-19,0,0,785,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,6,3,0,0,6,3,0,0,0
35006,M,90-100+,1,1,49,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,47,1,33,1,13,0,0,0,1
43002,V,60-69,1,1,419,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,292,109,22,104,267,5,2,0,1
23098,V,40-49,1,0,436,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei,96,199,9,36,54,161,8,2,25
23064,V,10-19,1,0,60,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei,12,3,0,0,10,2,2,1,0
23102,M,60-69,1,0,452,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,289,102,5,61,254,41,3,0,27
11023,M,80-89,1,1,686,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,578,77,72,64,499,13,1,0,6
46021,M,40-49,1,0,5037,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,882,3290,122,225,259,3060,69,5,432
23002,V,60-69,1,1,842,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO,637,145,17,138,618,7,2,0,0
44013,M,30-39,1,0,1120,Destelbergen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,97,426,28,3,63,420,5,3,1
24059,M,10-19,1,0,155,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,15,32,0,0,5,32,0,0,10
23062,V,70-79,1,1,1193,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,805,298,53,283,748,15,1,0,3
45041,V,40-49,1,0,1681,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,568,667,106,122,178,545,33,0,251
13044,V,80-89,1,1,248,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen,221,24,62,9,155,15,2,0,2
72037,V,20-29,1,0,739,Hamont-Achel,Limburg,Vlaams Gewest,Noord-Limburg,159,91,54,5,101,86,3,0,1
42026,M,50-59,1,0,879,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,316,525,27,285,180,240,8,0,101
44073,V,20-29,1,0,425,Wachtebeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,103,77,33,1,62,76,8,0,0
24048,M,60-69,1,0,525,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,305,200,6,65,287,134,10,1,2
24104,M,40-49,1,0,1580,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,386,931,54,93,123,838,10,0,199
42004,M,40-49,1,0,970,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,195,702,20,95,72,607,4,0,99
72043,M,60-69,1,1,1096,Pelt,Limburg,Vlaams Gewest,Noord-Limburg,877,190,29,175,836,14,6,1,6
38016,V,50-59,1,0,910,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,359,466,51,151,275,315,10,0,23
13010,M,70-79,1,1,588,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,368,194,3,168,363,26,2,0,0
44073,V,80-89,1,1,235,Wachtebeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,210,22,32,18,177,4,0,0,1
34040,V,10-19,1,0,357,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,58,76,7,1,33,70,3,5,15
45061,V,60-69,1,0,212,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,147,59,4,15,138,44,5,0,0
45060,V,60-69,1,1,164,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,128,30,7,28,118,2,2,0,1
23096,V,30-39,1,0,1434,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,315,665,109,4,176,661,22,0,8
34040,M,30-39,1,0,2304,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,150,1515,37,2,96,1513,11,0,6
24020,V,60-69,1,0,940,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland,627,269,30,56,581,207,12,6,4
24130,M,60-69,1,0,305,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,204,91,4,18,197,73,2,0,1
44064,V,60-69,1,1,280,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,243,28,10,21,230,7,2,0,1
71022,M,90-100+,1,1,328,Hasselt,Limburg,Vlaams Gewest,Herkenrode,288,15,165,13,101,2,1,0,21
13014,M,70-79,1,1,977,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland,729,206,24,199,700,7,2,0,3
35005,M,50-59,1,0,924,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,286,555,30,125,238,430,10,0,8
11029,M,90-100+,1,1,135,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,112,14,62,11,44,3,0,0,6
71011,M,60-69,1,1,613,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,391,196,13,191,230,5,144,0,4
71069,V,60-69,1,0,333,Ham,Limburg,Vlaams Gewest,West-Limburg,155,165,10,124,142,41,3,0,0
36019,V,50-59,1,0,823,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL,351,419,54,139,273,280,3,0,21
24014,V,10-19,0,0,569,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,5,2,0,0,5,2,0,0,0
13025,V,90-100+,1,1,231,Mol,Antwerpen,Vlaams Gewest,Baldemore,215,6,0,0,202,6,0,0,13
35011,V,50-59,1,0,1543,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,720,711,63,319,550,392,24,0,83
73107,M,60-69,1,1,1171,Maasmechelen,Limburg,Vlaams Gewest,Maasland,842,216,10,200,826,15,4,1,2
42006,V,20-29,1,0,2630,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender,761,533,248,6,454,521,30,6,29
42010,M,70-79,1,1,612,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,397,193,9,189,383,4,1,0,4
44012,M,50-59,1,0,787,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,383,367,20,30,337,336,3,1,23
11001,M,60-69,1,1,422,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,259,147,13,146,240,1,5,0,1
41018,V,70-79,1,1,1617,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,1546,13,4,2,1524,11,2,0,16
72021,V,70-79,1,1,1220,Maaseik,Limburg,Vlaams Gewest,Maasland,657,502,17,487,628,15,1,0,11
34003,V,20-29,1,0,568,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,165,92,45,0,98,92,4,0,18
73083,V,40-49,1,0,2036,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,985,803,157,136,429,664,21,3,378
12026,M,70-79,1,1,1079,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,582,451,7,446,565,5,2,0,8
13035,M,60-69,1,1,472,Ravels,Antwerpen,Vlaams Gewest,Kempenland,379,63,13,46,359,16,0,1,7
33041,V,70-79,1,1,162,Vleteren,West-Vlaanderen,Vlaams Gewest,Westhoek,156,0,5,0,149,0,1,0,1
71020,V,20-29,1,0,489,Halen,Limburg,Vlaams Gewest,MidWestLim,125,90,45,2,74,88,5,0,1
11016,M,20-29,1,0,1097,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,118,116,19,0,45,115,3,1,51
11022,V,40-49,1,0,1168,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,290,730,99,49,167,680,19,1,5
44081,V,80-89,1,1,412,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,365,24,81,13,278,11,1,0,5
11035,V,80-89,1,1,530,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,481,30,25,23,450,7,2,0,4
71017,V,90-100+,1,1,58,Gingelom,Limburg,Vlaams Gewest,Haspengouw,53,3,24,3,28,0,0,0,1
44012,M,20-29,1,0,550,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,84,30,23,0,33,30,6,0,22
38008,M,80-89,1,1,311,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,275,14,35,9,236,5,2,0,2
71002,M,30-39,1,0,518,As,Limburg,Vlaams Gewest,Kemp en Duin,37,395,9,0,19,395,6,0,3
23038,V,60-69,1,1,353,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO,310,23,11,20,296,3,2,0,1
38016,V,60-69,1,0,556,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,400,138,12,76,334,62,8,0,46
71004,M,20-29,1,0,2615,Beringen,Limburg,Vlaams Gewest,West-Limburg,208,286,44,2,78,284,9,0,77
73083,V,10-19,0,0,1262,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,11,22,0,0,10,22,1,0,0
44019,V,30-39,1,0,2203,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,601,816,186,10,359,804,51,2,5
71069,V,50-59,1,0,778,Ham,Limburg,Vlaams Gewest,West-Limburg,219,499,53,121,136,378,5,0,25
71070,M,80-89,1,1,636,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,578,18,191,10,382,8,0,0,5
71024,V,20-29,1,0,660,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,243,104,53,2,108,57,25,45,57
11013,V,60-69,1,0,845,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,433,351,24,187,385,164,17,0,7
24107,V,20-29,1,0,1889,Tienen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,475,365,148,7,270,351,31,7,26
71053,V,20-29,1,0,2062,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,505,286,138,15,332,269,27,2,8
13008,V,40-49,1,0,2642,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen,893,1437,197,224,300,1212,78,1,318
11040,M,50-59,1,0,2497,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,1002,1274,58,442,271,526,662,306,11
24086,V,10-19,1,0,125,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,20,7,5,0,12,7,3,0,0
