NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
24038,V,50-59,1,0,Herent,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,1424,3,425,2,953,0,18,1,28,0,0,1345,1475
24043,V,12-17,0,0,Holsbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,331,2,1,0,321,2,0,0,9,0,0,37,340
72039,V,80-89,1,1,Helchteren,LIMBURG,VLAAMS GEWEST,MidWestLim,677,10,225,5,443,4,1,1,8,0,0,638,742
24016,V,80-89,1,1,Boutersem,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,225,1,64,1,155,0,1,0,5,0,0,217,224
13023,V,60-69,1,1,Merksplas,ANTWERPEN,VLAAMS GEWEST,Kempenland,232,1,30,0,201,1,0,0,1,0,0,228,243
43005,V,40-49,1,0,Eeklo,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,1352,12,327,2,705,9,57,1,263,0,0,1151,1464
24104,V,50-59,1,0,Tervuren,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,1567,25,286,2,1120,17,24,6,135,2,0,1365,1715
24009,V,30-39,1,0,Bertem,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,631,8,49,1,565,5,10,2,6,1,0,533,667
11052,M,70-79,1,1,Wommelgem,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,530,3,231,1,181,1,109,1,9,0,0,510,554
11035,V,50-59,1,0,Ranst,ANTWERPEN,VLAAMS GEWEST,Pallieterland,1392,4,481,0,771,4,35,0,105,0,0,1304,1440
73040,V,5-11,0,0,Kortessem,LIMBURG,VLAAMS GEWEST,Haspengouw,38,60,0,0,38,1,0,0,0,0,59,0,318
41002,M,50-59,1,0,Aalst,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,6007,33,1843,3,3958,20,72,10,132,2,0,5408,6360
11029,V,90-100+,1,1,Mortsel,ANTWERPEN,VLAAMS GEWEST,ZORA,286,6,101,1,169,5,1,0,15,0,0,248,304
