NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT
37018,V,50-59,1,0,1006,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,925,49,257,49,620,0,11,0,37,0,0
24107,M,60-69,1,1,1028,Tienen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,988,11,76,3,902,6,4,2,6,0,0
43002,V,90-100+,1,1,116,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,108,3,40,2,67,1,0,0,1,0,0
42011,M,0-11,0,0,1306,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender,0,26,0,0,0,26,0,0,0,0,0
34023,V,30-39,1,0,825,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,702,39,69,0,394,24,231,15,8,0,0
12021,V,80-89,1,1,1172,Lier,Antwerpen,Vlaams Gewest,Pallieterland,1114,13,132,1,964,12,3,0,15,0,0
24062,M,18-29,1,0,11424,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,8271,1163,289,3,3585,513,3315,647,1081,1,0
12014,M,50-59,1,0,3429,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,2989,279,699,268,2209,10,32,1,49,0,0
23027,M,80-89,1,1,770,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,713,17,348,7,339,10,2,0,24,0,0
11053,V,70-79,1,1,846,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,814,13,260,4,541,9,0,0,13,0,0
43018,M,50-59,1,0,980,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,769,135,167,117,561,18,28,0,13,0,0
12026,V,40-49,1,0,1604,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,1287,178,123,157,1026,21,21,0,117,0,0
11007,V,12-17,0,0,335,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,50,136,0,0,45,129,5,7,0,0,0
23045,V,30-39,1,0,1158,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,970,32,71,1,885,31,9,0,5,0,0
12041,M,60-69,1,0,894,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,872,8,104,3,688,5,4,0,76,0,0
35006,V,40-49,1,0,856,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,776,40,124,27,490,13,6,0,156,0,0
13019,M,70-79,1,1,742,Lille,Antwerpen,Vlaams Gewest,Middenkempen,719,5,223,0,495,5,0,0,1,0,0
13014,M,18-29,1,0,1548,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland,977,179,17,0,856,179,5,0,99,0,0
71011,V,30-39,1,0,1196,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,1044,38,114,2,401,16,508,20,21,0,0
12002,M,18-29,1,0,783,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland,538,119,20,0,455,119,4,0,59,0,0
13021,V,70-79,1,1,464,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,451,2,120,1,323,1,2,0,6,0,0
44083,M,60-69,1,0,1457,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,1406,13,92,4,1288,9,14,0,12,0,0
11008,M,30-39,1,0,1959,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,1628,95,63,0,1520,95,24,0,21,0,0
36006,V,60-69,1,0,319,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL,303,8,109,5,193,3,0,0,1,0,0
11052,V,0-11,0,0,809,Wommelgem,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,0,16,0,0,0,16,0,0,0,0,0
23100,M,70-79,1,1,179,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,163,2,25,1,137,1,0,0,1,0,0
35005,V,90-100+,1,1,81,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,74,3,36,2,38,1,0,0,0,0,0
36012,V,40-49,1,0,677,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,596,41,76,33,426,8,8,0,86,0,0
32011,V,40-49,1,0,746,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,618,81,104,70,433,11,5,0,76,0,0
42004,V,50-59,1,0,1120,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,981,86,313,80,649,6,12,0,7,0,0
24038,V,80-89,1,1,685,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,651,17,119,6,532,11,0,0,0,0,0
23052,M,12-17,0,0,542,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,34,371,0,0,26,371,0,0,8,0,0
42028,V,60-69,1,1,598,Zele,Oost-Vlaanderen,Vlaams Gewest,Dender,561,6,148,4,410,2,1,0,2,0,0
71024,V,40-49,1,0,868,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,794,13,149,1,256,5,314,7,75,0,0
34027,V,0-11,0,0,2276,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,1,15,0,0,1,15,0,0,0,0,0
41034,V,50-59,1,0,1346,Lede,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,1193,109,304,101,841,7,29,1,19,0,0
23099,V,70-79,1,1,572,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,497,5,24,1,465,4,2,0,6,0,0
24009,M,30-39,1,0,598,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,528,15,17,1,503,14,6,0,2,0,0
44034,V,60-69,1,0,734,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,704,7,279,5,410,2,10,0,5,0,0
38002,V,80-89,1,1,148,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,139,2,15,0,119,2,0,0,5,0,0
71024,V,60-69,1,0,454,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,433,2,115,0,148,2,154,0,16,0,0
34027,M,70-79,1,1,1352,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,1260,20,389,8,858,11,7,1,6,0,0
13014,M,70-79,1,1,977,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland,933,9,220,3,704,6,2,0,7,0,0
24033,V,18-29,1,0,911,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,664,188,74,1,484,187,11,0,95,0,0
11023,M,18-29,1,0,1702,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,1091,422,26,1,892,420,12,1,161,0,0
11044,V,50-59,1,0,1364,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,1274,25,279,7,482,3,505,15,8,0,0
37012,M,30-39,1,0,335,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS,277,13,7,0,265,13,0,0,5,0,0
34013,V,60-69,1,0,950,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,884,19,315,12,310,3,191,4,68,0,0
72043,M,60-69,1,1,1096,Pelt,Limburg,Vlaams Gewest,Noord-Limburg,1067,3,204,0,848,2,6,1,9,0,0
31012,M,40-49,1,0,841,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,705,89,78,81,460,8,6,0,161,0,0
23086,M,60-69,1,1,429,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,407,2,57,1,348,0,2,1,0,0,0
12035,V,60-69,1,0,692,Sint-Katelijne-Waver,Antwerpen,Vlaams Gewest,Mechelen - Katelijne,667,8,81,7,575,1,5,0,6,0,0
71070,V,30-39,1,0,2261,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,1636,141,138,2,1464,138,27,1,7,0,0
11005,V,12-17,0,0,734,Boom,Antwerpen,Vlaams Gewest,RupeLaar,52,164,0,0,47,164,1,0,4,0,0
44021,M,80-89,1,1,4340,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,3984,73,2059,22,753,39,957,12,215,0,0
44021,V,0-11,0,0,16754,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,1,192,0,0,0,185,1,7,0,0,0
43002,V,60-69,1,1,419,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,399,7,126,1,270,6,2,0,1,0,0
34040,V,50-59,1,0,2866,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,2549,196,599,175,1759,21,47,0,144,0,0
24045,V,50-59,1,0,756,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,682,9,123,5,462,4,5,0,92,0,0
24055,V,90-100+,1,1,180,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,164,7,67,3,94,4,0,0,3,0,0
24008,M,12-17,0,0,207,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland,15,167,0,0,6,167,1,0,8,0,0
44013,M,30-39,1,0,1120,Destelbergen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,952,50,33,0,889,50,9,0,21,0,0
41024,M,60-69,1,0,689,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,669,8,123,5,537,3,7,0,2,0,0
13010,M,70-79,1,1,588,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,559,5,168,3,388,2,2,0,1,0,0
71053,V,30-39,1,0,2421,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,2089,114,203,4,1857,110,15,0,14,0,0
11005,V,30-39,1,0,1277,Boom,Antwerpen,Vlaams Gewest,RupeLaar,957,80,64,3,867,77,19,0,7,0,0
41082,M,40-49,1,0,1320,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,1139,90,112,81,752,9,7,0,268,0,0
35006,M,90-100+,1,1,49,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,47,0,33,0,13,0,0,0,1,0,0
24054,M,50-59,1,0,626,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,543,69,155,61,344,8,9,0,35,0,0
24104,M,40-49,1,0,1580,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,1333,38,144,10,964,28,13,0,211,1,0
41063,M,60-69,1,0,343,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea,329,3,25,0,289,2,5,1,10,0,0
24055,V,60-69,1,1,527,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,492,5,49,4,435,1,5,0,3,0,0
13017,M,50-59,1,0,1590,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,1414,116,368,108,896,8,16,0,134,0,0
72041,V,90-100+,1,1,104,Dilsen-Stokkem,Limburg,Vlaams Gewest,Maasland,96,2,54,2,39,0,0,0,3,0,0
13053,M,60-69,1,0,596,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen,560,17,173,16,369,1,0,0,18,0,0
73022,V,12-17,0,0,226,Heers,Limburg,Vlaams Gewest,Haspengouw,31,159,0,0,28,159,1,0,2,0,0
13044,V,80-89,1,1,248,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen,243,2,72,0,167,2,2,0,2,0,0
71022,M,90-100+,1,1,328,Hasselt,Limburg,Vlaams Gewest,Herkenrode,298,9,172,6,102,3,1,0,23,0,0
11038,V,60-69,1,1,265,Schelle,Antwerpen,Vlaams Gewest,RupeLaar,257,4,102,2,153,2,1,0,1,0,0
11013,V,80-89,1,1,867,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,813,13,138,2,660,11,3,0,12,0,0
23077,M,60-69,1,0,1087,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,992,19,113,12,835,7,13,0,31,0,0
24043,V,60-69,1,0,347,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,330,2,17,1,283,1,2,0,28,0,0
24130,M,60-69,1,0,305,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,296,2,22,1,271,1,2,0,1,0,0
36015,V,60-69,1,1,1724,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL,1641,15,330,2,1302,13,1,0,8,0,0
33029,V,12-17,0,0,640,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen,90,304,1,0,87,304,0,0,2,0,0
11016,M,30-39,1,0,1151,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,922,57,23,0,886,57,6,0,7,0,0
38016,V,50-59,1,0,910,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,817,21,189,13,588,8,10,0,30,0,0
43018,M,30-39,1,0,920,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,689,48,10,1,641,46,33,1,5,0,0
23038,V,18-29,1,0,782,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO,535,160,61,3,395,156,12,1,67,0,0
32030,M,30-39,1,0,182,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,159,7,1,0,156,7,1,0,1,0,0
11023,M,80-89,1,1,686,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,640,16,132,4,500,12,1,0,7,0,0
45060,V,60-69,1,1,164,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,160,0,35,0,121,0,2,0,2,0,0
12007,M,70-79,1,1,994,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,961,6,375,3,584,3,2,0,0,0,0
35005,M,50-59,1,0,924,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,789,73,89,66,672,6,10,1,18,0,0
24011,M,90-100+,1,1,43,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,40,0,16,0,21,0,0,0,3,0,0
23002,V,60-69,1,1,842,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO,774,9,150,5,621,4,2,0,1,0,0
12009,M,80-89,1,1,401,Duffel,Antwerpen,Vlaams Gewest,Pallieterland,373,6,45,3,324,2,0,1,4,0,0
24033,V,60-69,1,1,490,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,486,2,59,1,424,1,2,0,1,0,0
44019,M,30-39,1,0,2170,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,1872,94,47,1,1787,92,30,1,8,0,0
73098,M,70-79,1,1,364,Wellen,Limburg,Vlaams Gewest,Haspengouw,355,1,79,0,276,1,0,0,0,0,0
36012,M,18-29,1,0,748,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,597,74,16,2,545,72,3,0,33,0,0
73083,V,40-49,1,0,2036,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,1691,152,173,120,1104,31,24,1,390,0,0
45061,M,50-59,1,0,520,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,436,59,110,58,292,1,3,0,31,0,0
73107,V,18-29,1,0,2580,Maasmechelen,Limburg,Vlaams Gewest,Maasland,1534,325,126,1,1280,323,31,1,97,0,0
71011,V,18-29,1,0,1276,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,1028,101,88,0,406,52,374,49,160,0,0
31040,M,80-89,1,1,525,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,501,7,100,2,398,5,1,0,2,0,0
11009,M,70-79,1,1,1279,Brecht,Antwerpen,Vlaams Gewest,Voorkempen,1224,6,298,3,907,3,6,0,13,0,0
24134,V,40-49,1,0,1512,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland,1365,69,181,53,973,15,14,1,197,0,0
13035,M,60-69,1,1,472,Ravels,Antwerpen,Vlaams Gewest,Kempenland,441,3,57,2,377,0,0,1,7,0,0
11035,V,80-89,1,1,530,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,502,9,45,2,451,7,2,0,4,0,0
11050,M,40-49,1,0,625,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,478,83,16,69,416,14,3,0,43,0,0
23047,V,60-69,1,0,405,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO,318,51,85,40,227,11,1,0,5,0,0
13002,M,30-39,1,0,167,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland,106,7,3,0,98,7,2,0,3,0,0
23045,V,80-89,1,1,584,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,559,7,96,5,460,2,0,0,3,0,0
34009,V,60-69,1,1,312,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,301,4,103,1,197,3,1,0,0,0,0
23104,M,40-49,1,0,535,Lennik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,449,24,38,15,303,9,2,0,106,0,0
36012,M,60-69,1,1,294,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,275,0,46,0,227,0,2,0,0,0,0
36012,V,60-69,1,0,319,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,303,6,102,4,196,2,3,0,2,0,0
72003,M,18-29,1,0,908,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg,473,316,21,0,445,316,3,0,4,0,0
11009,M,30-39,1,0,1815,Brecht,Antwerpen,Vlaams Gewest,Voorkempen,1570,49,39,0,1466,49,19,0,46,0,0
32003,M,80-89,1,1,412,Diksmuide,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,392,5,108,4,282,1,0,0,2,0,0
11035,V,18-29,1,0,1157,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,931,111,94,1,758,109,26,1,53,0,0
31040,V,18-29,1,0,1506,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,1239,169,138,1,909,167,25,1,167,0,0
32030,M,40-49,1,0,184,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,147,21,10,19,91,2,1,0,45,0,0
71017,V,90-100+,1,1,58,Gingelom,Limburg,Vlaams Gewest,Haspengouw,55,1,26,1,28,0,0,0,1,0,0
36019,V,50-59,1,0,823,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL,740,37,162,31,554,6,3,0,21,0,0
33040,M,12-17,0,0,276,Langemark-Poelkapelle,West-Vlaanderen,Vlaams Gewest,Westhoek,55,238,0,0,46,238,0,0,9,0,0
13008,V,40-49,1,0,2642,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen,2374,46,394,28,1534,18,79,0,367,0,0
11035,M,12-17,0,0,623,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,69,394,0,0,57,394,0,0,12,0,0
44012,M,50-59,1,0,787,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,747,9,44,6,674,3,4,0,25,0,0
71037,M,80-89,1,1,368,Lummen,Limburg,Vlaams Gewest,MidWestLim,349,3,137,1,209,2,0,0,3,0,0
