NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,VACCINATED_FIRST_DOSIS_NBR,VACCINATED_SECOND_DOSIS_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE
37018,M,90-100+,1,1,58,0,32,Wingene,West-Vlaanderen,Vlaams Gewest,RITS
24086,M,10-19,0,0,568,0,0,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
24133,V,0-9,0,0,337,0,0,Linter,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
42006,M,30-39,1,0,2805,26,45,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender
24020,V,60-69,1,0,922,12,20,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland
24130,M,50-59,1,0,682,4,16,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
72042,V,10-19,0,0,982,0,0,Oudsbergen,Limburg,Vlaams Gewest,Kemp en Duin
37011,M,20-29,1,0,431,8,4,Pittem,West-Vlaanderen,Vlaams Gewest,RITS
31040,M,10-19,1,0,221,0,0,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40
13002,V,70-79,1,1,150,0,0,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland
45062,M,60-69,1,0,61,2,2,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
35013,M,20-29,1,0,4019,56,23,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
72037,V,40-49,1,0,822,20,26,Hamont-Achel,Limburg,Vlaams Gewest,Noord-Limburg
23044,V,50-59,1,0,993,42,40,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO
31043,V,30-39,1,0,1149,37,34,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust
13010,M,50-59,1,0,987,6,16,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen
12009,M,80-89,1,1,373,4,29,Duffel,Antwerpen,Vlaams Gewest,Pallieterland
33041,M,70-79,1,1,149,1,4,Vleteren,West-Vlaanderen,Vlaams Gewest,Westhoek
12041,M,40-49,1,0,1690,42,51,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
73107,V,30-39,1,0,2520,63,55,Maasmechelen,Limburg,Vlaams Gewest,Maasland
12029,M,80-89,1,1,401,2,10,Putte,Antwerpen,Vlaams Gewest,Bonstato
11038,M,90-100+,1,1,28,1,14,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
42025,V,20-29,1,0,1598,40,50,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
11022,M,80-89,1,1,401,12,15,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen
31005,V,30-39,1,0,6842,342,257,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge
73009,V,30-39,1,0,663,38,24,Borgloon,Limburg,Vlaams Gewest,Haspengouw
34027,M,20-29,1,0,1969,17,29,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen
37002,V,80-89,1,1,307,7,66,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS
73098,V,60-69,1,0,270,4,6,Wellen,Limburg,Vlaams Gewest,Haspengouw
23027,M,30-39,1,0,2670,42,25,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei
23102,V,30-39,1,0,1112,16,9,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
12007,M,40-49,1,0,1326,26,32,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
13003,V,80-89,1,1,632,5,81,Balen,Antwerpen,Vlaams Gewest,Baldemore
11038,V,60-69,1,0,293,5,21,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
13053,V,60-69,1,1,512,1,8,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen
24066,V,30-39,1,0,821,58,27,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
41048,V,10-19,0,0,1771,0,2,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
41048,M,10-19,0,0,1871,0,1,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
12041,M,0-9,0,0,1410,0,0,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
23097,M,90-100+,1,1,30,0,3,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland
11023,M,70-79,1,1,1282,9,22,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen
33011,V,10-19,1,0,373,2,9,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek
71037,M,40-49,1,0,949,6,13,Lummen,Limburg,Vlaams Gewest,MidWestLim
12026,V,10-19,1,0,226,1,11,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland
42023,V,10-19,1,0,101,0,4,Waasmunster,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
23097,V,10-19,0,0,548,0,0,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland
33040,M,10-19,0,0,380,0,0,Langemark-Poelkapelle,West-Vlaanderen,Vlaams Gewest,Westhoek
13017,M,10-19,1,0,214,0,4,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen
24007,V,10-19,0,0,480,0,0,Begijnendijk,Vlaams-Brabant,Vlaams Gewest,Demerland
73006,M,10-19,0,0,1371,0,0,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg
73042,M,40-49,1,0,1593,22,11,Lanaken,Limburg,Vlaams Gewest,Maasland
11002,V,50-59,1,0,28932,649,891,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
31006,M,10-19,0,0,476,0,0,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust
45063,M,50-59,1,0,505,8,5,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea
44040,V,40-49,1,0,804,39,41,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
11024,V,70-79,1,1,958,2,22,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
13037,M,90-100+,1,1,22,0,12,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland
23045,M,50-59,1,0,1417,10,17,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
11002,M,70-79,1,1,16187,97,405,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
31004,V,60-69,1,0,983,14,24,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust
71070,M,20-29,1,0,1993,10,11,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim
23047,M,70-79,1,1,394,5,12,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO
41081,M,70-79,1,1,1125,3,17,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea
72004,M,80-89,1,1,396,1,30,Bree,Limburg,Vlaams Gewest,Kemp en Duin
71017,M,60-69,1,0,289,1,3,Gingelom,Limburg,Vlaams Gewest,Haspengouw
13004,M,30-39,1,0,1116,7,5,Beerse,Antwerpen,Vlaams Gewest,Kempenland
45062,M,50-59,1,0,183,3,2,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
23045,V,60-69,1,0,610,14,36,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
23081,V,50-59,1,0,916,27,43,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO
72043,M,70-79,1,1,1405,5,19,Pelt,Limburg,Vlaams Gewest,Noord-Limburg
43007,M,30-39,1,0,366,5,2,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
41034,M,60-69,1,1,613,2,9,Lede,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
37017,V,10-19,0,0,461,1,1,Wielsbeke,West-Vlaanderen,Vlaams Gewest,Regio Waregem
42011,V,40-49,1,0,1350,67,44,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender
13053,V,50-59,1,0,1194,28,50,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen
45035,V,60-69,1,1,825,12,22,Oudenaarde,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
13013,V,70-79,1,1,648,2,29,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
33029,V,90-100+,1,1,178,2,113,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen
13013,M,40-49,1,0,975,6,8,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
43014,M,30-39,1,0,409,1,3,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
12009,V,50-59,1,0,1286,72,84,Duffel,Antwerpen,Vlaams Gewest,Pallieterland
24059,M,0-9,0,0,922,0,0,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
24104,M,30-39,1,0,1148,12,13,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
37002,V,70-79,1,1,315,1,22,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS
43002,M,10-19,1,0,137,1,0,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
71069,M,30-39,1,0,737,4,2,Ham,Limburg,Vlaams Gewest,West-Limburg
36007,V,30-39,1,0,653,23,44,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS
34022,V,60-69,1,0,2471,60,107,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
71024,V,60-69,1,0,458,7,15,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode
46013,V,10-19,1,0,175,6,3,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
35013,V,60-69,1,1,2797,12,42,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
11040,V,40-49,1,0,2047,64,66,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
24059,M,60-69,1,0,599,6,8,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
11025,V,20-29,1,0,485,18,20,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
71045,V,40-49,1,0,499,17,27,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw
44020,M,30-39,1,0,719,10,7,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
23003,V,60-69,1,1,616,5,16,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei
45060,V,10-19,0,0,304,0,1,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
33029,V,10-19,0,0,851,0,1,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen
71045,M,10-19,0,0,303,0,0,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw
46003,V,0-9,0,0,2503,0,0,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
24009,V,70-79,1,1,410,24,3,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
34003,M,0-9,0,0,566,0,0,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
24008,V,0-9,0,0,300,0,0,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland
72038,V,80-89,1,1,297,2,43,Hechtel-Eksel,Limburg,Vlaams Gewest,Noord-Limburg
42028,M,10-19,0,0,1021,0,1,Zele,Oost-Vlaanderen,Vlaams Gewest,Dender
46021,V,0-9,0,0,4649,0,0,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
24048,M,10-19,0,0,595,0,0,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
23086,V,10-19,0,0,740,0,1,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland
12002,M,60-69,1,1,360,1,7,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland
37002,M,90-100+,1,1,37,0,13,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS
34027,V,20-29,1,0,1820,46,135,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen
73083,V,10-19,1,0,284,3,8,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg
23094,V,10-19,1,0,425,2,2,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
46014,V,40-49,1,0,2808,167,87,Lokeren,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
42010,V,20-29,1,0,630,29,33,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
11054,M,30-39,1,0,731,7,4,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen
32030,M,40-49,1,0,196,1,1,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek
11044,M,80-89,1,1,309,4,17,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
13017,M,70-79,1,1,787,1,28,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen
37018,V,20-29,1,0,820,45,61,Wingene,West-Vlaanderen,Vlaams Gewest,RITS
71070,M,90-100+,1,1,80,2,38,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim
73098,M,80-89,1,1,162,9,2,Wellen,Limburg,Vlaams Gewest,Haspengouw
43018,M,70-79,1,1,542,16,16,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
11037,V,80-89,1,1,488,1,93,Rumst,Antwerpen,Vlaams Gewest,RupeLaar
24062,M,90-100+,1,1,359,16,101,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven
23047,V,40-49,1,0,1083,24,28,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO
43014,V,40-49,1,0,451,23,21,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
37015,M,30-39,1,0,1300,14,3,Tielt,West-Vlaanderen,Vlaams Gewest,RITS
35029,M,30-39,1,0,476,14,5,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust
13010,M,60-69,1,1,369,2,7,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen
13013,M,60-69,1,0,583,1,11,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
13046,V,20-29,1,0,621,10,21,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland
71057,V,80-89,1,1,505,3,62,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg
23100,M,80-89,1,1,78,1,3,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei
23045,M,70-79,1,1,789,2,16,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
35011,V,60-69,1,1,893,5,11,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
24011,M,50-59,1,0,719,28,15,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
34003,V,70-79,1,1,471,1,17,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
32010,V,80-89,1,1,324,1,32,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
34003,M,10-19,1,0,106,1,2,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
13040,V,60-69,1,0,1530,30,44,Turnhout,Antwerpen,Vlaams Gewest,Kempenland
37017,V,60-69,1,0,281,17,13,Wielsbeke,West-Vlaanderen,Vlaams Gewest,Regio Waregem
43007,M,40-49,1,0,429,8,4,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
35002,M,40-49,1,0,1088,27,13,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
35006,M,60-69,1,1,451,3,4,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
73032,M,0-9,0,0,460,0,0,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg
71011,M,10-19,1,0,190,0,1,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode
37018,V,0-9,0,0,697,0,0,Wingene,West-Vlaanderen,Vlaams Gewest,RITS
34013,V,90-100+,1,1,171,8,68,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
23002,V,20-29,1,0,1931,29,37,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO
71022,V,40-49,1,0,4989,209,187,Hasselt,Limburg,Vlaams Gewest,Herkenrode
34013,M,70-79,1,1,1207,14,29,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
46025,M,50-59,1,0,2275,17,33,Temse,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
12041,M,10-19,0,0,1197,0,1,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
45062,M,0-9,0,0,73,0,0,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
37020,M,60-69,1,0,308,1,6,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL
43007,V,0-9,0,0,306,0,0,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
31005,M,30-39,1,0,7115,135,75,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge
71057,V,10-19,0,0,818,0,1,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg
34002,V,0-9,0,0,738,0,0,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
44040,M,70-79,1,1,437,4,12,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
44021,M,50-59,1,0,15438,216,152,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent
23024,V,70-79,1,1,426,4,22,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
24043,V,10-19,0,0,470,0,1,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
34022,V,50-59,1,0,5029,228,276,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
45063,V,40-49,1,0,479,29,27,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea
24043,V,50-59,1,0,782,55,56,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
11050,M,40-49,1,0,622,7,4,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen
24130,V,90-100+,1,1,79,7,42,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
24014,M,60-69,1,0,437,6,5,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
41018,V,60-69,1,0,1159,40,31,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
72018,V,90-100+,1,1,52,1,33,Kinrooi,Limburg,Vlaams Gewest,Maasland
11030,M,60-69,1,0,308,1,4,Niel,Antwerpen,Vlaams Gewest,RupeLaar
73109,M,80-89,1,1,85,1,3,Voeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg
72043,M,90-100+,1,1,99,4,30,Pelt,Limburg,Vlaams Gewest,Noord-Limburg
24055,M,70-79,1,1,769,4,8,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
24048,M,60-69,1,0,521,10,11,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
42011,M,20-29,1,0,1073,11,11,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender
23096,M,60-69,1,1,696,9,5,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO
13016,V,90-100+,1,1,64,1,28,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen
24062,M,50-59,1,0,5658,141,102,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven
37020,V,60-69,1,0,343,4,21,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL
44052,M,60-69,1,0,514,5,6,Oosterzele,Oost-Vlaanderen,Vlaams Gewest,Panacea
13016,M,60-69,1,1,293,1,3,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen
38025,M,80-89,1,1,332,1,9,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
24135,V,60-69,1,0,403,10,19,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland
34022,V,70-79,1,1,3763,48,213,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
37015,V,70-79,1,1,992,4,32,Tielt,West-Vlaanderen,Vlaams Gewest,RITS
33021,V,90-100+,1,1,227,14,109,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek
33029,M,20-29,1,0,1097,14,13,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen
24055,V,60-69,1,0,649,18,25,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
44064,V,70-79,1,1,542,3,9,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
72003,M,60-69,1,0,450,4,2,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg
13031,V,90-100+,1,1,80,1,54,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland
71067,V,70-79,1,1,346,1,12,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin
13003,M,70-79,1,1,948,2,16,Balen,Antwerpen,Vlaams Gewest,Baldemore
13029,M,80-89,1,1,221,0,18,Olen,Antwerpen,Vlaams Gewest,Middenkempen
11023,M,0-9,0,0,1359,0,0,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen
41082,M,10-19,0,0,796,0,0,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
23023,M,10-19,0,0,467,0,0,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland
13014,M,60-69,1,1,638,2,4,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
24041,M,80-89,1,1,126,2,4,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
12040,M,10-19,1,0,296,2,1,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
11055,M,70-79,1,1,1170,8,38,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen
13023,M,40-49,1,0,574,12,2,Merksplas,Antwerpen,Vlaams Gewest,Kempenland
34002,V,60-69,1,0,458,7,19,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
73107,M,70-79,1,1,1443,4,12,Maasmechelen,Limburg,Vlaams Gewest,Maasland
23103,V,70-79,1,1,573,6,10,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
13014,V,10-19,1,0,238,0,4,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
34025,V,0-9,0,0,275,0,0,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS
11035,M,60-69,1,1,640,0,12,Ranst,Antwerpen,Vlaams Gewest,Pallieterland
13046,M,10-19,0,0,500,0,1,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland
13014,V,60-69,1,1,592,3,10,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
11004,V,0-9,0,0,638,0,0,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11037,M,0-9,0,0,816,0,0,Rumst,Antwerpen,Vlaams Gewest,RupeLaar
41082,V,80-89,1,1,720,7,140,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
11022,V,50-59,1,0,1394,37,78,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen
24007,V,40-49,1,0,697,35,22,Begijnendijk,Vlaams-Brabant,Vlaams Gewest,Demerland
73109,V,50-59,1,0,331,4,17,Voeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg
35011,V,70-79,1,1,1578,12,17,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
