NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,VACCINATED_FIRST_DOSIS_NBR,VACCINATED_SECOND_DOSIS_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE
46021,M,30-39,1,0,4944,71,51,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
34003,V,30-39,1,0,645,43,42,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
12040,M,50-59,1,0,1846,70,34,Willebroek,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
24130,V,50-59,1,0,651,49,57,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
24135,M,40-49,1,0,743,10,11,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland
11013,M,80-89,1,1,594,4,25,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11053,V,40-49,1,0,1317,49,65,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen
41002,V,30-39,1,0,5726,181,233,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
46025,M,80-89,1,1,567,2,36,Temse,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
36007,V,80-89,1,1,391,0,51,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS
45059,M,0-9,0,0,740,0,0,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea
73107,M,10-19,1,0,432,0,1,Maasmechelen,Limburg,Vlaams Gewest,Maasland
37011,M,40-49,1,0,456,4,5,Pittem,West-Vlaanderen,Vlaams Gewest,RITS
23039,V,60-69,1,1,292,0,7,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
33040,V,0-9,0,0,419,0,0,Langemark-Poelkapelle,West-Vlaanderen,Vlaams Gewest,Westhoek
23102,V,10-19,0,0,740,0,0,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
33040,M,90-100+,1,1,33,0,10,Langemark-Poelkapelle,West-Vlaanderen,Vlaams Gewest,Westhoek
23002,V,40-49,1,0,2243,88,87,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO
71069,M,60-69,1,0,364,2,5,Ham,Limburg,Vlaams Gewest,West-Limburg
13046,M,40-49,1,0,703,22,6,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland
13017,M,20-29,1,0,1172,18,12,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen
41018,V,80-89,1,1,1090,7,135,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
37012,M,80-89,1,1,132,1,14,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS
23062,V,20-29,1,0,1316,44,31,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
23024,V,50-59,1,0,700,36,45,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
11018,V,90-100+,1,1,58,2,27,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar
11054,M,10-19,1,0,121,1,0,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen
24028,M,50-59,1,0,516,6,5,Geetbets,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
44064,V,40-49,1,0,541,31,15,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
46024,M,80-89,1,1,367,3,29,Stekene,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
12005,M,0-9,0,0,737,0,0,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato
36006,M,90-100+,1,1,37,0,14,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL
73107,V,0-9,0,0,2050,0,0,Maasmechelen,Limburg,Vlaams Gewest,Maasland
42003,V,40-49,1,0,1057,55,63,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender
13035,V,90-100+,1,1,85,3,29,Ravels,Antwerpen,Vlaams Gewest,Kempenland
44043,V,70-79,1,1,1165,16,46,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
24038,M,90-100+,1,1,60,3,20,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
72018,M,0-9,0,0,554,0,0,Kinrooi,Limburg,Vlaams Gewest,Maasland
23102,V,60-69,1,0,503,14,23,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
44064,V,30-39,1,0,387,34,12,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
11040,M,90-100+,1,1,133,12,22,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
24137,M,20-29,1,0,262,9,2,Glabbeek,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
24094,V,60-69,1,1,464,8,10,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
44034,M,30-39,1,0,1175,16,16,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
12021,V,50-59,1,0,2762,113,140,Lier,Antwerpen,Vlaams Gewest,Pallieterland
24055,M,40-49,1,0,1417,18,8,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
44012,V,80-89,1,1,370,1,25,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
12035,V,40-49,1,0,1377,52,59,Sint-Katelijne-Waver,Antwerpen,Vlaams Gewest,Mechelen - Katelijne
24045,M,80-89,1,1,187,3,12,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
46025,M,30-39,1,0,1890,26,33,Temse,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
37020,M,20-29,1,0,499,9,4,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL
73032,V,60-69,1,0,338,4,9,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg
12002,V,80-89,1,1,384,2,99,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland
24135,M,20-29,1,0,541,9,6,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland
23077,M,80-89,1,1,637,6,30,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei
23094,V,70-79,1,1,1243,3,41,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
73006,V,10-19,1,0,320,2,11,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg
43002,M,30-39,1,0,809,7,9,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
31012,V,30-39,1,0,732,70,42,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40
24054,V,80-89,1,1,269,5,30,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
23045,V,10-19,1,0,209,4,1,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
43005,M,90-100+,1,1,72,4,45,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
44013,V,0-9,0,0,905,0,0,Destelbergen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
45064,M,0-9,0,0,280,0,0,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
11029,M,0-9,0,0,1495,0,0,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
71004,M,0-9,0,0,2745,0,0,Beringen,Limburg,Vlaams Gewest,West-Limburg
11013,V,10-19,0,0,841,0,1,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
33029,V,0-9,0,0,1003,0,0,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen
24062,M,60-69,1,1,2128,42,47,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven
13049,V,20-29,1,0,1275,40,61,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen
11007,V,40-49,1,0,641,38,19,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
24054,M,40-49,1,0,514,7,5,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
23038,V,80-89,1,1,344,2,33,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO
34025,M,60-69,1,1,165,0,1,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS
12035,M,60-69,1,1,610,0,8,Sint-Katelijne-Waver,Antwerpen,Vlaams Gewest,Mechelen - Katelijne
73040,M,0-9,0,0,440,0,0,Kortessem,Limburg,Vlaams Gewest,Haspengouw
44013,V,30-39,1,0,1127,76,36,Destelbergen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
23101,V,70-79,1,1,813,5,28,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei
34040,V,80-89,1,1,1296,21,192,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
44064,V,80-89,1,1,334,7,20,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
13013,M,20-29,1,0,751,9,10,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
24133,M,60-69,1,0,266,4,3,Linter,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
42011,V,30-39,1,0,1244,60,54,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender
37015,M,40-49,1,0,1346,16,10,Tielt,West-Vlaanderen,Vlaams Gewest,RITS
42004,V,20-29,1,0,778,44,37,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender
13014,M,90-100+,1,1,59,2,15,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
44043,M,90-100+,1,1,76,3,20,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
71070,V,70-79,1,1,1340,1,51,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim
23050,M,70-79,1,1,756,6,32,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
33011,M,30-39,1,0,2093,38,29,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek
37007,M,30-39,1,0,683,5,4,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS
34040,V,50-59,1,0,2853,152,120,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
45041,M,50-59,1,0,1782,25,14,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
23098,V,50-59,1,0,381,20,11,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei
38025,V,60-69,1,1,444,3,4,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
11038,V,70-79,1,1,389,2,14,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
33041,V,70-79,1,1,168,0,8,Vleteren,West-Vlaanderen,Vlaams Gewest,Westhoek
31003,V,10-19,0,0,685,0,3,Beernem,West-Vlaanderen,Vlaams Gewest,WE40
38002,M,10-19,1,0,63,0,1,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
13037,V,70-79,1,1,504,0,25,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland
41011,M,50-59,1,0,1532,16,15,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
42028,V,10-19,1,0,250,4,10,Zele,Oost-Vlaanderen,Vlaams Gewest,Dender
11024,M,90-100+,1,1,67,0,14,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
23101,V,10-19,1,0,233,0,2,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei
44052,V,0-9,0,0,665,0,0,Oosterzele,Oost-Vlaanderen,Vlaams Gewest,Panacea
24007,V,60-69,1,1,321,0,2,Begijnendijk,Vlaams-Brabant,Vlaams Gewest,Demerland
24045,V,0-9,0,0,540,0,0,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
33037,M,80-89,1,1,279,2,45,Zonnebeke,West-Vlaanderen,Vlaams Gewest,Westhoek
42023,V,70-79,1,1,500,1,5,Waasmunster,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
23003,V,10-19,0,0,1317,1,1,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei
24094,M,50-59,1,0,1324,30,19,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
23062,V,10-19,1,0,286,1,2,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
41034,M,60-69,1,0,644,14,8,Lede,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
24008,V,60-69,1,1,179,1,4,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland
44081,M,30-39,1,0,1034,12,8,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
71053,M,80-89,1,1,858,8,95,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw
23086,M,60-69,1,1,414,1,6,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland
71022,V,10-19,1,0,738,7,4,Hasselt,Limburg,Vlaams Gewest,Herkenrode
34023,M,60-69,1,0,436,2,13,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
13016,V,70-79,1,1,433,1,7,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen
23064,V,0-9,0,0,215,0,0,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei
43007,M,70-79,1,1,324,0,11,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
71069,V,60-69,1,1,316,0,6,Ham,Limburg,Vlaams Gewest,West-Limburg
12026,V,0-9,0,0,1140,0,0,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland
11005,M,10-19,1,0,225,0,2,Boom,Antwerpen,Vlaams Gewest,RupeLaar
13035,V,60-69,1,1,426,0,8,Ravels,Antwerpen,Vlaams Gewest,Kempenland
35013,M,10-19,0,0,2540,0,2,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
11044,V,10-19,0,0,819,0,1,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
13010,V,50-59,1,0,925,32,59,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen
44021,V,50-59,1,0,14869,585,490,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent
23033,V,20-29,1,0,550,21,18,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
36007,V,60-69,1,0,330,8,12,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS
13040,V,80-89,1,1,1327,3,186,Turnhout,Antwerpen,Vlaams Gewest,Kempenland
73107,M,60-69,1,1,1117,1,10,Maasmechelen,Limburg,Vlaams Gewest,Maasland
71017,V,60-69,1,0,263,8,11,Gingelom,Limburg,Vlaams Gewest,Haspengouw
72037,M,30-39,1,0,764,7,7,Hamont-Achel,Limburg,Vlaams Gewest,Noord-Limburg
71067,V,60-69,1,0,307,11,7,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin
71045,V,10-19,0,0,307,1,0,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw
13008,V,40-49,1,0,2692,158,96,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen
24038,V,60-69,1,1,601,9,14,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
73042,M,10-19,0,0,995,0,0,Lanaken,Limburg,Vlaams Gewest,Maasland
37002,M,50-59,1,0,643,9,12,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS
73009,V,40-49,1,0,745,41,39,Borgloon,Limburg,Vlaams Gewest,Haspengouw
72037,M,80-89,1,1,396,10,55,Hamont-Achel,Limburg,Vlaams Gewest,Noord-Limburg
23003,V,80-89,1,1,735,7,98,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei
11018,V,50-59,1,0,797,26,55,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar
44073,M,10-19,0,0,367,0,0,Wachtebeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
35005,M,10-19,1,0,142,0,2,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
11001,M,0-9,0,0,711,0,0,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar
11030,V,0-9,0,0,695,0,0,Niel,Antwerpen,Vlaams Gewest,RupeLaar
13036,M,10-19,0,0,522,0,0,Retie,Antwerpen,Vlaams Gewest,Baldemore
43018,V,70-79,1,1,601,11,14,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
38008,M,90-100+,1,1,44,1,15,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
73083,V,50-59,1,0,2309,128,144,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg
44064,M,30-39,1,0,346,12,4,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
37015,M,70-79,1,1,904,7,22,Tielt,West-Vlaanderen,Vlaams Gewest,RITS
23024,V,20-29,1,0,480,35,16,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
43018,M,30-39,1,0,876,16,6,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
44073,M,40-49,1,0,510,7,8,Wachtebeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
23027,V,70-79,1,1,1792,5,48,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei
71024,M,70-79,1,1,531,1,7,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode
13037,M,60-69,1,1,317,0,4,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland
13053,V,30-39,1,0,1018,45,55,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen
13011,V,40-49,1,0,1730,91,86,Herentals,Antwerpen,Vlaams Gewest,Middenkempen
34003,M,20-29,1,0,593,5,6,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
34002,M,20-29,1,0,858,14,8,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
11025,V,60-69,1,1,264,6,1,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
34023,M,10-19,1,0,141,1,2,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
36015,M,10-19,1,0,716,1,7,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL
46014,M,30-39,1,0,2690,24,23,Lokeren,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
11021,M,70-79,1,1,383,5,10,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
11016,M,60-69,1,0,666,8,2,Essen,Antwerpen,Vlaams Gewest,Noorderkempen
44045,V,90-100+,1,1,39,10,2,Moerbeke,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
11039,M,0-9,0,0,915,0,0,Schilde,Antwerpen,Vlaams Gewest,Voorkempen
12026,M,10-19,1,0,226,0,3,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland
23024,M,0-9,0,0,479,0,0,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
24008,V,70-79,1,1,261,0,4,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland
13013,M,60-69,1,1,499,0,5,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
