NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
11037,M,12-17,0,0,Rumst,ANTWERPEN,VLAAMS GEWEST,RupeLaar,505,7,1,0,497,5,1,1,6,0,1,25,540
23101,M,70-79,1,1,Sint-Genesius-Rode,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,695,9,90,2,583,7,13,0,9,0,0,652,746
45065,V,70-79,1,1,Roborst,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,330,1,137,0,189,0,1,1,3,0,0,319,338
24033,V,18-29,1,0,Haacht,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,852,4,76,0,665,4,16,0,95,0,0,713,911
41048,M,30-39,1,0,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,2024,29,48,0,1927,20,13,9,36,0,0,1578,2268
11039,V,50-59,1,0,Schilde,ANTWERPEN,VLAAMS GEWEST,Voorkempen,1492,5,338,2,967,3,40,0,147,0,0,1387,1588
43007,M,18-29,1,0,Kaprijke,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,418,2,8,0,383,2,2,0,25,0,0,283,433
31004,V,60-69,1,1,Blankenberge,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,985,7,181,0,780,6,7,1,17,0,0,952,1002
23060,V,60-69,1,1,Opwijk,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,391,2,78,0,310,2,3,0,0,0,0,374,406
34043,M,30-39,1,0,Helkijn,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,89,5,2,0,85,3,0,2,2,0,0,65,115
73066,M,18-29,1,0,Riemst,LIMBURG,VLAAMS GEWEST,ZOLim,879,10,21,0,817,9,7,1,34,0,0,491,1054
73001,M,60-69,1,0,Alken,LIMBURG,VLAAMS GEWEST,Herkenrode,445,3,114,1,116,1,190,1,25,0,0,433,463
24008,M,70-79,1,1,Bekkevoort,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,282,0,66,0,213,0,1,0,2,0,0,274,289
11008,M,50-59,1,0,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,2559,10,650,2,1320,7,54,1,533,2,0,2421,2726
24009,M,12-17,0,0,Bertem,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,361,2,1,0,353,2,1,0,6,0,0,51,404
11029,M,30-39,1,0,Mortsel,ANTWERPEN,VLAAMS GEWEST,ZORA,1529,15,52,0,1407,11,49,4,20,1,0,1211,1704
