NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
73107,M,40-49,1,0,2569,Maasmechelen,Limburg,Vlaams Gewest,Maasland,579,1459,51,439,313,1019,8,1,207
41011,M,50-59,1,0,1538,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,791,609,49,361,724,248,14,0,4
34042,V,40-49,1,0,1575,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,733,710,139,122,458,588,6,0,130
44021,V,90-100+,1,1,2001,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,1812,44,509,10,1055,34,115,0,133
11055,M,50-59,1,0,1668,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,969,628,44,366,733,261,26,1,166
42025,V,40-49,1,0,1674,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,707,819,92,178,441,641,20,0,154
44043,V,70-79,1,1,1199,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,1019,148,245,142,765,6,5,0,4
43005,M,40-49,1,0,1437,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,548,687,34,234,167,452,25,1,322
44040,M,20-29,1,0,607,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,120,374,11,0,69,370,9,4,31
31005,M,50-59,1,0,8295,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge,4704,3007,252,1507,3773,1500,85,0,594
45059,M,60-69,1,1,474,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea,456,7,28,1,421,6,4,0,3
44013,M,50-59,1,0,1295,Destelbergen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,418,788,59,358,229,430,12,0,118
33011,V,60-69,1,1,1095,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,989,58,133,50,848,7,7,1,1
35029,V,20-29,1,0,499,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,145,248,38,0,92,247,6,1,9
11025,V,10-19,1,0,99,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,33,39,2,0,18,38,0,1,13
11023,V,40-49,1,0,1663,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,548,980,135,75,370,905,27,0,16
13025,M,10-19,0,0,1656,Mol,Antwerpen,Vlaams Gewest,Baldemore,31,97,0,0,11,97,0,0,20
11056,M,60-69,1,0,715,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,550,137,55,38,488,99,3,0,4
13001,V,50-59,1,0,1004,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,481,419,65,189,321,230,9,0,86
11056,V,40-49,1,0,1202,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,498,564,103,155,233,409,19,0,143
23027,M,30-39,1,0,2727,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,390,1767,76,6,280,1756,23,5,11
11007,M,20-29,1,0,600,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,70,279,15,0,22,123,26,156,7
23100,V,70-79,1,1,221,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,201,1,19,1,181,0,0,0,1
23052,V,30-39,1,0,1082,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,317,537,87,1,212,535,7,1,11
23025,M,50-59,1,0,2605,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,1246,1035,168,549,932,485,25,1,121
45065,M,80-89,1,1,146,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,139,3,30,3,108,0,0,0,1
31042,V,60-69,1,0,105,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust,82,16,9,16,69,0,0,0,4
11044,V,80-89,1,1,393,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,375,4,82,0,222,3,59,1,12
23105,M,50-59,1,0,961,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO,522,381,59,140,452,241,7,0,4
44081,V,60-69,1,1,424,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,396,15,42,14,349,1,3,0,2
31006,V,20-29,1,0,541,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,177,232,46,2,108,230,9,0,14
41002,M,50-59,1,0,6360,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,3200,2643,232,1612,2853,1029,66,2,49
71016,V,60-69,1,0,2416,Genk,Limburg,Vlaams Gewest,Kemp en Duin,1729,497,193,445,1468,52,47,0,21
24062,V,70-79,1,1,3688,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,3327,205,610,186,950,13,1728,6,39
72004,M,60-69,1,0,555,Bree,Limburg,Vlaams Gewest,Kemp en Duin,347,191,9,166,301,25,2,0,35
41018,M,60-69,1,0,1152,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,858,225,65,127,784,98,6,0,3
13011,M,80-89,1,1,623,Herentals,Antwerpen,Vlaams Gewest,Middenkempen,571,18,144,8,414,10,3,0,10
12029,M,60-69,1,1,563,Putte,Antwerpen,Vlaams Gewest,Bonstato,415,127,37,127,370,0,3,0,5
24130,V,60-69,1,1,275,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,257,12,102,12,149,0,0,0,6
13011,M,10-19,0,0,1137,Herentals,Antwerpen,Vlaams Gewest,Middenkempen,6,187,0,0,5,187,0,0,1
24134,V,60-69,1,0,808,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland,552,228,25,41,520,186,4,1,3
