NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
11050,V,40-49,1,0,665,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,55,47,0,31,49,15,6,1,0
11035,V,10-19,0,0,739,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,0,1,0,0,0,1,0,0,0
13002,M,60-69,1,1,75,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland,0,57,0,13,0,44,0,0,0
23044,V,30-39,1,0,816,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO,84,61,0,40,79,19,5,2,0
23102,V,20-29,1,0,935,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,47,57,1,28,43,28,3,1,0
38016,V,90-100+,1,1,121,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,124,18,0,16,117,2,1,0,6
72020,M,10-19,0,0,1499,Lommel,Limburg,Vlaams Gewest,Noord-Limburg,1,0,0,0,1,0,0,0,0
11053,M,10-19,1,0,233,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,2,1,0,0,1,0,1,1,0
34042,M,0-9,0,0,1314,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,0,0,0,0,0,0,0,0,0
33029,M,80-89,1,1,437,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen,285,145,0,68,284,76,1,1,0
13031,V,60-69,1,1,467,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,26,334,0,33,23,301,3,0,0
46003,V,60-69,1,1,1544,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,75,1278,0,210,70,1066,5,2,0
71034,M,40-49,1,0,1012,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,15,67,1,40,12,16,2,11,0
43018,V,50-59,1,0,838,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,123,65,0,42,106,19,16,4,1
13013,M,70-79,1,1,641,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen,59,595,0,223,54,371,3,1,2
11037,M,90-100+,1,1,58,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,36,39,0,38,36,1,0,0,0
12021,M,50-59,1,0,2639,Lier,Antwerpen,Vlaams Gewest,Pallieterland,114,124,1,69,94,51,16,4,3
24033,V,90-100+,1,1,93,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,41,61,0,56,41,5,0,0,0
23045,V,30-39,1,0,1164,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,103,116,0,75,99,37,4,4,0
34041,V,90-100+,1,1,233,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen,163,136,0,108,163,26,0,2,0
36012,V,90-100+,1,1,111,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,69,59,0,52,68,7,0,0,1
44081,M,0-9,0,0,893,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,0,0,0,0,0,0,0,0,0
71024,V,40-49,1,0,873,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,101,97,0,90,96,6,5,1,0
71070,V,40-49,1,0,2273,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,227,207,0,147,207,58,20,2,0
73028,V,60-69,1,1,3,Herstappe,Limburg,Vlaams Gewest,Zuid-Oost Limburg,0,2,0,2,0,0,0,0,0
73040,V,20-29,1,0,410,Kortessem,Limburg,Vlaams Gewest,Haspengouw,49,58,0,38,47,19,2,1,0
23038,V,60-69,1,0,397,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO,51,105,0,32,44,72,6,1,1
11040,V,60-69,1,1,1051,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,47,944,0,207,39,421,8,316,0
24011,V,90-100+,1,1,90,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,90,26,0,23,90,3,0,0,0
12026,V,60-69,1,0,767,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,100,189,0,68,89,120,10,1,1
13001,V,20-29,1,0,744,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,85,80,0,61,76,17,9,2,0
24041,V,20-29,1,0,367,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,51,40,1,26,43,14,7,0,0
34041,M,20-29,1,0,1914,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen,78,57,2,37,70,19,6,1,0
71024,V,70-79,1,1,590,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,226,371,0,216,31,100,194,55,1
36011,V,20-29,1,0,577,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,84,79,0,61,82,16,2,2,0
34009,V,30-39,1,0,781,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,110,89,0,67,98,22,11,0,1
71057,M,60-69,1,0,642,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,16,130,0,21,15,107,1,2,0
44012,M,0-9,0,0,561,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,0,0,0,0,0,0,0,0,0
11029,M,70-79,1,1,900,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,54,849,0,304,53,545,0,0,1
23094,V,10-19,0,0,1758,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,1,0,0,0,1,0,0,0,0
23101,M,10-19,0,0,1032,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei,0,0,0,0,0,0,0,0,0
73042,V,70-79,1,1,1279,Lanaken,Limburg,Vlaams Gewest,Maasland,122,1187,0,535,117,652,5,0,0
24130,V,90-100+,1,1,79,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,49,46,0,40,46,6,0,0,3
31043,V,10-19,1,0,262,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,3,7,0,4,3,3,0,0,0
42023,V,60-69,1,1,326,Waasmunster,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,20,289,0,68,17,221,3,0,0
73001,M,70-79,1,1,526,Alken,Limburg,Vlaams Gewest,Herkenrode,215,305,0,180,37,80,175,45,3
31003,M,20-29,1,0,888,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,46,29,2,20,34,7,9,2,1
11023,V,60-69,1,0,940,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,97,222,0,100,89,117,7,5,1
12029,V,40-49,1,0,1196,Putte,Antwerpen,Vlaams Gewest,Bonstato,142,145,0,102,112,39,27,4,3
23003,V,60-69,1,0,800,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei,106,248,0,57,98,189,8,2,0
37015,M,0-9,0,0,1065,Tielt,West-Vlaanderen,Vlaams Gewest,RITS,0,0,0,0,0,0,0,0,0
12041,M,50-59,1,0,1947,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,130,170,0,60,119,110,9,0,2
23024,M,70-79,1,1,393,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,26,367,0,151,24,215,2,1,0
13049,M,90-100+,1,1,67,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen,31,41,0,32,29,9,0,0,2
31006,M,80-89,1,1,267,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,149,132,0,93,147,39,2,0,0
34025,M,20-29,1,0,312,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,15,12,0,5,14,5,1,2,0
36019,V,10-19,0,0,502,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL,1,0,0,0,1,0,0,0,0
34013,V,50-59,1,0,2019,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,267,137,0,97,246,39,18,1,3
34040,M,60-69,1,0,1244,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,58,586,0,150,50,434,6,2,2
44021,V,30-39,1,0,20550,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,1653,1718,1,1493,1425,183,213,42,14
46025,M,60-69,1,1,838,Temse,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,21,691,0,90,19,601,2,0,0
24130,M,80-89,1,1,164,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,115,70,0,25,114,45,0,0,1
37018,V,60-69,1,0,388,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,62,142,0,50,57,92,5,0,0
23097,V,30-39,1,0,673,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland,79,79,0,50,71,27,8,2,0
31012,V,20-29,1,0,752,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,99,109,1,67,89,38,7,4,2
38016,V,20-29,1,0,436,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,58,43,1,29,52,11,5,3,0
23064,V,50-59,1,0,359,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei,63,51,0,25,56,25,7,1,0
24130,V,0-9,0,0,399,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,0,0,0,0,0,0,0,0,0
31003,M,50-59,1,0,1276,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,124,45,1,36,82,8,38,1,3
31005,M,10-19,0,0,4713,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge,1,0,0,0,1,0,0,0,0
37015,M,20-29,1,0,1265,Tielt,West-Vlaanderen,Vlaams Gewest,RITS,37,29,0,18,35,8,2,3,0
44043,M,30-39,1,0,1525,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,105,75,0,45,95,29,9,1,1
71069,M,0-9,0,0,581,Ham,Limburg,Vlaams Gewest,West-Limburg,0,0,0,0,0,0,0,0,0
73098,V,30-39,1,0,437,Wellen,Limburg,Vlaams Gewest,Haspengouw,58,52,0,36,55,16,2,0,1
24008,M,50-59,1,0,519,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland,25,19,0,7,25,9,0,3,0
32030,M,70-79,1,1,127,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,18,102,0,1,17,101,0,0,1
42008,V,80-89,1,1,760,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender,456,274,0,163,443,111,1,0,12
71057,M,90-100+,1,1,42,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,13,60,0,58,12,2,0,0,1
73042,M,10-19,0,0,995,Lanaken,Limburg,Vlaams Gewest,Maasland,0,0,0,0,0,0,0,0,0
11021,V,60-69,1,1,289,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,20,259,0,69,20,190,0,0,0
11039,V,60-69,1,1,634,Schilde,Antwerpen,Vlaams Gewest,Voorkempen,30,588,0,104,27,484,3,0,0
