NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
13008,V,60-69,1,1,Geel,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,1137,2,218,1,880,1,24,0,15,0,0,1104,1181
45065,V,80-89,1,1,Beerlegem,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,229,3,48,1,179,2,0,0,2,0,0,213,243
24137,M,60-69,1,0,Glabbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,183,0,30,0,151,0,2,0,0,0,0,181,189
44083,V,60-69,1,1,Deinze,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,1208,6,173,2,1019,3,5,1,11,0,0,1183,1245
23039,M,18-29,1,0,Kapelle-Op-Den-Bos,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,541,11,12,0,488,6,4,5,37,0,0,456,602
45059,V,40-49,1,0,Brakel,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,931,6,120,0,680,2,21,4,110,0,0,876,989
42010,M,18-29,1,0,Laarne,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,701,3,14,0,557,3,9,0,121,0,0,595,741
24104,V,60-69,1,0,Tervuren,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,597,4,184,1,407,3,3,0,3,0,0,562,648
71004,V,12-17,0,0,Beringen,LIMBURG,VLAAMS GEWEST,West-Limburg,1369,16,0,0,1349,16,0,0,20,0,0,227,1556
36008,V,5-11,0,0,Izegem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,346,188,0,0,138,8,0,0,1,207,180,3,1060
43010,V,5-11,0,0,Maldegem,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,298,162,0,0,107,4,0,0,0,191,158,2,808
12025,M,60-69,1,1,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,1908,6,428,1,1435,4,10,1,33,2,0,1824,1996
41048,M,40-49,1,0,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,2490,17,400,0,1725,15,17,2,348,0,0,2189,2687
44048,V,12-17,0,0,Nazareth,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,340,0,0,0,338,0,1,0,1,0,0,94,352
44012,M,70-79,1,1,De Pinte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,493,1,15,0,473,1,3,0,2,0,0,478,503
23105,M,90-100+,1,1,Affligem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,38,1,17,0,21,1,0,0,0,0,0,36,42
42003,M,30-39,1,0,Berlare,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,828,6,13,0,798,5,5,1,12,0,0,704,886
23100,V,90-100+,1,1,Linkebeek,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,33,0,14,0,14,0,0,0,5,0,0,27,36
41018,V,12-17,0,0,Geraardsbergen,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,1040,9,0,0,1025,9,2,0,13,0,0,509,1129
23024,V,30-39,1,0,Gooik,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,512,6,44,0,441,5,13,1,14,0,0,465,533
23100,V,12-17,0,0,Linkebeek,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,142,3,0,0,137,3,0,0,5,0,0,15,178
42004,V,30-39,1,0,Buggenhout,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,823,2,67,0,745,2,5,0,6,0,0,720,845
11021,V,5-11,0,0,Hove,ANTWERPEN,VLAAMS GEWEST,ZORA,167,43,0,0,56,0,0,0,0,111,43,7,352
71034,V,90-100+,1,1,Leopoldsburg,LIMBURG,VLAAMS GEWEST,West-Limburg,109,0,37,0,63,0,0,0,9,0,0,98,113
44021,M,5-11,0,0,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,2836,1388,0,0,983,79,56,1,2,1795,1308,49,10252
