NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
11056,V,40-49,1,0,1204,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,116,117,0,96,101,20,15,1,0
34023,M,80-89,1,1,312,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,163,157,0,82,136,72,25,3,2
42026,V,60-69,1,0,426,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,61,94,0,41,54,53,7,0,0
44045,V,0-9,0,0,342,Moerbeke,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,0,0,0,0,0,0,0,0,0
24011,M,10-19,0,0,527,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,0,0,0,0,0,0,0,0,0
37012,M,70-79,1,1,196,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS,12,198,0,78,8,120,3,0,1
45065,M,10-19,0,0,391,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,0,0,0,0,0,0,0,0,0
72018,V,40-49,1,0,771,Kinrooi,Limburg,Vlaams Gewest,Maasland,67,80,0,72,66,6,1,2,0
24086,M,50-59,1,0,789,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,46,61,0,43,42,18,4,0,0
24109,V,10-19,1,0,177,Tremelo,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,4,8,0,4,4,3,0,1,0
34027,V,20-29,1,0,1820,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,229,158,2,105,210,48,17,5,0
73032,V,0-9,0,0,484,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg,0,0,0,0,0,0,0,0,0
