NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
23045,M,0-4,0,0,Londerzeel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,18,15,0,0,0,0,0,0,0,18,15,0,493
42010,V,50-59,1,0,Laarne,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,921,1,297,0,564,1,14,0,46,0,0,894,947
73107,V,5-11,0,0,Maasmechelen,LIMBURG,VLAAMS GEWEST,Maasland,177,263,0,0,148,13,0,1,0,29,249,9,1505
36007,V,70-79,1,1,Ingelmunster,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,504,3,140,1,359,2,1,0,4,0,0,496,516
11013,V,80-89,1,1,Edegem,ANTWERPEN,VLAAMS GEWEST,ZORA,825,6,143,0,664,6,2,0,16,0,0,777,867
11052,M,40-49,1,0,Wommelgem,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,704,3,155,0,125,1,404,2,20,0,0,607,760
42026,V,40-49,1,0,Wichelen,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,776,0,139,0,555,0,11,0,70,1,0,725,792
24020,V,12-17,0,0,Diest,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,713,5,0,0,693,4,2,0,18,0,1,247,760
23088,M,40-49,1,0,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,2507,59,433,6,1640,32,22,21,410,2,0,1790,3015
42026,M,40-49,1,0,Wichelen,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,811,2,134,1,577,1,8,0,92,0,0,752,838
71037,V,30-39,1,0,Lummen,LIMBURG,VLAAMS GEWEST,MidWestLim,927,5,82,0,812,5,18,0,15,0,0,823,983
45068,V,40-49,1,0,Huise,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,1022,0,143,0,717,0,19,0,143,0,0,963,1064
41027,M,60-69,1,0,Herzele,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,602,3,59,0,505,3,3,0,35,0,0,584,615
23039,V,30-39,1,0,Kapelle-Op-Den-Bos,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,530,2,40,0,479,1,5,1,6,0,0,442,577
37010,M,80-89,1,1,Oostrozebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,145,0,34,0,110,0,1,0,0,0,0,133,154
24014,V,70-79,1,1,Boortmeerbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,581,0,200,0,373,0,1,0,7,0,0,568,587
11044,V,60-69,1,0,Stabroek,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,609,1,60,0,185,0,358,1,6,0,0,587,629
24041,V,12-17,0,0,Hoegaarden,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,214,1,1,0,205,1,2,0,6,0,0,54,226
37010,V,60-69,1,0,Oostrozebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,221,0,59,0,159,0,1,0,2,0,0,213,229
13035,V,30-39,1,0,Ravels,ANTWERPEN,VLAAMS GEWEST,Kempenland,759,6,76,0,663,5,7,1,13,0,0,631,879
13029,M,50-59,1,0,Olen,ANTWERPEN,VLAAMS GEWEST,Middenkempen,936,1,267,0,567,1,9,0,92,1,0,895,965
23086,M,80-89,1,1,Ternat,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,331,4,94,0,233,4,2,0,2,0,0,319,346
23064,V,18-29,1,0,Pepingen,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,273,2,21,0,206,0,14,2,32,0,0,238,294
24020,M,18-29,1,0,Diest,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1359,10,28,0,1149,10,21,0,161,0,0,998,1527
72030,V,0-4,0,0,Peer,LIMBURG,VLAAMS GEWEST,Noord-Limburg,0,11,0,0,0,0,0,0,0,0,11,0,329
24107,V,5-11,0,0,Tienen,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,495,110,0,0,136,11,8,0,0,351,99,5,1322
