NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,VACCINATED_FIRST_DOSIS_NBR,VACCINATED_SECOND_DOSIS_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE
23099,M,40-49,1,0,931,17,16,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
24028,V,50-59,1,0,461,42,33,Geetbets,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
42026,V,70-79,1,1,490,7,8,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
36007,V,70-79,1,1,528,6,14,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS
72043,M,40-49,1,0,1977,45,23,Pelt,Limburg,Vlaams Gewest,Noord-Limburg
11018,V,60-69,1,0,307,13,22,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar
13023,V,50-59,1,0,694,116,28,Merksplas,Antwerpen,Vlaams Gewest,Kempenland
36010,V,60-69,1,0,309,12,25,Ledegem,West-Vlaanderen,Vlaams Gewest,Midden WVL
45064,M,50-59,1,0,541,23,12,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
34027,V,10-19,1,0,334,4,15,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen
44048,V,90-100+,1,1,112,4,69,Nazareth,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
71011,V,10-19,0,0,766,2,0,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode
12041,V,20-29,1,0,1377,106,75,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
71022,M,20-29,1,0,4741,99,57,Hasselt,Limburg,Vlaams Gewest,Herkenrode
23103,V,40-49,1,0,994,54,30,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
44064,V,20-29,1,0,402,19,10,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie
11054,V,0-9,0,0,625,0,0,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen
24014,V,10-19,0,0,563,0,2,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
31003,M,10-19,0,0,733,0,1,Beernem,West-Vlaanderen,Vlaams Gewest,WE40
31022,M,30-39,1,0,1466,57,20,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40
46020,M,60-69,1,0,612,7,13,Sint-Gillis-Waas,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
24086,M,20-29,1,0,621,12,9,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
13044,V,80-89,1,1,251,11,8,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen
23050,V,70-79,1,1,818,5,38,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen
23038,M,20-29,1,0,660,10,6,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO
34041,M,40-49,1,0,1899,50,30,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen
11029,M,40-49,1,0,1592,78,20,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
37018,V,60-69,1,1,327,2,8,Wingene,West-Vlaanderen,Vlaams Gewest,RITS
24054,V,10-19,1,0,71,1,4,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
33011,V,30-39,1,0,1949,186,141,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek
44052,V,70-79,1,1,565,8,22,Oosterzele,Oost-Vlaanderen,Vlaams Gewest,Panacea
24016,V,30-39,1,0,503,35,32,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
44019,M,80-89,1,1,844,10,79,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
42008,V,80-89,1,1,760,1,97,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender
34027,M,30-39,1,0,2029,39,26,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen
11038,V,50-59,1,0,648,35,47,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
23038,V,20-29,1,0,688,45,21,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO
12007,V,70-79,1,1,1062,3,21,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
71067,M,50-59,1,0,590,18,9,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin
24014,M,60-69,1,1,385,6,3,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
11053,V,70-79,1,1,799,6,30,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen
44085,V,0-9,0,0,1318,0,0,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
23062,V,0-9,0,0,1369,0,0,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
23086,V,10-19,1,0,171,0,8,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland
38025,V,70-79,1,1,630,7,13,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
11004,V,70-79,1,1,606,5,19,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen
41082,M,60-69,1,0,738,12,11,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
23098,M,90-100+,1,1,20,2,10,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei
43007,M,50-59,1,0,483,13,8,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
38025,M,40-49,1,0,662,33,2,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
44034,M,90-100+,1,1,69,5,21,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
11023,M,30-39,1,0,1454,45,19,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen
35029,V,60-69,1,1,638,5,10,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust
13014,V,10-19,0,0,857,0,1,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
41063,M,90-100+,1,1,33,0,16,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea
11016,M,0-9,0,0,1081,0,0,Essen,Antwerpen,Vlaams Gewest,Noorderkempen
24109,V,0-9,0,0,596,0,0,Tremelo,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
24130,M,10-19,0,0,364,0,1,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
13053,M,10-19,0,0,670,0,0,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen
13037,M,0-9,0,0,703,0,0,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland
23044,M,10-19,1,0,145,1,0,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO
44085,V,60-69,1,0,963,60,50,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
23081,M,20-29,1,0,627,14,10,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO
44040,M,10-19,0,0,564,0,0,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
13025,V,10-19,0,0,1496,0,1,Mol,Antwerpen,Vlaams Gewest,Baldemore
44040,M,60-69,1,0,344,10,9,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
13031,V,50-59,1,0,1024,80,48,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland
38014,M,80-89,1,1,836,11,33,Koksijde,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
37012,V,30-39,1,0,309,30,32,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS
44043,M,60-69,1,0,782,39,21,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
44034,M,60-69,1,0,761,12,9,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
31043,M,70-79,1,1,2453,21,60,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust
23024,M,30-39,1,0,507,16,3,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
45060,V,60-69,1,1,156,5,10,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
13013,V,60-69,1,1,465,4,5,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
72004,V,10-19,1,0,152,0,5,Bree,Limburg,Vlaams Gewest,Kemp en Duin
12041,M,10-19,1,0,299,0,1,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
45041,V,30-39,1,0,1599,116,64,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
71069,M,60-69,1,1,305,0,5,Ham,Limburg,Vlaams Gewest,West-Limburg
42026,M,90-100+,1,1,28,1,10,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
43010,M,90-100+,1,1,108,0,25,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
43010,V,20-29,1,0,1347,101,74,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
12021,V,40-49,1,0,2280,149,96,Lier,Antwerpen,Vlaams Gewest,Pallieterland
73001,M,50-59,1,0,960,40,14,Alken,Limburg,Vlaams Gewest,Herkenrode
45035,V,90-100+,1,1,258,12,138,Oudenaarde,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
23064,V,80-89,1,1,142,4,45,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei
38016,V,70-79,1,1,993,14,28,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
11054,M,60-69,1,0,524,7,4,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen
71016,V,50-59,1,0,4745,363,194,Genk,Limburg,Vlaams Gewest,Kemp en Duin
43007,M,90-100+,1,1,21,2,8,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
13001,V,80-89,1,1,342,2,48,Arendonk,Antwerpen,Vlaams Gewest,Kempenland
12025,M,70-79,1,1,2822,23,80,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne
44019,V,60-69,1,1,975,18,42,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
31042,V,40-49,1,0,190,19,9,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust
23062,V,60-69,1,0,806,33,39,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
38008,M,40-49,1,0,619,14,6,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
12025,M,60-69,1,0,2489,24,52,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne
24048,M,70-79,1,1,692,2,19,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
23104,M,30-39,1,0,440,24,11,Lennik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
71011,V,30-39,1,0,1196,117,58,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode
32011,M,30-39,1,0,835,12,12,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
41002,M,70-79,1,1,3235,27,88,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
13046,M,60-69,1,1,341,2,10,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland
42025,M,60-69,1,0,822,14,16,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
11002,M,60-69,1,0,13382,200,248,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid
35005,V,90-100+,1,1,82,1,37,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
13014,V,40-49,1,0,1293,65,43,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland
41011,M,40-49,1,0,1450,39,18,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
41018,M,20-29,1,0,1889,42,12,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
23044,V,20-29,1,0,684,35,21,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO
24041,V,50-59,1,0,518,65,30,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
13025,V,60-69,1,1,1074,12,20,Mol,Antwerpen,Vlaams Gewest,Baldemore
24135,M,80-89,1,1,218,1,13,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland
35029,V,60-69,1,0,593,25,27,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust
43002,V,20-29,1,0,790,70,54,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
35006,M,50-59,1,0,1069,30,9,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
71004,M,90-100+,1,1,113,3,42,Beringen,Limburg,Vlaams Gewest,West-Limburg
45060,M,60-69,1,0,205,10,6,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
73066,V,60-69,1,0,555,23,25,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg
72004,M,70-79,1,1,660,5,13,Bree,Limburg,Vlaams Gewest,Kemp en Duin
13040,M,70-79,1,1,1772,18,34,Turnhout,Antwerpen,Vlaams Gewest,Kempenland
23023,M,70-79,1,1,340,2,3,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland
23081,V,90-100+,1,1,99,4,48,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO
44085,M,80-89,1,1,713,1,61,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland
72020,V,80-89,1,1,921,7,152,Lommel,Limburg,Vlaams Gewest,Noord-Limburg
37002,V,60-69,1,1,217,5,18,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS
41024,M,10-19,1,0,166,2,1,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
35011,M,90-100+,1,1,106,14,27,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
23016,V,20-29,1,0,2491,116,69,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland
41024,V,10-19,1,0,143,2,2,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
11038,M,20-29,1,0,456,3,8,Schelle,Antwerpen,Vlaams Gewest,RupeLaar
72020,V,60-69,1,1,1044,7,13,Lommel,Limburg,Vlaams Gewest,Noord-Limburg
72004,M,60-69,1,1,521,3,4,Bree,Limburg,Vlaams Gewest,Kemp en Duin
45064,V,70-79,1,1,278,7,17,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
13013,M,70-79,1,1,641,1,11,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen
42011,M,90-100+,1,1,54,6,20,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender
13035,V,70-79,1,1,639,3,15,Ravels,Antwerpen,Vlaams Gewest,Kempenland
12002,V,70-79,1,1,515,1,17,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland
73006,M,90-100+,1,1,91,0,20,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg
44045,V,70-79,1,1,280,0,7,Moerbeke,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
24009,M,10-19,1,0,130,0,0,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
23003,M,0-9,0,0,1553,0,0,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei
71045,M,10-19,1,0,55,0,0,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw
24055,V,10-19,0,0,964,0,4,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
31005,V,50-59,1,0,8558,1048,470,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge
72018,M,40-49,1,0,728,14,3,Kinrooi,Limburg,Vlaams Gewest,Maasland
34042,V,10-19,1,0,267,7,17,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
46003,V,30-39,1,0,2936,174,149,Beveren,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland
23052,M,20-29,1,0,1036,26,18,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO
13029,M,60-69,1,0,509,3,9,Olen,Antwerpen,Vlaams Gewest,Middenkempen
71020,M,90-100+,1,1,39,1,5,Halen,Limburg,Vlaams Gewest,MidWestLim
71069,V,70-79,1,1,441,1,11,Ham,Limburg,Vlaams Gewest,West-Limburg
35013,M,30-39,1,0,4000,94,58,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
31033,V,90-100+,1,1,154,11,78,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
46021,M,10-19,1,0,864,3,6,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
23060,V,60-69,1,1,387,6,7,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO
13006,M,70-79,1,1,393,1,8,Dessel,Antwerpen,Vlaams Gewest,Baldemore
13046,M,80-89,1,1,220,1,15,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland
11016,V,30-39,1,0,1147,70,44,Essen,Antwerpen,Vlaams Gewest,Noorderkempen
23086,M,60-69,1,0,565,12,16,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland
42025,M,70-79,1,1,1002,11,26,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
42011,V,10-19,0,0,882,1,2,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender
35002,V,60-69,1,1,660,2,9,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene
41063,M,20-29,1,0,478,9,3,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea
31042,V,10-19,1,0,27,0,2,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust
41002,M,10-19,0,0,3878,0,0,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst
44021,M,0-9,0,0,14995,0,0,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent
24038,M,10-19,1,0,271,0,0,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
31012,M,10-19,0,0,609,0,1,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40
31040,M,0-9,0,0,1189,0,0,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40
24033,M,90-100+,1,1,39,0,11,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
73028,V,20-29,1,0,2,0,0,Herstappe,Limburg,Vlaams Gewest,Zuid-Oost Limburg
44034,V,0-9,0,0,1067,0,0,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
34025,M,70-79,1,1,284,0,6,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS
12007,V,10-19,0,0,868,0,0,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland
73042,V,0-9,0,0,1185,0,0,Lanaken,Limburg,Vlaams Gewest,Maasland
11022,V,10-19,0,0,835,0,2,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen
71020,M,0-9,0,0,474,0,0,Halen,Limburg,Vlaams Gewest,MidWestLim
12009,M,60-69,1,1,498,17,6,Duffel,Antwerpen,Vlaams Gewest,Pallieterland
72030,M,10-19,0,0,652,0,0,Peer,Limburg,Vlaams Gewest,Noord-Limburg
43014,V,10-19,1,0,65,1,3,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
23062,M,50-59,1,0,1832,56,43,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
44013,V,40-49,1,0,1154,93,65,Destelbergen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
71069,V,60-69,1,0,349,9,11,Ham,Limburg,Vlaams Gewest,West-Limburg
13029,V,60-69,1,0,462,8,21,Olen,Antwerpen,Vlaams Gewest,Middenkempen
23044,V,60-69,1,1,400,6,7,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO
24109,M,70-79,1,1,729,3,61,Tremelo,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
24041,V,60-69,1,1,162,2,5,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
11035,V,10-19,0,0,739,0,0,Ranst,Antwerpen,Vlaams Gewest,Pallieterland
34003,V,10-19,0,0,403,0,4,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
24009,V,10-19,0,0,523,0,0,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid
11056,M,10-19,0,0,929,0,0,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland
11050,V,10-19,0,0,418,0,1,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen
12035,V,50-59,1,0,1497,93,102,Sint-Katelijne-Waver,Antwerpen,Vlaams Gewest,Mechelen - Katelijne
72039,M,10-19,1,0,340,2,0,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim
38002,V,60-69,1,0,149,5,10,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder
34042,V,90-100+,1,1,170,4,95,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
24028,M,0-9,0,0,321,0,0,Geetbets,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland
23002,M,0-9,0,0,2197,0,0,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO
73001,M,90-100+,1,1,33,0,7,Alken,Limburg,Vlaams Gewest,Herkenrode
41018,V,0-9,0,0,1616,0,0,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid
34003,V,20-29,1,0,567,33,47,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem
42025,V,30-39,1,0,1692,127,80,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
46021,V,30-39,1,0,5027,319,192,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland
13019,M,10-19,1,0,174,3,2,Lille,Antwerpen,Vlaams Gewest,Middenkempen
35029,V,30-39,1,0,492,50,18,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust
23038,M,80-89,1,1,231,3,10,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO
23024,M,80-89,1,1,197,2,22,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland
13003,M,90-100+,1,1,58,2,20,Balen,Antwerpen,Vlaams Gewest,Baldemore
42003,V,10-19,0,0,673,1,3,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender
33021,M,90-100+,1,1,80,4,16,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek
24014,M,20-29,1,0,683,12,9,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
45060,V,50-59,1,0,432,48,37,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen
13012,M,90-100+,1,1,27,4,9,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen
23096,M,10-19,1,0,259,2,2,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO
44019,V,30-39,1,0,2163,242,118,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland
31012,M,20-29,1,0,832,35,12,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40
23088,M,60-69,1,0,1146,11,17,Vilvoorde,Vlaams-Brabant,Vlaams Gewest,BraViO
44013,M,10-19,0,0,826,1,0,Destelbergen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht
32010,V,90-100+,1,1,84,9,28,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder
24043,V,80-89,1,1,290,2,69,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord
23094,V,20-29,1,0,2083,85,43,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek
34013,M,40-49,1,0,1805,28,21,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk
12029,M,60-69,1,0,631,9,12,Putte,Antwerpen,Vlaams Gewest,Bonstato
