NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT
13016,V,12-17,0,0,317,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen,168,109,0,0,160,109,0,0,8,0,0
41011,M,50-59,1,0,1538,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,1407,27,402,10,973,17,14,0,18,0,0
44020,M,18-29,1,0,858,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,745,20,16,0,662,20,14,0,53,0,0
11007,M,40-49,1,0,639,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,519,18,101,4,82,0,319,14,17,0,0
41018,M,30-39,1,0,1963,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,1687,40,53,0,1605,39,13,1,16,0,0
73109,M,30-39,1,0,270,Voeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,205,6,4,0,189,6,4,0,8,0,0
24086,M,0-11,0,0,717,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,3,27,0,0,3,27,0,0,0,0,0
13037,V,80-89,1,1,304,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland,289,4,43,1,244,3,0,0,2,0,0
11024,V,50-59,1,0,1620,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,1508,20,476,13,993,7,29,0,10,0,0
36011,M,60-69,1,0,280,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,270,0,103,0,164,0,2,0,1,0,0
23100,V,70-79,1,1,221,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,201,2,19,1,181,1,0,0,1,0,0
41018,M,50-59,1,0,2572,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,2374,34,908,17,1413,17,25,0,28,0,0
13001,M,70-79,1,1,576,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,547,4,134,4,395,0,1,0,17,0,0
23103,V,80-89,1,1,389,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,370,6,74,2,283,4,1,0,12,0,0
13014,V,30-39,1,0,1298,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland,1007,23,64,0,910,23,14,0,19,0,0
45059,V,80-89,1,1,550,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea,524,8,144,2,360,6,2,0,18,0,0
36015,V,50-59,1,0,4362,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL,4091,51,1052,14,2909,37,20,0,109,1,0
71066,M,50-59,1,0,1666,Zonhoven,Limburg,Vlaams Gewest,Herkenrode,1553,15,198,2,341,4,901,9,113,0,0
23094,M,70-79,1,1,1002,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,928,12,73,3,843,9,3,0,9,0,0
42006,M,50-59,1,0,3322,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender,3157,50,953,14,2161,36,17,0,26,0,0
13025,V,80-89,1,1,1098,Mol,Antwerpen,Vlaams Gewest,Baldemore,1057,6,80,0,968,6,0,0,9,0,0
31004,V,60-69,1,0,989,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust,934,6,191,0,669,6,9,0,65,0,0
34025,M,0-11,0,0,378,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,0,20,0,0,0,20,0,0,0,0,0
71016,M,18-29,1,0,4915,Genk,Limburg,Vlaams Gewest,Kemp en Duin,3152,379,97,0,2553,379,56,0,445,1,0
11007,M,30-39,1,0,775,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,573,29,9,0,232,5,324,24,8,0,0
41024,V,50-59,1,0,1390,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,1333,23,420,6,876,16,27,1,10,0,0
44084,V,30-39,1,0,1632,Aalter,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,1516,18,164,3,1312,15,28,0,11,1,0
44073,M,60-69,1,1,215,Wachtebeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,205,0,9,0,193,0,2,0,1,0,0
41018,M,60-69,1,0,1152,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,1085,7,192,1,879,6,6,0,8,0,0
43002,M,12-17,0,0,435,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,121,252,0,0,112,252,1,0,8,0,0
71034,V,40-49,1,0,999,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,849,28,121,4,489,24,10,0,229,0,0
11001,V,40-49,1,0,857,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,757,33,136,4,536,28,13,1,72,0,0
11013,M,40-49,1,0,1229,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,1044,55,307,48,481,7,22,0,234,0,0
23102,M,80-89,1,1,329,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,298,8,64,2,229,6,1,0,4,0,0
71067,M,40-49,1,0,445,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin,383,7,111,2,179,5,8,0,85,0,0
24043,V,18-29,1,0,654,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,572,26,44,2,424,24,12,0,92,0,0
41002,M,50-59,1,0,6360,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,5841,101,1797,52,3876,49,68,0,99,1,0
37020,V,40-49,1,0,535,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,493,4,72,1,339,3,2,0,80,0,0
37011,V,18-29,1,0,444,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,398,17,40,0,323,17,10,0,25,0,0
45061,V,40-49,1,0,398,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,385,3,65,1,269,2,5,0,46,0,0
11053,M,0-11,0,0,1386,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,4,60,0,0,4,60,0,0,0,0,0
32003,M,18-29,1,0,1170,Diksmuide,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,979,53,28,0,796,53,6,0,149,0,0
33040,V,30-39,1,0,464,Langemark-Poelkapelle,West-Vlaanderen,Vlaams Gewest,Westhoek,435,3,45,0,367,3,11,0,12,0,0
23033,M,40-49,1,0,811,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,678,11,55,2,522,9,5,0,96,0,0
11016,V,60-69,1,1,597,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,559,4,181,2,369,2,2,0,7,0,0
11022,V,90-100+,1,1,142,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,126,14,20,2,90,12,0,0,16,0,0
23044,V,0-11,0,0,956,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO,8,23,0,0,8,23,0,0,0,0,0
73042,M,90-100+,1,1,76,Lanaken,Limburg,Vlaams Gewest,Maasland,66,2,39,2,26,0,1,0,0,0,0
13011,M,80-89,1,1,623,Herentals,Antwerpen,Vlaams Gewest,Middenkempen,583,8,149,3,421,5,3,0,10,0,0
13035,M,40-49,1,0,878,Ravels,Antwerpen,Vlaams Gewest,Kempenland,725,8,38,1,571,7,1,0,115,0,0
45062,V,60-69,1,1,69,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,65,0,15,0,49,0,0,0,1,0,0
13013,V,80-89,1,1,451,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen,436,3,42,0,387,3,1,0,6,0,0
24130,V,60-69,1,1,275,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,270,2,113,1,150,1,0,0,7,0,0
24011,M,60-69,1,0,359,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,349,1,47,0,281,1,10,0,11,0,0
11035,M,30-39,1,0,1156,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,1052,30,24,0,1001,30,12,0,15,0,0
11022,V,70-79,1,1,970,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,924,15,285,4,622,11,2,0,15,0,0
13031,M,90-100+,1,1,36,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,28,3,17,2,9,1,0,0,2,0,0
32006,M,18-29,1,0,676,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek,565,24,8,0,497,24,7,0,53,0,0
24062,V,70-79,1,1,3688,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,3522,29,783,14,958,8,1739,7,42,0,0
45064,M,18-29,1,0,419,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,368,11,13,0,330,11,2,0,23,0,0
36012,M,70-79,1,1,482,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,468,1,148,0,318,1,0,0,2,0,0
12014,V,70-79,1,1,2098,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,2035,7,642,2,1360,5,7,0,26,0,0
37018,V,30-39,1,0,910,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,833,10,100,0,714,10,14,0,5,0,0
42011,V,50-59,1,0,1418,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender,1338,14,411,2,903,12,10,0,14,0,0
36019,V,40-49,1,0,657,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL,612,3,129,1,406,2,4,0,73,0,0
71070,M,12-17,0,0,1163,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,255,447,0,0,250,447,0,0,5,0,0
13012,M,60-69,1,0,375,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,365,1,75,0,286,1,2,0,2,0,0
72004,M,60-69,1,0,555,Bree,Limburg,Vlaams Gewest,Kemp en Duin,534,7,171,3,326,4,2,0,35,0,0
24014,V,12-17,0,0,420,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,188,177,0,0,178,177,0,0,10,0,0
71016,V,60-69,1,0,2416,Genk,Limburg,Vlaams Gewest,Kemp en Duin,2196,47,623,14,1505,33,47,0,21,0,0
13008,M,18-29,1,0,2891,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen,2370,143,63,1,2098,142,30,0,179,0,0
12009,V,90-100+,1,1,165,Duffel,Antwerpen,Vlaams Gewest,Pallieterland,147,5,47,2,97,3,1,0,2,0,0
23025,V,18-29,1,0,2612,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,1575,146,116,1,1392,140,17,4,49,1,1
33011,V,80-89,1,1,1308,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,1248,15,335,4,885,10,3,1,25,0,0
13036,M,18-29,1,0,741,Retie,Antwerpen,Vlaams Gewest,Baldemore,608,60,12,0,464,60,5,0,127,0,0
38025,M,60-69,1,0,419,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,404,4,51,0,307,4,4,0,42,0,0
31040,M,60-69,1,0,774,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,750,4,71,1,663,3,4,0,12,0,0
11016,M,12-17,0,0,659,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,273,254,0,0,267,254,0,0,6,0,0
34027,V,80-89,1,1,1076,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,1002,31,251,6,743,25,2,0,6,0,0
23002,M,80-89,1,1,632,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO,586,10,269,2,309,8,2,0,6,0,0
73001,V,90-100+,1,1,74,Alken,Limburg,Vlaams Gewest,Herkenrode,66,2,29,1,33,1,0,0,4,0,0
46024,M,60-69,1,1,593,Stekene,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,569,2,80,0,481,2,2,0,6,0,0
43010,V,60-69,1,1,727,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,704,4,53,1,641,3,6,0,4,0,0
46014,V,0-11,0,0,2903,Lokeren,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,32,82,0,0,32,82,0,0,0,0,0
41027,V,12-17,0,0,603,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,325,203,0,0,322,203,0,0,3,0,0
11008,V,50-59,1,0,2914,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,2681,19,633,10,1424,8,86,1,538,0,0
24045,V,60-69,1,0,333,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,324,0,40,0,269,0,5,0,10,0,0
72038,M,60-69,1,1,400,Hechtel-Eksel,Limburg,Vlaams Gewest,Noord-Limburg,385,0,122,0,250,0,3,0,10,0,0
44034,V,18-29,1,0,1436,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,1165,147,109,0,922,147,33,0,101,0,0
34043,M,50-59,1,0,175,Spiere-Helkijn,West-Vlaanderen,Vlaams Gewest,Regio Waregem,152,2,26,2,91,0,2,0,33,0,0
36011,M,80-89,1,1,196,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,184,2,50,2,134,0,0,0,0,0,0
43018,M,60-69,1,1,359,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,333,4,84,1,239,3,7,0,3,0,0
42025,V,80-89,1,1,862,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,817,12,257,5,546,7,1,0,13,0,0
34003,V,18-29,1,0,678,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,580,23,45,0,492,23,4,0,39,0,0
72021,M,90-100+,1,1,50,Maaseik,Limburg,Vlaams Gewest,Maasland,41,3,22,3,15,0,0,0,4,0,0
72043,V,80-89,1,1,988,Pelt,Limburg,Vlaams Gewest,Noord-Limburg,950,11,357,7,578,4,0,0,15,0,0
24130,V,50-59,1,0,648,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,633,6,158,2,460,4,3,0,12,0,0
44020,M,12-17,0,0,416,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,236,143,1,0,220,143,0,0,15,0,0
46013,M,60-69,1,0,562,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,532,3,73,1,453,2,4,0,2,0,0
45041,M,60-69,1,1,678,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,601,11,153,5,438,6,5,0,5,0,0
44040,V,70-79,1,1,533,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,510,8,177,7,325,1,2,0,6,0,0
11035,V,90-100+,1,1,129,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,120,6,35,2,80,4,0,0,5,0,0
44085,M,12-17,0,0,865,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,140,549,0,0,134,549,2,0,4,0,0
42023,M,30-39,1,0,649,Waasmunster,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,569,7,13,0,544,7,7,0,5,0,0
11057,M,60-69,1,0,566,Malle,Antwerpen,Vlaams Gewest,Voorkempen,542,4,97,1,437,3,5,0,3,0,0
45063,M,60-69,1,1,219,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea,207,1,45,1,158,0,1,0,3,0,0
34043,M,70-79,1,1,68,Spiere-Helkijn,West-Vlaanderen,Vlaams Gewest,Regio Waregem,61,4,3,1,57,3,0,0,1,0,0
33011,M,30-39,1,0,2089,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,1802,45,49,1,1681,44,42,0,30,0,0
23077,V,40-49,1,0,2316,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,1745,81,334,18,1067,62,36,1,308,0,0
33011,M,60-69,1,0,1192,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,1145,8,130,0,986,7,27,1,2,0,0
12007,M,60-69,1,0,776,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,747,3,104,0,576,3,9,0,58,0,0
35013,V,12-17,0,0,1926,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,823,693,1,0,810,691,7,2,5,0,0
34027,V,70-79,1,1,1649,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,1550,17,403,0,1135,17,7,0,5,0,0
73040,V,40-49,1,0,557,Kortessem,Limburg,Vlaams Gewest,Haspengouw,502,13,123,1,296,12,6,0,77,0,0
37010,V,12-17,0,0,282,Oostrozebeke,West-Vlaanderen,Vlaams Gewest,RITS,103,142,1,0,98,142,0,0,4,0,0
34023,V,60-69,1,0,445,Kuurne,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,418,3,166,2,129,0,99,1,24,0,0
42008,M,60-69,1,1,690,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender,664,3,188,1,466,0,4,2,6,0,0
24043,M,50-59,1,0,770,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,754,5,199,1,498,4,5,0,52,0,0
73006,V,70-79,1,1,1553,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg,1503,14,558,4,932,10,5,0,8,0,0
73042,V,80-89,1,1,814,Lanaken,Limburg,Vlaams Gewest,Maasland,757,13,230,5,524,8,1,0,2,0,0
71011,M,40-49,1,0,1304,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,1187,26,123,1,349,6,569,19,146,0,0
33039,V,60-69,1,1,217,Heuvelland,West-Vlaanderen,Vlaams Gewest,Westhoek,200,3,69,2,128,1,0,0,3,0,0
44064,M,60-69,1,1,270,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,260,2,39,0,216,2,5,0,0,0,0
24020,M,70-79,1,1,1135,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland,1086,9,200,5,873,3,4,1,9,0,0
45064,V,30-39,1,0,319,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,300,3,39,0,249,3,7,0,5,0,0
11056,M,18-29,1,0,1181,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,821,108,25,0,679,107,17,1,100,0,0
23088,V,90-100+,1,1,262,Vilvoorde,Vlaams-Brabant,Vlaams Gewest,BraViO,228,2,88,0,131,2,0,0,9,0,0
41011,V,80-89,1,1,546,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,512,7,223,3,280,4,0,0,9,0,0
71057,M,90-100+,1,1,66,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,57,4,41,3,10,1,0,0,6,0,0
11029,V,60-69,1,0,845,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,772,10,193,7,555,3,14,0,10,0,0
33037,M,70-79,1,1,496,Zonnebeke,West-Vlaanderen,Vlaams Gewest,Westhoek,481,3,117,1,358,2,1,0,5,0,0
13006,V,60-69,1,0,328,Dessel,Antwerpen,Vlaams Gewest,Baldemore,317,2,88,1,228,1,1,0,0,0,0
43010,V,18-29,1,0,1614,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,1435,66,108,1,1247,64,30,1,50,0,0
11037,V,12-17,0,0,532,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,100,334,0,0,94,334,0,0,6,0,0
24014,V,30-39,1,0,811,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,751,17,79,0,655,17,14,0,3,0,0
13008,V,60-69,1,1,1181,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen,1130,4,218,1,878,3,25,0,9,0,0
13040,V,30-39,1,0,2956,Turnhout,Antwerpen,Vlaams Gewest,Kempenland,2202,125,207,3,1925,119,37,3,33,0,0
44084,V,40-49,1,0,1917,Aalter,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,1823,21,522,6,904,15,27,0,370,0,0
44085,V,0-11,0,0,1573,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,0,61,0,0,0,61,0,0,0,0,0
24104,M,60-69,1,1,501,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,463,2,93,1,365,1,3,0,2,0,0
13016,V,50-59,1,0,876,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen,825,9,201,2,599,7,11,0,14,0,0
12021,V,50-59,1,0,2772,Lier,Antwerpen,Vlaams Gewest,Pallieterland,2510,48,851,26,1404,22,89,0,166,0,0
31005,M,60-69,1,0,4071,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge,3900,18,535,3,3300,15,30,0,35,0,0
23064,M,30-39,1,0,244,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei,226,5,8,0,214,5,2,0,2,0,0
36015,V,40-49,1,0,3992,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL,3584,77,639,18,2383,58,25,1,537,0,0
11021,M,0-11,0,0,505,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,1,15,0,0,1,15,0,0,0,0,0
36010,V,18-29,1,0,656,Ledegem,West-Vlaanderen,Vlaams Gewest,Midden WVL,580,24,53,0,488,24,10,0,29,0,0
