NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
24104,M,18-29,1,0,Tervuren,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,1094,53,18,0,957,51,12,2,106,1,0,1516
46014,V,70-79,1,1,Lokeren,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,1738,16,205,1,1515,15,6,0,12,0,0,1813
23027,V,12-17,0,0,Halle,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,1037,98,1,0,1014,98,4,0,18,0,0,1437
46020,V,40-49,1,0,Sint-Gillis-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,1240,13,178,5,906,8,12,0,144,0,0,1324
34023,M,12-17,0,0,Kuurne,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,379,39,0,0,348,39,24,0,7,0,0,465
71034,M,70-79,1,1,Leopoldsburg,LIMBURG,VLAAMS GEWEST,West-Limburg,592,3,25,1,561,2,0,0,6,0,0,612
12025,M,40-49,1,0,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,4895,77,443,3,3479,74,27,0,945,1,0,5528
11004,M,40-49,1,0,Boechout,ANTWERPEN,VLAAMS GEWEST,ZORA,686,9,233,3,291,5,13,1,149,0,0,736
24020,V,60-69,1,1,Diest,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,744,2,136,1,595,1,8,0,5,0,0,776
43005,M,70-79,1,1,Eeklo,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,912,8,288,4,605,4,6,0,13,0,0,948
24109,V,80-89,1,1,Tremelo,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,398,6,44,1,340,5,3,0,11,0,0,419
11052,V,50-59,1,0,Wommelgem,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,913,6,211,2,376,1,319,3,7,0,0,965
44012,M,60-69,1,1,De Pinte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,337,1,58,0,276,1,2,0,1,0,0,343
44043,M,50-59,1,0,Merelbeke,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,1738,6,663,3,863,3,19,0,193,0,0,1821
13011,V,70-79,1,1,Herentals,ANTWERPEN,VLAAMS GEWEST,Middenkempen,1264,8,370,1,885,7,2,0,7,0,0,1315
73107,V,80-89,1,1,Maasmechelen,LIMBURG,VLAAMS GEWEST,Maasland,889,14,287,6,582,8,7,0,13,0,0,963
13023,M,18-29,1,0,Merksplas,ANTWERPEN,VLAAMS GEWEST,Kempenland,529,11,10,1,450,10,2,0,67,0,0,613
36007,M,70-79,1,1,Ingelmunster,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,454,3,132,2,318,1,1,0,3,0,0,476
42008,V,80-89,1,1,Hamme,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,711,4,186,1,508,3,1,0,16,0,0,731
45062,M,18-29,1,0,Sint-Kornelis-Horebeke,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,109,2,4,0,89,2,0,0,16,0,0,119
35014,M,0-11,0,0,Oudenburg,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,21,4,0,0,21,4,0,0,0,0,0,611
38014,M,30-39,1,0,Koksijde,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,592,17,32,0,541,17,16,0,3,0,0,704
13003,V,60-69,1,1,Balen,ANTWERPEN,VLAAMS GEWEST,Baldemore,600,4,13,0,580,4,1,0,6,0,0,619
34022,V,12-17,0,0,Kortrijk,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,1777,196,1,0,1661,193,92,3,23,0,0,2419
24094,M,18-29,1,0,Rotselaar,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,990,6,30,0,658,6,10,0,292,0,0,1057
44020,V,18-29,1,0,Gavere,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,768,7,78,0,627,7,20,0,43,0,0,818
23009,V,50-59,1,0,Bever,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,140,2,48,0,78,2,2,0,12,0,0,157
13010,V,12-17,0,0,Grobbendonk,ANTWERPEN,VLAAMS GEWEST,Middenkempen,255,21,1,0,253,21,0,0,1,0,0,301
23086,M,70-79,1,1,Ternat,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,596,3,257,3,329,0,3,0,7,0,0,619
31003,M,0-11,0,0,Beernem,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,56,10,0,0,56,10,0,0,0,0,0,968
11008,M,0-11,0,0,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,99,24,0,0,99,24,0,0,0,0,0,2306
23045,V,70-79,1,1,Londerzeel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,902,7,46,4,853,3,1,0,2,0,0,923
42011,M,18-29,1,0,Lebbeke,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1158,31,29,0,959,31,11,0,159,0,0,1310
35011,M,30-39,1,0,Middelkerke,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,720,22,23,0,677,22,8,0,12,0,0,850
23050,V,90-100+,1,1,Meise,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,155,6,68,4,84,2,0,0,3,0,0,171
32010,M,50-59,1,0,Koekelare,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,625,3,218,1,347,2,3,0,57,0,0,650
71016,M,60-69,1,0,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,2160,27,542,14,1581,13,19,0,17,1,0,2344
37007,V,50-59,1,0,Meulebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,744,4,219,1,490,3,5,0,30,0,0,793
23101,V,12-17,0,0,Sint-Genesius-Rode,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,438,51,0,0,426,49,3,2,9,0,0,761
