NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
31033,M,30-39,1,0,Torhout,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,1159,6,42,0,1079,6,12,0,25,1,0,1006,1254
35029,M,80-89,1,1,De Haan,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,460,6,69,0,387,6,0,0,4,0,0,424,481
42025,V,18-29,1,0,Wetteren,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,1621,18,87,0,1412,15,33,3,87,2,0,1351,1733
23088,V,90-100+,1,1,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,288,6,116,1,162,4,0,1,10,0,0,256,328
34027,M,40-49,1,0,Menen,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1854,21,397,1,1125,14,26,6,306,0,0,1552,2098
45041,V,50-59,1,0,Ronse,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,1490,14,168,0,1246,13,24,1,51,1,0,1323,1604
12014,V,70-79,1,1,Heist-Op-Den-Berg,ANTWERPEN,VLAAMS GEWEST,Bonstato,2152,8,642,2,1478,6,7,0,25,0,0,2105,2212
36019,M,30-39,1,0,Staden,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,686,6,12,0,654,6,3,0,17,0,0,601,754
44084,M,70-79,1,1,Aalter,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,1390,3,176,1,1196,2,10,0,8,0,0,1359,1413
31005,V,5-11,0,0,Brugge,WEST-VLAANDEREN,VLAAMS GEWEST,Brugge,1331,315,0,0,21,4,0,0,0,1310,311,0,3682
13029,V,90-100+,1,1,Olen,ANTWERPEN,VLAAMS GEWEST,Middenkempen,82,3,35,2,37,1,0,0,10,0,0,72,88
44048,V,30-39,1,0,Nazareth,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,709,7,71,0,616,7,17,0,5,0,0,587,729
71016,V,50-59,1,0,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,4279,28,1633,7,2516,20,79,0,46,5,1,3815,4635
36007,V,70-79,1,1,Ingelmunster,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,530,4,146,1,378,3,1,0,5,0,0,523,543
73032,M,60-69,1,0,Hoeselt,LIMBURG,VLAAMS GEWEST,ZOLim,364,1,110,0,250,1,2,0,2,0,0,356,387
36011,M,60-69,1,0,Lichtervelde,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,288,0,67,0,214,0,2,0,5,0,0,282,295
11005,V,40-49,1,0,Boom,ANTWERPEN,VLAAMS GEWEST,RupeLaar,1064,11,163,1,841,8,20,2,40,0,0,818,1173
24014,M,60-69,1,0,Boortmeerbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,433,4,66,0,355,3,4,1,7,1,0,424,442
23023,M,30-39,1,0,Galmaarden,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,440,6,13,0,402,4,6,2,18,1,0,399,477
13029,V,60-69,1,1,Olen,ANTWERPEN,VLAAMS GEWEST,Middenkempen,404,0,106,0,294,0,1,0,3,0,0,395,415
46013,V,60-69,1,0,Kruibeke,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,506,0,45,0,459,0,2,0,0,0,0,475,534
11008,V,70-79,1,1,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,2259,5,691,1,1532,4,8,0,28,0,0,2177,2326
44020,V,50-59,1,0,Gavere,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,965,1,297,0,610,1,16,0,42,0,0,928,984
11002,M,40-49,1,0,Antwerpen,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,30647,951,4716,30,6938,719,17425,201,1543,25,1,22256,36272
24062,V,30-39,1,0,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,7227,124,518,2,3390,45,3115,76,180,24,1,6019,8058
45065,V,80-89,1,1,Zwalm,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,236,3,41,1,192,2,0,0,3,0,0,223,250
37011,V,50-59,1,0,Pittem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,419,0,145,0,256,0,5,0,13,0,0,406,443
11018,V,18-29,1,0,Hemiksem,ANTWERPEN,VLAAMS GEWEST,RupeLaar,676,11,52,0,587,11,16,0,21,0,0,541,748
38008,M,18-29,1,0,De Panne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,524,12,11,0,491,9,6,3,16,0,0,420,647
13014,V,18-29,1,0,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,1193,11,97,1,973,9,21,1,102,0,0,1011,1470
13021,M,30-39,1,0,Meerhout,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,587,5,11,0,551,5,9,0,16,0,0,496,651
23045,M,18-29,1,0,Londerzeel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,1144,12,30,0,1015,9,6,3,93,0,0,969,1293
24135,M,60-69,1,0,Tielt-Winge,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,390,1,35,0,347,1,4,0,4,0,0,384,394
44085,M,60-69,1,1,Lovendegem,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,840,1,235,0,600,1,4,0,1,0,0,823,860
31043,M,50-59,1,0,Knokke-Heist,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,2434,13,642,3,1637,8,22,2,133,0,0,2319,2540
24062,V,60-69,1,1,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,2425,10,690,2,910,5,791,3,33,1,0,2340,2545
73109,M,40-49,1,0,Voeren,LIMBURG,VLAAMS GEWEST,ZOLim,178,3,14,0,120,1,1,2,43,0,0,134,221
11013,M,60-69,1,1,Edegem,ANTWERPEN,VLAAMS GEWEST,ZORA,655,2,163,0,483,2,5,0,4,0,0,640,674
13049,V,5-11,0,0,Westerlo,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,281,101,0,0,1,5,0,0,0,280,96,0,854
31040,M,50-59,1,0,Zedelgem,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,1727,2,102,0,1535,1,11,1,79,0,0,1677,1768
36011,M,40-49,1,0,Lichtervelde,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,545,0,62,0,376,0,7,0,100,0,0,518,576
44019,M,80-89,1,1,Evergem,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,841,7,200,2,628,5,2,0,11,0,0,795,877
46021,V,50-59,1,0,Sint-Niklaas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,4823,20,1335,4,3071,15,119,1,297,1,0,4484,5099
71057,V,80-89,1,1,Tessenderlo,LIMBURG,VLAAMS GEWEST,West-Limburg,518,3,233,2,271,1,1,0,13,0,0,498,540
24007,V,50-59,1,0,Begijnendijk,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,778,3,253,1,460,2,10,0,55,0,0,757,820
38014,V,70-79,1,1,Koksijde,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,2262,18,834,3,1389,15,10,0,29,0,0,2197,2354
24134,V,70-79,1,1,Scherpenheuvel-Zichem,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1265,4,287,1,964,3,7,0,7,0,0,1245,1287
13014,V,60-69,1,0,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,690,2,130,0,417,2,10,0,132,1,0,665,721
71057,M,12-17,0,0,Tessenderlo,LIMBURG,VLAAMS GEWEST,West-Limburg,585,6,0,0,585,6,0,0,0,0,0,161,640
23088,V,50-59,1,0,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,2663,36,658,3,1788,25,45,8,171,1,0,2213,2951
24066,V,70-79,1,1,Lubbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,839,0,151,0,674,0,4,0,10,0,0,820,862
24009,V,5-11,0,0,Bertem,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,160,33,0,0,1,1,0,0,1,158,32,1,383
11057,M,50-59,1,0,Malle,ANTWERPEN,VLAAMS GEWEST,Voorkempen,1130,2,314,0,668,2,19,0,129,0,0,1094,1177
11053,M,40-49,1,0,Wuustwezel,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1219,9,93,0,1086,9,12,0,28,0,0,1099,1347
31004,V,60-69,1,0,Blankenberge,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,936,12,183,0,676,10,13,2,64,0,0,898,962
44021,M,90-100+,1,1,Gent,OOST-VLAANDEREN,VLAAMS GEWEST,Gent,920,31,405,14,365,16,78,1,72,0,0,806,1026
34042,M,80-89,1,1,Zwevegem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,557,4,110,0,440,4,2,0,5,0,0,529,583
31033,V,18-29,1,0,Torhout,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,1165,8,89,0,979,8,20,0,77,0,0,1017,1266
24020,V,30-39,1,0,Diest,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1385,13,121,0,1217,11,30,2,17,0,0,1180,1501
13049,M,5-11,0,0,Westerlo,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,298,98,0,0,3,1,0,0,0,295,97,0,933
31004,M,80-89,1,1,Blankenberge,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,643,8,135,6,499,2,2,0,7,0,0,606,687
71024,V,60-69,1,1,Herk-De-Stad,LIMBURG,VLAAMS GEWEST,Herkenrode,378,1,116,0,167,0,86,1,9,0,0,375,398
34023,V,60-69,1,1,Kuurne,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,386,2,116,0,157,2,112,0,1,0,0,374,396
38016,M,40-49,1,0,Nieuwpoort,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,478,7,86,1,341,5,2,1,48,1,0,427,556
34041,V,18-29,1,0,Wevelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1954,12,150,2,1593,4,27,6,184,0,0,1752,2053
41082,M,40-49,1,0,Erpe-Mere,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1266,4,146,1,837,2,8,1,275,0,0,1143,1330
46021,V,12-17,0,0,Sint-Niklaas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,2519,49,1,0,2513,49,0,0,5,0,0,363,2946
24062,V,60-69,1,0,Leuven,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven,2582,9,486,0,1343,5,721,4,31,1,0,2483,2724
11008,M,12-17,0,0,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1097,5,0,0,1095,5,0,0,2,0,0,242,1220
23002,M,18-29,1,0,Asse,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,1720,44,41,1,1526,32,22,11,130,1,0,1178,2435
35006,M,50-59,1,0,Ichtegem,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,1035,3,210,0,765,3,4,0,56,0,0,991,1065
24014,M,50-59,1,0,Boortmeerbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,894,2,303,1,451,1,3,0,137,0,0,863,914
23016,V,80-89,1,1,Dilbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,1440,23,365,7,1049,16,5,0,21,0,0,1361,1512
11053,M,70-79,1,1,Wuustwezel,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,924,3,293,0,610,3,2,0,19,0,0,897,954
71016,V,18-29,1,0,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,3763,58,239,0,3111,56,109,2,303,1,0,2612,4549
