NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,PARTLY_VACCINATED_JJ_AMT
13008,M,60-69,1,0,1431,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen,80,72,0,36,74,18,6,18,0,0
31003,M,90-100+,1,1,77,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,32,53,0,37,32,15,0,1,0,0
31012,M,90-100+,1,1,52,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,13,53,0,43,13,10,0,0,0,0
31042,M,20-29,1,0,144,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust,4,3,0,2,4,1,0,0,0,0
35014,V,70-79,1,1,465,Oudenburg,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,17,137,0,4,17,131,0,2,0,0
36008,M,80-89,1,1,678,Izegem,West-Vlaanderen,Vlaams Gewest,RITS,70,556,0,154,69,402,1,0,0,0
36011,M,80-89,1,1,201,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,31,171,0,41,31,130,0,0,0,0
37007,V,60-69,1,0,358,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS,45,17,0,11,40,6,5,0,0,0
37011,V,20-29,1,0,375,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,46,41,0,37,41,4,5,0,0,0
42008,V,40-49,1,0,1707,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender,169,149,0,116,160,30,9,3,0,0
71002,M,50-59,1,0,611,As,Limburg,Vlaams Gewest,Kemp en Duin,20,12,0,7,16,3,4,2,0,0
44073,V,40-49,1,0,510,Wachtebeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,49,57,0,47,47,7,2,3,0,0
73042,M,0-9,0,0,1192,Lanaken,Limburg,Vlaams Gewest,Maasland,0,0,0,0,0,0,0,0,0,0
13019,M,20-29,1,0,920,Lille,Antwerpen,Vlaams Gewest,Middenkempen,23,36,0,34,19,1,4,1,0,0
31012,M,80-89,1,1,346,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,37,291,0,68,37,223,0,0,0,0
72039,V,20-29,1,0,1707,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,145,117,1,94,135,23,9,0,0,0
13016,M,50-59,1,0,865,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen,14,18,0,11,13,5,1,2,0,0
23086,M,70-79,1,1,605,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,23,66,0,10,23,54,0,2,0,0
32010,M,80-89,1,1,212,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,14,178,0,31,14,147,0,0,0,0
37018,V,10-19,1,0,161,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,6,6,0,5,6,1,0,0,0,0
73009,M,90-100+,1,1,20,Borgloon,Limburg,Vlaams Gewest,Haspengouw,10,21,0,20,10,1,0,0,0,0
73109,V,90-100+,1,1,30,Voeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,13,17,0,14,13,3,0,0,0,0
24001,M,60-69,1,0,1066,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,49,21,0,12,48,9,1,0,0,0
32011,M,10-19,1,0,125,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,2,0,0,0,2,0,0,0,0,0
24001,M,90-100+,1,1,112,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,50,91,0,51,50,40,0,0,0,0
34042,M,50-59,1,0,1869,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,61,43,0,31,58,9,3,3,0,0
38008,V,10-19,1,0,94,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,4,2,0,1,4,1,0,0,0,0
45063,V,50-59,1,0,453,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea,50,46,0,30,42,14,8,2,0,0
13049,V,0-9,0,0,1145,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen,0,0,0,0,0,0,0,0,0,0
24066,M,80-89,1,1,326,Lubbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,22,316,0,78,22,237,0,1,0,0
23098,V,10-19,0,0,311,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei,0,0,0,0,0,0,0,0,0,0
43007,V,70-79,1,1,308,Kaprijke,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,20,91,0,12,20,79,0,0,0,0
45063,V,30-39,1,0,388,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea,36,60,0,37,33,19,3,4,0,0
71053,V,90-100+,1,1,336,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,175,167,0,155,175,12,0,0,0,0
11007,V,50-59,1,0,736,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,82,66,0,51,73,10,9,5,0,0
11022,M,0-9,0,0,998,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,0,0,0,0,0,0,0,0,0,0
11057,V,0-9,0,0,712,Malle,Antwerpen,Vlaams Gewest,Voorkempen,0,0,0,0,0,0,0,0,0,0
11035,M,10-19,0,0,839,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,0,0,0,0,0,0,0,0,0,0
12021,V,30-39,1,0,2316,Lier,Antwerpen,Vlaams Gewest,Pallieterland,191,223,0,197,174,23,17,3,0,0
11057,M,90-100+,1,1,57,Malle,Antwerpen,Vlaams Gewest,Voorkempen,29,36,0,29,29,7,0,0,0,0
11024,V,0-9,0,0,1070,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,0,0,0,0,0,0,0,0,0,0
11038,V,10-19,1,0,89,Schelle,Antwerpen,Vlaams Gewest,RupeLaar,5,1,0,0,5,1,0,0,0,0
13002,V,30-39,1,0,172,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland,8,9,0,8,7,1,1,0,0,0
12029,M,20-29,1,0,981,Putte,Antwerpen,Vlaams Gewest,Bonstato,31,31,0,25,29,6,2,0,0,0
11016,V,50-59,1,0,1475,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,135,77,0,61,116,16,19,0,0,0
12002,M,0-9,0,0,573,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland,0,0,0,0,0,0,0,0,0,0
23060,V,20-29,1,0,810,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO,57,48,0,41,50,7,7,0,0,0
23094,V,50-59,1,0,2315,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,170,221,0,157,160,57,10,7,0,0
23100,V,60-69,1,0,194,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,13,18,0,7,13,10,0,1,0,0
32006,M,60-69,1,0,294,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek,11,6,0,2,11,4,0,0,0,0
13006,V,10-19,0,0,425,Dessel,Antwerpen,Vlaams Gewest,Baldemore,7,0,0,0,7,0,0,0,0,0
23027,V,80-89,1,1,1287,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,213,933,0,475,212,458,1,0,0,0
23027,M,80-89,1,1,762,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,71,655,0,362,70,293,1,0,0,0
24011,V,30-39,1,0,541,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,66,54,0,42,60,11,6,1,0,0
24086,M,70-79,1,1,490,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,18,146,0,22,17,124,1,0,0,0
31033,M,10-19,1,0,198,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,5,0,0,0,5,0,0,0,0,0
34025,V,40-49,1,0,365,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,48,29,0,25,48,1,0,3,0,0
13014,V,70-79,1,1,955,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland,28,304,0,10,28,292,0,2,0,0
11030,V,10-19,1,0,93,Niel,Antwerpen,Vlaams Gewest,RupeLaar,11,1,0,1,11,0,0,0,0,0
23024,M,20-29,1,0,496,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,9,18,0,13,7,5,2,0,0,0
23038,M,50-59,1,0,963,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO,40,36,0,28,38,5,2,3,0,0
12005,M,90-100+,1,1,74,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato,35,53,0,40,35,13,0,0,0,0
13010,V,60-69,1,1,342,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,18,9,0,6,18,3,0,0,0,0
13023,M,10-19,1,0,86,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,1,0,0,0,1,0,0,0,0,0
33021,V,10-19,1,0,231,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek,30,7,0,4,30,3,0,0,0,0
13036,V,80-89,1,1,310,Retie,Antwerpen,Vlaams Gewest,Baldemore,49,238,0,20,49,218,0,0,0,0
23023,V,60-69,1,1,246,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,20,12,0,8,18,4,2,0,0,0
13004,V,70-79,1,1,744,Beerse,Antwerpen,Vlaams Gewest,Kempenland,53,164,0,9,53,154,0,1,0,0
23032,V,0-9,0,0,335,Herne,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
23045,M,10-19,1,0,198,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,2,1,0,1,2,0,0,0,0,0
23103,M,70-79,1,1,482,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,31,183,0,35,31,148,0,0,0,0
24137,M,70-79,1,1,224,Glabbeek,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,9,20,0,4,9,16,0,0,0,0
31043,M,30-39,1,0,1212,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,42,41,0,30,32,9,10,2,0,0
31043,M,0-9,0,0,960,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,0,0,0,0,0,0,0,0,0,0
33011,M,90-100+,1,1,164,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,77,108,0,93,77,14,0,1,0,0
34009,M,60-69,1,0,382,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,15,10,0,9,15,1,0,0,0,0
34025,V,90-100+,1,1,54,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,35,38,0,35,35,3,0,0,0,0
35002,M,10-19,0,0,738,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,1,0,0,0,1,0,0,0,0,0
35029,V,70-79,1,1,1062,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,43,267,0,10,42,255,1,2,0,0
36006,V,10-19,0,0,449,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL,0,0,0,0,0,0,0,0,0,0
37011,M,90-100+,1,1,28,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,10,21,0,16,10,5,0,0,0,0
38014,V,20-29,1,0,718,Koksijde,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,64,60,0,54,57,6,7,0,0,0
43005,V,50-59,1,0,1533,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,236,147,0,111,203,24,33,12,0,0
71011,V,60-69,1,0,685,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,74,35,0,29,70,3,4,3,0,0
24041,M,10-19,0,0,361,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,0,0,0,0,0,0,0,0,0,0
31043,M,20-29,1,0,1608,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,48,51,0,38,48,13,0,0,0,0
36007,V,90-100+,1,1,111,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,54,69,0,57,54,12,0,0,0,0
36011,V,60-69,1,1,239,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,6,40,0,22,6,18,0,0,0,0
34040,M,50-59,1,0,2885,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,64,73,0,50,61,21,3,2,0,0
42003,V,30-39,1,0,909,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender,81,119,0,94,75,23,6,2,0,0
45064,M,10-19,1,0,80,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,0,0,0,0,0,0,0,0,0,0
71045,M,70-79,1,1,321,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw,9,5,0,2,9,3,0,0,0,0
73028,V,0-9,0,0,3,Herstappe,Limburg,Vlaams Gewest,Zuid-Oost Limburg,0,0,0,0,0,0,0,0,0,0
24001,V,10-19,1,0,294,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,8,4,0,1,8,2,0,1,0,0
24016,M,60-69,1,0,267,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,22,10,0,7,22,2,0,1,0,0
24130,M,70-79,1,1,395,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,13,17,0,9,13,7,0,1,0,0
45062,V,70-79,1,1,123,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,12,23,0,2,12,21,0,0,0,0
11002,M,80-89,1,1,9059,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,749,6414,0,2722,746,2906,3,786,0,0
12025,V,30-39,1,0,6540,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne,409,585,0,512,363,60,46,13,0,0
11021,V,20-29,1,0,439,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,31,50,0,44,26,6,5,0,0,0
11007,V,70-79,1,1,522,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,21,226,0,71,21,102,0,53,0,0
11040,V,20-29,1,0,1961,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,150,153,0,122,133,22,17,9,0,0
11038,M,0-9,0,0,431,Schelle,Antwerpen,Vlaams Gewest,RupeLaar,0,0,0,0,0,0,0,0,0,0
11024,V,60-69,1,0,719,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,82,37,0,25,74,11,8,1,0,0
11054,V,80-89,1,1,395,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen,67,284,0,69,67,214,0,1,0,0
12029,M,90-100+,1,1,47,Putte,Antwerpen,Vlaams Gewest,Bonstato,15,48,0,33,15,15,0,0,0,0
13023,M,30-39,1,0,488,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,14,20,0,8,14,11,0,1,0,0
13037,V,60-69,1,0,368,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland,33,9,0,9,30,0,3,0,0,0
23009,V,20-29,1,0,100,Bever,Vlaams-Brabant,Vlaams Gewest,Pajottenland,6,9,0,8,6,1,0,0,0,0
23096,M,0-9,0,0,1282,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,0,0,0,0,0,0,0,0,0,0
13006,M,50-59,1,0,762,Dessel,Antwerpen,Vlaams Gewest,Baldemore,18,21,0,16,16,3,2,2,0,0
37007,M,50-59,1,0,881,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS,24,20,0,19,20,0,4,1,0,0
71053,V,40-49,1,0,2615,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,254,203,0,180,249,21,5,2,0,0
11009,V,10-19,0,0,1188,Brecht,Antwerpen,Vlaams Gewest,Voorkempen,1,0,0,0,1,0,0,0,0,0
24054,M,30-39,1,0,458,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,23,17,0,13,17,4,6,0,0,0
11057,M,40-49,1,0,966,Malle,Antwerpen,Vlaams Gewest,Voorkempen,47,43,0,26,44,14,3,3,0,0
13049,M,0-9,0,0,1247,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen,0,0,0,0,0,0,0,0,0,0
24020,V,10-19,0,0,989,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland,7,0,0,0,7,0,0,0,0,0
24094,V,40-49,1,0,1114,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,160,121,0,102,150,16,10,3,0,0
37012,V,40-49,1,0,334,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS,48,32,0,29,46,3,2,0,0,0
11050,M,10-19,1,0,117,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,1,2,0,1,1,0,0,1,0,0
12026,M,30-39,1,0,1426,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,27,48,0,37,24,8,3,3,0,0
13010,M,10-19,1,0,117,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,1,1,0,0,1,1,0,0,0,0
12021,M,90-100+,1,1,140,Lier,Antwerpen,Vlaams Gewest,Pallieterland,38,102,0,69,38,33,0,0,0,0
32003,M,80-89,1,1,394,Diksmuide,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,34,373,0,100,34,273,0,0,0,0
11022,V,10-19,1,0,210,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,2,1,0,0,2,1,0,0,0,0
11052,V,70-79,1,1,582,Wommelgem,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,27,236,0,71,27,112,0,53,0,0
13003,M,10-19,0,0,1014,Balen,Antwerpen,Vlaams Gewest,Baldemore,0,0,0,0,0,0,0,0,0,0
23044,V,40-49,1,0,872,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO,56,71,0,57,54,14,2,0,0,0
13025,M,20-29,1,0,2013,Mol,Antwerpen,Vlaams Gewest,Baldemore,60,69,0,46,56,20,4,3,0,0
23023,V,60-69,1,0,314,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,30,14,0,8,28,6,2,0,0,0
23081,V,10-19,1,0,134,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO,2,4,0,4,2,0,0,0,0,0
23094,V,30-39,1,0,2361,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,102,113,0,72,93,37,9,4,0,0
23100,M,30-39,1,0,231,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,9,6,0,5,9,1,0,0,0,0
24009,V,60-69,1,1,274,Bertem,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,21,19,0,10,20,8,1,1,0,0
24016,V,40-49,1,0,599,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,72,53,0,42,64,11,8,0,0,0
24033,M,20-29,1,0,729,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,26,24,0,20,25,2,1,2,0,0
24043,V,30-39,1,0,585,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,62,71,0,62,53,9,9,0,0,0
13012,V,30-39,1,0,555,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,48,44,0,40,44,4,4,0,0,0
13017,M,80-89,1,1,442,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,51,365,0,42,51,323,0,0,0,0
23099,V,80-89,1,1,336,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,36,253,0,46,36,207,0,0,0,0
24094,M,0-9,0,0,980,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,0,0,0,0,0,0,0,0,0,0
31040,V,30-39,1,0,1319,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,195,184,0,150,174,32,21,2,0,0
32030,M,50-59,1,0,278,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,12,2,0,2,12,0,0,0,0,0
33011,M,60-69,1,1,1053,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,60,144,0,62,56,73,4,9,0,0
38008,V,60-69,1,1,503,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,9,39,0,16,9,23,0,0,0,0
44081,M,10-19,0,0,722,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,0,0,0,0,0,0,0,0,0,0
45061,V,30-39,1,0,400,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,37,43,0,42,31,1,6,0,0,0
31005,V,20-29,1,0,6845,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge,670,647,0,560,628,70,42,17,0,0
38008,M,10-19,0,0,402,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,0,0,0,0,0,0,0,0,0,0
72004,V,70-79,1,1,694,Bree,Limburg,Vlaams Gewest,Kemp en Duin,31,215,0,25,31,189,0,1,0,0
73009,V,60-69,1,1,345,Borgloon,Limburg,Vlaams Gewest,Haspengouw,19,19,0,14,18,4,1,1,0,0
24020,M,50-59,1,0,1844,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland,62,48,0,36,59,8,3,4,0,0
24133,V,60-69,1,0,216,Linter,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,23,13,0,9,22,3,1,1,0,0
34022,V,10-19,0,0,3193,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,3,0,0,0,3,0,0,0,0,0
35013,V,60-69,1,0,2710,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,232,164,0,98,221,48,11,18,0,0
24133,V,60-69,1,1,212,Linter,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,6,8,0,4,6,3,0,1,0,0
34003,V,10-19,1,0,122,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,9,1,0,1,9,0,0,0,0,0
45061,M,80-89,1,1,115,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,16,95,0,19,16,76,0,0,0,0
31043,V,80-89,1,1,1789,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,234,1434,0,234,232,1193,2,7,0,0
11002,M,20-29,1,0,37465,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,594,683,0,486,520,143,74,54,0,0
11008,M,30-39,1,0,1978,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,66,70,0,61,58,7,8,2,0,0
11016,M,60-69,1,1,556,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,15,47,0,20,15,27,0,0,0,0
11023,V,50-59,1,0,2108,Kapellen,Antwerpen,Vlaams Gewest,Noorderkempen,183,136,0,111,146,23,37,2,0,0
11039,V,10-19,1,0,244,Schilde,Antwerpen,Vlaams Gewest,Voorkempen,5,2,0,2,5,0,0,0,0,0
12007,V,0-9,0,0,893,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,0,0,0,0,0,0,0,0,0,0
11030,M,60-69,1,1,241,Niel,Antwerpen,Vlaams Gewest,RupeLaar,12,11,0,9,12,2,0,0,0,0
12007,M,60-69,1,0,745,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,40,30,0,16,35,12,5,2,0,0
12029,V,30-39,1,0,1067,Putte,Antwerpen,Vlaams Gewest,Bonstato,118,134,0,105,107,25,11,4,0,0
13049,V,60-69,1,0,844,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen,70,47,0,33,68,14,2,0,0,0
11009,V,90-100+,1,1,159,Brecht,Antwerpen,Vlaams Gewest,Voorkempen,93,87,0,56,93,30,0,1,0,0
12029,V,20-29,1,0,927,Putte,Antwerpen,Vlaams Gewest,Bonstato,82,105,0,81,73,24,9,0,0,0
12002,M,50-59,1,0,943,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland,32,24,0,14,28,7,4,3,0,0
13004,M,10-19,1,0,232,Beerse,Antwerpen,Vlaams Gewest,Kempenland,1,2,0,0,1,2,0,0,0,0
13029,M,0-9,0,0,652,Olen,Antwerpen,Vlaams Gewest,Middenkempen,0,0,0,0,0,0,0,0,0,0
13040,V,40-49,1,0,2725,Turnhout,Antwerpen,Vlaams Gewest,Kempenland,215,186,0,149,201,33,14,4,0,0
23027,V,90-100+,1,1,308,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,176,171,0,117,176,54,0,0,0,0
24137,V,40-49,1,0,352,Glabbeek,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,53,29,0,26,46,3,7,0,0,0
23050,M,50-59,1,0,1430,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,54,86,0,65,51,19,3,2,0,0
71069,M,80-89,1,1,225,Ham,Limburg,Vlaams Gewest,West-Limburg,13,212,0,62,13,150,0,0,0,0
71069,M,20-29,1,0,560,Ham,Limburg,Vlaams Gewest,West-Limburg,13,12,0,10,12,1,1,1,0,0
11056,V,90-100+,1,1,157,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,94,39,0,37,94,2,0,0,0,0
23062,V,90-100+,1,1,198,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,68,130,0,98,68,31,0,1,0,0
24086,V,70-79,1,1,544,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,17,171,0,16,17,155,0,0,0,0
24137,M,60-69,1,1,160,Glabbeek,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,9,3,0,1,9,2,0,0,0,0
13035,V,0-9,0,0,783,Ravels,Antwerpen,Vlaams Gewest,Kempenland,0,0,0,0,0,0,0,0,0,0
13049,M,70-79,1,1,1212,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen,51,465,0,5,49,458,2,2,0,0
23033,V,60-69,1,1,306,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,21,29,0,6,20,22,1,1,0,0
23064,M,60-69,1,1,147,Pepingen,Vlaams-Brabant,Vlaams Gewest,Zennevallei,5,4,0,2,5,2,0,0,0,0
23097,V,10-19,1,0,132,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland,5,3,0,0,5,1,0,2,0,0
24062,M,80-89,1,1,1690,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,202,1269,0,493,202,681,0,95,0,0
24135,V,90-100+,1,1,86,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland,30,55,0,36,30,19,0,0,0,0
31033,V,30-39,1,0,1280,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,164,185,0,162,151,19,13,4,0,0
31040,V,80-89,1,1,677,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,84,546,0,136,84,410,0,0,0,0
34009,V,10-19,1,0,132,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,9,5,0,4,9,1,0,0,0,0
34041,M,70-79,1,1,1348,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen,59,429,0,13,59,414,0,2,0,0
35029,M,10-19,0,0,391,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,0,0,0,0,0,0,0,0,0,0
37015,V,0-9,0,0,1039,Tielt,West-Vlaanderen,Vlaams Gewest,RITS,0,0,0,0,0,0,0,0,0,0
38014,M,0-9,0,0,560,Koksijde,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,0,0,0,0,0,0,0,0,0,0
38025,V,80-89,1,1,472,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,102,351,0,63,102,286,0,2,0,0
